% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
16.441	1	2	1	6.04237	0
16.442	1	1	2	1.25682	0
16.481	1	2	1	3.09695	0
16.482	1	1	2	3.9816	0
16.521	1	2	1	6.45083	0
16.522	1	1	2	2.40924	0
16.561	1	2	1	4.56656	0
16.562	1	1	2	3.43172	0
16.601	1	2	1	3.74652	0
16.602	1	1	2	4.12784	0
16.641	1	2	1	3.14777	0
16.642	1	1	2	4.08089	0
16.681	1	2	1	4.37379	0
16.682	1	1	2	5.25157	0
16.721	1	2	1	3.82686	0
16.722	1	1	2	2.3669	0
16.761	1	2	1	5.58577	0
16.762	1	1	2	3.70892	0
16.801	1	2	1	2.19068	0
16.802	1	1	2	3.199	0
16.841	1	2	1	11.5204	0
16.842	1	1	2	5.10049	0
16.881	1	2	1	3.58318	0
16.882	1	1	2	3.5889	0
16.921	1	2	1	2.36875	0
16.922	1	1	2	2.89401	0
16.961	1	2	1	8.28718	0
16.962	1	1	2	8.75696	0
17.001	1	2	1	8.51692	0
17.002	1	1	2	6.97886	0
17.041	1	2	1	1.96452	0
17.042	1	1	2	2.82486	0
17.081	1	2	1	3.35684	0
17.082	1	1	2	9.56781	0
17.121	1	2	1	3.2269	0
17.122	1	1	2	7.27851	0
17.161	1	2	1	2.23164	0
17.162	1	1	2	5.42954	0
17.201	1	2	1	2.51041	0
17.202	1	1	2	3.55829	0
17.241	1	2	1	3.72245	0
17.242	1	1	2	2.92806	0
17.281	1	2	1	4.45552	0
17.282	1	1	2	6.16206	0
17.321	1	2	1	3.23696	0
17.322	1	1	2	5.56067	0
17.361	1	2	1	4.24523	0
17.362	1	1	2	3.80933	0
17.401	1	2	1	3.7041	0
17.402	1	1	2	3.79258	0
17.441	1	2	1	2.45165	0
17.442	1	1	2	7.80944	0
17.481	1	2	1	3.68025	0
17.482	1	1	2	3.75822	0
17.521	1	2	1	9.92814	0
17.522	1	1	2	2.31309	0
17.561	1	2	1	1.48411	0
17.562	1	1	2	4.54617	0
17.601	1	2	1	3.99766	0
17.602	1	1	2	1.31965	0
17.641	1	2	1	2.77711	0
17.642	1	1	2	6.20508	0
17.681	1	2	1	1.76816	0
17.682	1	1	2	3.26262	0
17.721	1	2	1	5.27181	0
17.722	1	1	2	3.0635	0
17.761	1	2	1	2.08696	0
17.762	1	1	2	5.11594	0
17.801	1	2	1	4.95123	0
17.802	1	1	2	2.09073	0
17.841	1	2	1	7.13134	0
17.842	1	1	2	2.6151	0
17.881	1	2	1	6.21087	0
17.882	1	1	2	4.48319	0
17.921	1	2	1	4.65013	0
17.922	1	1	2	3.15915	0
17.961	1	2	1	4.62063	0
17.962	1	1	2	2.28869	0
18.001	1	2	1	3.89168	0
18.002	1	1	2	3.05674	0
18.041	1	2	1	1.19383	0
18.042	1	1	2	8.47712	0
18.081	1	2	1	2.46938	0
18.082	1	1	2	4.99659	0
18.121	1	2	1	5.04767	0
18.122	1	1	2	1.75361	0
18.161	1	2	1	2.90434	0
18.162	1	1	2	4.13255	0
18.201	1	2	1	3.85306	0
18.202	1	1	2	1.99558	0
18.241	1	2	1	3.79415	0
18.242	1	1	2	3.46012	0
18.281	1	2	1	1.72679	0
18.282	1	1	2	2.12332	0
18.321	1	2	1	5.88332	0
18.322	1	1	2	4.03046	0
18.361	1	2	1	3.09839	0
18.362	1	1	2	8.20912	0
18.401	1	2	1	3.35404	0
18.402	1	1	2	2.07126	0
18.441	1	2	1	4.31158	0
18.442	1	1	2	4.96015	0
18.481	1	2	1	5.72752	0
18.482	1	1	2	4.33068	0
18.521	1	2	1	1.37123	0
18.522	1	1	2	3.05574	0
18.561	1	2	1	8.13196	0
18.562	1	1	2	11.9918	0
18.601	1	2	1	11.3706	0
18.602	1	1	2	0.880938	0
18.641	1	2	1	2.81466	0
18.642	1	1	2	8.51618	0
18.681	1	2	1	8.30415	0
18.682	1	1	2	9.07063	0
18.721	1	2	1	5.00627	0
18.722	1	1	2	3.96976	0
18.761	1	2	1	1.87182	0
18.762	1	1	2	3.20687	0
18.801	1	2	1	4.13029	0
18.802	1	1	2	1.74139	0
18.841	1	2	1	1.98942	0
18.842	1	1	2	2.56103	0
18.881	1	2	1	3.46953	0
18.882	1	1	2	7.58223	0
18.921	1	2	1	2.32879	0
18.922	1	1	2	3.96458	0
18.961	1	2	1	3.66111	0
18.962	1	1	2	3.5024	0
19.001	1	2	1	3.57685	0
19.002	1	1	2	1.85022	0
19.041	1	2	1	5.63626	0
19.042	1	1	2	4.87364	0
19.081	1	2	1	1.86493	0
19.082	1	1	2	1.73892	0
19.121	1	2	1	4.74983	0
19.122	1	1	2	4.68383	0
19.161	1	2	1	0.939001	0
19.162	1	1	2	7.37733	0
19.201	1	2	1	3.1883	0
19.202	1	1	2	6.77638	0
19.241	1	2	1	4.75436	0
19.242	1	1	2	4.95246	0
19.281	1	2	1	8.28646	0
19.282	1	1	2	3.64505	0
19.321	1	2	1	1.85171	0
19.322	1	1	2	2.98454	0
19.361	1	2	1	4.93368	0
19.362	1	1	2	1.56569	0
19.401	1	2	1	9.6449	0
19.402	1	1	2	5.66993	0
19.441	1	2	1	3.94458	0
19.442	1	1	2	2.15196	0
19.481	1	2	1	4.65926	0
19.482	1	1	2	3.26461	0
19.521	1	2	1	3.59502	0
19.522	1	1	2	4.32479	0
19.561	1	2	1	4.78441	0
19.562	1	1	2	1.28701	0
19.601	1	2	1	3.1671	0
19.602	1	1	2	5.82063	0
19.641	1	2	1	4.18893	0
19.642	1	1	2	3.6858	0
19.681	1	2	1	3.11928	0
19.682	1	1	2	3.09836	0
19.721	1	2	1	3.38122	0
19.722	1	1	2	5.37704	0
19.761	1	2	1	3.13631	0
19.762	1	1	2	2.04885	0
19.801	1	2	1	5.39714	0
19.802	1	1	2	2.63715	0
19.841	1	2	1	5.26159	0
19.842	1	1	2	4.49999	0
19.881	1	2	1	3.79791	0
19.882	1	1	2	2.91772	0
19.921	1	2	1	6.29575	0
19.922	1	1	2	2.30533	0
19.961	1	2	1	5.94259	0
19.962	1	1	2	6.61766	0
20.001	1	2	1	9.77397	0
20.002	1	1	2	5.37211	0
20.041	1	2	1	3.90744	0
20.042	1	1	2	3.09289	0
20.081	1	2	1	12.9751	0
20.082	1	1	2	4.477	0
20.121	1	2	1	2.6666	0
20.122	1	1	2	5.52565	0
20.161	1	2	1	0.643601	0
20.162	1	1	2	1.6617	0
20.201	1	2	1	2.8564	0
20.202	1	1	2	5.06939	0
20.241	1	2	1	1.53372	0
20.242	1	1	2	1.13293	0
20.281	1	2	1	5.91621	0
20.282	1	1	2	2.50805	0
20.321	1	2	1	4.11627	0
20.322	1	1	2	3.95848	0
20.361	1	2	1	4.60818	0
20.362	1	1	2	1.85072	0
20.401	1	2	1	1.58439	0
20.402	1	1	2	5.68196	0
20.441	1	2	1	2.54618	0
20.442	1	1	2	1.95566	0
20.481	1	2	1	4.37479	0
20.482	1	1	2	4.76254	0
20.521	1	2	1	1.80718	0
20.522	1	1	2	2.6983	0
20.561	1	2	1	4.6584	0
20.562	1	1	2	3.25285	0
20.601	1	2	1	2.60382	0
20.602	1	1	2	6.95621	0
20.641	1	2	1	9.34079	0
20.642	1	1	2	9.70597	0
20.681	1	2	1	2.14898	0
20.682	1	1	2	4.33985	0
20.721	1	2	1	4.08001	0
20.722	1	1	2	3.30731	0
20.761	1	2	1	2.26597	0
20.762	1	1	2	8.89327	0
20.801	1	2	1	2.29961	0
20.802	1	1	2	3.81217	0
20.841	1	2	1	2.63791	0
20.842	1	1	2	4.4896	0
20.881	1	2	1	2.92154	0
20.882	1	1	2	5.94453	0
20.921	1	2	1	4.75011	0
20.922	1	1	2	2.78971	0
20.961	1	2	1	4.50808	0
20.962	1	1	2	1.80042	0
21.001	1	2	1	1.51662	0
21.002	1	1	2	4.06852	0
21.041	1	2	1	3.43045	0
21.042	1	1	2	3.43654	0
21.081	1	2	1	5.88903	0
21.082	1	1	2	6.61458	0
21.121	1	2	1	1.79219	0
21.122	1	1	2	0.921358	0
21.161	1	2	1	1.71871	0
21.162	1	1	2	1.73061	0
21.201	1	2	1	2.80838	0
21.202	1	1	2	2.32135	0
21.241	1	2	1	3.78859	0
21.242	1	1	2	5.46304	0
21.281	1	2	1	4.72554	0
21.282	1	1	2	2.87074	0
21.321	1	2	1	5.33109	0
21.322	1	1	2	6.99832	0
21.361	1	2	1	5.22297	0
21.362	1	1	2	2.18866	0
21.401	1	2	1	3.89145	0
21.402	1	1	2	6.83553	0
21.441	1	2	1	2.88025	0
21.442	1	1	2	1.24231	0
21.481	1	2	1	1.66232	0
21.482	1	1	2	4.04156	0
21.521	1	2	1	2.40533	0
21.522	1	1	2	4.49965	0
21.561	1	2	1	1.30236	0
21.562	1	1	2	7.6075	0
21.601	1	2	1	2.4545	0
21.602	1	1	2	7.32919	0
21.641	1	2	1	2.07785	0
21.642	1	1	2	4.7427	0
21.681	1	2	1	5.13079	0
21.682	1	1	2	1.94164	0
21.721	1	2	1	1.82832	0
21.722	1	1	2	4.04181	0
21.761	1	2	1	8.05496	0
21.762	1	1	2	2.44972	0
21.801	1	2	1	2.06204	0
21.802	1	1	2	5.66621	0
21.841	1	2	1	3.19531	0
21.842	1	1	2	2.85702	0
21.881	1	2	1	3.64709	0
21.882	1	1	2	2.74798	0
21.921	1	2	1	2.21232	0
21.922	1	1	2	7.40419	0
21.961	1	2	1	2.5129	0
21.962	1	1	2	2.74932	0
22.001	1	2	1	5.56793	0
22.002	1	1	2	3.34839	0
22.041	1	2	1	12.5685	0
22.042	1	1	2	4.71948	0
22.081	1	2	1	5.09796	0
22.082	1	1	2	3.75495	0
22.121	1	2	1	6.97069	0
22.122	1	1	2	3.35969	0
22.161	1	2	1	5.08003	0
22.162	1	1	2	6.66057	0
22.201	1	2	1	1.88451	0
22.202	1	1	2	1.01864	0
22.241	1	2	1	6.89805	0
22.242	1	1	2	3.05699	0
22.281	1	2	1	4.87362	0
22.282	1	1	2	8.29945	0
22.321	1	2	1	5.40015	0
22.322	1	1	2	2.92736	0
22.361	1	2	1	9.61414	0
22.362	1	1	2	2.13302	0
22.401	1	2	1	1.92782	0
22.402	1	1	2	2.66315	0
22.441	1	2	1	3.82148	0
22.442	1	1	2	5.52107	0
22.481	1	2	1	4.02609	0
22.482	1	1	2	9.42328	0
22.521	1	2	1	4.30756	0
22.522	1	1	2	3.4439	0
22.561	1	2	1	2.24771	0
22.562	1	1	2	7.59322	0
22.601	1	2	1	5.29126	0
22.602	1	1	2	10.6584	0
22.641	1	2	1	4.8984	0
22.642	1	1	2	3.5143	0
22.681	1	2	1	4.97191	0
22.682	1	1	2	5.01885	0
22.721	1	2	1	2.01163	0
22.722	1	1	2	5.73438	0
22.761	1	2	1	1.8333	0
22.762	1	1	2	2.60758	0
22.801	1	2	1	2.44105	0
22.802	1	1	2	9.02243	0
22.841	1	2	1	2.47726	0
22.842	1	1	2	2.49469	0
22.881	1	2	1	3.36184	0
22.882	1	1	2	12.914	0
22.921	1	2	1	2.29168	0
22.922	1	1	2	1.69835	0
22.961	1	2	1	3.56869	0
22.962	1	1	2	9.08593	0
23.001	1	2	1	1.76465	0
23.002	1	1	2	2.40638	0
23.041	1	2	1	1.81603	0
23.042	1	1	2	4.4628	0
23.081	1	2	1	2.74664	0
23.082	1	1	2	1.71012	0
23.121	1	2	1	3.44855	0
23.122	1	1	2	3.68179	0
23.161	1	2	1	5.25932	0
23.162	1	1	2	9.50075	0
23.201	1	2	1	5.8555	0
23.202	1	1	2	3.19989	0
23.241	1	2	1	4.12893	0
23.242	1	1	2	2.88344	0
23.281	1	2	1	3.36821	0
23.282	1	1	2	2.75291	0
23.321	1	2	1	2.65957	0
23.322	1	1	2	4.92348	0
23.361	1	2	1	2.55777	0
23.362	1	1	2	4.41493	0
23.401	1	2	1	3.831	0
23.402	1	1	2	3.4701	0
23.441	1	2	1	1.23105	0
23.442	1	1	2	5.24325	0
23.481	1	2	1	2.16009	0
23.482	1	1	2	0.838315	0
23.521	1	2	1	4.04186	0
23.522	1	1	2	2.2185	0
23.561	1	2	1	3.92629	0
23.562	1	1	2	7.40072	0
23.601	1	2	1	1.96428	0
23.602	1	1	2	4.85451	0
23.641	1	2	1	2.57654	0
23.642	1	1	2	2.38941	0
23.681	1	2	1	2.78794	0
23.682	1	1	2	4.08966	0
23.721	1	2	1	2.42703	0
23.722	1	1	2	2.02566	0
23.761	1	2	1	5.25056	0
23.762	1	1	2	3.44377	0
23.801	1	2	1	12.8458	0
23.802	1	1	2	3.35278	0
23.841	1	2	1	1.41467	0
23.842	1	1	2	2.33498	0
23.881	1	2	1	4.13806	0
23.882	1	1	2	7.89701	0
23.921	1	2	1	3.50011	0
23.922	1	1	2	2.34174	0
23.961	1	2	1	5.86944	0
23.962	1	1	2	5.29619	0
24.001	1	2	1	2.01326	0
24.002	1	1	2	5.05289	0
24.041	1	2	1	2.44283	0
24.042	1	1	2	7.11726	0
24.081	1	2	1	1.70408	0
24.082	1	1	2	6.22523	0
24.121	1	2	1	2.35435	0
24.122	1	1	2	2.08602	0
24.161	1	2	1	7.13143	0
24.162	1	1	2	3.09533	0
24.201	1	2	1	2.77046	0
24.202	1	1	2	6.38038	0
24.241	1	2	1	1.819	0
24.242	1	1	2	8.81942	0
24.281	1	2	1	2.61107	0
24.282	1	1	2	10.0638	0
24.321	1	2	1	3.97594	0
24.322	1	1	2	7.64993	0
24.361	1	2	1	2.83946	0
24.362	1	1	2	4.02265	0
24.401	1	2	1	1.69613	0
24.402	1	1	2	4.79078	0
24.441	1	2	1	5.33601	0
24.442	1	1	2	5.01293	0
24.481	1	2	1	2.42297	0
24.482	1	1	2	8.53566	0
24.521	1	2	1	4.126	0
24.522	1	1	2	2.08683	0
24.561	1	2	1	2.0698	0
24.562	1	1	2	2.29202	0
24.601	1	2	1	3.38715	0
24.602	1	1	2	5.9603	0
24.641	1	2	1	1.58775	0
24.642	1	1	2	8.93401	0
24.681	1	2	1	5.33838	0
24.682	1	1	2	3.20293	0
24.721	1	2	1	7.83381	0
24.722	1	1	2	4.84362	0
24.761	1	2	1	1.89497	0
24.762	1	1	2	5.63903	0
24.801	1	2	1	4.52961	0
24.802	1	1	2	3.04904	0
24.841	1	2	1	3.89165	0
24.842	1	1	2	13.6155	0
24.881	1	2	1	1.99077	0
24.882	1	1	2	2.61083	0
24.921	1	2	1	5.01021	0
24.922	1	1	2	4.20566	0
24.961	1	2	1	9.1068	0
24.962	1	1	2	8.26709	0
25.001	1	2	1	4.53456	0
25.002	1	1	2	6.04085	0
25.041	1	2	1	2.48651	0
25.042	1	1	2	4.92174	0
25.081	1	2	1	4.39447	0
25.082	1	1	2	3.85123	0
25.121	1	2	1	5.09624	0
25.122	1	1	2	5.68277	0
25.161	1	2	1	1.75544	0
25.162	1	1	2	6.57939	0
25.201	1	2	1	5.49696	0
25.202	1	1	2	2.86551	0
25.241	1	2	1	2.95212	0
25.242	1	1	2	4.84961	0
25.281	1	2	1	5.13654	0
25.282	1	1	2	2.69691	0
25.321	1	2	1	6.84127	0
25.322	1	1	2	10.8295	0
25.361	1	2	1	4.45109	0
25.362	1	1	2	10.4257	0
25.401	1	2	1	4.23092	0
25.402	1	1	2	4.85303	0
25.441	1	2	1	3.65154	0
25.442	1	1	2	4.20574	0
25.481	1	2	1	3.7998	0
25.482	1	1	2	2.5347	0
25.521	1	2	1	2.49711	0
25.522	1	1	2	5.6797	0
25.561	1	2	1	11.0412	0
25.562	1	1	2	6.69787	0
25.601	1	2	1	1.9083	0
25.602	1	1	2	0.989447	0
25.641	1	2	1	1.87409	0
25.642	1	1	2	3.86471	0
25.681	1	2	1	9.74466	0
25.682	1	1	2	3.98181	0
25.721	1	2	1	3.94106	0
25.722	1	1	2	3.35127	0
25.761	1	2	1	12.6336	0
25.762	1	1	2	0.940442	0
25.801	1	2	1	2.65463	0
25.802	1	1	2	2.3027	0
25.841	1	2	1	0.684759	0
25.842	1	1	2	4.5192	0
25.881	1	2	1	2.86527	0
25.882	1	1	2	2.6168	0
25.921	1	2	1	1.57439	0
25.922	1	1	2	6.02665	0
25.961	1	2	1	5.73865	0
25.962	1	1	2	10.8525	0
26.001	1	2	1	3.6138	0
26.002	1	1	2	4.15279	0
26.041	1	2	1	3.77462	0
26.042	1	1	2	3.66487	0
26.081	1	2	1	6.93797	0
26.082	1	1	2	7.59804	0
26.121	1	2	1	1.30724	0
26.122	1	1	2	10.3963	0
26.161	1	2	1	2.64196	0
26.162	1	1	2	3.46757	0
26.201	1	2	1	7.37292	0
26.202	1	1	2	5.19803	0
26.241	1	2	1	4.04476	0
26.242	1	1	2	5.55774	0
26.281	1	2	1	2.02913	0
26.282	1	1	2	2.39936	0
26.321	1	2	1	2.01542	0
26.322	1	1	2	8.78846	0
26.361	1	2	1	6.38286	0
26.362	1	1	2	2.56125	0
26.401	1	2	1	8.38167	0
26.402	1	1	2	13.0229	0
26.441	1	2	1	4.01437	0
26.442	1	1	2	1.93333	0
26.481	1	2	1	4.81477	0
26.482	1	1	2	9.07556	0
26.521	1	2	1	1.95715	0
26.522	1	1	2	2.41413	0
26.561	1	2	1	6.13322	0
26.562	1	1	2	5.15674	0
26.601	1	2	1	3.76465	0
26.602	1	1	2	12.9377	0
26.641	1	2	1	3.01185	0
26.642	1	1	2	1.51386	0
26.681	1	2	1	3.41835	0
26.682	1	1	2	4.00095	0
26.721	1	2	1	3.74131	0
26.722	1	1	2	3.54453	0
26.761	1	2	1	3.91603	0
26.762	1	1	2	5.81408	0
26.801	1	2	1	4.71949	0
26.802	1	1	2	5.42432	0
26.841	1	2	1	1.34805	0
26.842	1	1	2	4.21816	0
26.881	1	2	1	2.71015	0
26.882	1	1	2	2.95757	0
26.921	1	2	1	3.58785	0
26.922	1	1	2	2.67525	0
26.961	1	2	1	12.1321	0
26.962	1	1	2	8.93479	0
27.001	1	2	1	2.98287	0
27.002	1	1	2	4.1281	0
27.041	1	2	1	2.70355	0
27.042	1	1	2	4.70273	0
27.081	1	2	1	3.25097	0
27.082	1	1	2	1.58659	0
27.121	1	2	1	3.27061	0
27.122	1	1	2	10.2411	0
27.161	1	2	1	4.59738	0
27.162	1	1	2	11.3715	0
27.201	1	2	1	3.44675	0
27.202	1	1	2	2.84517	0
27.241	1	2	1	2.45001	0
27.242	1	1	2	5.39126	0
27.281	1	2	1	4.2679	0
27.282	1	1	2	3.81576	0
27.321	1	2	1	7.2257	0
27.322	1	1	2	3.2952	0
27.361	1	2	1	2.77754	0
27.362	1	1	2	3.82062	0
27.401	1	2	1	5.50239	0
27.402	1	1	2	2.29686	0
27.441	1	2	1	9.33017	0
27.442	1	1	2	3.05119	0
27.481	1	2	1	4.16703	0
27.482	1	1	2	5.73899	0
27.521	1	2	1	2.21731	0
27.522	1	1	2	3.55711	0
27.561	1	2	1	5.17412	0
27.562	1	1	2	5.9954	0
27.601	1	2	1	3.38764	0
27.602	1	1	2	6.12213	0
27.641	1	2	1	2.89464	0
27.642	1	1	2	3.25348	0
27.681	1	2	1	2.50928	0
27.682	1	1	2	1.71106	0
27.721	1	2	1	3.32789	0
27.722	1	1	2	10.0612	0
27.761	1	2	1	3.05549	0
27.762	1	1	2	4.90184	0
27.801	1	2	1	3.68458	0
27.802	1	1	2	3.91406	0
27.841	1	2	1	5.82407	0
27.842	1	1	2	1.16218	0
27.881	1	2	1	5.34549	0
27.882	1	1	2	9.3864	0
27.921	1	2	1	1.21472	0
27.922	1	1	2	11.5306	0
27.961	1	2	1	3.98939	0
27.962	1	1	2	2.16246	0
28.001	1	2	1	3.52569	0
28.002	1	1	2	3.79163	0
28.041	1	2	1	5.30319	0
28.042	1	1	2	6.41956	0
28.081	1	2	1	7.5056	0
28.082	1	1	2	3.54863	0
28.121	1	2	1	7.11813	0
28.122	1	1	2	6.2245	0
28.161	1	2	1	3.55144	0
28.162	1	1	2	1.86352	0
28.201	1	2	1	1.79045	0
28.202	1	1	2	5.32818	0
28.241	1	2	1	3.83084	0
28.242	1	1	2	0.722581	0
28.281	1	2	1	6.2615	0
28.282	1	1	2	3.27439	0
28.321	1	2	1	9.11061	0
28.322	1	1	2	4.78496	0
28.361	1	2	1	4.13122	0
28.362	1	1	2	7.88753	0
28.401	1	2	1	1.50977	0
28.402	1	1	2	1.85981	0
28.441	1	2	1	2.14223	0
28.442	1	1	2	4.24703	0
28.481	1	2	1	3.40768	0
28.482	1	1	2	10.3437	0
28.521	1	2	1	4.57534	0
28.522	1	1	2	6.41763	0
28.561	1	2	1	3.11003	0
28.562	1	1	2	3.45311	0
28.601	1	2	1	4.00502	0
28.602	1	1	2	2.18153	0
28.641	1	2	1	6.3469	0
28.642	1	1	2	2.06294	0
28.681	1	2	1	1.29922	0
28.682	1	1	2	3.92037	0
28.721	1	2	1	2.44901	0
28.722	1	1	2	2.26348	0
28.761	1	2	1	2.1143	0
28.762	1	1	2	2.6668	0
28.801	1	2	1	4.53941	0
28.802	1	1	2	5.84034	0
28.841	1	2	1	2.36009	0
28.842	1	1	2	1.81858	0
28.881	1	2	1	6.34305	0
28.882	1	1	2	1.8806	0
28.921	1	2	1	2.333	0
28.922	1	1	2	2.71227	0
28.961	1	2	1	6.78323	0
28.962	1	1	2	3.34754	0
29.001	1	2	1	3.26041	0
29.002	1	1	2	0.793399	0
29.041	1	2	1	3.01753	0
29.042	1	1	2	4.12757	0
29.081	1	2	1	3.76789	0
29.082	1	1	2	3.80721	0
29.121	1	2	1	3.84975	0
29.122	1	1	2	2.97592	0
29.161	1	2	1	1.1997	0
29.162	1	1	2	0.71576	0
29.201	1	2	1	2.56561	0
29.202	1	1	2	2.58003	0
29.241	1	2	1	4.90763	0
29.242	1	1	2	5.50836	0
29.281	1	2	1	2.90727	0
29.282	1	1	2	2.64212	0
29.321	1	2	1	3.66788	0
29.322	1	1	2	6.07917	0
29.361	1	2	1	3.63776	0
29.362	1	1	2	9.17402	0
29.401	1	2	1	1.91117	0
29.402	1	1	2	1.71101	0
29.441	1	2	1	5.75207	0
29.442	1	1	2	6.63217	0
29.481	1	2	1	3.111	0
29.482	1	1	2	2.62087	0
29.521	1	2	1	3.07555	0
29.522	1	1	2	3.15489	0
29.561	1	2	1	1.89881	0
29.562	1	1	2	5.80438	0
29.601	1	2	1	2.3546	0
29.602	1	1	2	5.66925	0
29.641	1	2	1	4.00812	0
29.642	1	1	2	2.44821	0
29.681	1	2	1	2.65234	0
29.682	1	1	2	3.37755	0
29.721	1	2	1	2.08546	0
29.722	1	1	2	3.27384	0
29.761	1	2	1	5.57001	0
29.762	1	1	2	4.17475	0
29.801	1	2	1	2.10455	0
29.802	1	1	2	3.73353	0
29.841	1	2	1	2.0498	0
29.842	1	1	2	1.22352	0
29.881	1	2	1	2.60865	0
29.882	1	1	2	2.66784	0
29.921	1	2	1	3.18261	0
29.922	1	1	2	4.66086	0
29.961	1	2	1	5.76447	0
29.962	1	1	2	2.90916	0
30.001	1	2	1	4.22103	0
30.002	1	1	2	3.72327	0
30.041	1	2	1	4.20868	0
30.042	1	1	2	6.93313	0
30.081	1	2	1	1.42853	0
30.082	1	1	2	1.27231	0
30.121	1	2	1	6.0558	0
30.122	1	1	2	2.6856	0
30.161	1	2	1	3.09868	0
30.162	1	1	2	7.47406	0
30.201	1	2	1	3.89092	0
30.202	1	1	2	3.91989	0
30.241	1	2	1	4.76503	0
30.242	1	1	2	2.04127	0
30.281	1	2	1	5.26124	0
30.282	1	1	2	2.06378	0
30.321	1	2	1	2.21469	0
30.322	1	1	2	6.30073	0
30.361	1	2	1	2.82231	0
30.362	1	1	2	8.49389	0
30.401	1	2	1	7.55492	0
30.402	1	1	2	3.84527	0
30.441	1	2	1	5.3113	0
30.442	1	1	2	4.82622	0
30.481	1	2	1	4.45016	0
30.482	1	1	2	5.84616	0
30.521	1	2	1	5.82999	0
30.522	1	1	2	4.91749	0
30.561	1	2	1	4.46338	0
30.562	1	1	2	2.88405	0
30.601	1	2	1	3.46017	0
30.602	1	1	2	6.54759	0
30.641	1	2	1	1.26474	0
30.642	1	1	2	0.857442	0
30.681	1	2	1	2.95947	0
30.682	1	1	2	1.44331	0
30.721	1	2	1	1.64749	0
30.722	1	1	2	2.97155	0
30.761	1	2	1	1.64596	0
30.762	1	1	2	6.14289	0
30.801	1	2	1	4.59547	0
30.802	1	1	2	3.31017	0
30.841	1	2	1	2.50938	0
30.842	1	1	2	6.92051	0
30.881	1	2	1	4.42056	0
30.882	1	1	2	2.00145	0
30.921	1	2	1	5.08603	0
30.922	1	1	2	6.26875	0
30.961	1	2	1	1.70051	0
30.962	1	1	2	0.768384	0
31.001	1	2	1	9.38145	0
31.002	1	1	2	9.60574	0
31.041	1	2	1	3.50068	0
31.042	1	1	2	3.4506	0
31.081	1	2	1	3.73227	0
31.082	1	1	2	2.47586	0
31.121	1	2	1	5.83287	0
31.122	1	1	2	3.50698	0
31.161	1	2	1	3.10755	0
31.162	1	1	2	2.39013	0
31.201	1	2	1	2.49952	0
31.202	1	1	2	2.48562	0
31.241	1	2	1	10.478	0
31.242	1	1	2	1.73351	0
31.281	1	2	1	5.15947	0
31.282	1	1	2	2.72397	0
31.321	1	2	1	1.55904	0
31.322	1	1	2	6.95409	0
31.361	1	2	1	3.01229	0
31.362	1	1	2	2.48316	0
31.401	1	2	1	5.6164	0
31.402	1	1	2	1.84379	0
31.441	1	2	1	11.1229	0
31.442	1	1	2	2.87611	0
31.481	1	2	1	6.30261	0
31.482	1	1	2	3.86053	0
31.521	1	2	1	4.66953	0
31.522	1	1	2	7.13295	0
31.561	1	2	1	4.25407	0
31.562	1	1	2	2.82116	0
31.601	1	2	1	1.25249	0
31.602	1	1	2	1.82555	0
31.641	1	2	1	9.73388	0
31.642	1	1	2	2.56625	0
31.681	1	2	1	11.523	0
31.682	1	1	2	3.98668	0
31.721	1	2	1	2.27378	0
31.722	1	1	2	2.81307	0
31.761	1	2	1	6.31166	0
31.762	1	1	2	1.75956	0
31.801	1	2	1	4.40641	0
31.802	1	1	2	5.37642	0
31.841	1	2	1	2.90452	0
31.842	1	1	2	2.36345	0
31.881	1	2	1	3.98149	0
31.882	1	1	2	2.14225	0
31.921	1	2	1	2.14732	0
31.922	1	1	2	2.53204	0
31.961	1	2	1	3.29479	0
31.962	1	1	2	3.11865	0
32.001	1	2	1	6.54029	0
32.002	1	1	2	6.23663	0
32.041	1	2	1	2.84715	0
32.042	1	1	2	1.64489	0
32.081	1	2	1	10.2204	0
32.082	1	1	2	5.47671	0
32.121	1	2	1	7.13314	0
32.122	1	1	2	2.99687	0
32.161	1	2	1	4.71491	0
32.162	1	1	2	2.01945	0
32.201	1	2	1	3.95978	0
32.202	1	1	2	4.77871	0
32.241	1	2	1	3.0776	0
32.242	1	1	2	5.25267	0
32.281	1	2	1	6.17457	0
32.282	1	1	2	3.40595	0
32.321	1	2	1	5.78009	0
32.322	1	1	2	3.74452	0
32.361	1	2	1	3.70108	0
32.362	1	1	2	2.42487	0
32.401	1	2	1	3.0783	0
32.402	1	1	2	3.34171	0
32.441	1	2	1	8.42385	0
32.442	1	1	2	2.44565	0
32.481	1	2	1	4.1281	0
32.482	1	1	2	3.15575	0
32.521	1	2	1	4.46718	0
32.522	1	1	2	2.89585	0
32.561	1	2	1	4.36732	0
32.562	1	1	2	6.76863	0
32.601	1	2	1	6.97422	0
32.602	1	1	2	2.36394	0
32.641	1	2	1	7.10767	0
32.642	1	1	2	1.89539	0
32.681	1	2	1	1.71571	0
32.682	1	1	2	3.0023	0
32.721	1	2	1	5.54984	0
32.722	1	1	2	3.77218	0
32.761	1	2	1	4.15923	0
32.762	1	1	2	3.01761	0
32.801	1	2	1	2.75301	0
32.802	1	1	2	1.18405	0
32.841	1	2	1	4.28916	0
32.842	1	1	2	4.96313	0
