% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.0262143	1	2	1	1.08419e-13	228.566	0
0.0272143	1	1	2	1.13715e-13	239.733	0
0.0272143	1	2	1	1.06516e-13	224.556	0
0.0282143	1	1	2	1.16574e-13	245.759	0
0.0282143	1	2	1	1.06083e-13	223.642	0
0.0292143	1	1	2	1.19349e-13	251.61	0
0.0292143	1	2	1	1.07185e-13	225.967	0
0.0302143	1	1	2	1.22052e-13	257.307	0
0.0302143	1	2	1	1.09849e-13	231.583	0
0.0312143	1	1	2	1.24665e-13	262.817	0
0.0312143	1	2	1	1.14078e-13	240.498	0
0.0322143	1	1	2	1.27187e-13	268.135	0
0.0322143	1	2	1	1.19854e-13	252.674	0
0.0332143	1	1	2	1.2967e-13	273.368	0
0.0332143	1	2	1	1.27121e-13	267.994	0
0.0342143	1	1	2	1.32147e-13	278.589	0
0.0342143	1	2	1	1.35829e-13	286.352	0
0.0352143	1	1	2	1.34649e-13	283.865	0
0.0352143	1	2	1	1.45922e-13	307.63	0
0.0362143	1	1	2	1.37184e-13	289.21	0
0.0362143	1	2	1	1.57318e-13	331.656	0
0.0372143	1	1	2	1.39742e-13	294.602	0
0.0372143	1	2	1	1.69914e-13	358.21	0
0.0382143	1	1	2	1.42379e-13	300.16	0
0.0382143	1	2	1	1.83552e-13	386.961	0
0.0392143	1	1	2	1.45138e-13	305.979	0
0.0392143	1	2	1	1.98103e-13	417.638	0
0.0402143	1	1	2	1.48049e-13	312.116	0
0.0402143	1	2	1	2.13451e-13	449.993	0
0.0412143	1	1	2	1.51139e-13	318.629	0
0.0412143	1	2	1	2.29441e-13	483.705	0
0.0422143	1	1	2	1.54389e-13	325.481	0
0.0422143	1	2	1	2.45912e-13	518.429	0
0.0432143	1	1	2	1.57844e-13	332.765	0
0.0432143	1	2	1	2.62628e-13	553.669	0
0.0442143	1	1	2	1.61567e-13	340.614	0
0.0442143	1	2	1	2.79403e-13	589.034	0
0.0452143	1	1	2	1.65568e-13	349.048	0
0.0452143	1	2	1	2.96128e-13	624.293	0
0.0462143	1	1	2	1.69864e-13	358.105	0
0.0462143	1	2	1	3.12635e-13	659.093	0
0.0472143	1	1	2	1.7443e-13	367.73	0
0.0472143	1	2	1	3.28732e-13	693.028	0
0.0482143	1	1	2	1.79267e-13	377.927	0
0.0482143	1	2	1	3.44159e-13	725.552	0
0.0492143	1	1	2	1.84419e-13	388.79	0
0.0492143	1	2	1	3.58712e-13	756.23	0
0.0502143	1	1	2	1.89895e-13	400.335	0
0.0502143	1	2	1	3.72326e-13	784.931	0
0.0512143	1	1	2	1.95695e-13	412.561	0
0.0512143	1	2	1	3.84887e-13	811.414	0
0.0522143	1	1	2	2.0178e-13	425.39	0
0.0522143	1	2	1	3.96261e-13	835.391	0
0.0532143	1	1	2	2.0812e-13	438.756	0
0.0532143	1	2	1	4.06248e-13	856.445	0
0.0542143	1	1	2	2.14736e-13	452.704	0
0.0542143	1	2	1	4.14714e-13	874.293	0
0.0552143	1	1	2	2.21622e-13	467.221	0
0.0552143	1	2	1	4.21621e-13	888.855	0
0.0562143	1	1	2	2.28752e-13	482.251	0
0.0562143	1	2	1	4.2695e-13	900.09	0
0.0572143	1	1	2	2.36072e-13	497.683	0
0.0572143	1	2	1	4.30653e-13	907.897	0
0.0582143	1	1	2	2.43506e-13	513.355	0
0.0582143	1	2	1	4.3266e-13	912.128	0
0.0592143	1	1	2	2.51046e-13	529.252	0
0.0592143	1	2	1	4.32871e-13	912.572	0
0.0602143	1	1	2	2.58692e-13	545.37	0
0.0602143	1	2	1	4.31361e-13	909.39	0
0.0612143	1	1	2	2.66392e-13	561.604	0
0.0612143	1	2	1	4.28242e-13	902.814	0
0.0622143	1	1	2	2.74072e-13	577.795	0
0.0622143	1	2	1	4.23597e-13	893.021	0
0.0632143	1	1	2	2.8161e-13	593.686	0
0.0632143	1	2	1	4.17472e-13	880.109	0
0.0642143	1	1	2	2.88963e-13	609.187	0
0.0642143	1	2	1	4.09828e-13	863.994	0
0.0652143	1	1	2	2.96125e-13	624.287	0
0.0652143	1	2	1	4.00761e-13	844.879	0
0.0662143	1	1	2	3.03039e-13	638.863	0
0.0662143	1	2	1	3.90513e-13	823.274	0
0.0672143	1	1	2	3.09648e-13	652.795	0
0.0672143	1	2	1	3.79213e-13	799.451	0
0.0682143	1	1	2	3.15819e-13	665.805	0
0.0682143	1	2	1	3.67009e-13	773.723	0
0.0692143	1	1	2	3.21476e-13	677.731	0
0.0692143	1	2	1	3.53983e-13	746.262	0
0.0702143	1	1	2	3.26656e-13	688.652	0
0.0702143	1	2	1	3.40229e-13	717.266	0
0.0712143	1	1	2	3.31314e-13	698.471	0
0.0712143	1	2	1	3.26077e-13	687.43	0
0.0722143	1	1	2	3.35403e-13	707.092	0
0.0722143	1	2	1	3.1166e-13	657.038	0
0.0732143	1	1	2	3.38821e-13	714.297	0
0.0732143	1	2	1	2.97146e-13	626.438	0
0.0742143	1	1	2	3.41465e-13	719.872	0
0.0742143	1	2	1	2.82671e-13	595.922	0
0.0752143	1	1	2	3.43392e-13	723.934	0
0.0752143	1	2	1	2.68349e-13	565.73	0
0.0762143	1	1	2	3.446e-13	726.481	0
0.0762143	1	2	1	2.54411e-13	536.346	0
0.0772143	1	1	2	3.45081e-13	727.496	0
0.0772143	1	2	1	2.41027e-13	508.13	0
0.0782143	1	1	2	3.4477e-13	726.839	0
0.0782143	1	2	1	2.28349e-13	481.403	0
0.0792143	1	1	2	3.43571e-13	724.312	0
0.0792143	1	2	1	2.16502e-13	456.426	0
0.0802143	1	1	2	3.41551e-13	720.054	0
0.0802143	1	2	1	2.0558e-13	433.4	0
0.0812143	1	1	2	3.3875e-13	714.149	0
0.0812143	1	2	1	1.95718e-13	412.611	0
0.0822143	1	1	2	3.35174e-13	706.609	0
0.0822143	1	2	1	1.87032e-13	394.298	0
0.0832143	1	1	2	3.30818e-13	697.425	0
0.0832143	1	2	1	1.79594e-13	378.618	0
0.0842143	1	1	2	3.25625e-13	686.477	0
0.0842143	1	2	1	1.73455e-13	365.675	0
0.0852143	1	1	2	3.19628e-13	673.834	0
0.0852143	1	2	1	1.68627e-13	355.497	0
0.0862143	1	1	2	3.1296e-13	659.777	0
0.0862143	1	2	1	1.65155e-13	348.177	0
0.0872143	1	1	2	3.05659e-13	644.385	0
0.0872143	1	2	1	1.63044e-13	343.728	0
0.0882143	1	1	2	2.97781e-13	627.777	0
0.0882143	1	2	1	1.62275e-13	342.105	0
0.0892143	1	1	2	2.8931e-13	609.919	0
0.0892143	1	2	1	1.62813e-13	343.239	0
0.0902143	1	1	2	2.80248e-13	590.816	0
0.0902143	1	2	1	1.64559e-13	346.922	0
0.0912143	1	1	2	2.70777e-13	570.847	0
0.0912143	1	2	1	1.67484e-13	353.086	0
0.0922143	1	1	2	2.60957e-13	550.145	0
0.0922143	1	2	1	1.71496e-13	361.544	0
0.0932143	1	1	2	2.50854e-13	528.847	0
0.0932143	1	2	1	1.76499e-13	372.092	0
0.0942143	1	1	2	2.40504e-13	507.028	0
0.0942143	1	2	1	1.82378e-13	384.487	0
0.0952143	1	1	2	2.29905e-13	484.683	0
0.0952143	1	2	1	1.8893e-13	398.3	0
0.0962143	1	1	2	2.19234e-13	462.186	0
0.0962143	1	2	1	1.96062e-13	413.335	0
0.0972143	1	1	2	2.08575e-13	439.715	0
0.0972143	1	2	1	2.0365e-13	429.332	0
0.0982143	1	1	2	1.97982e-13	417.382	0
0.0982143	1	2	1	2.11546e-13	445.977	0
0.0992143	1	1	2	1.87492e-13	395.268	0
0.0992143	1	2	1	2.19597e-13	462.95	0
0.100214	1	1	2	1.77125e-13	373.412	0
0.100214	1	2	1	2.27573e-13	479.766	0
0.101214	1	1	2	1.66988e-13	352.041	0
0.101214	1	2	1	2.35348e-13	496.158	0
0.102214	1	1	2	1.57162e-13	331.327	0
0.102214	1	2	1	2.42833e-13	511.937	0
0.103214	1	1	2	1.47695e-13	311.368	0
0.103214	1	2	1	2.49863e-13	526.757	0
0.104214	1	1	2	1.38611e-13	292.218	0
0.104214	1	2	1	2.56305e-13	540.339	0
0.105214	1	1	2	1.29926e-13	273.908	0
0.105214	1	2	1	2.61973e-13	552.287	0
0.106214	1	1	2	1.2169e-13	256.545	0
0.106214	1	2	1	2.66706e-13	562.267	0
0.107214	1	1	2	1.13954e-13	240.237	0
0.107214	1	2	1	2.70489e-13	570.24	0
0.108214	1	1	2	1.06737e-13	225.022	0
0.108214	1	2	1	2.7325e-13	576.062	0
0.109214	1	1	2	1.00047e-13	210.918	0
0.109214	1	2	1	2.74927e-13	579.597	0
0.110214	1	1	2	9.38678e-14	197.891	0
0.110214	1	2	1	2.75469e-13	580.74	0
0.111214	1	1	2	8.82193e-14	185.983	0
0.111214	1	2	1	2.74717e-13	579.155	0
0.112214	1	1	2	8.31186e-14	175.229	0
0.112214	1	2	1	2.72773e-13	575.057	0
0.113214	1	1	2	7.85644e-14	165.628	0
0.113214	1	2	1	2.69685e-13	568.545	0
0.114214	1	1	2	7.45465e-14	157.158	0
0.114214	1	2	1	2.65462e-13	559.643	0
0.115214	1	1	2	7.10183e-14	149.72	0
0.115214	1	2	1	2.60151e-13	548.446	0
0.116214	1	1	2	6.79626e-14	143.278	0
0.116214	1	2	1	2.53671e-13	534.785	0
0.117214	1	1	2	6.53828e-14	137.839	0
0.117214	1	2	1	2.46223e-13	519.084	0
0.118214	1	1	2	6.32545e-14	133.352	0
0.118214	1	2	1	2.3796e-13	501.663	0
0.119214	1	1	2	6.15592e-14	129.778	0
0.119214	1	2	1	2.28989e-13	482.751	0
0.120214	1	1	2	6.02492e-14	127.016	0
0.120214	1	2	1	2.19411e-13	462.558	0
0.121214	1	1	2	5.92803e-14	124.974	0
0.121214	1	2	1	2.09279e-13	441.199	0
0.122214	1	1	2	5.86578e-14	123.662	0
0.122214	1	2	1	1.98777e-13	419.058	0
0.123214	1	1	2	5.83457e-14	123.004	0
0.123214	1	2	1	1.88092e-13	396.532	0
0.124214	1	1	2	5.83131e-14	122.935	0
0.124214	1	2	1	1.77379e-13	373.948	0
0.125214	1	1	2	5.85233e-14	123.378	0
0.125214	1	2	1	1.66793e-13	351.63	0
0.126214	1	1	2	5.89237e-14	124.222	0
0.126214	1	2	1	1.56447e-13	329.819	0
0.127214	1	1	2	5.95016e-14	125.44	0
0.127214	1	2	1	1.46509e-13	308.869	0
0.128214	1	1	2	6.02472e-14	127.012	0
0.128214	1	2	1	1.37174e-13	289.189	0
0.129214	1	1	2	6.11311e-14	128.876	0
0.129214	1	2	1	1.28588e-13	271.087	0
0.130214	1	1	2	6.21453e-14	131.014	0
0.130214	1	2	1	1.20884e-13	254.845	0
0.131214	1	1	2	6.32357e-14	133.313	0
0.131214	1	2	1	1.14174e-13	240.7	0
0.132214	1	1	2	6.43655e-14	135.694	0
0.132214	1	2	1	1.08568e-13	228.88	0
0.133214	1	1	2	6.5546e-14	138.183	0
0.133214	1	2	1	1.04198e-13	219.668	0
0.134214	1	1	2	6.67601e-14	140.743	0
0.134214	1	2	1	1.01146e-13	213.234	0
0.135214	1	1	2	6.79929e-14	143.342	0
0.135214	1	2	1	9.94713e-14	209.704	0
0.136214	1	1	2	6.9221e-14	145.931	0
0.136214	1	2	1	9.92228e-14	209.18	0
0.137214	1	1	2	7.03965e-14	148.409	0
0.137214	1	2	1	1.00417e-13	211.698	0
0.138214	1	1	2	7.15683e-14	150.879	0
0.138214	1	2	1	1.03068e-13	217.286	0
0.139214	1	1	2	7.27375e-14	153.344	0
0.139214	1	2	1	1.07171e-13	225.936	0
0.140214	1	1	2	7.38762e-14	155.745	0
0.140214	1	2	1	1.12694e-13	237.58	0
0.141214	1	1	2	7.49735e-14	158.058	0
0.141214	1	2	1	1.19588e-13	252.113	0
0.142214	1	1	2	7.5969e-14	160.157	0
0.142214	1	2	1	1.27764e-13	269.35	0
0.143214	1	1	2	7.69115e-14	162.144	0
0.143214	1	2	1	1.37122e-13	289.079	0
0.144214	1	1	2	7.77994e-14	164.016	0
0.144214	1	2	1	1.47569e-13	311.103	0
0.145214	1	1	2	7.86282e-14	165.763	0
0.145214	1	2	1	1.58998e-13	335.196	0
0.146214	1	1	2	7.93872e-14	167.363	0
0.146214	1	2	1	1.71277e-13	361.083	0
0.147214	1	1	2	8.00617e-14	168.785	0
0.147214	1	2	1	1.84236e-13	388.404	0
0.148214	1	1	2	8.06484e-14	170.022	0
0.148214	1	2	1	1.97687e-13	416.761	0
0.149214	1	1	2	8.11528e-14	171.085	0
0.149214	1	2	1	2.11498e-13	445.876	0
0.150214	1	1	2	8.1568e-14	171.96	0
0.150214	1	2	1	2.25515e-13	475.428	0
0.151214	1	1	2	8.18792e-14	172.617	0
0.151214	1	2	1	2.39573e-13	505.064	0
0.152214	1	1	2	8.2052e-14	172.981	0
0.152214	1	2	1	2.53481e-13	534.384	0
0.153214	1	1	2	8.20951e-14	173.072	0
0.153214	1	2	1	2.67006e-13	562.898	0
0.154214	1	1	2	8.20272e-14	172.929	0
0.154214	1	2	1	2.80018e-13	590.329	0
0.155214	1	1	2	8.18597e-14	172.575	0
0.155214	1	2	1	2.92407e-13	616.447	0
0.156214	1	1	2	8.15789e-14	171.983	0
0.156214	1	2	1	3.04016e-13	640.922	0
0.157214	1	1	2	8.11438e-14	171.066	0
0.157214	1	2	1	3.14686e-13	663.417	0
0.158214	1	1	2	8.05586e-14	169.832	0
0.158214	1	2	1	3.24208e-13	683.49	0
0.159214	1	1	2	7.98565e-14	168.352	0
0.159214	1	2	1	3.32489e-13	700.948	0
0.160214	1	1	2	7.90433e-14	166.638	0
0.160214	1	2	1	3.3953e-13	715.792	0
0.161214	1	1	2	7.81334e-14	164.72	0
0.161214	1	2	1	3.45255e-13	727.862	0
0.162214	1	1	2	7.70978e-14	162.536	0
0.162214	1	2	1	3.49593e-13	737.006	0
0.163214	1	1	2	7.59532e-14	160.123	0
0.163214	1	2	1	3.52415e-13	742.956	0
0.164214	1	1	2	7.47639e-14	157.616	0
0.164214	1	2	1	3.53674e-13	745.611	0
0.165214	1	1	2	7.35272e-14	155.009	0
0.165214	1	2	1	3.53477e-13	745.195	0
0.166214	1	1	2	7.22627e-14	152.343	0
0.166214	1	2	1	3.51837e-13	741.738	0
0.167214	1	1	2	7.09672e-14	149.612	0
0.167214	1	2	1	3.48788e-13	735.31	0
0.168214	1	1	2	6.96599e-14	146.856	0
0.168214	1	2	1	3.44302e-13	725.852	0
0.169214	1	1	2	6.84083e-14	144.217	0
0.169214	1	2	1	3.3843e-13	713.472	0
0.170214	1	1	2	6.72515e-14	141.779	0
0.170214	1	2	1	3.31343e-13	698.533	0
0.171214	1	1	2	6.62232e-14	139.611	0
0.171214	1	2	1	3.23161e-13	681.283	0
0.172214	1	1	2	6.53514e-14	137.773	0
0.172214	1	2	1	3.13989e-13	661.948	0
0.173214	1	1	2	6.46577e-14	136.31	0
0.173214	1	2	1	3.03888e-13	640.652	0
0.174214	1	1	2	6.42048e-14	135.356	0
0.174214	1	2	1	2.92946e-13	617.585	0
0.175214	1	1	2	6.40456e-14	135.02	0
0.175214	1	2	1	2.81372e-13	593.185	0
0.176214	1	1	2	6.42225e-14	135.393	0
0.176214	1	2	1	2.69339e-13	567.816	0
0.177214	1	1	2	6.47696e-14	136.546	0
0.177214	1	2	1	2.57001e-13	541.806	0
0.178214	1	1	2	6.57152e-14	138.54	0
0.178214	1	2	1	2.44472e-13	515.392	0
0.179214	1	1	2	6.71008e-14	141.461	0
0.179214	1	2	1	2.31855e-13	488.793	0
0.180214	1	1	2	6.89761e-14	145.414	0
0.180214	1	2	1	2.19329e-13	462.387	0
0.181214	1	1	2	7.13667e-14	150.454	0
0.181214	1	2	1	2.07061e-13	436.523	0
0.182214	1	1	2	7.4293e-14	156.623	0
0.182214	1	2	1	1.95177e-13	411.469	0
0.183214	1	1	2	7.77596e-14	163.932	0
0.183214	1	2	1	1.83788e-13	387.459	0
0.184214	1	1	2	8.17701e-14	172.387	0
0.184214	1	2	1	1.72978e-13	364.669	0
0.185214	1	1	2	8.63593e-14	182.061	0
0.185214	1	2	1	1.62851e-13	343.321	0
0.186214	1	1	2	9.15318e-14	192.966	0
0.186214	1	2	1	1.53521e-13	323.651	0
0.187214	1	1	2	9.72811e-14	205.087	0
0.187214	1	2	1	1.45056e-13	305.805	0
0.188214	1	1	2	1.03586e-13	218.378	0
0.188214	1	2	1	1.37509e-13	289.893	0
0.189214	1	1	2	1.10398e-13	232.739	0
0.189214	1	2	1	1.30908e-13	275.979	0
0.190214	1	1	2	1.17715e-13	248.166	0
0.190214	1	2	1	1.25264e-13	264.08	0
0.191214	1	1	2	1.255e-13	264.576	0
0.191214	1	2	1	1.20609e-13	254.267	0
0.192214	1	1	2	1.33704e-13	281.873	0
0.192214	1	2	1	1.16935e-13	246.52	0
0.193214	1	1	2	1.4227e-13	299.932	0
0.193214	1	2	1	1.14215e-13	240.787	0
0.194214	1	1	2	1.51086e-13	318.517	0
0.194214	1	2	1	1.12405e-13	236.97	0
0.195214	1	1	2	1.60127e-13	337.578	0
0.195214	1	2	1	1.11432e-13	234.92	0
0.196214	1	1	2	1.6933e-13	356.978	0
0.196214	1	2	1	1.11257e-13	234.55	0
0.197214	1	1	2	1.78621e-13	376.565	0
0.197214	1	2	1	1.11816e-13	235.728	0
0.198214	1	1	2	1.8791e-13	396.149	0
0.198214	1	2	1	1.13033e-13	238.295	0
0.199214	1	1	2	1.97054e-13	415.426	0
0.199214	1	2	1	1.1482e-13	242.062	0
0.200214	1	1	2	2.05984e-13	434.253	0
0.200214	1	2	1	1.17053e-13	246.77	0
0.201214	1	1	2	2.1466e-13	452.542	0
0.201214	1	2	1	1.19645e-13	252.234	0
0.202214	1	1	2	2.23002e-13	470.13	0
0.202214	1	2	1	1.2252e-13	258.294	0
0.203214	1	1	2	2.30941e-13	486.867	0
0.203214	1	2	1	1.25585e-13	264.756	0
0.204214	1	1	2	2.38341e-13	502.466	0
0.204214	1	2	1	1.28745e-13	271.419	0
0.205214	1	1	2	2.45118e-13	516.754	0
0.205214	1	2	1	1.319e-13	278.069	0
0.206214	1	1	2	2.51311e-13	529.81	0
0.206214	1	2	1	1.34925e-13	284.448	0
0.207214	1	1	2	2.56829e-13	541.444	0
0.207214	1	2	1	1.37782e-13	290.469	0
0.208214	1	1	2	2.61621e-13	551.545	0
0.208214	1	2	1	1.40392e-13	295.971	0
0.209214	1	1	2	2.65598e-13	559.93	0
0.209214	1	2	1	1.42686e-13	300.808	0
0.210214	1	1	2	2.68654e-13	566.373	0
0.210214	1	2	1	1.44573e-13	304.787	0
0.211214	1	1	2	2.70895e-13	571.098	0
0.211214	1	2	1	1.45957e-13	307.705	0
0.212214	1	1	2	2.7231e-13	574.079	0
0.212214	1	2	1	1.46883e-13	309.656	0
0.213214	1	1	2	2.72886e-13	575.294	0
0.213214	1	2	1	1.47341e-13	310.622	0
0.214214	1	1	2	2.72643e-13	574.781	0
0.214214	1	2	1	1.4732e-13	310.579	0
0.215214	1	1	2	2.71456e-13	572.279	0
0.215214	1	2	1	1.46787e-13	309.455	0
0.216214	1	1	2	2.69473e-13	568.098	0
0.216214	1	2	1	1.45684e-13	307.129	0
0.217214	1	1	2	2.6674e-13	562.338	0
0.217214	1	2	1	1.44117e-13	303.825	0
0.218214	1	1	2	2.63306e-13	555.098	0
0.218214	1	2	1	1.42127e-13	299.63	0
0.219214	1	1	2	2.59213e-13	546.468	0
0.219214	1	2	1	1.39755e-13	294.63	0
0.220214	1	1	2	2.54448e-13	536.424	0
0.220214	1	2	1	1.37049e-13	288.924	0
0.221214	1	1	2	2.4914e-13	525.233	0
0.221214	1	2	1	1.34026e-13	282.551	0
0.222214	1	1	2	2.43428e-13	513.192	0
0.222214	1	2	1	1.30822e-13	275.796	0
0.223214	1	1	2	2.37401e-13	500.485	0
0.223214	1	2	1	1.27501e-13	268.796	0
0.224214	1	1	2	2.31107e-13	487.216	0
0.224214	1	2	1	1.24138e-13	261.705	0
0.225214	1	1	2	2.24574e-13	473.443	0
0.225214	1	2	1	1.20803e-13	254.676	0
0.226214	1	1	2	2.17907e-13	459.387	0
0.226214	1	2	1	1.17546e-13	247.808	0
0.227214	1	1	2	2.1126e-13	445.375	0
0.227214	1	2	1	1.14444e-13	241.27	0
0.228214	1	1	2	2.0473e-13	431.61	0
0.228214	1	2	1	1.11601e-13	235.276	0
0.229214	1	1	2	1.98401e-13	418.265	0
0.229214	1	2	1	1.09089e-13	229.98	0
0.230214	1	1	2	1.92323e-13	405.452	0
0.230214	1	2	1	1.06987e-13	225.548	0
0.231214	1	1	2	1.86583e-13	393.352	0
0.231214	1	2	1	1.05331e-13	222.057	0
0.232214	1	1	2	1.81304e-13	382.223	0
0.232214	1	2	1	1.04143e-13	219.553	0
0.233214	1	1	2	1.76557e-13	372.215	0
0.233214	1	2	1	1.03499e-13	218.196	0
0.234214	1	1	2	1.72406e-13	363.463	0
0.234214	1	2	1	1.03432e-13	218.055	0
0.235214	1	1	2	1.68876e-13	356.021	0
0.235214	1	2	1	1.03966e-13	219.179	0
0.236214	1	1	2	1.6598e-13	349.916	0
0.236214	1	2	1	1.05102e-13	221.575	0
0.237214	1	1	2	1.63826e-13	345.375	0
0.237214	1	2	1	1.0682e-13	225.195	0
0.238214	1	1	2	1.62445e-13	342.465	0
0.238214	1	2	1	1.09162e-13	230.135	0
0.239214	1	1	2	1.61878e-13	341.27	0
0.239214	1	2	1	1.12125e-13	236.38	0
0.240214	1	1	2	1.62094e-13	341.725	0
0.240214	1	2	1	1.15674e-13	243.862	0
0.241214	1	1	2	1.63069e-13	343.78	0
0.241214	1	2	1	1.19782e-13	252.523	0
0.242214	1	1	2	1.64847e-13	347.528	0
0.242214	1	2	1	1.24361e-13	262.177	0
0.243214	1	1	2	1.67425e-13	352.964	0
0.243214	1	2	1	1.29397e-13	272.793	0
0.244214	1	1	2	1.70788e-13	360.054	0
0.244214	1	2	1	1.34837e-13	284.261	0
0.245214	1	1	2	1.74879e-13	368.677	0
0.245214	1	2	1	1.40625e-13	296.464	0
0.246214	1	1	2	1.7964e-13	378.715	0
0.246214	1	2	1	1.46705e-13	309.281	0
0.247214	1	1	2	1.85084e-13	390.191	0
0.247214	1	2	1	1.52987e-13	322.525	0
0.248214	1	1	2	1.9119e-13	403.064	0
0.248214	1	2	1	1.59394e-13	336.032	0
0.249214	1	1	2	1.97904e-13	417.218	0
0.249214	1	2	1	1.65879e-13	349.704	0
0.250214	1	1	2	2.05141e-13	432.476	0
0.250214	1	2	1	1.72372e-13	363.392	0
0.251214	1	1	2	2.12798e-13	448.618	0
0.251214	1	2	1	1.78798e-13	376.94	0
0.252214	1	1	2	2.20876e-13	465.647	0
0.252214	1	2	1	1.85043e-13	390.106	0
0.253214	1	1	2	2.29335e-13	483.48	0
0.253214	1	2	1	1.91022e-13	402.709	0
0.254214	1	1	2	2.38116e-13	501.992	0
0.254214	1	2	1	1.96746e-13	414.776	0
0.255214	1	1	2	2.47144e-13	521.026	0
0.255214	1	2	1	2.02187e-13	426.248	0
0.256214	1	1	2	2.56273e-13	540.271	0
0.256214	1	2	1	2.07295e-13	437.017	0
0.257214	1	1	2	2.65507e-13	559.738	0
0.257214	1	2	1	2.11974e-13	446.88	0
0.258214	1	1	2	2.74816e-13	579.363	0
0.258214	1	2	1	2.16143e-13	455.668	0
0.259214	1	1	2	2.84141e-13	599.021	0
0.259214	1	2	1	2.19863e-13	463.513	0
0.260214	1	1	2	2.93425e-13	618.595	0
0.260214	1	2	1	2.23121e-13	470.381	0
0.261214	1	1	2	3.02501e-13	637.729	0
0.261214	1	2	1	2.25896e-13	476.232	0
0.262214	1	1	2	3.1137e-13	656.426	0
0.262214	1	2	1	2.28171e-13	481.026	0
0.263214	1	1	2	3.20035e-13	674.694	0
0.263214	1	2	1	2.29887e-13	484.644	0
0.264214	1	1	2	3.28467e-13	692.469	0
0.264214	1	2	1	2.31196e-13	487.403	0
0.265214	1	1	2	3.36618e-13	709.653	0
0.265214	1	2	1	2.32088e-13	489.284	0
0.266214	1	1	2	3.44339e-13	725.93	0
0.266214	1	2	1	2.3259e-13	490.342	0
0.267214	1	1	2	3.51565e-13	741.165	0
0.267214	1	2	1	2.32707e-13	490.589	0
0.268214	1	1	2	3.58325e-13	755.416	0
0.268214	1	2	1	2.3242e-13	489.984	0
0.269214	1	1	2	3.64594e-13	768.632	0
0.269214	1	2	1	2.31828e-13	488.736	0
0.270214	1	1	2	3.70339e-13	780.744	0
0.270214	1	2	1	2.30998e-13	486.988	0
0.271214	1	1	2	3.75465e-13	791.549	0
0.271214	1	2	1	2.29994e-13	484.869	0
0.272214	1	1	2	3.79869e-13	800.834	0
0.272214	1	2	1	2.28869e-13	482.498	0
0.273214	1	1	2	3.83607e-13	808.714	0
0.273214	1	2	1	2.27609e-13	479.842	0
0.274214	1	1	2	3.86649e-13	815.127	0
