% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
22295	1	1	2	2	0	20	4904	0	1	1	0
22295	1	1	2	2	1	20	4904	0	1	1	0
22295	1	2	1	2	0	18	4107	0	1	1	0
22295	1	2	1	2	1	18	4107	0	1	1	0
22308	1	2	1	2	0	22	5861	0	1	1	0
22308	1	2	1	2	1	22	5861	0	1	1	0
22309	1	2	1	2	0	22	5861	0	1	1	0
22309	1	2	1	2	1	22	5861	0	1	1	0
22310	1	2	1	2	0	22	5861	0	1	1	0
22310	1	2	1	2	1	22	5861	0	1	1	0
22311	1	2	1	2	0	22	5861	0	1	1	0
22311	1	2	1	2	1	22	5861	0	1	1	0
22312	1	2	1	2	0	24	6882	0	1	1	0
22312	1	2	1	2	1	24	6882	0	1	1	0
22325	1	1	2	2	0	18	1980	0	1	1	0
22325	1	1	2	2	1	18	1980	0	1	1	0
22325	1	2	1	2	0	24	3182	0	1	1	0
22325	1	2	1	2	1	24	3182	0	1	1	0
22326	1	1	2	2	0	16	3822	0	1	1	0
22326	1	1	2	2	1	16	3822	0	1	1	0
22332	1	2	1	2	0	24	6882	0	1	1	0
22332	1	2	1	2	1	24	6882	0	1	1	0
22333	1	2	1	2	0	24	6882	0	1	1	0
22333	1	2	1	2	1	24	6882	0	1	1	0
22337	1	2	1	2	0	24	6882	0	1	1	0
22337	1	2	1	2	1	24	6882	0	1	1	0
22339	1	2	1	2	0	24	6882	0	1	1	0
22339	1	2	1	2	1	24	6882	0	1	1	0
22340	1	1	2	2	0	20	2385	0	1	1	0
22340	1	1	2	2	1	20	2385	0	1	1	0
22340	1	2	1	2	0	24	3182	0	1	1	0
22340	1	2	1	2	1	24	3182	0	1	1	0
22347	1	2	1	2	0	22	5861	0	1	1	0
22347	1	2	1	2	1	22	5861	0	1	1	0
22367	1	2	1	2	0	24	6882	0	1	1	0
22367	1	2	1	2	1	24	6882	0	1	1	0
22368	1	2	1	2	0	24	6882	0	1	1	0
22368	1	2	1	2	1	24	6882	0	1	1	0
22369	1	2	1	2	0	24	6882	0	1	1	0
22369	1	2	1	2	1	24	6882	0	1	1	0
22370	1	2	1	2	0	24	6882	0	1	1	0
22370	1	2	1	2	1	24	6882	0	1	1	0
22374	1	1	2	2	0	14	3182	0	1	1	0
22374	1	1	2	2	1	14	3182	0	1	1	0
22375	1	1	2	2	0	14	3182	0	1	1	0
22375	1	1	2	2	1	14	3182	0	1	1	0
22383	1	1	2	2	0	18	1980	0	1	1	0
22383	1	1	2	2	1	18	1980	0	1	1	0
22383	1	2	1	2	0	24	3182	0	1	1	0
22383	1	2	1	2	1	24	3182	0	1	1	0
22395	1	1	2	2	0	22	5861	0	1	1	0
22395	1	1	2	2	1	22	5861	0	1	1	0
22400	1	1	2	2	0	20	4904	0	1	1	0
22400	1	1	2	2	1	20	4904	0	1	1	0
22404	1	1	2	2	0	20	2385	0	1	1	0
22404	1	1	2	2	1	20	2385	0	1	1	0
22404	1	2	1	2	0	18	1980	0	1	1	0
22404	1	2	1	2	1	18	1980	0	1	1	0
22405	1	1	2	2	0	20	2385	0	1	1	0
22405	1	1	2	2	1	20	2385	0	1	1	0
22405	1	2	1	2	0	18	1980	0	1	1	0
22405	1	2	1	2	1	18	1980	0	1	1	0
22406	1	1	2	2	0	20	2385	0	1	1	0
22406	1	1	2	2	1	20	2385	0	1	1	0
22406	1	2	1	2	0	20	2385	0	1	1	0
22406	1	2	1	2	1	20	2385	0	1	1	0
22407	1	1	2	2	0	20	2385	0	1	1	0
22407	1	1	2	2	1	20	2385	0	1	1	0
22407	1	2	1	2	0	20	2385	0	1	1	0
22407	1	2	1	2	1	20	2385	0	1	1	0
22408	1	1	2	2	0	20	2385	0	1	1	0
22408	1	1	2	2	1	20	2385	0	1	1	0
22408	1	2	1	2	0	20	2385	0	1	1	0
22408	1	2	1	2	1	20	2385	0	1	1	0
22409	1	2	1	2	0	20	4904	0	1	1	0
22409	1	2	1	2	1	20	4904	0	1	1	0
22410	1	2	1	2	0	20	4904	0	1	1	0
22410	1	2	1	2	1	20	4904	0	1	1	0
22417	1	1	2	2	0	20	2385	0	1	1	0
22417	1	1	2	2	1	20	2385	0	1	1	0
22417	1	2	1	2	0	22	2769	0	1	1	0
22417	1	2	1	2	1	22	2769	0	1	1	0
22420	1	1	2	2	0	22	5861	0	1	1	0
22420	1	1	2	2	1	22	5861	0	1	1	0
22420	1	2	1	2	0	20	2385	0	1	1	0
22420	1	2	1	2	1	20	2385	0	1	1	0
22425	1	1	2	2	0	24	3182	0	1	1	0
22425	1	1	2	2	1	24	3182	0	1	1	0
22425	1	2	1	2	0	20	2385	0	1	1	0
22425	1	2	1	2	1	20	2385	0	1	1	0
22427	1	1	2	2	0	24	3182	0	1	1	0
22427	1	1	2	2	1	24	3182	0	1	1	0
22427	1	2	1	2	0	20	2385	0	1	1	0
22427	1	2	1	2	1	20	2385	0	1	1	0
22437	1	1	2	2	0	24	6882	0	1	1	0
22437	1	1	2	2	1	24	6882	0	1	1	0
22437	1	2	1	2	0	22	5861	0	1	1	0
22437	1	2	1	2	1	22	5861	0	1	1	0
22442	1	1	2	2	0	24	3182	0	1	1	0
22442	1	1	2	2	1	24	3182	0	1	1	0
22442	1	2	1	2	0	24	3182	0	1	1	0
22442	1	2	1	2	1	24	3182	0	1	1	0
22445	1	1	2	2	0	22	5861	0	1	1	0
22445	1	1	2	2	1	22	5861	0	1	1	0
22445	1	2	1	2	0	24	3182	0	1	1	0
22445	1	2	1	2	1	24	3182	0	1	1	0
22450	1	1	2	2	0	20	2385	0	1	1	0
22450	1	1	2	2	1	20	2385	0	1	1	0
22450	1	2	1	2	0	24	3182	0	1	1	0
22450	1	2	1	2	1	24	3182	0	1	1	0
22462	1	1	2	2	0	18	1980	0	1	1	0
22462	1	1	2	2	1	18	1980	0	1	1	0
22462	1	2	1	2	0	22	5861	0	1	1	0
22462	1	2	1	2	1	22	5861	0	1	1	0
22464	1	1	2	2	0	18	1980	0	1	1	0
22464	1	1	2	2	1	18	1980	0	1	1	0
22464	1	2	1	2	0	22	2769	0	1	1	0
22464	1	2	1	2	1	22	2769	0	1	1	0
22465	1	1	2	2	0	18	1980	0	1	1	0
22465	1	1	2	2	1	18	1980	0	1	1	0
22465	1	2	1	2	0	22	2769	0	1	1	0
22465	1	2	1	2	1	22	2769	0	1	1	0
22468	1	1	2	2	0	18	1980	0	1	1	0
22468	1	1	2	2	1	18	1980	0	1	1	0
22468	1	2	1	2	0	22	2769	0	1	1	0
22468	1	2	1	2	1	22	2769	0	1	1	0
22469	1	1	2	2	0	18	1980	0	1	1	0
22469	1	1	2	2	1	18	1980	0	1	1	0
22469	1	2	1	2	0	22	2769	0	1	1	0
22469	1	2	1	2	1	22	2769	0	1	1	0
22470	1	1	2	2	0	18	1980	0	1	1	0
22470	1	1	2	2	1	18	1980	0	1	1	0
22470	1	2	1	2	0	20	2385	0	1	1	0
22470	1	2	1	2	1	20	2385	0	1	1	0
22471	1	2	1	2	0	20	4904	0	1	1	0
22471	1	2	1	2	1	20	4904	0	1	1	0
22480	1	1	2	2	0	18	4107	0	1	1	0
22480	1	1	2	2	1	18	4107	0	1	1	0
22480	1	2	1	2	0	22	2769	0	1	1	0
22480	1	2	1	2	1	22	2769	0	1	1	0
22481	1	1	2	2	0	18	4107	0	1	1	0
22481	1	1	2	2	1	18	4107	0	1	1	0
22491	1	1	2	2	0	18	1980	0	1	1	0
22491	1	1	2	2	1	18	1980	0	1	1	0
22491	1	2	1	2	0	20	2385	0	1	1	0
22491	1	2	1	2	1	20	2385	0	1	1	0
22496	1	2	1	2	0	20	4904	0	1	1	0
22496	1	2	1	2	1	20	4904	0	1	1	0
22497	1	2	1	2	0	20	4904	0	1	1	0
22497	1	2	1	2	1	20	4904	0	1	1	0
22498	1	2	1	2	0	20	4904	0	1	1	0
22498	1	2	1	2	1	20	4904	0	1	1	0
22499	1	2	1	2	0	20	4904	0	1	1	0
22499	1	2	1	2	1	20	4904	0	1	1	0
22500	1	2	1	2	0	20	4904	0	1	1	0
22500	1	2	1	2	1	20	4904	0	1	1	0
22501	1	2	1	2	0	20	4904	0	1	1	0
22501	1	2	1	2	1	20	4904	0	1	1	0
22521	1	2	1	2	0	20	4904	0	1	1	0
22521	1	2	1	2	1	20	4904	0	1	1	0
22525	1	1	2	2	0	20	4904	0	1	1	0
22525	1	1	2	2	1	20	4904	0	1	1	0
22526	1	1	2	2	0	18	1980	0	1	1	0
22526	1	1	2	2	1	18	1980	0	1	1	0
22526	1	2	1	2	0	22	2769	0	1	1	0
22526	1	2	1	2	1	22	2769	0	1	1	0
22527	1	1	2	2	0	18	1980	0	1	1	0
22527	1	1	2	2	1	18	1980	0	1	1	0
22527	1	2	1	2	0	22	2769	0	1	1	0
22527	1	2	1	2	1	22	2769	0	1	1	0
22528	1	1	2	2	0	18	1980	0	1	1	0
22528	1	1	2	2	1	18	1980	0	1	1	0
22528	1	2	1	2	0	22	2769	0	1	1	0
22528	1	2	1	2	1	22	2769	0	1	1	0
22529	1	1	2	2	0	18	1980	0	1	1	0
22529	1	1	2	2	1	18	1980	0	1	1	0
22529	1	2	1	2	0	22	2769	0	1	1	0
22529	1	2	1	2	1	22	2769	0	1	1	0
22530	1	1	2	2	0	18	1980	0	1	1	0
22530	1	1	2	2	1	18	1980	0	1	1	0
22530	1	2	1	2	0	24	3182	0	1	1	0
22530	1	2	1	2	1	24	3182	0	1	1	0
22531	1	1	2	2	0	18	1980	0	1	1	0
22531	1	1	2	2	1	18	1980	0	1	1	0
22531	1	2	1	2	0	24	3182	0	1	1	0
22531	1	2	1	2	1	24	3182	0	1	1	0
22540	1	1	2	2	0	16	3822	0	1	1	0
22540	1	1	2	2	1	16	3822	0	1	1	0
22540	1	2	1	2	0	24	3182	0	1	1	0
22540	1	2	1	2	1	24	3182	0	1	1	0
22551	1	2	1	2	0	22	5861	0	1	1	0
22551	1	2	1	2	1	22	5861	0	1	1	0
22556	1	2	1	2	0	20	4904	0	1	1	0
22556	1	2	1	2	1	20	4904	0	1	1	0
22557	1	2	1	2	0	20	4904	0	1	1	0
22557	1	2	1	2	1	20	4904	0	1	1	0
22558	1	2	1	2	0	20	4904	0	1	1	0
22558	1	2	1	2	1	20	4904	0	1	1	0
22559	1	2	1	2	0	20	4904	0	1	1	0
22559	1	2	1	2	1	20	4904	0	1	1	0
22560	1	2	1	2	0	20	4904	0	1	1	0
22560	1	2	1	2	1	20	4904	0	1	1	0
22561	1	2	1	2	0	20	4904	0	1	1	0
22561	1	2	1	2	1	20	4904	0	1	1	0
22574	1	1	2	2	0	16	1836	0	1	1	0
22574	1	1	2	2	1	16	1836	0	1	1	0
22574	1	2	1	2	0	20	2385	0	1	1	0
22574	1	2	1	2	1	20	2385	0	1	1	0
22575	1	1	2	2	0	16	1836	0	1	1	0
22575	1	1	2	2	1	16	1836	0	1	1	0
22575	1	2	1	2	0	20	2385	0	1	1	0
22575	1	2	1	2	1	20	2385	0	1	1	0
22576	1	1	2	2	0	16	1836	0	1	1	0
22576	1	1	2	2	1	16	1836	0	1	1	0
22576	1	2	1	2	0	20	2385	0	1	1	0
22576	1	2	1	2	1	20	2385	0	1	1	0
22581	1	1	2	2	0	16	1836	0	1	1	0
22581	1	1	2	2	1	16	1836	0	1	1	0
22581	1	2	1	2	0	22	2769	0	1	1	0
22581	1	2	1	2	1	22	2769	0	1	1	0
22586	1	1	2	2	0	18	4107	0	1	1	0
22586	1	1	2	2	1	18	4107	0	1	1	0
22586	1	2	1	2	0	20	4904	0	1	1	0
22586	1	2	1	2	1	20	4904	0	1	1	0
22587	1	2	1	2	0	20	4904	0	1	1	0
22587	1	2	1	2	1	20	4904	0	1	1	0
22588	1	2	1	2	0	20	4904	0	1	1	0
22588	1	2	1	2	1	20	4904	0	1	1	0
22589	1	1	2	2	0	18	1980	0	1	1	0
22589	1	1	2	2	1	18	1980	0	1	1	0
22589	1	2	1	2	0	20	2385	0	1	1	0
22589	1	2	1	2	1	20	2385	0	1	1	0
22590	1	2	1	2	0	20	4904	0	1	1	0
22590	1	2	1	2	1	20	4904	0	1	1	0
22591	1	2	1	2	0	20	4904	0	1	1	0
22591	1	2	1	2	1	20	4904	0	1	1	0
22611	1	2	1	2	0	16	3822	0	1	1	0
22611	1	2	1	2	1	16	3822	0	1	1	0
22616	1	2	1	2	0	18	4107	0	1	1	0
22616	1	2	1	2	1	18	4107	0	1	1	0
22617	1	2	1	2	0	18	4107	0	1	1	0
22617	1	2	1	2	1	18	4107	0	1	1	0
22618	1	2	1	2	0	18	4107	0	1	1	0
22618	1	2	1	2	1	18	4107	0	1	1	0
22619	1	2	1	2	0	18	4107	0	1	1	0
22619	1	2	1	2	1	18	4107	0	1	1	0
22620	1	2	1	2	0	18	4107	0	1	1	0
22620	1	2	1	2	1	18	4107	0	1	1	0
22621	1	2	1	2	0	18	4107	0	1	1	0
22621	1	2	1	2	1	18	4107	0	1	1	0
22623	1	1	2	2	0	20	2385	0	1	1	0
22623	1	1	2	2	1	20	2385	0	1	1	0
22623	1	2	1	2	0	18	1980	0	1	1	0
22623	1	2	1	2	1	18	1980	0	1	1	0
22624	1	1	2	2	0	18	1980	0	1	1	0
22624	1	1	2	2	1	18	1980	0	1	1	0
22624	1	2	1	2	0	18	1980	0	1	1	0
22624	1	2	1	2	1	18	1980	0	1	1	0
22625	1	1	2	2	0	18	1980	0	1	1	0
22625	1	1	2	2	1	18	1980	0	1	1	0
22625	1	2	1	2	0	18	1980	0	1	1	0
22625	1	2	1	2	1	18	1980	0	1	1	0
22641	1	1	2	2	0	22	2769	0	1	1	0
22641	1	1	2	2	1	22	2769	0	1	1	0
22641	1	2	1	2	0	20	2385	0	1	1	0
22641	1	2	1	2	1	20	2385	0	1	1	0
22645	1	1	2	2	0	22	5861	0	1	1	0
22645	1	1	2	2	1	22	5861	0	1	1	0
22646	1	1	2	2	0	22	2769	0	1	1	0
22646	1	1	2	2	1	22	2769	0	1	1	0
22646	1	2	1	2	0	18	1980	0	1	1	0
22646	1	2	1	2	1	18	1980	0	1	1	0
22647	1	2	1	2	0	18	4107	0	1	1	0
22647	1	2	1	2	1	18	4107	0	1	1	0
22648	1	2	1	2	0	18	4107	0	1	1	0
22648	1	2	1	2	1	18	4107	0	1	1	0
22649	1	2	1	2	0	18	4107	0	1	1	0
22649	1	2	1	2	1	18	4107	0	1	1	0
22650	1	1	2	2	0	22	2769	0	1	1	0
22650	1	1	2	2	1	22	2769	0	1	1	0
22650	1	2	1	2	0	18	1980	0	1	1	0
22650	1	2	1	2	1	18	1980	0	1	1	0
22670	1	1	2	2	0	16	3822	0	1	1	0
22670	1	1	2	2	1	16	3822	0	1	1	0
22675	1	1	2	2	0	16	3822	0	1	1	0
22675	1	1	2	2	1	16	3822	0	1	1	0
22676	1	1	2	2	0	18	4107	0	1	1	0
22676	1	1	2	2	1	18	4107	0	1	1	0
22682	1	1	2	2	0	20	2385	0	1	1	0
22682	1	1	2	2	1	20	2385	0	1	1	0
22682	1	2	1	2	0	16	1836	0	1	1	0
22682	1	2	1	2	1	16	1836	0	1	1	0
22684	1	1	2	2	0	20	2385	0	1	1	0
22684	1	1	2	2	1	20	2385	0	1	1	0
22684	1	2	1	2	0	16	1836	0	1	1	0
22684	1	2	1	2	1	16	1836	0	1	1	0
22685	1	2	1	2	0	16	3822	0	1	1	0
22685	1	2	1	2	1	16	3822	0	1	1	0
22686	1	2	1	2	0	16	3822	0	1	1	0
22686	1	2	1	2	1	16	3822	0	1	1	0
22687	1	2	1	2	0	16	3822	0	1	1	0
22687	1	2	1	2	1	16	3822	0	1	1	0
22688	1	2	1	2	0	16	3822	0	1	1	0
22688	1	2	1	2	1	16	3822	0	1	1	0
22689	1	1	2	2	0	20	2385	0	1	1	0
22689	1	1	2	2	1	20	2385	0	1	1	0
22689	1	2	1	2	0	16	1836	0	1	1	0
22689	1	2	1	2	1	16	1836	0	1	1	0
22690	1	1	2	2	0	22	2769	0	1	1	0
22690	1	1	2	2	1	22	2769	0	1	1	0
22690	1	2	1	2	0	18	1980	0	1	1	0
22690	1	2	1	2	1	18	1980	0	1	1	0
22691	1	1	2	2	0	22	2769	0	1	1	0
22691	1	1	2	2	1	22	2769	0	1	1	0
22691	1	2	1	2	0	18	1980	0	1	1	0
22691	1	2	1	2	1	18	1980	0	1	1	0
22692	1	2	1	2	0	18	4107	0	1	1	0
22692	1	2	1	2	1	18	4107	0	1	1	0
22703	1	2	1	2	0	22	5861	0	1	1	0
22703	1	2	1	2	1	22	5861	0	1	1	0
22710	1	2	1	2	0	22	5861	0	1	1	0
22710	1	2	1	2	1	22	5861	0	1	1	0
22725	1	1	2	2	0	26	7708	0	1	1	0
22725	1	1	2	2	1	26	7708	0	1	1	0
22725	1	2	1	2	0	20	4904	0	1	1	0
22725	1	2	1	2	1	20	4904	0	1	1	0
22730	1	2	1	2	0	18	4107	0	1	1	0
22730	1	2	1	2	1	18	4107	0	1	1	0
22731	1	2	1	2	0	18	4107	0	1	1	0
22731	1	2	1	2	1	18	4107	0	1	1	0
22732	1	2	1	2	0	16	3822	0	1	1	0
22732	1	2	1	2	1	16	3822	0	1	1	0
22733	1	2	1	2	0	16	3822	0	1	1	0
22733	1	2	1	2	1	16	3822	0	1	1	0
22734	1	2	1	2	0	16	3822	0	1	1	0
22734	1	2	1	2	1	16	3822	0	1	1	0
22735	1	2	1	2	0	16	3822	0	1	1	0
22735	1	2	1	2	1	16	3822	0	1	1	0
22740	1	1	2	2	0	22	2769	0	1	1	0
22740	1	1	2	2	1	22	2769	0	1	1	0
22740	1	2	1	2	0	18	1980	0	1	1	0
22740	1	2	1	2	1	18	1980	0	1	1	0
22755	1	2	1	2	0	22	5861	0	1	1	0
22755	1	2	1	2	1	22	5861	0	1	1	0
22760	1	2	1	2	0	24	6882	0	1	1	0
22760	1	2	1	2	1	24	6882	0	1	1	0
22761	1	2	1	2	0	24	6882	0	1	1	0
22761	1	2	1	2	1	24	6882	0	1	1	0
22762	1	2	1	2	0	24	6882	0	1	1	0
22762	1	2	1	2	1	24	6882	0	1	1	0
22763	1	2	1	2	0	24	6882	0	1	1	0
22763	1	2	1	2	1	24	6882	0	1	1	0
22764	1	2	1	2	0	24	6882	0	1	1	0
22764	1	2	1	2	1	24	6882	0	1	1	0
22774	1	1	2	2	0	20	4904	0	1	1	0
22774	1	1	2	2	1	20	4904	0	1	1	0
22774	1	2	1	2	0	22	5861	0	1	1	0
22774	1	2	1	2	1	22	5861	0	1	1	0
22784	1	2	1	2	0	20	4904	0	1	1	0
22784	1	2	1	2	1	20	4904	0	1	1	0
22789	1	2	1	2	0	20	4904	0	1	1	0
22789	1	2	1	2	1	20	4904	0	1	1	0
22790	1	2	1	2	0	20	4904	0	1	1	0
22790	1	2	1	2	1	20	4904	0	1	1	0
22791	1	2	1	2	0	20	4904	0	1	1	0
22791	1	2	1	2	1	20	4904	0	1	1	0
22792	1	2	1	2	0	20	4904	0	1	1	0
22792	1	2	1	2	1	20	4904	0	1	1	0
22793	1	2	1	2	0	20	4904	0	1	1	0
22793	1	2	1	2	1	20	4904	0	1	1	0
22794	1	1	2	2	0	24	3182	0	1	1	0
22794	1	1	2	2	1	24	3182	0	1	1	0
22794	1	2	1	2	0	18	1980	0	1	1	0
22794	1	2	1	2	1	18	1980	0	1	1	0
22811	1	1	2	2	0	20	2385	0	1	1	0
22811	1	1	2	2	1	20	2385	0	1	1	0
22811	1	2	1	2	0	22	2769	0	1	1	0
22811	1	2	1	2	1	22	2769	0	1	1	0
22813	1	2	1	2	0	22	5861	0	1	1	0
22813	1	2	1	2	1	22	5861	0	1	1	0
22818	1	2	1	2	0	22	5861	0	1	1	0
22818	1	2	1	2	1	22	5861	0	1	1	0
22819	1	2	1	2	0	22	5861	0	1	1	0
22819	1	2	1	2	1	22	5861	0	1	1	0
22820	1	2	1	2	0	22	5861	0	1	1	0
22820	1	2	1	2	1	22	5861	0	1	1	0
22821	1	2	1	2	0	22	5861	0	1	1	0
22821	1	2	1	2	1	22	5861	0	1	1	0
22822	1	2	1	2	0	20	4904	0	1	1	0
22822	1	2	1	2	1	20	4904	0	1	1	0
22842	1	2	1	2	0	18	4107	0	1	1	0
22842	1	2	1	2	1	18	4107	0	1	1	0
22845	1	1	2	2	0	18	4107	0	1	1	0
22845	1	1	2	2	1	18	4107	0	1	1	0
22847	1	2	1	2	0	18	4107	0	1	1	0
22847	1	2	1	2	1	18	4107	0	1	1	0
22848	1	2	1	2	0	18	4107	0	1	1	0
22848	1	2	1	2	1	18	4107	0	1	1	0
22849	1	2	1	2	0	18	4107	0	1	1	0
22849	1	2	1	2	1	18	4107	0	1	1	0
22850	1	2	1	2	0	20	4904	0	1	1	0
22850	1	2	1	2	1	20	4904	0	1	1	0
22851	1	2	1	2	0	20	4904	0	1	1	0
22851	1	2	1	2	1	20	4904	0	1	1	0
22871	1	1	2	2	0	18	1980	0	1	1	0
22871	1	1	2	2	1	18	1980	0	1	1	0
22871	1	2	1	2	0	20	2385	0	1	1	0
22871	1	2	1	2	1	20	2385	0	1	1	0
22872	1	1	2	2	0	18	4107	0	1	1	0
22872	1	1	2	2	1	18	4107	0	1	1	0
22876	1	2	1	2	0	20	4904	0	1	1	0
22876	1	2	1	2	1	20	4904	0	1	1	0
22877	1	2	1	2	0	20	4904	0	1	1	0
22877	1	2	1	2	1	20	4904	0	1	1	0
22878	1	2	1	2	0	20	4904	0	1	1	0
22878	1	2	1	2	1	20	4904	0	1	1	0
22879	1	2	1	2	0	20	4904	0	1	1	0
22879	1	2	1	2	1	20	4904	0	1	1	0
22880	1	2	1	2	0	20	4904	0	1	1	0
22880	1	2	1	2	1	20	4904	0	1	1	0
22891	1	1	2	2	0	16	3822	0	1	1	0
22891	1	1	2	2	1	16	3822	0	1	1	0
22891	1	2	1	2	0	20	2385	0	1	1	0
22891	1	2	1	2	1	20	2385	0	1	1	0
22900	1	2	1	2	0	20	4904	0	1	1	0
22900	1	2	1	2	1	20	4904	0	1	1	0
22905	1	2	1	2	0	20	4904	0	1	1	0
22905	1	2	1	2	1	20	4904	0	1	1	0
22906	1	2	1	2	0	20	4904	0	1	1	0
22906	1	2	1	2	1	20	4904	0	1	1	0
22907	1	2	1	2	0	20	4904	0	1	1	0
22907	1	2	1	2	1	20	4904	0	1	1	0
22908	1	2	1	2	0	18	4107	0	1	1	0
22908	1	2	1	2	1	18	4107	0	1	1	0
22909	1	2	1	2	0	18	4107	0	1	1	0
22909	1	2	1	2	1	18	4107	0	1	1	0
22925	1	1	2	2	0	24	3182	0	1	0	0
22925	1	1	2	2	1	24	3182	0	1	0	0
22925	1	2	1	2	0	20	2385	0	1	1	0
22925	1	2	1	2	1	20	2385	0	1	1	0
22929	1	2	1	2	0	22	5861	0	1	1	0
22929	1	2	1	2	1	22	5861	0	1	1	0
22932	1	1	2	2	0	24	3182	1	0	1	0
22932	1	1	2	2	1	24	3182	1	0	1	0
22934	1	2	1	2	0	20	4904	0	1	1	0
22934	1	2	1	2	1	20	4904	0	1	1	0
22935	1	2	1	2	0	20	4904	0	1	1	0
22935	1	2	1	2	1	20	4904	0	1	1	0
22936	1	2	1	2	0	20	4904	0	1	1	0
22936	1	2	1	2	1	20	4904	0	1	1	0
22937	1	2	1	2	0	20	4904	0	1	1	0
22937	1	2	1	2	1	20	4904	0	1	1	0
22938	1	2	1	2	0	20	4904	0	1	1	0
22938	1	2	1	2	1	20	4904	0	1	1	0
22947	1	1	2	2	0	20	4904	0	1	1	0
22947	1	1	2	2	1	20	4904	0	1	1	0
22947	1	2	1	2	0	16	1836	0	1	1	0
22947	1	2	1	2	1	16	1836	0	1	1	0
22958	1	2	1	2	0	20	4904	0	1	1	0
22958	1	2	1	2	1	20	4904	0	1	1	0
22963	1	2	1	2	0	20	4904	0	1	1	0
22963	1	2	1	2	1	20	4904	0	1	1	0
22964	1	2	1	2	0	20	4904	0	1	1	0
22964	1	2	1	2	1	20	4904	0	1	1	0
22965	1	2	1	2	0	20	4904	0	1	1	0
22965	1	2	1	2	1	20	4904	0	1	1	0
22966	1	2	1	2	0	20	4904	0	1	1	0
22966	1	2	1	2	1	20	4904	0	1	1	0
22967	1	2	1	2	0	20	4904	0	1	1	0
22967	1	2	1	2	1	20	4904	0	1	1	0
22981	1	1	2	2	0	22	2769	0	1	1	0
22981	1	1	2	2	1	22	2769	0	1	1	0
22981	1	2	1	2	0	14	1527	0	1	1	0
22981	1	2	1	2	1	14	1527	0	1	1	0
22987	1	2	1	2	0	12	2481	0	1	1	0
22987	1	2	1	2	1	12	2481	0	1	1	0
22994	1	2	1	2	0	16	3822	0	1	1	0
22994	1	2	1	2	1	16	3822	0	1	1	0
22995	1	2	1	2	0	16	3822	0	1	1	0
22995	1	2	1	2	1	16	3822	0	1	1	0
22996	1	2	1	2	0	16	3822	0	1	1	0
22996	1	2	1	2	1	16	3822	0	1	1	0
22997	1	2	1	2	0	16	3822	0	1	1	0
22997	1	2	1	2	1	16	3822	0	1	1	0
22998	1	2	1	2	0	16	3822	0	1	1	0
22998	1	2	1	2	1	16	3822	0	1	1	0
23001	1	1	2	2	0	22	2769	0	1	1	0
23001	1	1	2	2	1	22	2769	0	1	1	0
23001	1	2	1	2	0	18	1980	0	1	1	0
23001	1	2	1	2	1	18	1980	0	1	1	0
23018	1	1	2	2	0	18	4107	0	1	1	0
23018	1	1	2	2	1	18	4107	0	1	1	0
23018	1	2	1	2	0	14	3182	0	1	1	0
23018	1	2	1	2	1	14	3182	0	1	1	0
23021	1	1	2	2	0	18	4107	0	1	1	0
23021	1	1	2	2	1	18	4107	0	1	1	0
23021	1	2	1	2	0	14	3182	0	1	1	0
23021	1	2	1	2	1	14	3182	0	1	1	0
23023	1	2	1	2	0	16	3822	0	1	1	0
23023	1	2	1	2	1	16	3822	0	1	1	0
23025	1	2	1	2	0	16	3822	0	1	1	0
23025	1	2	1	2	1	16	3822	0	1	1	0
23026	1	2	1	2	0	16	3822	0	1	1	0
23026	1	2	1	2	1	16	3822	0	1	1	0
23027	1	2	1	2	0	16	3822	0	1	1	0
23027	1	2	1	2	1	16	3822	0	1	1	0
23028	1	2	1	2	0	16	3822	0	1	1	0
23028	1	2	1	2	1	16	3822	0	1	1	0
23041	1	1	2	2	0	22	2769	0	1	1	0
23041	1	1	2	2	1	22	2769	0	1	1	0
23041	1	2	1	2	0	16	1836	0	1	1	0
23041	1	2	1	2	1	16	1836	0	1	1	0
23048	1	1	2	2	0	22	2769	0	1	1	0
23048	1	1	2	2	1	22	2769	0	1	1	0
23048	1	2	1	2	0	18	1980	0	1	1	0
23048	1	2	1	2	1	18	1980	0	1	1	0
23053	1	1	2	2	0	22	5861	0	1	1	0
23053	1	1	2	2	1	22	5861	0	1	1	0
23053	1	2	1	2	0	18	4107	0	1	1	0
23053	1	2	1	2	1	18	4107	0	1	1	0
23054	1	1	2	2	0	22	2769	0	1	1	0
23054	1	1	2	2	1	22	2769	0	1	1	0
23054	1	2	1	2	0	18	1980	0	1	1	0
23054	1	2	1	2	1	18	1980	0	1	1	0
23055	1	2	1	2	0	18	4107	0	1	1	0
23055	1	2	1	2	1	18	4107	0	1	1	0
23056	1	2	1	2	0	18	4107	0	1	1	0
23056	1	2	1	2	1	18	4107	0	1	1	0
23057	1	2	1	2	0	18	4107	0	1	1	0
23057	1	2	1	2	1	18	4107	0	1	1	0
23058	1	2	1	2	0	18	4107	0	1	1	0
23058	1	2	1	2	1	18	4107	0	1	1	0
23078	1	2	1	2	0	20	4904	0	1	1	0
23078	1	2	1	2	1	20	4904	0	1	1	0
23083	1	2	1	2	0	20	4904	0	1	1	0
23083	1	2	1	2	1	20	4904	0	1	1	0
