% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
9.131	1	2	914	2	1	2	277	0
9.132	1	2	914	3	1	2	277	0
9.133	1	2	914	4	1	2	277	0
9.134	1	2	914	5	1	2	277	0
9.135	1	2	914	6	1	2	277	0
9.136	1	2	914	7	1	2	277	0
9.137	1	2	914	8	1	2	277	0
9.138	1	2	914	9	1	2	277	0
9.139	1	2	914	10	1	2	277	0
9.14	1	2	915	1	1	2	277	0
9.141	1	2	915	2	1	2	277	0
9.142	1	2	915	3	1	2	277	0
9.143	1	2	915	4	1	2	277	0
9.144	1	2	915	5	1	2	277	0
9.145	1	2	915	6	1	2	277	0
9.146	1	2	915	7	1	2	277	0
9.147	1	2	915	8	1	2	277	0
9.148	1	2	915	9	1	2	277	0
9.149	1	2	915	10	1	2	277	0
9.15	1	2	916	1	1	2	277	0
9.151	1	2	916	2	1	2	277	0
9.152	1	2	916	3	1	2	277	0
9.153	1	2	916	4	1	2	277	0
9.154	1	2	916	5	1	2	277	0
9.155	1	2	916	6	1	2	277	0
9.156	1	2	916	7	1	2	277	0
9.157	1	2	916	8	1	2	277	0
9.158	1	2	916	9	1	2	277	0
9.159	1	2	916	10	1	2	277	0
9.16	1	2	917	1	1	2	277	0
9.161	1	2	917	2	1	2	277	0
9.162	1	2	917	3	1	2	277	0
9.162	1	1	917	3	2	2	277	0
9.163	1	2	917	4	1	2	277	0
9.163	1	1	917	4	2	2	277	0
9.164	1	2	917	5	1	2	277	0
9.164	1	1	917	5	2	2	277	0
9.176	1	2	918	7	1	2	277	0
9.176	1	1	918	7	2	2	277	0
9.177	1	2	918	8	1	2	277	0
9.177	1	1	918	8	2	2	277	0
9.178	1	2	918	9	1	2	277	0
9.178	1	1	918	9	2	2	277	0
9.192	1	2	920	3	1	2	277	0
9.192	1	1	920	3	2	2	277	0
9.193	1	2	920	4	1	2	277	0
9.193	1	1	920	4	2	2	277	0
9.196	1	2	920	7	1	2	277	0
9.196	1	1	920	7	2	2	277	0
9.197	1	2	920	8	1	2	277	0
9.197	1	1	920	8	2	2	277	0
9.211	1	1	922	2	2	2	277	0
9.212	1	1	922	3	2	2	277	0
9.213	1	1	922	4	2	2	277	0
9.214	1	1	922	5	2	2	277	0
9.215	1	1	922	6	2	2	277	0
9.216	1	1	922	7	2	2	277	0
9.217	1	1	922	8	2	2	277	0
9.234	1	1	924	5	2	2	277	0
9.235	1	1	924	6	2	2	277	0
9.241	1	2	925	2	1	0	349	0
9.242	1	2	925	3	1	0	349	0
9.243	1	2	925	4	1	0	349	0
9.244	1	2	925	5	1	0	349	0
9.245	1	2	925	6	1	0	349	0
9.246	1	2	925	7	1	0	349	0
9.247	1	2	925	8	1	0	349	0
9.248	1	2	925	9	1	0	349	0
9.249	1	2	925	10	1	0	349	0
9.25	1	2	926	1	1	0	349	0
9.251	1	2	926	2	1	0	349	0
9.252	1	2	926	3	1	0	349	0
9.253	1	2	926	4	1	0	349	0
9.254	1	2	926	5	1	0	349	0
9.255	1	2	926	6	1	0	349	0
9.256	1	2	926	7	1	0	349	0
9.257	1	2	926	8	1	0	349	0
9.258	1	2	926	9	1	0	349	0
9.259	1	2	926	10	1	0	349	0
9.26	1	2	927	1	1	0	349	0
9.261	1	2	927	2	1	0	173	0
9.262	1	2	927	3	1	0	173	0
9.263	1	2	927	4	1	0	173	0
9.264	1	2	927	5	1	0	173	0
9.265	1	2	927	6	1	0	173	0
9.266	1	2	927	7	1	0	173	0
9.267	1	2	927	8	1	0	173	0
9.268	1	2	927	9	1	0	173	0
9.269	1	2	927	10	1	0	173	0
9.27	1	2	928	1	1	0	173	0
9.271	1	2	928	2	1	0	173	0
9.272	1	2	928	3	1	0	173	0
9.273	1	2	928	4	1	0	173	0
9.274	1	2	928	5	1	0	173	0
9.275	1	2	928	6	1	0	173	0
9.276	1	2	928	7	1	0	173	0
9.277	1	2	928	8	1	0	173	0
9.278	1	2	928	9	1	0	173	0
9.279	1	2	928	10	1	0	173	0
9.28	1	2	929	1	1	0	173	0
9.282	1	1	929	3	2	2	277	0
9.283	1	1	929	4	2	2	277	0
9.286	1	1	929	7	2	2	277	0
9.287	1	1	929	8	2	2	277	0
9.306	1	1	931	7	2	2	277	0
9.311	1	1	932	2	2	2	277	0
9.361	1	2	937	2	1	0	173	0
9.362	1	1	937	3	2	4	453	0
9.362	1	2	937	3	1	0	173	0
9.363	1	2	937	4	1	0	349	0
9.364	1	2	937	5	1	0	349	0
9.365	1	2	937	6	1	0	349	0
9.366	1	2	937	7	1	0	349	0
9.367	1	2	937	8	1	0	349	0
9.368	1	2	937	9	1	0	349	0
9.369	1	2	937	10	1	0	349	0
9.37	1	2	938	1	1	0	349	0
9.371	1	2	938	2	1	0	349	0
9.372	1	1	938	3	2	4	453	0
9.372	1	2	938	3	1	0	173	0
9.373	1	2	938	4	1	0	349	0
9.374	1	2	938	5	1	0	349	0
9.375	1	2	938	6	1	0	349	0
9.376	1	2	938	7	1	0	349	0
9.377	1	2	938	8	1	0	349	0
9.378	1	2	938	9	1	0	349	0
9.379	1	2	938	10	1	0	349	0
9.38	1	2	939	1	1	0	349	0
9.381	1	2	939	2	1	0	349	0
9.382	1	2	939	3	1	0	349	0
9.383	1	2	939	4	1	0	349	0
9.384	1	2	939	5	1	0	349	0
9.385	1	2	939	6	1	0	349	0
9.386	1	2	939	7	1	0	349	0
9.387	1	2	939	8	1	0	349	0
9.388	1	2	939	9	1	0	349	0
9.389	1	2	939	10	1	0	349	0
9.39	1	2	940	1	1	0	349	0
9.391	1	2	940	2	1	0	349	0
9.392	1	2	940	3	1	0	349	0
9.393	1	2	940	4	1	0	349	0
9.394	1	2	940	5	1	0	349	0
9.395	1	2	940	6	1	0	349	0
9.396	1	2	940	7	1	0	349	0
9.397	1	2	940	8	1	0	349	0
9.398	1	2	940	9	1	0	349	0
9.399	1	2	940	10	1	0	349	0
9.4	1	2	941	1	1	0	349	0
9.401	1	2	941	2	1	2	573	0
9.402	1	2	941	3	1	2	573	0
9.403	1	2	941	4	1	2	573	0
9.404	1	2	941	5	1	2	573	0
9.405	1	2	941	6	1	2	573	0
9.406	1	2	941	7	1	2	573	0
9.407	1	2	941	8	1	2	573	0
9.408	1	2	941	9	1	2	573	0
9.409	1	2	941	10	1	2	573	0
9.41	1	2	942	1	1	2	573	0
9.411	1	2	942	2	1	2	277	0
9.412	1	2	942	3	1	2	277	0
9.413	1	2	942	4	1	2	277	0
9.414	1	2	942	5	1	2	277	0
9.415	1	2	942	6	1	2	277	0
9.416	1	2	942	7	1	2	277	0
9.417	1	2	942	8	1	2	277	0
9.418	1	2	942	9	1	2	277	0
9.419	1	2	942	10	1	2	277	0
9.42	1	2	943	1	1	2	277	0
9.421	1	2	943	2	1	2	277	0
9.422	1	2	943	3	1	2	277	0
9.423	1	2	943	4	1	2	277	0
9.424	1	2	943	5	1	2	277	0
9.425	1	2	943	6	1	2	277	0
9.426	1	2	943	7	1	2	277	0
9.427	1	2	943	8	1	2	277	0
9.428	1	2	943	9	1	2	277	0
9.429	1	2	943	10	1	2	277	0
9.43	1	2	944	1	1	2	277	0
9.431	1	2	944	2	1	2	277	0
9.432	1	2	944	3	1	2	277	0
9.433	1	2	944	4	1	2	277	0
9.434	1	2	944	5	1	2	277	0
9.435	1	2	944	6	1	2	277	0
9.436	1	2	944	7	1	2	277	0
9.437	1	2	944	8	1	2	277	0
9.438	1	2	944	9	1	2	277	0
9.439	1	2	944	10	1	2	277	0
9.44	1	2	945	1	1	2	277	0
9.442	1	1	945	3	2	8	871	0
9.454	1	1	946	5	2	8	871	0
9.491	1	1	950	2	2	2	277	0
9.491	1	2	950	2	1	0	173	0
9.492	1	1	950	3	2	2	277	0
9.492	1	2	950	3	1	0	173	0
9.493	1	1	950	4	2	2	277	0
9.493	1	2	950	4	1	0	173	0
9.601	1	2	961	2	1	4	453	0
9.602	1	2	961	3	1	4	453	0
9.603	1	2	961	4	1	4	453	0
9.604	1	2	961	5	1	4	453	0
9.605	1	2	961	6	1	4	453	0
9.606	1	2	961	7	1	4	453	0
9.607	1	2	961	8	1	4	453	0
9.608	1	2	961	9	1	4	453	0
9.609	1	2	961	10	1	4	453	0
9.61	1	2	962	1	1	4	453	0
9.611	1	2	962	2	1	4	453	0
9.612	1	2	962	3	1	4	453	0
9.613	1	2	962	4	1	4	453	0
9.614	1	2	962	5	1	4	453	0
9.615	1	2	962	6	1	4	453	0
9.616	1	2	962	7	1	4	453	0
9.617	1	2	962	8	1	4	453	0
9.618	1	2	962	9	1	4	453	0
9.619	1	2	962	10	1	4	453	0
9.62	1	2	963	1	1	4	453	0
9.621	1	2	963	2	1	4	453	0
9.622	1	2	963	3	1	4	453	0
9.623	1	2	963	4	1	4	453	0
9.624	1	2	963	5	1	4	453	0
9.625	1	2	963	6	1	4	453	0
9.626	1	2	963	7	1	4	453	0
9.627	1	2	963	8	1	4	453	0
9.628	1	2	963	9	1	4	453	0
9.629	1	2	963	10	1	4	453	0
9.63	1	2	964	1	1	4	453	0
9.631	1	2	964	2	1	4	453	0
9.632	1	2	964	3	1	4	453	0
9.633	1	2	964	4	1	4	453	0
9.634	1	2	964	5	1	4	453	0
9.635	1	2	964	6	1	4	453	0
9.636	1	2	964	7	1	4	453	0
9.637	1	2	964	8	1	4	453	0
9.638	1	2	964	9	1	4	453	0
9.639	1	2	964	10	1	4	453	0
9.64	1	2	965	1	1	4	453	0
9.682	1	1	969	3	2	6	645	0
9.731	1	1	974	2	2	0	173	0
9.732	1	1	974	3	2	0	173	0
9.733	1	1	974	4	2	0	173	0
9.752	1	1	976	3	2	0	173	0
9.802	1	1	981	3	2	2	277	0
9.803	1	1	981	4	2	2	277	0
9.809	1	1	981	10	2	2	277	0
9.823	1	1	983	4	2	2	277	0
9.851	1	1	986	2	2	0	173	0
9.852	1	1	986	3	2	0	173	0
9.853	1	1	986	4	2	0	173	0
9.872	1	1	988	3	2	0	173	0
9.873	1	1	988	4	2	0	173	0
9.88	1	1	989	1	2	0	173	0
9.962	1	1	997	3	2	4	453	0
10.001	1	2	1001	2	1	2	573	0
10.002	1	2	1001	3	1	2	573	0
10.003	1	2	1001	4	1	2	573	0
10.004	1	2	1001	5	1	2	573	0
10.005	1	2	1001	6	1	2	573	0
10.006	1	2	1001	7	1	2	573	0
10.007	1	2	1001	8	1	2	573	0
10.008	1	2	1001	9	1	2	573	0
10.009	1	2	1001	10	1	2	573	0
10.01	1	2	1002	1	1	2	573	0
10.011	1	1	1002	2	2	2	277	0
10.011	1	2	1002	2	1	2	277	0
10.012	1	1	1002	3	2	2	277	0
10.012	1	2	1002	3	1	2	277	0
10.013	1	2	1002	4	1	2	573	0
10.014	1	2	1002	5	1	2	573	0
10.015	1	2	1002	6	1	2	573	0
10.016	1	2	1002	7	1	2	573	0
10.017	1	2	1002	8	1	2	573	0
10.018	1	2	1002	9	1	2	573	0
10.019	1	2	1002	10	1	2	573	0
10.02	1	2	1003	1	1	2	573	0
10.021	1	2	1003	2	1	2	573	0
10.022	1	2	1003	3	1	2	573	0
10.023	1	2	1003	4	1	2	573	0
10.024	1	2	1003	5	1	2	573	0
10.025	1	2	1003	6	1	2	573	0
10.026	1	2	1003	7	1	2	573	0
10.027	1	2	1003	8	1	2	573	0
10.028	1	2	1003	9	1	2	573	0
10.029	1	2	1003	10	1	2	573	0
10.03	1	2	1004	1	1	2	573	0
10.031	1	2	1004	2	1	2	573	0
10.032	1	1	1004	3	2	2	277	0
10.032	1	2	1004	3	1	2	277	0
10.033	1	2	1004	4	1	2	573	0
10.034	1	2	1004	5	1	2	573	0
10.035	1	2	1004	6	1	2	573	0
10.036	1	2	1004	7	1	2	573	0
10.037	1	2	1004	8	1	2	573	0
10.038	1	2	1004	9	1	2	573	0
10.039	1	2	1004	10	1	2	573	0
10.04	1	2	1005	1	1	2	573	0
10.082	1	1	1009	3	2	6	645	0
10.161	1	2	1017	2	1	0	173	0
10.162	1	1	1017	3	2	0	173	0
10.162	1	2	1017	3	1	0	173	0
10.163	1	1	1017	4	2	0	173	0
10.163	1	2	1017	4	1	0	173	0
10.164	1	1	1017	5	2	0	173	0
10.164	1	2	1017	5	1	0	173	0
10.174	1	1	1018	5	2	0	173	0
10.174	1	2	1018	5	1	0	173	0
10.175	1	1	1018	6	2	0	173	0
10.175	1	2	1018	6	1	0	173	0
10.176	1	1	1018	7	2	0	173	0
10.176	1	2	1018	7	1	0	173	0
10.191	1	1	1020	2	2	0	173	0
10.191	1	2	1020	2	1	0	173	0
10.194	1	1	1020	5	2	0	173	0
10.194	1	2	1020	5	1	0	173	0
10.211	1	1	1022	2	2	6	645	0
10.212	1	1	1022	3	2	6	645	0
10.213	1	1	1022	4	2	6	645	0
10.214	1	1	1022	5	2	6	645	0
10.282	1	1	1029	3	2	0	173	0
10.283	1	1	1029	4	2	0	173	0
10.284	1	1	1029	5	2	0	173	0
10.288	1	1	1029	9	2	0	173	0
10.289	1	1	1029	10	2	0	173	0
10.29	1	1	1030	1	2	0	173	0
10.331	1	1	1034	2	2	2	277	0
10.332	1	1	1034	3	2	2	277	0
10.333	1	1	1034	4	2	2	277	0
10.334	1	1	1034	5	2	2	277	0
10.353	1	1	1036	4	2	2	277	0
10.36	1	1	1037	1	2	2	277	0
10.38	1	1	1039	1	2	2	277	0
10.381	1	1	1039	2	2	2	277	0
10.382	1	1	1039	3	2	2	277	0
10.383	1	1	1039	4	2	2	277	0
10.402	1	1	1041	3	2	0	173	0
10.409	1	1	1041	10	2	0	173	0
10.429	1	1	1043	10	2	0	173	0
10.43	1	1	1044	1	2	0	173	0
10.431	1	1	1044	2	2	0	173	0
10.432	1	1	1044	3	2	0	173	0
10.433	1	1	1044	4	2	0	173	0
10.434	1	1	1044	5	2	0	173	0
10.522	1	1	1053	3	2	4	453	0
10.601	1	2	1061	2	1	4	453	0
10.602	1	1	1061	3	2	2	277	0
10.602	1	2	1061	3	1	4	453	0
10.603	1	1	1061	4	2	2	277	0
10.603	1	2	1061	4	1	4	453	0
10.604	1	2	1061	5	1	4	903	0
10.605	1	2	1061	6	1	4	903	0
10.606	1	2	1061	7	1	4	903	0
10.607	1	2	1061	8	1	4	903	0
10.608	1	2	1061	9	1	4	903	0
10.609	1	2	1061	10	1	4	903	0
10.61	1	2	1062	1	1	4	903	0
10.611	1	2	1062	2	1	4	903	0
10.612	1	2	1062	3	1	4	903	0
10.613	1	1	1062	4	2	2	277	0
10.613	1	2	1062	4	1	4	453	0
10.614	1	1	1062	5	2	2	277	0
10.614	1	2	1062	5	1	4	453	0
10.615	1	2	1062	6	1	4	903	0
10.616	1	2	1062	7	1	4	903	0
10.617	1	2	1062	8	1	4	903	0
10.618	1	2	1062	9	1	4	903	0
10.619	1	2	1062	10	1	4	903	0
10.62	1	2	1063	1	1	4	903	0
10.621	1	2	1063	2	1	4	903	0
10.622	1	2	1063	3	1	4	903	0
10.623	1	2	1063	4	1	4	903	0
10.624	1	2	1063	5	1	4	903	0
10.625	1	2	1063	6	1	4	903	0
10.626	1	2	1063	7	1	4	903	0
10.627	1	2	1063	8	1	4	903	0
10.628	1	2	1063	9	1	4	903	0
10.629	1	2	1063	10	1	4	903	0
10.63	1	2	1064	1	1	4	903	0
10.631	1	2	1064	2	1	4	903	0
10.632	1	2	1064	3	1	4	903	0
10.633	1	2	1064	4	1	4	903	0
10.634	1	2	1064	5	1	4	903	0
10.635	1	2	1064	6	1	4	903	0
10.636	1	2	1064	7	1	4	903	0
10.637	1	2	1064	8	1	4	903	0
10.638	1	2	1064	9	1	4	903	0
10.639	1	2	1064	10	1	4	903	0
10.64	1	2	1065	1	1	4	903	0
10.682	1	1	1069	3	2	0	173	0
10.683	1	1	1069	4	2	0	173	0
10.684	1	1	1069	5	2	0	173	0
10.686	1	1	1069	7	2	0	173	0
10.687	1	1	1069	8	2	0	173	0
10.688	1	1	1069	9	2	0	173	0
10.695	1	1	1070	6	2	0	173	0
10.696	1	1	1070	7	2	0	173	0
10.697	1	1	1070	8	2	0	173	0
10.698	1	1	1070	9	2	0	173	0
10.731	1	1	1074	2	2	6	645	0
10.731	1	2	1074	2	1	0	173	0
10.732	1	1	1074	3	2	6	645	0
10.732	1	2	1074	3	1	0	173	0
10.733	1	1	1074	4	2	6	645	0
10.733	1	2	1074	4	1	0	173	0
10.734	1	1	1074	5	2	6	645	0
10.734	1	2	1074	5	1	0	173	0
10.842	1	1	1085	3	2	2	277	0
10.843	1	1	1085	4	2	2	277	0
10.922	1	1	1093	3	2	8	871	0
10.933	1	1	1094	4	2	8	871	0
11.002	1	1	1101	3	2	0	173	0
11.003	1	1	1101	4	2	0	173	0
11.004	1	1	1101	5	2	0	173	0
11.005	1	1	1101	6	2	0	173	0
11.018	1	1	1102	9	2	0	173	0
11.019	1	1	1102	10	2	0	173	0
11.02	1	1	1103	1	2	0	173	0
11.032	1	1	1104	3	2	0	173	0
11.033	1	1	1104	4	2	0	173	0
11.034	1	1	1104	5	2	0	173	0
11.038	1	1	1104	9	2	0	173	0
11.039	1	1	1104	10	2	0	173	0
11.04	1	1	1105	1	2	0	173	0
11.051	1	1	1106	2	2	0	173	0
11.052	1	1	1106	3	2	0	173	0
11.053	1	1	1106	4	2	0	173	0
11.054	1	1	1106	5	2	0	173	0
11.055	1	1	1106	6	2	0	173	0
11.056	1	1	1106	7	2	0	173	0
11.057	1	1	1106	8	2	0	173	0
11.074	1	1	1108	5	2	0	173	0
11.1	1	1	1111	1	2	0	173	0
11.101	1	1	1111	2	2	0	173	0
11.106	1	1	1111	7	2	0	173	0
11.107	1	1	1111	8	2	0	173	0
11.108	1	1	1111	9	2	0	173	0
11.109	1	1	1111	10	2	0	173	0
11.11	1	1	1112	1	2	0	173	0
11.111	1	1	1112	2	2	0	173	0
11.121	1	2	1113	2	1	0	349	0
11.122	1	2	1113	3	1	0	349	0
11.123	1	2	1113	4	1	0	349	0
11.124	1	2	1113	5	1	0	349	0
11.125	1	2	1113	6	1	0	349	0
11.126	1	2	1113	7	1	0	349	0
11.127	1	2	1113	8	1	0	349	0
11.128	1	2	1113	9	1	0	349	0
11.129	1	2	1113	10	1	0	349	0
11.13	1	2	1114	1	1	0	349	0
11.131	1	2	1114	2	1	0	349	0
11.132	1	1	1114	3	2	6	645	0
11.132	1	2	1114	3	1	2	277	0
11.133	1	2	1114	4	1	0	349	0
11.134	1	1	1114	5	2	6	645	0
11.134	1	2	1114	5	1	2	277	0
11.135	1	2	1114	6	1	0	349	0
11.136	1	2	1114	7	1	0	349	0
11.137	1	2	1114	8	1	0	349	0
11.138	1	2	1114	9	1	0	349	0
11.139	1	2	1114	10	1	0	349	0
11.14	1	2	1115	1	1	0	349	0
11.141	1	2	1115	2	1	0	349	0
11.142	1	2	1115	3	1	0	349	0
11.143	1	2	1115	4	1	0	349	0
11.144	1	2	1115	5	1	0	349	0
11.145	1	2	1115	6	1	0	349	0
11.146	1	2	1115	7	1	0	349	0
11.147	1	2	1115	8	1	0	349	0
11.148	1	2	1115	9	1	0	349	0
11.149	1	2	1115	10	1	0	349	0
11.15	1	1	1116	1	2	6	645	0
11.15	1	2	1116	1	1	2	277	0
11.151	1	1	1116	2	2	6	645	0
11.151	1	2	1116	2	1	2	277	0
11.152	1	2	1116	3	1	0	349	0
11.153	1	2	1116	4	1	0	349	0
11.154	1	2	1116	5	1	0	349	0
11.155	1	1	1116	6	2	6	645	0
11.155	1	2	1116	6	1	2	277	0
11.156	1	2	1116	7	1	0	349	0
11.157	1	1	1116	8	2	6	645	0
11.157	1	2	1116	8	1	2	277	0
11.158	1	2	1116	9	1	0	349	0
11.159	1	2	1116	10	1	0	349	0
11.16	1	2	1117	1	1	0	349	0
11.201	1	2	1121	2	1	6	645	0
11.202	1	2	1121	3	1	6	645	0
11.203	1	2	1121	4	1	6	645	0
11.204	1	2	1121	5	1	6	645	0
11.205	1	2	1121	6	1	6	645	0
11.206	1	2	1121	7	1	6	645	0
11.207	1	2	1121	8	1	6	645	0
11.208	1	2	1121	9	1	6	645	0
11.209	1	2	1121	10	1	6	645	0
11.21	1	2	1122	1	1	6	645	0
11.211	1	2	1122	2	1	6	645	0
11.212	1	2	1122	3	1	6	645	0
11.213	1	2	1122	4	1	6	645	0
11.214	1	2	1122	5	1	6	645	0
11.215	1	2	1122	6	1	6	645	0
11.216	1	2	1122	7	1	6	645	0
11.217	1	2	1122	8	1	6	645	0
11.218	1	2	1122	9	1	6	645	0
11.219	1	2	1122	10	1	6	645	0
11.22	1	2	1123	1	1	6	645	0
11.221	1	2	1123	2	1	6	645	0
11.222	1	2	1123	3	1	6	645	0
11.223	1	2	1123	4	1	6	645	0
11.224	1	2	1123	5	1	6	645	0
11.225	1	2	1123	6	1	6	645	0
11.226	1	2	1123	7	1	6	645	0
11.227	1	2	1123	8	1	6	645	0
11.228	1	2	1123	9	1	6	645	0
11.229	1	2	1123	10	1	6	645	0
11.23	1	2	1124	1	1	6	645	0
11.231	1	2	1124	2	1	6	645	0
11.232	1	2	1124	3	1	6	645	0
11.233	1	2	1124	4	1	6	645	0
11.234	1	2	1124	5	1	6	645	0
11.235	1	2	1124	6	1	6	645	0
11.236	1	2	1124	7	1	6	645	0
11.237	1	2	1124	8	1	6	645	0
11.238	1	2	1124	9	1	6	645	0
11.239	1	2	1124	10	1	6	645	0
11.24	1	2	1125	1	1	6	645	0
11.242	1	1	1125	3	2	2	277	0
11.243	1	1	1125	4	2	2	277	0
11.244	1	1	1125	5	2	2	277	0
11.245	1	1	1125	6	2	2	277	0
11.263	1	1	1127	4	2	2	277	0
11.264	1	1	1127	5	2	2	277	0
11.271	1	1	1128	2	2	2	277	0
11.362	1	1	1137	3	2	0	173	0
11.363	1	1	1137	4	2	0	173	0
11.364	1	1	1137	5	2	0	173	0
11.365	1	1	1137	6	2	0	173	0
11.372	1	1	1138	3	2	0	173	0
11.373	1	1	1138	4	2	0	173	0
11.374	1	1	1138	5	2	0	173	0
11.375	1	1	1138	6	2	0	173	0
11.392	1	1	1140	3	2	0	173	0
11.393	1	1	1140	4	2	0	173	0
11.401	1	2	1141	2	1	0	349	0
11.402	1	2	1141	3	1	0	349	0
11.403	1	2	1141	4	1	0	349	0
11.404	1	2	1141	5	1	0	349	0
11.405	1	2	1141	6	1	0	349	0
11.406	1	2	1141	7	1	0	349	0
11.407	1	2	1141	8	1	0	349	0
11.408	1	2	1141	9	1	0	349	0
11.409	1	2	1141	10	1	0	349	0
11.41	1	2	1142	1	1	0	349	0
11.411	1	2	1142	2	1	0	173	0
11.412	1	2	1142	3	1	0	173	0
11.413	1	2	1142	4	1	0	173	0
11.414	1	2	1142	5	1	0	173	0
11.415	1	2	1142	6	1	0	173	0
11.416	1	2	1142	7	1	0	173	0
11.417	1	2	1142	8	1	0	173	0
11.418	1	2	1142	9	1	0	173	0
11.419	1	2	1142	10	1	0	173	0
11.42	1	2	1143	1	1	0	173	0
11.421	1	2	1143	2	1	0	173	0
11.422	1	2	1143	3	1	0	173	0
11.423	1	2	1143	4	1	0	173	0
11.424	1	2	1143	5	1	0	173	0
11.425	1	2	1143	6	1	0	173	0
11.426	1	2	1143	7	1	0	173	0
11.427	1	2	1143	8	1	0	173	0
11.428	1	2	1143	9	1	0	173	0
11.429	1	2	1143	10	1	0	173	0
11.43	1	2	1144	1	1	0	173	0
11.431	1	2	1144	2	1	0	173	0
11.432	1	2	1144	3	1	0	173	0
11.433	1	2	1144	4	1	0	173	0
11.434	1	2	1144	5	1	0	173	0
11.435	1	2	1144	6	1	0	173	0
11.436	1	2	1144	7	1	0	173	0
11.437	1	2	1144	8	1	0	173	0
11.438	1	2	1144	9	1	0	173	0
11.439	1	2	1144	10	1	0	173	0
11.44	1	2	1145	1	1	0	173	0
11.481	1	2	1149	2	1	2	277	0
11.482	1	1	1149	3	2	8	871	0
11.482	1	2	1149	3	1	2	277	0
11.483	1	2	1149	4	1	2	573	0
11.484	1	2	1149	5	1	2	573	0
11.485	1	2	1149	6	1	2	573	0
11.486	1	2	1149	7	1	2	573	0
11.487	1	2	1149	8	1	2	573	0
11.488	1	2	1149	9	1	2	573	0
11.489	1	2	1149	10	1	2	573	0
11.49	1	2	1150	1	1	2	573	0
11.491	1	2	1150	2	1	2	573	0
11.492	1	2	1150	3	1	2	573	0
11.493	1	2	1150	4	1	2	573	0
11.494	1	2	1150	5	1	2	573	0
11.495	1	2	1150	6	1	2	573	0
11.496	1	1	1150	7	2	8	871	0
11.496	1	2	1150	7	1	2	277	0
11.497	1	2	1150	8	1	2	573	0
11.498	1	2	1150	9	1	2	573	0
11.499	1	2	1150	10	1	2	573	0
11.5	1	2	1151	1	1	2	573	0
11.501	1	2	1151	2	1	2	573	0
11.502	1	2	1151	3	1	2	573	0
11.503	1	2	1151	4	1	2	573	0
11.504	1	2	1151	5	1	2	573	0
11.505	1	2	1151	6	1	2	573	0
11.506	1	2	1151	7	1	2	573	0
11.507	1	2	1151	8	1	2	573	0
11.508	1	2	1151	9	1	2	573	0
11.509	1	2	1151	10	1	2	573	0
11.51	1	2	1152	1	1	2	573	0
11.511	1	2	1152	2	1	2	573	0
11.512	1	2	1152	3	1	2	573	0
11.513	1	2	1152	4	1	2	573	0
11.514	1	2	1152	5	1	2	573	0
11.515	1	2	1152	6	1	2	573	0
11.516	1	2	1152	7	1	2	573	0
11.517	1	2	1152	8	1	2	573	0
11.518	1	2	1152	9	1	2	573	0
11.519	1	2	1152	10	1	2	573	0
11.52	1	2	1153	1	1	2	573	0
11.562	1	1	1157	3	2	8	871	0
11.575	1	1	1158	6	2	8	871	0
11.611	1	1	1162	2	2	0	173	0
11.612	1	1	1162	3	2	0	173	0
11.613	1	1	1162	4	2	0	173	0
11.614	1	1	1162	5	2	0	173	0
11.615	1	1	1162	6	2	0	173	0
11.616	1	1	1162	7	2	0	173	0
11.617	1	1	1162	8	2	0	173	0
11.618	1	1	1162	9	2	0	173	0
11.619	1	1	1162	10	2	0	173	0
11.62	1	1	1163	1	2	0	173	0
11.621	1	1	1163	2	2	0	173	0
11.634	1	1	1164	5	2	0	173	0
11.635	1	1	1164	6	2	0	173	0
11.636	1	1	1164	7	2	0	173	0
11.637	1	1	1164	8	2	0	173	0
11.638	1	1	1164	9	2	0	173	0
11.639	1	1	1164	10	2	0	173	0
11.64	1	1	1165	1	2	0	173	0
11.721	1	2	1173	2	1	0	173	0
11.722	1	2	1173	3	1	0	173	0
11.723	1	2	1173	4	1	0	173	0
11.724	1	2	1173	5	1	0	173	0
11.725	1	2	1173	6	1	0	173	0
11.726	1	2	1173	7	1	0	173	0
11.727	1	2	1173	8	1	0	173	0
11.728	1	2	1173	9	1	0	173	0
11.729	1	2	1173	10	1	0	173	0
11.73	1	2	1174	1	1	0	173	0
11.731	1	2	1174	2	1	0	173	0
11.732	1	2	1174	3	1	0	173	0
11.733	1	2	1174	4	1	0	173	0
11.734	1	2	1174	5	1	0	173	0
11.735	1	2	1174	6	1	0	173	0
11.736	1	2	1174	7	1	0	173	0
11.737	1	2	1174	8	1	0	173	0
11.738	1	2	1174	9	1	0	173	0
11.739	1	2	1174	10	1	0	173	0
11.74	1	2	1175	1	1	0	173	0
11.741	1	2	1175	2	1	0	173	0
11.742	1	2	1175	3	1	0	173	0
11.743	1	2	1175	4	1	0	173	0
11.744	1	2	1175	5	1	0	173	0
11.745	1	2	1175	6	1	0	173	0
11.746	1	2	1175	7	1	0	173	0
11.747	1	2	1175	8	1	0	173	0
11.748	1	2	1175	9	1	0	173	0
11.749	1	2	1175	10	1	0	173	0
11.75	1	2	1176	1	1	0	173	0
11.751	1	2	1176	2	1	0	173	0
11.752	1	2	1176	3	1	0	173	0
11.753	1	2	1176	4	1	0	173	0
11.754	1	2	1176	5	1	0	173	0
11.755	1	2	1176	6	1	0	173	0
