% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
8573	1	2	1	0	4	903	0	1	1	0
8574	1	2	1	0	4	903	0	1	1	0
8575	1	2	1	0	4	903	0	1	1	0
8576	1	2	1	0	4	903	0	1	1	0
8577	1	2	1	0	4	903	0	1	1	0
8578	1	2	1	0	4	903	0	1	1	0
8579	1	2	1	0	4	903	0	1	1	0
8580	1	2	1	0	4	903	0	1	1	0
8581	1	2	1	0	4	903	0	1	1	0
8582	1	2	1	0	4	903	0	1	1	0
8594	1	1	2	0	4	903	0	1	1	0
8597	1	2	1	0	4	903	0	1	1	0
8616	1	2	1	0	8	1764	0	1	1	0
8617	1	2	1	0	8	1764	0	1	1	0
8618	1	2	1	0	8	1764	0	1	1	0
8619	1	2	1	0	8	1764	0	1	1	0
8620	1	2	1	0	8	1764	0	1	1	0
8621	1	2	1	0	8	1764	0	1	1	0
8622	1	2	1	0	8	1764	0	1	1	0
8623	1	2	1	0	8	1764	0	1	1	0
8626	1	2	1	0	8	1764	0	1	1	0
8634	1	2	1	0	8	1764	0	1	1	0
8639	1	2	1	0	8	1764	0	1	1	0
8643	1	2	1	0	8	871	0	1	0	0
8643	1	1	2	0	16	1908	0	1	1	0
8656	1	2	1	0	6	1287	0	1	1	0
8665	1	2	1	0	6	1287	0	1	1	0
8666	1	2	1	0	6	1287	0	1	1	0
8667	1	2	1	0	6	1287	0	1	1	0
8668	1	2	1	0	6	1287	0	1	1	0
8669	1	2	1	0	6	1287	0	1	1	0
8670	1	2	1	0	6	1287	0	1	1	0
8671	1	2	1	0	6	1287	0	1	1	0
8672	1	2	1	0	6	1287	0	1	1	0
8673	1	2	1	0	6	1287	0	1	1	0
8674	1	2	1	0	6	1287	0	1	1	0
8675	1	2	1	0	6	1287	0	1	1	0
8676	1	2	1	0	6	1287	0	1	1	0
8677	1	2	1	0	6	1287	0	1	1	0
8678	1	2	1	0	6	1287	0	1	1	0
8679	1	2	1	0	6	1287	0	1	1	0
8680	1	2	1	0	6	1287	0	1	1	0
8685	1	2	1	0	6	1287	0	1	1	0
8692	1	2	1	0	6	645	0	1	0	0
8692	1	1	2	0	18	2292	0	1	1	0
8703	1	2	1	0	6	1287	0	1	1	0
8704	1	2	1	0	6	1287	0	1	1	0
8705	1	2	1	0	6	1287	0	1	1	0
8706	1	2	1	0	6	1287	0	1	1	0
8707	1	2	1	0	6	1287	0	1	1	0
8708	1	2	1	0	6	1287	0	1	1	0
8709	1	2	1	0	6	1287	0	1	1	0
8710	1	2	1	0	6	1287	0	1	1	0
8711	1	2	1	0	6	1287	0	1	1	0
8712	1	2	1	0	6	1287	0	1	1	0
8713	1	2	1	0	6	1287	0	1	1	0
8714	1	2	1	0	6	1287	0	1	1	0
8715	1	2	1	0	6	1287	0	1	1	0
8716	1	2	1	0	6	1287	0	1	1	0
8717	1	2	1	0	6	1287	0	1	1	0
8718	1	2	1	0	6	1287	0	1	1	0
8719	1	2	1	0	6	1287	0	1	1	0
8720	1	2	1	0	6	1287	0	1	1	0
8721	1	2	1	0	6	1287	0	1	1	0
8722	1	2	1	0	6	1287	0	1	1	0
8741	1	2	1	0	2	277	0	1	1	0
8741	1	1	2	0	8	871	0	1	1	0
8767	1	2	1	0	14	3182	0	1	1	0
8768	1	2	1	0	14	3182	0	1	1	0
8769	1	2	1	0	14	3182	0	1	1	0
8770	1	2	1	0	14	3182	0	1	1	0
8771	1	2	1	0	14	3182	0	1	1	0
8772	1	2	1	0	14	3182	0	1	1	0
8777	1	2	1	0	14	3182	0	1	1	0
8778	1	2	1	0	14	3182	0	1	1	0
8784	1	2	1	0	14	3182	0	1	1	0
8791	1	2	1	0	14	1620	0	1	1	0
8791	1	1	2	0	12	1239	0	1	1	0
8840	1	1	2	0	10	1095	0	1	1	0
8889	1	1	2	0	24	3422	0	1	1	0
8927	1	2	1	0	2	573	0	1	1	0
8928	1	2	1	0	2	573	0	1	1	0
8929	1	2	1	0	2	573	0	1	1	0
8970	1	2	1	0	12	1239	0	1	1	0
8970	1	1	2	0	4	453	0	1	1	0
8976	1	2	1	0	12	1239	0	1	1	0
8976	1	1	2	0	4	453	0	1	1	0
8999	1	2	1	0	12	1239	0	1	1	0
8999	1	1	2	0	4	453	0	1	1	0
9019	1	2	1	0	12	1239	0	1	1	0
9019	1	1	2	0	6	645	0	1	1	0
9020	1	2	1	0	12	1239	0	1	1	0
9020	1	1	2	0	6	645	0	1	0	0
9021	1	2	1	0	12	1239	0	1	1	0
9021	1	1	2	0	6	645	0	1	0	0
9022	1	2	1	0	12	1239	0	1	1	0
9022	1	1	2	0	6	645	0	1	0	0
9023	1	2	1	0	12	2481	0	1	1	0
9046	1	2	1	0	12	2481	0	1	1	0
9061	1	2	1	0	0	349	0	1	1	0
9062	1	2	1	0	0	349	0	1	1	0
9063	1	2	1	0	0	349	0	1	1	0
9064	1	2	1	0	0	349	0	1	1	0
9065	1	2	1	0	0	349	0	1	1	0
9066	1	2	1	0	0	349	0	1	1	0
9068	1	2	1	0	2	277	0	1	1	0
9068	1	1	2	0	10	1095	0	1	1	0
9069	1	2	1	0	2	277	0	1	1	0
9069	1	1	2	0	10	1095	0	1	0	0
9070	1	2	1	0	2	277	0	1	1	0
9070	1	1	2	0	10	1095	0	1	0	0
9071	1	2	1	0	2	277	0	1	1	0
9071	1	1	2	0	10	1095	0	1	0	0
9072	1	2	1	0	2	277	0	1	1	0
9072	1	1	2	0	10	1095	0	1	0	0
9073	1	2	1	0	0	349	0	1	1	0
9074	1	2	1	0	0	349	0	1	1	0
9075	1	2	1	0	0	349	0	1	1	0
9076	1	2	1	0	0	349	0	1	1	0
9077	1	2	1	0	0	349	0	1	1	0
9078	1	2	1	0	0	349	0	1	1	0
9079	1	2	1	0	0	349	0	1	1	0
9080	1	2	1	0	0	349	0	1	1	0
9081	1	2	1	0	0	349	0	1	1	0
9082	1	2	1	0	0	349	0	1	1	0
9083	1	2	1	0	0	349	0	1	1	0
9084	1	2	1	0	0	349	0	1	1	0
9085	1	2	1	0	0	349	0	1	1	0
9086	1	2	1	0	0	349	0	1	1	0
9110	1	2	1	0	12	2481	0	1	1	0
9114	1	2	1	0	12	2481	0	1	1	0
9117	1	2	1	0	12	1239	0	1	1	0
9117	1	1	2	0	10	1095	0	1	1	0
9121	1	2	1	0	12	1239	0	1	1	0
9121	1	1	2	0	6	645	0	1	0	0
9122	1	2	1	0	12	1239	0	1	1	0
9122	1	1	2	0	6	645	0	1	0	0
9125	1	2	1	0	12	2481	0	1	1	0
9126	1	2	1	0	12	2481	0	1	1	0
9166	1	1	2	0	10	1095	0	1	1	0
9167	1	2	1	0	8	871	0	1	1	0
9167	1	1	2	0	10	1095	0	1	0	0
9168	1	2	1	0	8	871	0	1	1	0
9168	1	1	2	0	10	1095	0	1	0	0
9169	1	2	1	0	8	871	0	1	1	0
9169	1	1	2	0	10	1095	0	1	0	0
9170	1	2	1	0	8	871	0	1	1	0
9170	1	1	2	0	10	1095	0	1	0	0
9171	1	2	1	0	8	1764	0	1	1	0
9172	1	2	1	0	8	1764	0	1	1	0
9173	1	2	1	0	8	1764	0	1	1	0
9174	1	2	1	0	8	1764	0	1	1	0
9175	1	2	1	0	8	1764	0	1	1	0
9178	1	2	1	0	8	1764	0	1	1	0
9188	1	2	1	0	8	1764	0	1	1	0
9195	1	2	1	0	8	1764	0	1	1	0
9215	1	1	2	0	14	3182	0	1	1	0
9216	1	2	1	0	6	645	0	1	1	0
9216	1	1	2	0	14	1620	0	1	0	0
9217	1	2	1	0	6	645	0	1	1	0
9217	1	1	2	0	14	1620	0	1	0	0
9218	1	2	1	0	6	645	0	1	1	0
9218	1	1	2	0	14	1620	0	1	0	0
9219	1	2	1	0	6	645	0	1	1	0
9219	1	1	2	0	14	1620	0	1	0	0
9220	1	2	1	0	6	645	0	1	1	0
9220	1	1	2	0	14	1620	0	1	0	0
9221	1	2	1	0	2	573	0	1	1	0
9222	1	2	1	0	2	573	0	1	1	0
9223	1	2	1	0	2	573	0	1	1	0
9224	1	2	1	0	2	573	0	1	1	0
9225	1	2	1	0	2	573	0	1	1	0
9226	1	2	1	0	2	573	0	1	1	0
9227	1	2	1	0	2	573	0	1	1	0
9228	1	2	1	0	2	573	0	1	1	0
9229	1	2	1	0	2	573	0	1	1	0
9230	1	2	1	0	2	573	0	1	1	0
9231	1	2	1	0	2	573	0	1	1	0
9232	1	2	1	0	2	573	0	1	1	0
9233	1	2	1	0	2	573	0	1	1	0
9234	1	2	1	0	2	573	0	1	1	0
9235	1	2	1	0	2	573	0	1	1	0
9236	1	2	1	0	2	573	0	1	1	0
9237	1	2	1	0	2	573	0	1	1	0
9238	1	2	1	0	2	573	0	1	1	0
9239	1	2	1	0	2	573	0	1	1	0
9240	1	2	1	0	2	573	0	1	1	0
9246	1	2	1	0	2	573	0	1	1	0
9264	1	2	1	0	14	1620	0	1	1	0
9264	1	1	2	0	10	1095	0	1	1	0
9267	1	2	1	0	14	1620	0	1	1	0
9267	1	1	2	0	10	1095	0	1	0	0
9268	1	2	1	0	12	2481	0	1	1	0
9269	1	2	1	0	12	2481	0	1	1	0
9270	1	2	1	0	12	2481	0	1	1	0
9273	1	2	1	0	12	2481	0	1	1	0
9274	1	2	1	0	12	2481	0	1	1	0
9275	1	2	1	0	12	2481	0	1	1	0
9277	1	2	1	0	12	2481	0	1	1	0
9280	1	2	1	0	12	2481	0	1	1	0
9282	1	2	1	0	12	2481	0	1	1	0
9302	1	2	1	0	4	903	0	1	1	0
9309	1	2	1	0	4	903	0	1	1	0
9313	1	1	2	0	8	1764	0	1	1	0
9316	1	2	1	0	4	903	0	1	1	0
9318	1	2	1	0	4	903	0	1	1	0
9362	1	2	1	0	4	453	0	1	1	0
9363	1	2	1	0	4	453	0	1	1	0
9364	1	2	1	0	4	453	0	1	1	0
9365	1	2	1	0	4	453	0	1	1	0
9366	1	2	1	0	4	453	0	1	1	0
9367	1	2	1	0	12	1239	0	1	1	0
9368	1	2	1	0	12	1239	0	1	1	0
9368	1	1	2	0	18	2292	0	1	1	0
9369	1	2	1	0	12	2481	0	1	1	0
9370	1	2	1	0	12	2481	0	1	1	0
9392	1	2	1	0	12	2481	0	1	1	0
9410	1	2	1	0	16	3822	0	1	1	0
9411	1	2	1	0	16	3822	0	1	1	0
9428	1	2	1	0	16	1908	0	1	1	0
9448	1	1	2	0	22	2865	0	1	1	0
9459	1	1	2	0	22	2865	0	1	1	0
9487	1	2	1	0	12	2481	0	1	1	0
9488	1	2	1	0	12	2481	0	1	1	0
9489	1	2	1	0	12	2481	0	1	1	0
9490	1	2	1	0	12	2481	0	1	1	0
9495	1	2	1	0	12	2481	0	1	1	0
9497	1	1	2	0	4	903	0	1	1	0
9502	1	2	1	0	12	2481	0	1	1	0
9519	1	2	1	0	12	2481	0	1	1	0
9536	1	2	1	0	2	573	0	1	1	0
9537	1	2	1	0	2	573	0	1	1	0
9538	1	2	1	0	2	573	0	1	1	0
9539	1	2	1	0	2	573	0	1	1	0
9540	1	2	1	0	2	573	0	1	1	0
9541	1	2	1	0	2	573	0	1	1	0
9542	1	2	1	0	2	573	0	1	1	0
9543	1	2	1	0	2	573	0	1	1	0
9544	1	2	1	0	2	573	0	1	1	0
9545	1	2	1	0	2	573	0	1	1	0
9546	1	2	1	0	2	277	0	1	1	0
9546	1	1	2	0	12	1239	0	1	1	0
9547	1	2	1	0	2	277	0	1	1	0
9547	1	1	2	0	12	1239	0	1	0	0
9548	1	2	1	0	2	277	0	1	1	0
9548	1	1	2	0	12	1239	0	1	0	0
9549	1	2	1	0	2	573	0	1	1	0
9550	1	2	1	0	2	573	0	1	1	0
9551	1	2	1	0	2	573	0	1	1	0
9552	1	2	1	0	2	573	0	1	1	0
9553	1	2	1	0	2	573	0	1	1	0
9554	1	2	1	0	2	573	0	1	1	0
9557	1	2	1	0	2	573	0	1	1	0
9558	1	2	1	0	2	573	0	1	1	0
9562	1	2	1	0	2	573	0	1	1	0
9595	1	1	2	0	6	645	0	1	1	0
9644	1	2	1	0	18	2292	0	1	1	0
9645	1	2	1	0	18	2292	0	1	1	0
9646	1	2	1	0	18	2292	0	1	1	0
9647	1	2	1	0	6	645	0	1	1	0
9648	1	2	1	0	6	645	0	1	1	0
9648	1	1	2	0	6	645	0	1	1	0
9649	1	2	1	0	6	1287	0	1	1	0
9670	1	2	1	0	6	1287	0	1	1	0
9693	1	2	1	0	10	2196	0	1	1	0
9697	1	2	1	0	10	1095	0	1	0	0
9697	1	1	2	0	20	2673	0	1	1	0
9719	1	2	1	0	10	2196	0	1	1	0
9742	1	2	1	0	8	1764	0	1	1	0
9743	1	2	1	0	8	1764	0	1	1	0
9745	1	2	1	0	8	1764	0	1	1	0
9746	1	2	1	0	8	871	0	1	0	0
9746	1	1	2	0	14	1620	0	1	1	0
9752	1	2	1	0	8	871	0	1	1	0
9752	1	1	2	0	14	1620	0	1	0	0
9762	1	2	1	0	8	1764	0	1	1	0
9787	1	2	1	0	4	903	0	1	1	0
9791	1	2	1	0	4	903	0	1	1	0
9792	1	2	1	0	4	903	0	1	1	0
9795	1	2	1	0	4	453	0	1	0	0
9795	1	1	2	0	4	453	0	1	1	0
9813	1	2	1	0	6	1287	0	1	1	0
9836	1	2	1	0	6	1287	0	1	1	0
9837	1	2	1	0	6	1287	0	1	1	0
9838	1	2	1	0	6	1287	0	1	1	0
9839	1	2	1	0	6	1287	0	1	1	0
9840	1	2	1	0	6	1287	0	1	1	0
9841	1	2	1	0	6	1287	0	1	1	0
9844	1	2	1	0	6	645	0	1	0	0
9844	1	1	2	0	16	1908	0	1	1	0
9887	1	2	1	0	4	903	0	1	1	0
9888	1	2	1	0	4	903	0	1	1	0
9889	1	2	1	0	4	903	0	1	1	0
9890	1	2	1	0	4	903	0	1	1	0
9891	1	2	1	0	4	903	0	1	1	0
9892	1	2	1	0	4	903	0	1	1	0
9893	1	2	1	0	8	871	0	1	1	0
9893	1	1	2	0	8	871	0	1	1	0
9896	1	2	1	0	8	871	0	1	1	0
9896	1	1	2	0	8	871	0	1	0	0
9897	1	2	1	0	4	903	0	1	1	0
9903	1	2	1	0	4	903	0	1	1	0
9907	1	2	1	0	4	903	0	1	1	0
9925	1	2	1	0	4	903	0	1	1	0
9931	1	2	1	0	4	903	0	1	1	0
9937	1	2	1	0	4	903	0	1	1	0
9938	1	2	1	0	4	903	0	1	1	0
9939	1	2	1	0	4	903	0	1	1	0
9940	1	2	1	0	4	903	0	1	1	0
9941	1	2	1	0	4	903	0	1	1	0
9942	1	2	1	0	4	453	0	1	1	0
9942	1	1	2	0	12	1239	0	1	1	0
9943	1	2	1	0	4	453	0	1	1	0
9943	1	1	2	0	12	1239	0	1	0	0
9944	1	2	1	0	4	453	0	1	1	0
9944	1	1	2	0	12	1239	0	1	0	0
9945	1	2	1	0	4	453	0	1	1	0
9945	1	1	2	0	12	1239	0	1	0	0
9946	1	2	1	0	4	903	0	1	1	0
9947	1	2	1	0	4	903	0	1	1	0
9948	1	2	1	0	4	903	0	1	1	0
9955	1	2	1	0	4	903	0	1	1	0
9980	1	2	1	0	6	1287	0	1	1	0
9981	1	2	1	0	6	1287	0	1	1	0
9987	1	2	1	0	6	1287	0	1	1	0
9988	1	2	1	0	6	1287	0	1	1	0
9989	1	2	1	0	6	1287	0	1	1	0
9990	1	2	1	0	6	1287	0	1	1	0
9991	1	2	1	0	6	645	0	1	1	0
9991	1	1	2	0	18	2292	0	1	1	0
10007	1	2	1	0	14	3182	0	1	1	0
10022	1	2	1	0	14	3182	0	1	1	0
10029	1	2	1	0	14	3182	0	1	1	0
10030	1	2	1	0	14	3182	0	1	1	0
10031	1	2	1	0	14	3182	0	1	1	0
10032	1	2	1	0	14	3182	0	1	1	0
10040	1	2	1	0	14	1620	0	1	0	0
10040	1	1	2	0	14	1620	0	1	1	0
10050	1	2	1	0	2	573	0	1	1	0
10061	1	2	1	0	2	573	0	1	1	0
10065	1	2	1	0	2	573	0	1	1	0
10066	1	2	1	0	2	573	0	1	1	0
10072	1	2	1	0	2	573	0	1	1	0
10073	1	2	1	0	2	573	0	1	1	0
10078	1	2	1	0	2	573	0	1	1	0
10079	1	2	1	0	2	573	0	1	1	0
10080	1	2	1	0	2	573	0	1	1	0
10081	1	2	1	0	2	573	0	1	1	0
10082	1	2	1	0	2	573	0	1	1	0
10083	1	2	1	0	2	573	0	1	1	0
10084	1	2	1	0	2	573	0	1	1	0
10085	1	2	1	0	2	573	0	1	1	0
10086	1	2	1	0	2	573	0	1	1	0
10087	1	2	1	0	2	573	0	1	1	0
10088	1	2	1	0	2	573	0	1	1	0
10089	1	2	1	0	2	277	0	1	1	0
10089	1	1	2	0	20	2673	0	1	1	0
10090	1	2	1	0	2	277	0	1	1	0
10090	1	1	2	0	20	2673	0	1	0	0
10091	1	2	1	0	2	277	0	1	1	0
10091	1	1	2	0	20	2673	0	1	0	0
10092	1	2	1	0	2	573	0	1	1	0
10093	1	2	1	0	2	573	0	1	1	0
10094	1	2	1	0	2	573	0	1	1	0
10102	1	2	1	0	2	573	0	1	1	0
10107	1	2	1	0	2	573	0	1	1	0
10108	1	2	1	0	2	573	0	1	1	0
10114	1	2	1	0	2	573	0	1	1	0
10115	1	2	1	0	2	573	0	1	1	0
10116	1	2	1	0	2	573	0	1	1	0
10121	1	2	1	0	2	573	0	1	1	0
10122	1	2	1	0	2	573	0	1	1	0
10123	1	2	1	0	2	573	0	1	1	0
10124	1	2	1	0	2	573	0	1	1	0
10125	1	2	1	0	2	573	0	1	1	0
10126	1	2	1	0	2	573	0	1	1	0
10138	1	2	1	0	0	173	0	1	1	0
10139	1	2	1	0	0	173	0	1	1	0
10140	1	2	1	0	0	173	0	1	1	0
10141	1	2	1	0	0	173	0	1	1	0
10142	1	2	1	0	0	173	0	1	1	0
10143	1	2	1	0	0	173	0	1	1	0
10144	1	2	1	0	0	173	0	1	1	0
10145	1	2	1	0	0	173	0	1	1	0
10146	1	2	1	0	0	173	0	1	1	0
10147	1	2	1	0	0	173	0	1	1	0
10148	1	2	1	0	0	173	0	1	1	0
10149	1	2	1	0	0	173	0	1	1	0
10150	1	2	1	0	0	173	0	1	1	0
10151	1	2	1	0	0	173	0	1	1	0
10152	1	2	1	0	0	173	0	1	1	0
10153	1	2	1	0	0	173	0	1	1	0
10154	1	2	1	0	0	173	0	1	1	0
10155	1	2	1	0	0	173	0	1	1	0
10156	1	2	1	0	0	173	0	1	1	0
10157	1	2	1	0	0	173	0	1	1	0
10158	1	2	1	0	0	173	0	1	1	0
10159	1	2	1	0	0	173	0	1	1	0
10160	1	2	1	0	0	173	0	1	1	0
10161	1	2	1	0	0	173	0	1	1	0
10162	1	2	1	0	0	173	0	1	1	0
10163	1	2	1	0	0	173	0	1	1	0
10164	1	2	1	0	0	173	0	1	1	0
10165	1	2	1	0	0	173	0	1	1	0
10166	1	2	1	0	0	173	0	1	1	0
10167	1	2	1	0	14	1620	0	1	1	0
10168	1	2	1	0	14	1620	0	1	1	0
10168	1	1	2	0	12	1239	0	1	1	0
10169	1	2	1	0	10	2196	0	1	1	0
10170	1	2	1	0	10	2196	0	1	1	0
10187	1	2	1	0	10	2196	0	1	1	0
10191	1	2	1	0	10	2196	0	1	1	0
10198	1	2	1	0	10	2196	0	1	1	0
10199	1	2	1	0	10	2196	0	1	1	0
10205	1	2	1	0	10	2196	0	1	1	0
10209	1	2	1	0	4	903	0	1	1	0
10210	1	2	1	0	4	903	0	1	1	0
10211	1	2	1	0	4	903	0	1	1	0
10212	1	2	1	0	4	903	0	1	1	0
10213	1	2	1	0	4	903	0	1	1	0
10216	1	2	1	0	4	903	0	1	1	0
10217	1	2	1	0	4	453	0	1	1	0
10217	1	1	2	0	20	2673	0	1	1	0
10219	1	2	1	0	4	453	0	1	1	0
10219	1	1	2	0	20	2673	0	1	0	0
10236	1	2	1	0	4	903	0	1	1	0
10237	1	2	1	0	4	903	0	1	1	0
10238	1	2	1	0	4	903	0	1	1	0
10239	1	2	1	0	4	903	0	1	1	0
10240	1	2	1	0	4	903	0	1	1	0
10241	1	2	1	0	4	903	0	1	1	0
10246	1	2	1	0	4	903	0	1	1	0
10248	1	2	1	0	4	903	0	1	1	0
10249	1	2	1	0	4	903	0	1	1	0
10250	1	2	1	0	4	903	0	1	1	0
10251	1	2	1	0	4	903	0	1	1	0
10252	1	2	1	0	4	903	0	1	1	0
10253	1	2	1	0	4	903	0	1	1	0
10254	1	2	1	0	4	903	0	1	1	0
10255	1	2	1	0	4	903	0	1	1	0
10256	1	2	1	0	4	903	0	1	1	0
10257	1	2	1	0	4	903	0	1	1	0
10258	1	2	1	0	4	903	0	1	1	0
10266	1	2	1	0	4	453	0	1	0	0
10266	1	1	2	0	6	645	0	1	1	0
10269	1	2	1	0	4	453	0	1	1	0
10269	1	1	2	0	6	645	0	1	0	0
10286	1	2	1	0	4	903	0	1	1	0
10315	1	1	2	0	12	1239	0	1	1	0
10327	1	2	1	0	6	1287	0	1	1	0
10328	1	2	1	0	6	1287	0	1	1	0
10329	1	2	1	0	6	1287	0	1	1	0
10330	1	2	1	0	6	1287	0	1	1	0
10331	1	2	1	0	6	1287	0	1	1	0
10332	1	2	1	0	6	1287	0	1	1	0
10333	1	2	1	0	6	1287	0	1	1	0
10334	1	2	1	0	6	1287	0	1	1	0
10335	1	2	1	0	6	1287	0	1	1	0
10338	1	2	1	0	6	1287	0	1	1	0
10348	1	2	1	0	6	1287	0	1	1	0
10353	1	2	1	0	6	1287	0	1	1	0
10364	1	1	2	0	0	349	0	1	1	0
10365	1	1	2	0	0	349	0	1	1	0
10376	1	2	1	0	4	903	0	1	1	0
10377	1	2	1	0	4	903	0	1	1	0
10378	1	2	1	0	4	903	0	1	1	0
10379	1	2	1	0	4	903	0	1	1	0
10380	1	2	1	0	4	903	0	1	1	0
10381	1	2	1	0	4	903	0	1	1	0
10382	1	2	1	0	4	903	0	1	1	0
10383	1	2	1	0	4	903	0	1	1	0
10384	1	2	1	0	4	903	0	1	1	0
10385	1	2	1	0	4	453	0	1	1	0
10385	1	1	2	0	14	1620	0	1	1	0
10386	1	2	1	0	4	903	0	1	1	0
10387	1	2	1	0	4	903	0	1	1	0
10388	1	2	1	0	4	903	0	1	1	0
10395	1	2	1	0	4	903	0	1	1	0
10396	1	2	1	0	4	903	0	1	1	0
10402	1	2	1	0	4	903	0	1	1	0
10403	1	2	1	0	4	903	0	1	1	0
10413	1	1	2	0	12	2481	0	1	1	0
10447	1	2	1	0	4	903	0	1	1	0
10448	1	2	1	0	4	903	0	1	1	0
10449	1	2	1	0	4	903	0	1	1	0
10450	1	2	1	0	4	903	0	1	1	0
10451	1	2	1	0	4	903	0	1	1	0
10452	1	2	1	0	4	903	0	1	1	0
10453	1	2	1	0	4	903	0	1	1	0
10454	1	2	1	0	4	903	0	1	1	0
10455	1	2	1	0	4	903	0	1	1	0
10456	1	2	1	0	4	903	0	1	1	0
10457	1	2	1	0	4	903	0	1	1	0
10458	1	2	1	0	4	903	0	1	1	0
10459	1	2	1	0	4	903	0	1	1	0
10462	1	2	1	0	8	871	0	1	0	0
10462	1	1	2	0	10	1095	0	1	1	0
10465	1	2	1	0	4	903	0	1	1	0
10467	1	2	1	0	4	903	0	1	1	0
10492	1	2	1	0	10	2196	0	1	1	0
10493	1	2	1	0	10	2196	0	1	1	0
10494	1	2	1	0	10	2196	0	1	1	0
10496	1	2	1	0	10	2196	0	1	1	0
10497	1	2	1	0	10	2196	0	1	1	0
10498	1	2	1	0	10	2196	0	1	1	0
10500	1	2	1	0	10	2196	0	1	1	0
10501	1	2	1	0	10	2196	0	1	1	0
10502	1	2	1	0	10	2196	0	1	1	0
10507	1	2	1	0	10	2196	0	1	1	0
10511	1	2	1	0	10	1095	0	1	0	0
10511	1	1	2	0	6	645	0	1	1	0
10512	1	2	1	0	10	1095	0	1	1	0
10512	1	1	2	0	6	645	0	1	0	0
10517	1	2	1	0	10	2196	0	1	1	0
10534	1	2	1	0	6	1287	0	1	1	0
10539	1	2	1	0	6	1287	0	1	1	0
10540	1	2	1	0	6	1287	0	1	1	0
10541	1	2	1	0	6	1287	0	1	1	0
10542	1	2	1	0	6	1287	0	1	1	0
10543	1	2	1	0	6	1287	0	1	1	0
10544	1	2	1	0	6	1287	0	1	1	0
10545	1	2	1	0	6	1287	0	1	1	0
10546	1	2	1	0	6	1287	0	1	1	0
10547	1	2	1	0	6	1287	0	1	1	0
10548	1	2	1	0	6	1287	0	1	1	0
10549	1	2	1	0	6	1287	0	1	1	0
10550	1	2	1	0	6	1287	0	1	1	0
10551	1	2	1	0	6	1287	0	1	1	0
10552	1	2	1	0	6	1287	0	1	1	0
10554	1	2	1	0	6	1287	0	1	1	0
10559	1	2	1	0	6	1287	0	1	1	0
10560	1	2	1	0	6	645	0	1	0	0
10560	1	1	2	0	18	2292	0	1	1	0
10564	1	2	1	0	6	1287	0	1	1	0
10569	1	2	1	0	4	903	0	1	1	0
10576	1	2	1	0	4	903	0	1	1	0
10583	1	2	1	0	4	903	0	1	1	0
10584	1	2	1	0	4	903	0	1	1	0
10585	1	2	1	0	4	903	0	1	1	0
10588	1	2	1	0	4	903	0	1	1	0
10589	1	2	1	0	4	903	0	1	1	0
10590	1	2	1	0	4	903	0	1	1	0
10591	1	2	1	0	4	903	0	1	1	0
10592	1	2	1	0	4	903	0	1	1	0
10593	1	2	1	0	4	903	0	1	1	0
10594	1	2	1	0	4	903	0	1	1	0
10595	1	2	1	0	4	903	0	1	1	0
10596	1	2	1	0	4	903	0	1	1	0
10597	1	2	1	0	4	903	0	1	1	0
10598	1	2	1	0	4	903	0	1	1	0
10599	1	2	1	0	4	903	0	1	1	0
10609	1	2	1	0	18	4587	0	1	1	0
10609	1	1	2	0	4	903	0	1	1	0
10618	1	2	1	0	18	4587	0	1	1	0
10625	1	2	1	0	18	4587	0	1	1	0
10632	1	2	1	0	18	4587	0	1	1	0
10633	1	2	1	0	18	4587	0	1	1	0
10634	1	2	1	0	18	4587	0	1	1	0
10635	1	2	1	0	18	4587	0	1	1	0
10637	1	2	1	0	18	4587	0	1	1	0
10639	1	2	1	0	18	4587	0	1	1	0
10641	1	2	1	0	18	4587	0	1	1	0
10642	1	2	1	0	18	4587	0	1	1	0
10651	1	2	1	0	0	349	0	1	1	0
10658	1	2	1	0	0	173	0	1	0	0
10658	1	1	2	0	8	871	0	1	1	0
10660	1	2	1	0	0	173	0	1	1	0
10660	1	1	2	0	8	871	0	1	0	0
10661	1	2	1	0	0	349	0	1	1	0
10662	1	2	1	0	0	349	0	1	1	0
10663	1	2	1	0	0	349	0	1	1	0
10664	1	2	1	0	0	349	0	1	1	0
10667	1	2	1	0	0	349	0	1	1	0
10668	1	2	1	0	0	349	0	1	1	0
10669	1	2	1	0	0	349	0	1	1	0
10670	1	2	1	0	0	349	0	1	1	0
10671	1	2	1	0	0	349	0	1	1	0
10674	1	2	1	0	0	349	0	1	1	0
10675	1	2	1	0	0	349	0	1	1	0
10676	1	2	1	0	0	349	0	1	1	0
10677	1	2	1	0	0	349	0	1	1	0
10678	1	2	1	0	0	349	0	1	1	0
10679	1	2	1	0	0	349	0	1	1	0
10680	1	2	1	0	0	349	0	1	1	0
10681	1	2	1	0	0	349	0	1	1	0
10683	1	2	1	0	0	349	0	1	1	0
10707	1	2	1	0	6	645	0	1	1	0
10707	1	1	2	0	12	1239	0	1	1	0
10727	1	2	1	0	4	903	0	1	1	0
10728	1	2	1	0	4	903	0	1	1	0
10729	1	2	1	0	4	903	0	1	1	0
10730	1	2	1	0	4	903	0	1	1	0
10736	1	2	1	0	4	903	0	1	1	0
10743	1	2	1	0	4	903	0	1	1	0
10752	1	2	1	0	4	903	0	1	1	0
