% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
10235	1	2	1	2	1	26	7708	0	1	1	0
10236	1	2	1	2	0	26	7708	0	1	1	0
10236	1	2	1	2	1	26	7708	0	1	1	0
10241	1	2	1	2	0	26	7708	0	1	1	0
10241	1	2	1	2	1	26	7708	0	1	1	0
10242	1	2	1	2	0	26	7708	0	1	1	0
10242	1	2	1	2	1	26	7708	0	1	1	0
10246	1	2	1	2	0	26	7708	0	1	1	0
10246	1	2	1	2	1	26	7708	0	1	1	0
10247	1	2	1	2	0	26	7708	0	1	1	0
10247	1	2	1	2	1	26	7708	0	1	1	0
10248	1	2	1	2	0	26	7708	0	1	1	0
10248	1	2	1	2	1	26	7708	0	1	1	0
10249	1	2	1	2	0	26	7708	0	1	1	0
10249	1	2	1	2	1	26	7708	0	1	1	0
10250	1	2	1	2	0	28	9422	0	1	1	0
10250	1	2	1	2	1	28	9422	0	1	1	0
10251	1	2	1	2	0	28	9422	0	1	1	0
10251	1	2	1	2	1	28	9422	0	1	1	0
10253	1	2	1	2	0	28	9422	0	1	1	0
10253	1	2	1	2	1	28	9422	0	1	1	0
10254	1	1	2	2	0	26	3662	0	1	1	0
10254	1	1	2	2	1	26	3662	0	1	1	0
10254	1	2	1	2	0	26	3662	0	1	1	0
10254	1	2	1	2	1	26	3662	0	1	1	0
10255	1	1	2	2	0	26	3662	0	1	1	0
10255	1	1	2	2	1	26	3662	0	1	1	0
10255	1	2	1	2	0	26	3662	0	1	1	0
10255	1	2	1	2	1	26	3662	0	1	1	0
10256	1	1	2	2	0	26	3662	0	1	1	0
10256	1	1	2	2	1	26	3662	0	1	1	0
10256	1	2	1	2	0	26	3662	0	1	1	0
10256	1	2	1	2	1	26	3662	0	1	1	0
10257	1	1	2	2	0	26	3662	0	1	1	0
10257	1	1	2	2	1	26	3662	0	1	1	0
10257	1	2	1	2	0	26	3662	0	1	1	0
10257	1	2	1	2	1	26	3662	0	1	1	0
10258	1	1	2	2	0	26	3662	0	1	1	0
10258	1	1	2	2	1	26	3662	0	1	1	0
10258	1	2	1	2	0	26	3662	0	1	1	0
10258	1	2	1	2	1	26	3662	0	1	1	0
10261	1	1	2	2	0	26	3662	0	1	1	0
10261	1	1	2	2	1	26	3662	0	1	1	0
10261	1	2	1	2	0	26	3662	0	1	1	0
10261	1	2	1	2	1	26	3662	0	1	1	0
10264	1	1	2	2	0	26	7708	0	1	1	0
10264	1	1	2	2	1	26	7708	0	1	1	0
10264	1	2	1	2	0	26	7708	0	1	1	0
10264	1	2	1	2	1	26	7708	0	1	1	0
10269	1	1	2	2	0	26	7708	0	1	1	0
10269	1	1	2	2	1	26	7708	0	1	1	0
10272	1	2	1	2	0	28	9422	0	1	1	0
10272	1	2	1	2	1	28	9422	0	1	1	0
10273	1	2	1	2	0	28	9422	0	1	1	0
10273	1	2	1	2	1	28	9422	0	1	1	0
10274	1	2	1	2	0	28	9422	0	1	1	0
10274	1	2	1	2	1	28	9422	0	1	1	0
10275	1	2	1	2	0	28	9422	0	1	1	0
10275	1	2	1	2	1	28	9422	0	1	1	0
10276	1	2	1	2	0	28	9422	0	1	1	0
10276	1	2	1	2	1	28	9422	0	1	1	0
10277	1	2	1	2	0	28	9422	0	1	1	0
10277	1	2	1	2	1	28	9422	0	1	1	0
10278	1	2	1	2	0	28	9422	0	1	1	0
10278	1	2	1	2	1	28	9422	0	1	1	0
10285	1	2	1	2	0	28	9422	0	1	1	0
10285	1	2	1	2	1	28	9422	0	1	1	0
10286	1	2	1	2	0	28	9422	0	1	1	0
10286	1	2	1	2	1	28	9422	0	1	1	0
10291	1	2	1	2	0	26	7708	0	1	1	0
10291	1	2	1	2	1	26	7708	0	1	1	0
10292	1	2	1	2	0	28	9422	0	1	1	0
10292	1	2	1	2	1	28	9422	0	1	1	0
10294	1	2	1	2	0	26	7708	0	1	1	0
10294	1	2	1	2	1	26	7708	0	1	1	0
10295	1	2	1	2	0	26	7708	0	1	1	0
10295	1	2	1	2	1	26	7708	0	1	1	0
10303	1	1	2	2	0	26	7708	0	1	1	0
10303	1	1	2	2	1	26	7708	0	1	1	0
10303	1	2	1	2	0	26	7708	0	1	1	0
10303	1	2	1	2	1	26	7708	0	1	1	0
10304	1	1	2	2	0	26	7708	0	1	1	0
10304	1	1	2	2	1	26	7708	0	1	1	0
10305	1	1	2	2	0	26	3662	0	1	1	0
10305	1	1	2	2	1	26	3662	0	1	1	0
10305	1	2	1	2	0	26	3662	0	1	1	0
10305	1	2	1	2	1	26	3662	0	1	1	0
10306	1	1	2	2	0	26	7708	0	1	1	0
10306	1	1	2	2	1	26	7708	0	1	1	0
10308	1	2	1	2	0	26	7708	0	1	1	0
10308	1	2	1	2	1	26	7708	0	1	1	0
10315	1	2	1	2	0	26	7708	0	1	1	0
10315	1	2	1	2	1	26	7708	0	1	1	0
10318	1	1	2	2	0	26	7708	0	1	1	0
10318	1	1	2	2	1	26	7708	0	1	1	0
10318	1	2	1	2	0	26	7708	0	1	1	0
10318	1	2	1	2	1	26	7708	0	1	1	0
10323	1	2	1	2	0	26	7708	0	1	1	0
10323	1	2	1	2	1	26	7708	0	1	1	0
10330	1	2	1	2	0	24	6882	0	1	1	0
10330	1	2	1	2	1	24	6882	0	1	1	0
10333	1	2	1	2	0	26	7708	0	1	1	0
10333	1	2	1	2	1	26	7708	0	1	1	0
10341	1	2	1	2	0	26	7708	0	1	1	0
10341	1	2	1	2	1	26	7708	0	1	1	0
10343	1	2	1	2	0	26	7708	0	1	1	0
10343	1	2	1	2	1	26	7708	0	1	1	0
10348	1	2	1	2	0	26	7708	0	1	1	0
10348	1	2	1	2	1	26	7708	0	1	1	0
10352	1	1	2	2	0	26	7708	0	1	1	0
10352	1	1	2	2	1	26	7708	0	1	1	0
10353	1	1	2	2	0	26	7708	0	1	1	0
10353	1	1	2	2	1	26	7708	0	1	1	0
10356	1	2	1	2	0	28	9422	0	1	1	0
10356	1	2	1	2	1	28	9422	0	1	1	0
10364	1	2	1	2	0	28	9422	0	1	1	0
10364	1	2	1	2	1	28	9422	0	1	1	0
10365	1	2	1	2	0	28	9422	0	1	1	0
10365	1	2	1	2	1	28	9422	0	1	1	0
10366	1	2	1	2	0	28	9422	0	1	1	0
10366	1	2	1	2	1	28	9422	0	1	1	0
10367	1	1	2	2	0	26	3662	0	1	1	0
10367	1	1	2	2	1	26	3662	0	1	1	0
10367	1	2	1	2	0	28	4395	0	1	1	0
10367	1	2	1	2	1	28	4395	0	1	1	0
10368	1	2	1	2	0	28	9422	0	1	1	0
10368	1	2	1	2	1	28	9422	0	1	1	0
10369	1	2	1	2	0	28	9422	0	1	1	0
10369	1	2	1	2	1	28	9422	0	1	1	0
10370	1	2	1	2	0	28	9422	0	1	1	0
10370	1	2	1	2	1	28	9422	0	1	1	0
10371	1	2	1	2	0	28	9422	0	1	1	0
10371	1	2	1	2	1	28	9422	0	1	1	0
10372	1	2	1	2	0	26	7708	0	1	1	0
10372	1	2	1	2	1	26	7708	0	1	1	0
10375	1	2	1	2	0	26	7708	0	1	1	0
10375	1	2	1	2	1	26	7708	0	1	1	0
10379	1	2	1	2	0	26	7708	0	1	1	0
10379	1	2	1	2	1	26	7708	0	1	1	0
10388	1	1	2	2	0	26	7708	0	1	1	0
10388	1	1	2	2	1	26	7708	0	1	1	0
10390	1	2	1	2	0	26	7708	0	1	1	0
10390	1	2	1	2	1	26	7708	0	1	1	0
10401	1	1	2	2	0	26	7708	0	1	1	0
10401	1	1	2	2	1	26	7708	0	1	1	0
10402	1	1	2	2	0	26	7708	0	1	1	0
10402	1	1	2	2	1	26	7708	0	1	1	0
10405	1	2	1	2	0	26	7708	0	1	1	0
10405	1	2	1	2	1	26	7708	0	1	1	0
10413	1	2	1	2	0	26	7708	0	1	1	0
10413	1	2	1	2	1	26	7708	0	1	1	0
10414	1	2	1	2	0	26	7708	0	1	1	0
10414	1	2	1	2	1	26	7708	0	1	1	0
10415	1	2	1	2	0	26	7708	0	1	1	0
10415	1	2	1	2	1	26	7708	0	1	1	0
10416	1	1	2	2	0	28	4395	0	1	1	0
10416	1	1	2	2	1	28	4395	0	1	1	0
10416	1	2	1	2	0	26	3662	0	1	1	0
10416	1	2	1	2	1	26	3662	0	1	1	0
10417	1	2	1	2	0	26	7708	0	1	1	0
10417	1	2	1	2	1	26	7708	0	1	1	0
10418	1	2	1	2	0	26	7708	0	1	1	0
10418	1	2	1	2	1	26	7708	0	1	1	0
10419	1	2	1	2	0	26	7708	0	1	1	0
10419	1	2	1	2	1	26	7708	0	1	1	0
10420	1	2	1	2	0	26	7708	0	1	1	0
10420	1	2	1	2	1	26	7708	0	1	1	0
10421	1	2	1	2	0	26	7708	0	1	1	0
10421	1	2	1	2	1	26	7708	0	1	1	0
10422	1	2	1	2	0	26	7708	0	1	1	0
10422	1	2	1	2	1	26	7708	0	1	1	0
10424	1	2	1	2	0	26	7708	0	1	1	0
10424	1	2	1	2	1	26	7708	0	1	1	0
10425	1	2	1	2	0	26	7708	0	1	1	0
10425	1	2	1	2	1	26	7708	0	1	1	0
10432	1	2	1	2	0	28	9422	0	1	1	0
10432	1	2	1	2	1	28	9422	0	1	1	0
10439	1	2	1	2	0	28	9422	0	1	1	0
10439	1	2	1	2	1	28	9422	0	1	1	0
10440	1	2	1	2	0	28	9422	0	1	1	0
10440	1	2	1	2	1	28	9422	0	1	1	0
10450	1	1	2	2	0	26	3662	0	1	1	0
10450	1	1	2	2	1	26	3662	0	1	1	0
10450	1	2	1	2	0	26	3662	0	1	1	0
10450	1	2	1	2	1	26	3662	0	1	1	0
10451	1	1	2	2	0	26	7708	0	1	1	0
10451	1	1	2	2	1	26	7708	0	1	1	0
10460	1	2	1	2	0	26	7708	0	1	1	0
10460	1	2	1	2	1	26	7708	0	1	1	0
10465	1	1	2	2	0	26	7708	0	1	1	0
10465	1	1	2	2	1	26	7708	0	1	1	0
10484	1	2	1	2	0	26	7708	0	1	1	0
10484	1	2	1	2	1	26	7708	0	1	1	0
10485	1	2	1	2	0	26	7708	0	1	1	0
10485	1	2	1	2	1	26	7708	0	1	1	0
10486	1	2	1	2	0	26	7708	0	1	1	0
10486	1	2	1	2	1	26	7708	0	1	1	0
10487	1	2	1	2	0	26	7708	0	1	1	0
10487	1	2	1	2	1	26	7708	0	1	1	0
10488	1	2	1	2	0	28	9422	0	1	1	0
10488	1	2	1	2	1	28	9422	0	1	1	0
10489	1	2	1	2	0	28	9422	0	1	1	0
10489	1	2	1	2	1	28	9422	0	1	1	0
10490	1	2	1	2	0	26	7708	0	1	1	0
10490	1	2	1	2	1	26	7708	0	1	1	0
10491	1	2	1	2	0	26	7708	0	1	1	0
10491	1	2	1	2	1	26	7708	0	1	1	0
10492	1	2	1	2	0	26	7708	0	1	1	0
10492	1	2	1	2	1	26	7708	0	1	1	0
10493	1	2	1	2	0	26	7708	0	1	1	0
10493	1	2	1	2	1	26	7708	0	1	1	0
10495	1	2	1	2	0	26	7708	0	1	1	0
10495	1	2	1	2	1	26	7708	0	1	1	0
10496	1	2	1	2	0	26	7708	0	1	1	0
10496	1	2	1	2	1	26	7708	0	1	1	0
10499	1	1	2	2	0	26	3662	0	1	1	0
10499	1	1	2	2	1	26	3662	0	1	1	0
10499	1	2	1	2	0	26	3662	0	1	1	0
10499	1	2	1	2	1	26	3662	0	1	1	0
10500	1	1	2	2	0	26	3662	0	1	1	0
10500	1	1	2	2	1	26	3662	0	1	1	0
10500	1	2	1	2	0	26	3662	0	1	1	0
10500	1	2	1	2	1	26	3662	0	1	1	0
10502	1	1	2	2	0	26	3662	0	1	1	0
10502	1	1	2	2	1	26	3662	0	1	1	0
10502	1	2	1	2	0	26	3662	0	1	1	0
10502	1	2	1	2	1	26	3662	0	1	1	0
10506	1	1	2	2	0	26	7708	0	1	1	0
10506	1	1	2	2	1	26	7708	0	1	1	0
10506	1	2	1	2	0	26	7708	0	1	1	0
10506	1	2	1	2	1	26	7708	0	1	1	0
10512	1	2	1	2	0	26	7708	0	1	1	0
10512	1	2	1	2	1	26	7708	0	1	1	0
10514	1	1	2	2	0	26	7708	0	1	1	0
10514	1	1	2	2	1	26	7708	0	1	1	0
10520	1	2	1	2	0	26	7708	0	1	1	0
10520	1	2	1	2	1	26	7708	0	1	1	0
10522	1	2	1	2	0	26	7708	0	1	1	0
10522	1	2	1	2	1	26	7708	0	1	1	0
10527	1	2	1	2	0	26	7708	0	1	1	0
10527	1	2	1	2	1	26	7708	0	1	1	0
10529	1	2	1	2	0	26	7708	0	1	1	0
10529	1	2	1	2	1	26	7708	0	1	1	0
10530	1	2	1	2	0	26	7708	0	1	1	0
10530	1	2	1	2	1	26	7708	0	1	1	0
10531	1	2	1	2	0	26	7708	0	1	1	0
10531	1	2	1	2	1	26	7708	0	1	1	0
10533	1	2	1	2	0	26	7708	0	1	1	0
10533	1	2	1	2	1	26	7708	0	1	1	0
10534	1	2	1	2	0	28	9422	0	1	1	0
10534	1	2	1	2	1	28	9422	0	1	1	0
10535	1	2	1	2	0	28	9422	0	1	1	0
10535	1	2	1	2	1	28	9422	0	1	1	0
10537	1	2	1	2	0	28	9422	0	1	1	0
10537	1	2	1	2	1	28	9422	0	1	1	0
10538	1	2	1	2	0	28	9422	0	1	1	0
10538	1	2	1	2	1	28	9422	0	1	1	0
10544	1	2	1	2	0	26	7708	0	1	1	0
10544	1	2	1	2	1	26	7708	0	1	1	0
10548	1	1	2	2	0	28	4395	0	1	1	0
10548	1	1	2	2	1	28	4395	0	1	1	0
10548	1	2	1	2	0	28	4395	0	1	1	0
10548	1	2	1	2	1	28	4395	0	1	1	0
10549	1	1	2	2	0	28	9422	0	1	1	0
10549	1	1	2	2	1	28	9422	0	1	1	0
10554	1	2	1	2	0	28	9422	0	1	1	0
10554	1	2	1	2	1	28	9422	0	1	1	0
10562	1	2	1	2	0	26	7708	0	1	1	0
10562	1	2	1	2	1	26	7708	0	1	1	0
10563	1	1	2	2	0	26	7708	0	1	1	0
10563	1	1	2	2	1	26	7708	0	1	1	0
10571	1	2	1	2	0	26	7708	0	1	1	0
10571	1	2	1	2	1	26	7708	0	1	1	0
10576	1	2	1	2	0	26	7708	0	1	1	0
10576	1	2	1	2	1	26	7708	0	1	1	0
10577	1	2	1	2	0	26	7708	0	1	1	0
10577	1	2	1	2	1	26	7708	0	1	1	0
10578	1	2	1	2	0	26	7708	0	1	1	0
10578	1	2	1	2	1	26	7708	0	1	1	0
10579	1	2	1	2	0	26	7708	0	1	1	0
10579	1	2	1	2	1	26	7708	0	1	1	0
10580	1	2	1	2	0	26	7708	0	1	1	0
10580	1	2	1	2	1	26	7708	0	1	1	0
10582	1	2	1	2	0	26	7708	0	1	1	0
10582	1	2	1	2	1	26	7708	0	1	1	0
10583	1	2	1	2	0	26	7708	0	1	1	0
10583	1	2	1	2	1	26	7708	0	1	1	0
10584	1	2	1	2	0	28	9422	0	1	1	0
10584	1	2	1	2	1	28	9422	0	1	1	0
10585	1	2	1	2	0	28	9422	0	1	1	0
10585	1	2	1	2	1	28	9422	0	1	1	0
10586	1	2	1	2	0	28	9422	0	1	1	0
10586	1	2	1	2	1	28	9422	0	1	1	0
10587	1	2	1	2	0	28	9422	0	1	1	0
10587	1	2	1	2	1	28	9422	0	1	1	0
10588	1	2	1	2	0	28	9422	0	1	1	0
10588	1	2	1	2	1	28	9422	0	1	1	0
10589	1	2	1	2	0	28	9422	0	1	1	0
10589	1	2	1	2	1	28	9422	0	1	1	0
10596	1	2	1	2	0	26	7708	0	1	1	0
10596	1	2	1	2	1	26	7708	0	1	1	0
10597	1	1	2	2	0	28	4395	0	1	1	0
10597	1	1	2	2	1	28	4395	0	1	1	0
10597	1	2	1	2	0	26	3662	0	1	1	0
10597	1	2	1	2	1	26	3662	0	1	1	0
10598	1	1	2	2	0	28	9422	0	1	1	0
10598	1	1	2	2	1	28	9422	0	1	1	0
10606	1	2	1	2	0	26	7708	0	1	1	0
10606	1	2	1	2	1	26	7708	0	1	1	0
10612	1	1	2	2	0	26	7708	0	1	1	0
10612	1	1	2	2	1	26	7708	0	1	1	0
10612	1	2	1	2	0	26	7708	0	1	1	0
10612	1	2	1	2	1	26	7708	0	1	1	0
10613	1	2	1	2	0	24	6882	0	1	1	0
10613	1	2	1	2	1	24	6882	0	1	1	0
10620	1	2	1	2	0	26	7708	0	1	1	0
10620	1	2	1	2	1	26	7708	0	1	1	0
10621	1	2	1	2	0	26	7708	0	1	1	0
10621	1	2	1	2	1	26	7708	0	1	1	0
10622	1	2	1	2	0	26	7708	0	1	1	0
10622	1	2	1	2	1	26	7708	0	1	1	0
10625	1	2	1	2	0	26	7708	0	1	1	0
10625	1	2	1	2	1	26	7708	0	1	1	0
10626	1	2	1	2	0	26	7708	0	1	1	0
10626	1	2	1	2	1	26	7708	0	1	1	0
10627	1	2	1	2	0	26	7708	0	1	1	0
10627	1	2	1	2	1	26	7708	0	1	1	0
10628	1	2	1	2	0	26	7708	0	1	1	0
10628	1	2	1	2	1	26	7708	0	1	1	0
10629	1	2	1	2	0	26	7708	0	1	1	0
10629	1	2	1	2	1	26	7708	0	1	1	0
10630	1	2	1	2	0	26	7708	0	1	1	0
10630	1	2	1	2	1	26	7708	0	1	1	0
10631	1	2	1	2	0	26	7708	0	1	1	0
10631	1	2	1	2	1	26	7708	0	1	1	0
10632	1	2	1	2	0	26	7708	0	1	1	0
10632	1	2	1	2	1	26	7708	0	1	1	0
10633	1	2	1	2	0	26	7708	0	1	1	0
10633	1	2	1	2	1	26	7708	0	1	1	0
10634	1	2	1	2	0	26	7708	0	1	1	0
10634	1	2	1	2	1	26	7708	0	1	1	0
10636	1	2	1	2	0	26	7708	0	1	1	0
10636	1	2	1	2	1	26	7708	0	1	1	0
10641	1	2	1	2	0	26	7708	0	1	1	0
10641	1	2	1	2	1	26	7708	0	1	1	0
10646	1	1	2	2	0	26	7708	0	1	1	0
10646	1	1	2	2	1	26	7708	0	1	1	0
10646	1	2	1	2	0	26	7708	0	1	1	0
10646	1	2	1	2	1	26	7708	0	1	1	0
10647	1	1	2	2	0	26	3662	0	1	1	0
10647	1	1	2	2	1	26	3662	0	1	1	0
10647	1	2	1	2	0	26	3662	0	1	1	0
10647	1	2	1	2	1	26	3662	0	1	1	0
10648	1	1	2	2	0	26	3662	0	1	1	0
10648	1	1	2	2	1	26	3662	0	1	1	0
10648	1	2	1	2	0	26	3662	0	1	1	0
10648	1	2	1	2	1	26	3662	0	1	1	0
10651	1	1	2	2	0	26	3662	0	1	1	0
10651	1	1	2	2	1	26	3662	0	1	1	0
10651	1	2	1	2	0	26	3662	0	1	1	0
10651	1	2	1	2	1	26	3662	0	1	1	0
10655	1	1	2	2	0	26	7708	0	1	1	0
10655	1	1	2	2	1	26	7708	0	1	1	0
10655	1	2	1	2	0	28	9422	0	1	1	0
10655	1	2	1	2	1	28	9422	0	1	1	0
10661	1	1	2	2	0	26	7708	0	1	1	0
10661	1	1	2	2	1	26	7708	0	1	1	0
10662	1	2	1	2	0	28	9422	0	1	1	0
10662	1	2	1	2	1	28	9422	0	1	1	0
10669	1	2	1	2	0	28	9422	0	1	1	0
10669	1	2	1	2	1	28	9422	0	1	1	0
10670	1	2	1	2	0	28	9422	0	1	1	0
10670	1	2	1	2	1	28	9422	0	1	1	0
10671	1	2	1	2	0	28	9422	0	1	1	0
10671	1	2	1	2	1	28	9422	0	1	1	0
10672	1	2	1	2	0	28	9422	0	1	1	0
10672	1	2	1	2	1	28	9422	0	1	1	0
10674	1	2	1	2	0	28	9422	0	1	1	0
10674	1	2	1	2	1	28	9422	0	1	1	0
10675	1	2	1	2	0	28	9422	0	1	1	0
10675	1	2	1	2	1	28	9422	0	1	1	0
10676	1	2	1	2	0	28	9422	0	1	1	0
10676	1	2	1	2	1	28	9422	0	1	1	0
10678	1	2	1	2	0	28	9422	0	1	1	0
10678	1	2	1	2	1	28	9422	0	1	1	0
10679	1	2	1	2	0	28	9422	0	1	1	0
10679	1	2	1	2	1	28	9422	0	1	1	0
10682	1	2	1	2	0	28	9422	0	1	1	0
10682	1	2	1	2	1	28	9422	0	1	1	0
10689	1	2	1	2	0	28	9422	0	1	1	0
10689	1	2	1	2	1	28	9422	0	1	1	0
10695	1	1	2	2	0	26	7708	0	1	1	0
10695	1	1	2	2	1	26	7708	0	1	1	0
10696	1	1	2	2	0	26	7708	0	1	1	0
10696	1	1	2	2	1	26	7708	0	1	1	0
10697	1	1	2	2	0	26	3662	0	1	1	0
10697	1	1	2	2	1	26	3662	0	1	1	0
10697	1	2	1	2	0	28	4395	0	1	1	0
10697	1	2	1	2	1	28	4395	0	1	1	0
10698	1	2	1	2	0	26	7708	0	1	1	0
10698	1	2	1	2	1	26	7708	0	1	1	0
10699	1	2	1	2	0	26	7708	0	1	1	0
10699	1	2	1	2	1	26	7708	0	1	1	0
10701	1	2	1	2	0	26	7708	0	1	1	0
10701	1	2	1	2	1	26	7708	0	1	1	0
10704	1	2	1	2	0	28	9422	0	1	1	0
10704	1	2	1	2	1	28	9422	0	1	1	0
10705	1	2	1	2	0	28	9422	0	1	1	0
10705	1	2	1	2	1	28	9422	0	1	1	0
10706	1	2	1	2	0	28	9422	0	1	1	0
10706	1	2	1	2	1	28	9422	0	1	1	0
10710	1	1	2	2	0	28	9422	0	1	1	0
10710	1	1	2	2	1	28	9422	0	1	1	0
10710	1	2	1	2	0	28	9422	0	1	1	0
10710	1	2	1	2	1	28	9422	0	1	1	0
10711	1	2	1	2	0	28	9422	0	1	1	0
10711	1	2	1	2	1	28	9422	0	1	1	0
10712	1	2	1	2	0	26	7708	0	1	1	0
10712	1	2	1	2	1	26	7708	0	1	1	0
10713	1	2	1	2	0	26	7708	0	1	1	0
10713	1	2	1	2	1	26	7708	0	1	1	0
10714	1	2	1	2	0	26	7708	0	1	1	0
10714	1	2	1	2	1	26	7708	0	1	1	0
10716	1	2	1	2	0	26	7708	0	1	1	0
10716	1	2	1	2	1	26	7708	0	1	1	0
10718	1	2	1	2	0	26	7708	0	1	1	0
10718	1	2	1	2	1	26	7708	0	1	1	0
10720	1	2	1	2	0	26	7708	0	1	1	0
10720	1	2	1	2	1	26	7708	0	1	1	0
10731	1	2	1	2	0	26	7708	0	1	1	0
10731	1	2	1	2	1	26	7708	0	1	1	0
10740	1	2	1	2	0	26	7708	0	1	1	0
10740	1	2	1	2	1	26	7708	0	1	1	0
10744	1	1	2	2	0	26	7708	0	1	1	0
10744	1	1	2	2	1	26	7708	0	1	1	0
10754	1	2	1	2	0	26	7708	0	1	1	0
10754	1	2	1	2	1	26	7708	0	1	1	0
10759	1	1	2	2	0	26	7708	0	1	1	0
10759	1	1	2	2	1	26	7708	0	1	1	0
10759	1	2	1	2	0	26	7708	0	1	1	0
10759	1	2	1	2	1	26	7708	0	1	1	0
10764	1	2	1	2	0	26	7708	0	1	1	0
10764	1	2	1	2	1	26	7708	0	1	1	0
10765	1	2	1	2	0	26	7708	0	1	1	0
10765	1	2	1	2	1	26	7708	0	1	1	0
10766	1	2	1	2	0	26	7708	0	1	1	0
10766	1	2	1	2	1	26	7708	0	1	1	0
10767	1	2	1	2	0	26	7708	0	1	1	0
10767	1	2	1	2	1	26	7708	0	1	1	0
10773	1	2	1	2	0	28	9422	0	1	1	0
10773	1	2	1	2	1	28	9422	0	1	1	0
10774	1	2	1	2	0	28	9422	0	1	1	0
10774	1	2	1	2	1	28	9422	0	1	1	0
10780	1	2	1	2	0	28	9422	0	1	1	0
10780	1	2	1	2	1	28	9422	0	1	1	0
10784	1	2	1	2	0	28	9422	0	1	1	0
10784	1	2	1	2	1	28	9422	0	1	1	0
10787	1	2	1	2	0	28	9422	0	1	1	0
10787	1	2	1	2	1	28	9422	0	1	1	0
10789	1	2	1	2	0	26	7708	0	1	1	0
10789	1	2	1	2	1	26	7708	0	1	1	0
10793	1	1	2	2	0	28	9422	0	1	1	0
10793	1	1	2	2	1	28	9422	0	1	1	0
10795	1	2	1	2	0	26	7708	0	1	1	0
10795	1	2	1	2	1	26	7708	0	1	1	0
10804	1	2	1	2	0	26	7708	0	1	1	0
10804	1	2	1	2	1	26	7708	0	1	1	0
10805	1	2	1	2	0	26	7708	0	1	1	0
10805	1	2	1	2	1	26	7708	0	1	1	0
10806	1	2	1	2	0	26	7708	0	1	1	0
10806	1	2	1	2	1	26	7708	0	1	1	0
10808	1	1	2	2	0	26	7708	0	1	1	0
10808	1	1	2	2	1	26	7708	0	1	1	0
10814	1	2	1	2	0	28	9422	0	1	1	0
10814	1	2	1	2	1	28	9422	0	1	1	0
10815	1	2	1	2	0	28	9422	0	1	1	0
10815	1	2	1	2	1	28	9422	0	1	1	0
10816	1	2	1	2	0	26	7708	0	1	1	0
10816	1	2	1	2	1	26	7708	0	1	1	0
10817	1	2	1	2	0	26	7708	0	1	1	0
10817	1	2	1	2	1	26	7708	0	1	1	0
10818	1	2	1	2	0	26	7708	0	1	1	0
10818	1	2	1	2	1	26	7708	0	1	1	0
10819	1	2	1	2	0	26	7708	0	1	1	0
10819	1	2	1	2	1	26	7708	0	1	1	0
10820	1	2	1	2	0	26	7708	0	1	1	0
10820	1	2	1	2	1	26	7708	0	1	1	0
10821	1	2	1	2	0	26	7708	0	1	1	0
10821	1	2	1	2	1	26	7708	0	1	1	0
10822	1	2	1	2	0	26	7708	0	1	1	0
10822	1	2	1	2	1	26	7708	0	1	1	0
10824	1	2	1	2	0	26	7708	0	1	1	0
10824	1	2	1	2	1	26	7708	0	1	1	0
10825	1	2	1	2	0	26	7708	0	1	1	0
10825	1	2	1	2	1	26	7708	0	1	1	0
10826	1	2	1	2	0	26	7708	0	1	1	0
10826	1	2	1	2	1	26	7708	0	1	1	0
10827	1	2	1	2	0	26	7708	0	1	1	0
10827	1	2	1	2	1	26	7708	0	1	1	0
10828	1	2	1	2	0	28	9422	0	1	1	0
10828	1	2	1	2	1	28	9422	0	1	1	0
10829	1	2	1	2	0	28	9422	0	1	1	0
10829	1	2	1	2	1	28	9422	0	1	1	0
10830	1	2	1	2	0	28	9422	0	1	1	0
10830	1	2	1	2	1	28	9422	0	1	1	0
10835	1	2	1	2	0	28	9422	0	1	1	0
10835	1	2	1	2	1	28	9422	0	1	1	0
10842	1	1	2	2	0	26	3662	0	1	1	0
10842	1	1	2	2	1	26	3662	0	1	1	0
10842	1	2	1	2	0	28	4395	0	1	1	0
10842	1	2	1	2	1	28	4395	0	1	1	0
10843	1	1	2	2	0	26	3662	0	1	1	0
10843	1	1	2	2	1	26	3662	0	1	1	0
10843	1	2	1	2	0	28	4395	0	1	1	0
10843	1	2	1	2	1	28	4395	0	1	1	0
10845	1	1	2	2	0	26	3662	0	1	1	0
10845	1	1	2	2	1	26	3662	0	1	1	0
10845	1	2	1	2	0	28	4395	0	1	1	0
10845	1	2	1	2	1	28	4395	0	1	1	0
10848	1	1	2	2	0	26	7708	0	1	1	0
10848	1	1	2	2	1	26	7708	0	1	1	0
10848	1	2	1	2	0	26	7708	0	1	1	0
10848	1	2	1	2	1	26	7708	0	1	1	0
10849	1	2	1	2	0	26	7708	0	1	1	0
10849	1	2	1	2	1	26	7708	0	1	1	0
10853	1	2	1	2	0	26	7708	0	1	1	0
10853	1	2	1	2	1	26	7708	0	1	1	0
10857	1	2	1	2	0	26	7708	0	1	1	0
10857	1	2	1	2	1	26	7708	0	1	1	0
10858	1	2	1	2	0	28	9422	0	1	1	0
10858	1	2	1	2	1	28	9422	0	1	1	0
10863	1	1	2	2	0	26	7708	0	1	1	0
10863	1	1	2	2	1	26	7708	0	1	1	0
10864	1	2	1	2	0	28	9422	0	1	1	0
10864	1	2	1	2	1	28	9422	0	1	1	0
10865	1	2	1	2	0	28	9422	0	1	1	0
