% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
10.679	1	2	1068	10	1	0	349	0
10.68	1	2	1069	1	1	0	349	0
10.701	1	1	1071	2	2	12	1239	0
10.701	1	2	1071	2	1	6	645	0
10.702	1	1	1071	3	2	8	1764	0
10.721	1	2	1073	2	1	4	903	0
10.722	1	2	1073	3	1	4	903	0
10.723	1	2	1073	4	1	4	903	0
10.724	1	2	1073	5	1	4	903	0
10.725	1	2	1073	6	1	4	903	0
10.726	1	2	1073	7	1	4	903	0
10.727	1	2	1073	8	1	4	903	0
10.728	1	2	1073	9	1	4	903	0
10.729	1	2	1073	10	1	4	903	0
10.73	1	2	1074	1	1	4	903	0
10.737	1	2	1074	8	1	4	903	0
10.738	1	2	1074	9	1	4	903	0
10.746	1	2	1075	7	1	4	903	0
10.747	1	2	1075	8	1	4	903	0
10.748	1	2	1075	9	1	4	903	0
10.75	1	1	1076	1	2	4	903	0
10.76	1	2	1077	1	1	4	903	0
10.761	1	2	1077	2	1	0	349	0
10.762	1	2	1077	3	1	0	349	0
10.763	1	2	1077	4	1	0	349	0
10.77	1	2	1078	1	1	0	349	0
10.771	1	2	1078	2	1	0	349	0
10.772	1	2	1078	3	1	0	349	0
10.773	1	2	1078	4	1	0	349	0
10.774	1	2	1078	5	1	0	349	0
10.775	1	2	1078	6	1	0	349	0
10.776	1	2	1078	7	1	0	349	0
10.777	1	2	1078	8	1	0	349	0
10.778	1	2	1078	9	1	0	349	0
10.779	1	2	1078	10	1	0	349	0
10.78	1	2	1079	1	1	0	349	0
10.781	1	2	1079	2	1	0	349	0
10.782	1	2	1079	3	1	0	349	0
10.783	1	2	1079	4	1	0	349	0
10.784	1	2	1079	5	1	0	349	0
10.785	1	2	1079	6	1	0	349	0
10.786	1	2	1079	7	1	0	349	0
10.787	1	2	1079	8	1	0	349	0
10.788	1	2	1079	9	1	0	349	0
10.789	1	2	1079	10	1	0	349	0
10.79	1	2	1080	1	1	0	349	0
10.791	1	2	1080	2	1	0	349	0
10.792	1	2	1080	3	1	0	349	0
10.793	1	2	1080	4	1	0	349	0
10.794	1	2	1080	5	1	0	349	0
10.795	1	2	1080	6	1	0	349	0
10.796	1	2	1080	7	1	0	349	0
10.797	1	2	1080	8	1	0	349	0
10.798	1	2	1080	9	1	0	349	0
10.799	1	1	1080	10	2	0	173	0
10.799	1	2	1080	10	1	0	173	0
10.8	1	2	1081	1	1	0	349	0
10.801	1	2	1081	2	1	0	349	0
10.802	1	2	1081	3	1	0	349	0
10.803	1	2	1081	4	1	0	349	0
10.804	1	2	1081	5	1	0	349	0
10.805	1	2	1081	6	1	0	349	0
10.806	1	2	1081	7	1	0	349	0
10.81	1	2	1082	1	1	0	349	0
10.811	1	2	1082	2	1	0	349	0
10.812	1	2	1082	3	1	0	349	0
10.813	1	2	1082	4	1	0	349	0
10.814	1	2	1082	5	1	0	349	0
10.815	1	2	1082	6	1	0	349	0
10.821	1	2	1083	2	1	0	349	0
10.822	1	2	1083	3	1	0	349	0
10.823	1	2	1083	4	1	0	349	0
10.824	1	2	1083	5	1	0	349	0
10.825	1	2	1083	6	1	0	349	0
10.826	1	2	1083	7	1	0	349	0
10.827	1	2	1083	8	1	0	349	0
10.828	1	2	1083	9	1	0	349	0
10.829	1	2	1083	10	1	0	349	0
10.83	1	2	1084	1	1	0	349	0
10.831	1	2	1084	2	1	0	349	0
10.832	1	2	1084	3	1	0	349	0
10.833	1	2	1084	4	1	0	349	0
10.834	1	2	1084	5	1	0	349	0
10.835	1	2	1084	6	1	0	349	0
10.836	1	2	1084	7	1	0	349	0
10.837	1	2	1084	8	1	0	349	0
10.838	1	2	1084	9	1	0	349	0
10.839	1	2	1084	10	1	0	349	0
10.84	1	2	1085	1	1	0	349	0
10.841	1	2	1085	2	1	10	2196	0
10.842	1	2	1085	3	1	10	2196	0
10.854	1	1	1086	5	2	14	1620	0
10.854	1	2	1086	5	1	10	1095	0
10.855	1	2	1086	6	1	10	2196	0
10.856	1	2	1086	7	1	10	2196	0
10.859	1	2	1086	10	1	10	2196	0
10.86	1	2	1087	1	1	10	2196	0
10.861	1	2	1087	2	1	10	2196	0
10.865	1	2	1087	6	1	10	2196	0
10.866	1	2	1087	7	1	10	2196	0
10.871	1	1	1088	2	2	14	1620	0
10.871	1	2	1088	2	1	10	1095	0
10.872	1	2	1088	3	1	10	2196	0
10.873	1	2	1088	4	1	10	2196	0
10.874	1	2	1088	5	1	10	2196	0
10.876	1	2	1088	7	1	10	2196	0
10.877	1	2	1088	8	1	10	2196	0
10.878	1	2	1088	9	1	10	2196	0
10.879	1	2	1088	10	1	10	2196	0
10.88	1	2	1089	1	1	10	2196	0
10.903	1	1	1091	4	2	2	277	0
10.904	1	1	1091	5	2	2	277	0
10.921	1	2	1093	2	1	4	903	0
10.922	1	2	1093	3	1	4	903	0
10.923	1	2	1093	4	1	4	903	0
10.924	1	2	1093	5	1	4	903	0
10.925	1	2	1093	6	1	4	903	0
10.926	1	2	1093	7	1	4	903	0
10.927	1	2	1093	8	1	4	903	0
10.928	1	2	1093	9	1	4	903	0
10.929	1	2	1093	10	1	4	903	0
10.93	1	2	1094	1	1	4	903	0
10.931	1	2	1094	2	1	4	903	0
10.932	1	2	1094	3	1	4	903	0
10.933	1	2	1094	4	1	4	903	0
10.934	1	2	1094	5	1	4	903	0
10.935	1	2	1094	6	1	4	903	0
10.936	1	2	1094	7	1	4	903	0
10.937	1	2	1094	8	1	4	903	0
10.938	1	2	1094	9	1	4	903	0
10.939	1	2	1094	10	1	4	903	0
10.94	1	2	1095	1	1	4	903	0
10.941	1	2	1095	2	1	4	903	0
10.949	1	2	1095	10	1	4	903	0
10.952	1	1	1096	3	2	0	349	0
10.961	1	2	1097	2	1	6	1287	0
10.969	1	2	1097	10	1	6	1287	0
10.97	1	2	1098	1	1	6	1287	0
10.971	1	2	1098	2	1	6	1287	0
10.972	1	2	1098	3	1	6	1287	0
10.973	1	2	1098	4	1	6	1287	0
10.974	1	2	1098	5	1	6	1287	0
10.975	1	2	1098	6	1	6	1287	0
10.976	1	2	1098	7	1	6	1287	0
10.977	1	2	1098	8	1	6	1287	0
10.978	1	2	1098	9	1	6	1287	0
10.979	1	2	1098	10	1	6	1287	0
10.98	1	2	1099	1	1	6	1287	0
10.981	1	2	1099	2	1	6	1287	0
10.982	1	2	1099	3	1	6	1287	0
10.983	1	2	1099	4	1	6	1287	0
10.984	1	2	1099	5	1	6	1287	0
10.985	1	2	1099	6	1	6	1287	0
10.986	1	2	1099	7	1	6	1287	0
10.987	1	2	1099	8	1	6	1287	0
10.988	1	2	1099	9	1	6	1287	0
10.989	1	2	1099	10	1	6	1287	0
11.001	1	1	1101	2	2	2	573	0
11.002	1	1	1101	3	2	2	573	0
11.05	1	2	1106	1	1	12	1239	0
11.05	1	1	1106	1	2	4	453	0
11.051	1	2	1106	2	1	12	1239	0
11.051	1	1	1106	2	2	4	453	0
11.081	1	2	1109	2	1	4	903	0
11.082	1	2	1109	3	1	4	903	0
11.083	1	2	1109	4	1	4	903	0
11.084	1	2	1109	5	1	4	903	0
11.085	1	2	1109	6	1	4	903	0
11.086	1	2	1109	7	1	4	903	0
11.087	1	2	1109	8	1	4	903	0
11.088	1	2	1109	9	1	4	903	0
11.089	1	2	1109	10	1	4	903	0
11.09	1	2	1110	1	1	4	903	0
11.091	1	2	1110	2	1	4	903	0
11.092	1	2	1110	3	1	4	903	0
11.093	1	2	1110	4	1	4	903	0
11.094	1	2	1110	5	1	4	903	0
11.095	1	2	1110	6	1	4	903	0
11.096	1	2	1110	7	1	4	903	0
11.097	1	2	1110	8	1	4	903	0
11.098	1	2	1110	9	1	4	903	0
11.099	1	1	1110	10	2	14	1620	0
11.099	1	2	1110	10	1	4	453	0
11.1	1	1	1111	1	2	14	1620	0
11.1	1	2	1111	1	1	4	453	0
11.101	1	2	1111	2	1	4	903	0
11.102	1	2	1111	3	1	4	903	0
11.103	1	2	1111	4	1	4	903	0
11.104	1	2	1111	5	1	4	903	0
11.105	1	2	1111	6	1	4	903	0
11.106	1	2	1111	7	1	4	903	0
11.107	1	2	1111	8	1	4	903	0
11.108	1	2	1111	9	1	4	903	0
11.109	1	2	1111	10	1	4	903	0
11.11	1	2	1112	1	1	4	903	0
11.12	1	2	1113	1	1	4	903	0
11.13	1	2	1114	1	1	12	2481	0
11.131	1	2	1114	2	1	12	2481	0
11.132	1	2	1114	3	1	12	2481	0
11.133	1	2	1114	4	1	12	2481	0
11.134	1	2	1114	5	1	12	2481	0
11.135	1	2	1114	6	1	12	2481	0
11.136	1	2	1114	7	1	12	2481	0
11.137	1	2	1114	8	1	12	2481	0
11.138	1	2	1114	9	1	12	2481	0
11.139	1	2	1114	10	1	12	2481	0
11.14	1	2	1115	1	1	12	2481	0
11.141	1	2	1115	2	1	12	2481	0
11.142	1	2	1115	3	1	12	2481	0
11.143	1	2	1115	4	1	12	2481	0
11.144	1	2	1115	5	1	12	2481	0
11.145	1	2	1115	6	1	12	2481	0
11.148	1	1	1115	9	2	14	3182	0
11.149	1	1	1115	10	2	14	3182	0
11.153	1	2	1116	4	1	12	2481	0
11.154	1	2	1116	5	1	12	2481	0
11.155	1	2	1116	6	1	12	2481	0
11.156	1	2	1116	7	1	12	2481	0
11.157	1	2	1116	8	1	12	2481	0
11.197	1	1	1120	8	2	8	871	0
11.198	1	1	1120	9	2	8	871	0
11.241	1	2	1125	2	1	8	1764	0
11.242	1	2	1125	3	1	8	1764	0
11.243	1	2	1125	4	1	8	1764	0
11.244	1	2	1125	5	1	8	1764	0
11.245	1	2	1125	6	1	8	1764	0
11.246	1	1	1125	7	2	16	1908	0
11.246	1	2	1125	7	1	8	871	0
11.247	1	1	1125	8	2	16	1908	0
11.247	1	2	1125	8	1	8	871	0
11.248	1	2	1125	9	1	8	1764	0
11.249	1	2	1125	10	1	8	1764	0
11.25	1	2	1126	1	1	8	1764	0
11.251	1	2	1126	2	1	8	1764	0
11.252	1	2	1126	3	1	8	1764	0
11.253	1	2	1126	4	1	8	1764	0
11.254	1	2	1126	5	1	8	1764	0
11.255	1	2	1126	6	1	8	1764	0
11.256	1	2	1126	7	1	8	1764	0
11.257	1	2	1126	8	1	8	1764	0
11.258	1	2	1126	9	1	8	1764	0
11.259	1	2	1126	10	1	8	1764	0
11.26	1	2	1127	1	1	8	1764	0
11.261	1	2	1127	2	1	8	1764	0
11.262	1	2	1127	3	1	8	1764	0
11.263	1	2	1127	4	1	8	1764	0
11.264	1	2	1127	5	1	8	1764	0
11.265	1	2	1127	6	1	8	1764	0
11.29	1	2	1130	1	1	6	1287	0
11.291	1	2	1130	2	1	6	1287	0
11.292	1	2	1130	3	1	6	1287	0
11.293	1	2	1130	4	1	6	1287	0
11.294	1	2	1130	5	1	6	1287	0
11.295	1	1	1130	6	2	8	871	0
11.295	1	2	1130	6	1	6	645	0
11.296	1	1	1130	7	2	8	871	0
11.296	1	2	1130	7	1	6	645	0
11.297	1	2	1130	8	1	6	1287	0
11.298	1	2	1130	9	1	6	1287	0
11.299	1	2	1130	10	1	6	1287	0
11.3	1	2	1131	1	1	6	1287	0
11.301	1	2	1131	2	1	6	1287	0
11.302	1	2	1131	3	1	6	1287	0
11.303	1	2	1131	4	1	6	1287	0
11.304	1	2	1131	5	1	6	1287	0
11.305	1	2	1131	6	1	6	1287	0
11.306	1	2	1131	7	1	6	1287	0
11.307	1	2	1131	8	1	6	1287	0
11.308	1	2	1131	9	1	6	1287	0
11.309	1	2	1131	10	1	6	1287	0
11.31	1	2	1132	1	1	6	1287	0
11.311	1	2	1132	2	1	6	1287	0
11.344	1	2	1135	5	1	2	277	0
11.345	1	2	1135	6	1	2	277	0
11.346	1	2	1135	7	1	2	277	0
11.347	1	2	1135	8	1	2	277	0
11.348	1	2	1135	9	1	2	277	0
11.349	1	2	1135	10	1	2	277	0
11.35	1	2	1136	1	1	2	277	0
11.351	1	2	1136	2	1	2	277	0
11.352	1	2	1136	3	1	2	277	0
11.353	1	2	1136	4	1	2	277	0
11.354	1	2	1136	5	1	2	277	0
11.355	1	2	1136	6	1	2	277	0
11.356	1	2	1136	7	1	2	277	0
11.357	1	2	1136	8	1	2	277	0
11.358	1	2	1136	9	1	2	277	0
11.359	1	2	1136	10	1	2	277	0
11.36	1	2	1137	1	1	2	277	0
11.361	1	2	1137	2	1	4	453	0
11.362	1	1	1137	3	2	12	1239	0
11.362	1	2	1137	3	1	4	453	0
11.363	1	2	1137	4	1	4	903	0
11.364	1	2	1137	5	1	4	903	0
11.365	1	2	1137	6	1	4	903	0
11.366	1	1	1137	7	2	12	1239	0
11.366	1	2	1137	7	1	4	453	0
11.367	1	2	1137	8	1	4	903	0
11.368	1	1	1137	9	2	12	1239	0
11.368	1	2	1137	9	1	4	453	0
11.369	1	2	1137	10	1	4	903	0
11.37	1	2	1138	1	1	4	903	0
11.371	1	2	1138	2	1	4	903	0
11.372	1	2	1138	3	1	4	903	0
11.373	1	2	1138	4	1	4	903	0
11.374	1	2	1138	5	1	4	903	0
11.375	1	2	1138	6	1	4	903	0
11.376	1	2	1138	7	1	4	903	0
11.377	1	2	1138	8	1	4	903	0
11.378	1	2	1138	9	1	4	903	0
11.379	1	2	1138	10	1	4	903	0
11.38	1	2	1139	1	1	4	903	0
11.381	1	2	1139	2	1	4	903	0
11.382	1	2	1139	3	1	4	903	0
11.383	1	2	1139	4	1	4	903	0
11.384	1	2	1139	5	1	4	903	0
11.385	1	2	1139	6	1	4	903	0
11.386	1	2	1139	7	1	4	903	0
11.387	1	2	1139	8	1	4	903	0
11.388	1	2	1139	9	1	4	903	0
11.389	1	2	1139	10	1	4	903	0
11.393	1	2	1140	4	1	4	903	0
11.394	1	2	1140	5	1	4	903	0
11.395	1	2	1140	6	1	4	903	0
11.397	1	2	1140	8	1	4	903	0
11.398	1	2	1140	9	1	4	903	0
11.399	1	2	1140	10	1	4	903	0
11.4	1	2	1141	1	1	4	903	0
11.401	1	2	1141	2	1	12	2481	0
11.404	1	2	1141	5	1	12	2481	0
11.405	1	2	1141	6	1	12	2481	0
11.407	1	2	1141	8	1	12	2481	0
11.408	1	2	1141	9	1	12	2481	0
11.41	1	2	1142	1	1	12	2481	0
11.411	1	1	1142	2	2	6	645	0
11.411	1	2	1142	2	1	12	1239	0
11.412	1	1	1142	3	2	6	645	0
11.412	1	2	1142	3	1	12	1239	0
11.413	1	2	1142	4	1	12	2481	0
11.414	1	2	1142	5	1	12	2481	0
11.415	1	2	1142	6	1	12	2481	0
11.416	1	2	1142	7	1	12	2481	0
11.417	1	2	1142	8	1	12	2481	0
11.418	1	2	1142	9	1	12	2481	0
11.419	1	2	1142	10	1	12	2481	0
11.42	1	2	1143	1	1	12	2481	0
11.421	1	2	1143	2	1	12	2481	0
11.422	1	2	1143	3	1	12	2481	0
11.423	1	2	1143	4	1	12	2481	0
11.424	1	2	1143	5	1	12	2481	0
11.435	1	2	1144	6	1	12	2481	0
11.436	1	2	1144	7	1	12	2481	0
11.437	1	2	1144	8	1	12	2481	0
11.46	1	1	1147	1	2	10	1095	0
11.461	1	1	1147	2	2	10	1095	0
11.462	1	1	1147	3	2	10	1095	0
11.481	1	2	1149	2	1	14	3182	0
11.482	1	2	1149	3	1	14	3182	0
11.483	1	2	1149	4	1	14	3182	0
11.484	1	2	1149	5	1	14	3182	0
11.485	1	2	1149	6	1	14	3182	0
11.486	1	2	1149	7	1	14	3182	0
11.487	1	2	1149	8	1	14	3182	0
11.493	1	2	1150	4	1	14	3182	0
11.494	1	2	1150	5	1	14	3182	0
11.495	1	2	1150	6	1	14	3182	0
11.496	1	2	1150	7	1	14	3182	0
11.497	1	2	1150	8	1	14	3182	0
11.498	1	2	1150	9	1	14	3182	0
11.499	1	2	1150	10	1	14	3182	0
11.5	1	2	1151	1	1	14	3182	0
11.501	1	2	1151	2	1	14	3182	0
11.505	1	2	1151	6	1	14	3182	0
11.506	1	2	1151	7	1	14	3182	0
11.509	1	1	1151	10	2	18	4587	0
11.51	1	1	1152	1	2	18	4587	0
11.511	1	2	1152	2	1	20	2673	0
11.511	1	1	1152	2	2	18	2292	0
11.53	1	2	1154	1	1	6	1287	0
11.531	1	2	1154	2	1	6	1287	0
11.532	1	2	1154	3	1	6	1287	0
11.533	1	2	1154	4	1	6	1287	0
11.534	1	2	1154	5	1	6	1287	0
11.535	1	2	1154	6	1	6	1287	0
11.536	1	2	1154	7	1	6	1287	0
11.537	1	2	1154	8	1	6	1287	0
11.538	1	2	1154	9	1	6	1287	0
11.539	1	2	1154	10	1	6	1287	0
11.54	1	2	1155	1	1	6	1287	0
11.541	1	2	1155	2	1	6	1287	0
11.542	1	2	1155	3	1	6	1287	0
11.543	1	2	1155	4	1	6	1287	0
11.544	1	2	1155	5	1	6	1287	0
11.545	1	2	1155	6	1	6	1287	0
11.546	1	2	1155	7	1	6	1287	0
11.547	1	2	1155	8	1	6	1287	0
11.548	1	2	1155	9	1	6	1287	0
11.549	1	2	1155	10	1	6	1287	0
11.55	1	2	1156	1	1	6	1287	0
11.551	1	2	1156	2	1	6	1287	0
11.552	1	2	1156	3	1	6	1287	0
11.553	1	2	1156	4	1	6	1287	0
11.554	1	2	1156	5	1	6	1287	0
11.555	1	2	1156	6	1	6	1287	0
11.556	1	2	1156	7	1	6	1287	0
11.558	1	1	1156	9	2	4	903	0
11.559	1	1	1156	10	2	4	903	0
11.565	1	2	1157	6	1	0	349	0
11.575	1	2	1158	6	1	0	349	0
11.576	1	2	1158	7	1	0	349	0
11.577	1	2	1158	8	1	0	349	0
11.58	1	2	1159	1	1	0	349	0
11.581	1	2	1159	2	1	0	349	0
11.582	1	2	1159	3	1	0	349	0
11.583	1	2	1159	4	1	0	349	0
11.584	1	2	1159	5	1	0	349	0
11.591	1	2	1160	2	1	0	349	0
11.592	1	2	1160	3	1	0	349	0
11.593	1	2	1160	4	1	0	349	0
11.607	1	1	1161	8	2	12	2481	0
11.608	1	1	1161	9	2	12	2481	0
11.611	1	2	1162	2	1	10	2196	0
11.612	1	2	1162	3	1	10	2196	0
11.614	1	2	1162	5	1	10	2196	0
11.617	1	2	1162	8	1	10	2196	0
11.624	1	2	1163	5	1	10	2196	0
11.625	1	2	1163	6	1	10	2196	0
11.632	1	2	1164	3	1	10	2196	0
11.633	1	2	1164	4	1	10	2196	0
11.634	1	2	1164	5	1	10	2196	0
11.635	1	2	1164	6	1	10	2196	0
11.636	1	2	1164	7	1	10	2196	0
11.682	1	1	1169	3	2	0	173	0
11.696	1	1	1170	7	2	0	173	0
11.721	1	2	1173	2	1	14	3182	0
11.722	1	2	1173	3	1	14	3182	0
11.723	1	2	1173	4	1	14	3182	0
11.726	1	2	1173	7	1	14	3182	0
11.727	1	2	1173	8	1	14	3182	0
11.728	1	2	1173	9	1	14	3182	0
11.731	1	1	1174	2	2	2	277	0
11.731	1	2	1174	2	1	14	1620	0
11.732	1	2	1174	3	1	14	3182	0
11.733	1	2	1174	4	1	14	3182	0
11.735	1	2	1174	6	1	14	3182	0
11.736	1	2	1174	7	1	14	3182	0
11.737	1	2	1174	8	1	14	3182	0
11.755	1	2	1176	6	1	14	3182	0
11.756	1	2	1176	7	1	14	3182	0
11.757	1	2	1176	8	1	14	3182	0
11.76	1	2	1177	1	1	14	3182	0
11.78	1	1	1179	1	2	20	2673	0
11.801	1	2	1181	2	1	2	573	0
11.802	1	2	1181	3	1	2	573	0
11.803	1	2	1181	4	1	2	573	0
11.804	1	2	1181	5	1	2	573	0
11.805	1	2	1181	6	1	2	573	0
11.806	1	2	1181	7	1	2	573	0
11.807	1	2	1181	8	1	2	573	0
11.808	1	2	1181	9	1	2	573	0
11.82	1	2	1183	1	1	2	573	0
11.821	1	2	1183	2	1	2	573	0
11.822	1	2	1183	3	1	2	573	0
11.823	1	2	1183	4	1	2	573	0
11.824	1	2	1183	5	1	2	573	0
11.825	1	2	1183	6	1	2	573	0
11.829	1	1	1183	10	2	6	1287	0
11.83	1	1	1184	1	2	6	1287	0
11.835	1	2	1184	6	1	2	573	0
11.836	1	2	1184	7	1	2	573	0
11.837	1	2	1184	8	1	2	573	0
11.838	1	2	1184	9	1	2	573	0
11.839	1	2	1184	10	1	2	573	0
11.84	1	2	1185	1	1	2	573	0
11.841	1	2	1185	2	1	8	1764	0
11.842	1	2	1185	3	1	8	1764	0
11.85	1	2	1186	1	1	8	1764	0
11.851	1	2	1186	2	1	8	1764	0
11.852	1	2	1186	3	1	8	1764	0
11.853	1	2	1186	4	1	8	1764	0
11.854	1	2	1186	5	1	8	1764	0
11.855	1	2	1186	6	1	8	1764	0
11.856	1	2	1186	7	1	8	1764	0
11.857	1	2	1186	8	1	8	1764	0
11.858	1	2	1186	9	1	8	1764	0
11.867	1	2	1187	8	1	8	1764	0
11.868	1	2	1187	9	1	8	1764	0
11.869	1	2	1187	10	1	8	1764	0
11.87	1	2	1188	1	1	8	1764	0
11.876	1	2	1188	7	1	8	1764	0
11.896	1	1	1190	7	2	2	277	0
11.896	1	2	1190	7	1	10	1095	0
11.899	1	1	1190	10	2	2	277	0
11.899	1	2	1190	10	1	10	1095	0
11.9	1	2	1191	1	1	10	2196	0
11.901	1	2	1191	2	1	10	2196	0
11.902	1	2	1191	3	1	10	2196	0
11.903	1	2	1191	4	1	10	2196	0
11.904	1	2	1191	5	1	10	2196	0
11.917	1	2	1192	8	1	10	2196	0
11.918	1	2	1192	9	1	10	2196	0
11.919	1	2	1192	10	1	10	2196	0
11.92	1	2	1193	1	1	10	2196	0
11.927	1	2	1193	8	1	6	1287	0
11.937	1	2	1194	8	1	6	1287	0
11.944	1	2	1195	5	1	6	1287	0
11.945	1	2	1195	6	1	6	645	0
11.946	1	2	1195	7	1	6	645	0
11.948	1	2	1195	9	1	6	645	0
11.949	1	2	1195	10	1	6	645	0
11.95	1	2	1196	1	1	6	645	0
11.951	1	2	1196	2	1	6	645	0
11.952	1	2	1196	3	1	6	645	0
11.953	1	2	1196	4	1	6	645	0
11.962	1	1	1197	3	2	16	3822	0
11.964	1	2	1197	5	1	0	349	0
11.965	1	2	1197	6	1	0	349	0
11.966	1	1	1197	7	2	20	2673	0
11.966	1	2	1197	7	1	6	645	0
11.967	1	1	1197	8	2	20	2673	0
11.967	1	2	1197	8	1	6	645	0
11.969	1	2	1197	10	1	0	349	0
11.97	1	2	1198	1	1	0	349	0
11.986	1	2	1199	7	1	0	349	0
11.993	1	2	1200	4	1	0	349	0
11.995	1	2	1200	6	1	0	349	0
11.996	1	2	1200	7	1	0	349	0
12.011	1	1	1202	2	2	4	903	0
12.012	1	1	1202	3	2	4	903	0
12.013	1	2	1202	4	1	6	1287	0
12.014	1	2	1202	5	1	6	1287	0
12.035	1	2	1204	6	1	6	1287	0
12.036	1	2	1204	7	1	6	1287	0
12.042	1	2	1205	3	1	4	903	0
12.043	1	2	1205	4	1	4	903	0
12.044	1	2	1205	5	1	4	903	0
12.06	1	1	1207	1	2	4	903	0
12.061	1	1	1207	2	2	4	903	0
12.062	1	2	1207	3	1	4	903	0
12.063	1	2	1207	4	1	4	903	0
12.121	1	2	1213	2	1	8	871	0
12.122	1	2	1213	3	1	8	871	0
12.123	1	2	1213	4	1	8	871	0
12.124	1	2	1213	5	1	8	871	0
12.131	1	2	1214	2	1	8	871	0
12.132	1	2	1214	3	1	8	871	0
12.133	1	2	1214	4	1	8	871	0
12.134	1	2	1214	5	1	8	871	0
12.151	1	2	1216	2	1	8	871	0
12.152	1	2	1216	3	1	8	871	0
12.153	1	2	1216	4	1	8	871	0
12.161	1	2	1217	2	1	6	645	0
12.162	1	1	1217	3	2	6	1287	0
12.17	1	2	1218	1	1	16	1908	0
12.17	1	1	1218	1	2	6	645	0
12.171	1	2	1218	2	1	6	1287	0
12.172	1	2	1218	3	1	6	1287	0
12.173	1	2	1218	4	1	6	1287	0
12.174	1	2	1218	5	1	6	1287	0
12.175	1	2	1218	6	1	6	1287	0
12.183	1	2	1219	4	1	6	1287	0
12.184	1	2	1219	5	1	6	1287	0
12.185	1	2	1219	6	1	6	1287	0
12.193	1	2	1220	4	1	6	1287	0
12.194	1	2	1220	5	1	6	1287	0
12.211	1	1	1222	2	2	4	903	0
12.212	1	1	1222	3	2	4	903	0
12.241	1	2	1225	2	1	4	903	0
12.242	1	2	1225	3	1	4	903	0
12.243	1	2	1225	4	1	4	903	0
12.244	1	2	1225	5	1	4	903	0
12.245	1	2	1225	6	1	4	903	0
12.246	1	2	1225	7	1	4	903	0
12.247	1	2	1225	8	1	4	903	0
12.248	1	2	1225	9	1	4	903	0
12.249	1	2	1225	10	1	4	903	0
12.25	1	2	1226	1	1	4	903	0
12.254	1	2	1226	5	1	4	903	0
12.255	1	2	1226	6	1	4	903	0
12.256	1	2	1226	7	1	4	903	0
12.257	1	2	1226	8	1	4	903	0
12.258	1	2	1226	9	1	4	903	0
12.259	1	2	1226	10	1	4	903	0
12.26	1	1	1227	1	2	2	573	0
12.261	1	1	1227	2	2	2	573	0
12.268	1	2	1227	9	1	4	903	0
12.29	1	2	1230	1	1	10	2196	0
12.291	1	2	1230	2	1	10	2196	0
12.292	1	2	1230	3	1	10	2196	0
12.293	1	2	1230	4	1	10	2196	0
12.294	1	2	1230	5	1	10	2196	0
12.295	1	2	1230	6	1	10	2196	0
12.296	1	2	1230	7	1	10	2196	0
12.297	1	2	1230	8	1	10	2196	0
12.306	1	2	1231	7	1	10	2196	0
12.307	1	2	1231	8	1	10	2196	0
12.309	1	1	1231	10	2	0	349	0
12.31	1	1	1232	1	2	0	349	0
12.316	1	2	1232	7	1	10	2196	0
12.317	1	2	1232	8	1	10	2196	0
12.358	1	1	1236	9	2	4	453	0
12.358	1	2	1236	9	1	2	277	0
12.359	1	1	1236	10	2	4	453	0
12.359	1	2	1236	10	1	2	277	0
12.407	1	1	1241	8	2	14	1620	0
12.408	1	1	1241	9	2	14	1620	0
12.441	1	2	1245	2	1	0	349	0
12.442	1	2	1245	3	1	0	349	0
12.443	1	2	1245	4	1	0	349	0
12.444	1	2	1245	5	1	0	349	0
12.445	1	2	1245	6	1	0	349	0
12.446	1	2	1245	7	1	0	349	0
12.447	1	2	1245	8	1	0	349	0
12.448	1	2	1245	9	1	0	349	0
12.449	1	2	1245	10	1	0	349	0
12.45	1	2	1246	1	1	0	349	0
12.451	1	2	1246	2	1	0	349	0
12.452	1	2	1246	3	1	0	349	0
12.453	1	2	1246	4	1	0	349	0
12.454	1	2	1246	5	1	0	349	0
12.455	1	2	1246	6	1	0	349	0
12.456	1	2	1246	7	1	18	2292	0
12.457	1	2	1246	8	1	18	2292	0
12.458	1	2	1246	9	1	18	2292	0
12.473	1	2	1248	4	1	18	2292	0
12.482	1	1	1249	3	2	0	349	0
12.484	1	2	1249	5	1	14	3182	0
12.49	1	2	1250	1	1	14	3182	0
12.491	1	2	1250	2	1	14	3182	0
12.495	1	2	1250	6	1	14	3182	0
12.496	1	2	1250	7	1	14	3182	0
12.497	1	1	1250	8	2	0	173	0
12.497	1	2	1250	8	1	14	1620	0
12.498	1	1	1250	9	2	0	173	0
12.498	1	2	1250	9	1	14	1620	0
12.499	1	2	1250	10	1	14	3182	0
12.502	1	2	1251	3	1	14	3182	0
12.503	1	2	1251	4	1	14	3182	0
12.504	1	2	1251	5	1	14	3182	0
12.505	1	2	1251	6	1	14	3182	0
12.506	1	2	1251	7	1	14	3182	0
12.515	1	2	1252	6	1	14	3182	0
12.517	1	2	1252	8	1	14	3182	0
12.531	1	1	1254	2	2	14	1620	0
12.532	1	1	1254	3	2	14	1620	0
12.58	1	1	1259	1	2	0	173	0
12.58	1	2	1259	1	1	10	1095	0
12.581	1	1	1259	2	2	0	173	0
12.581	1	2	1259	2	1	10	1095	0
12.582	1	1	1259	3	2	0	173	0
