% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
33.122	1	1	2	73.7149	0
33.161	1	2	1	63.1071	0
33.162	1	1	2	253.431	0
33.201	1	2	1	159.47	0
33.202	1	1	2	49.4469	0
33.241	1	2	1	122.996	0
33.242	1	1	2	10.2544	0
33.281	1	2	1	140.322	0
33.282	1	1	2	51.7049	0
33.321	1	2	1	38.358	0
33.322	1	1	2	27.425	0
33.361	1	2	1	25.5289	0
33.362	1	1	2	116.561	0
33.401	1	2	1	50.1986	0
33.402	1	1	2	66.344	0
33.441	1	2	1	54.972	0
33.442	1	1	2	85.3789	0
33.481	1	2	1	58.7761	0
33.482	1	1	2	28.3857	0
33.521	1	2	1	43.1783	0
33.522	1	1	2	77.1319	0
33.561	1	2	1	108.893	0
33.562	1	1	2	122.766	0
33.601	1	2	1	63.5105	0
33.602	1	1	2	33.9416	0
33.641	1	2	1	33.2964	0
33.642	1	1	2	80.3376	0
33.681	1	2	1	63.1455	0
33.682	1	1	2	77.9202	0
33.721	1	2	1	85.0686	0
33.722	1	1	2	133.953	0
33.761	1	2	1	93.4433	0
33.762	1	1	2	129.554	0
33.801	1	2	1	121.07	0
33.802	1	1	2	31.2291	0
33.841	1	2	1	37.9668	0
33.842	1	1	2	101.127	0
33.881	1	2	1	42.4708	0
33.882	1	1	2	76.4431	0
33.921	1	2	1	80.139	0
33.922	1	1	2	51.8268	0
33.961	1	2	1	64.4519	0
33.962	1	1	2	80.2771	0
34.001	1	2	1	72.6036	0
34.002	1	1	2	99.4285	0
34.041	1	2	1	40.2662	0
34.042	1	1	2	57.04	0
34.081	1	2	1	59.5893	0
34.082	1	1	2	115.193	0
34.121	1	2	1	90.7774	0
34.122	1	1	2	99.1619	0
34.161	1	2	1	24.2796	0
34.162	1	1	2	62.253	0
34.201	1	2	1	124.332	0
34.202	1	1	2	50.9235	0
34.241	1	2	1	46.3498	0
34.242	1	1	2	38.3556	0
34.281	1	2	1	95.5604	0
34.282	1	1	2	175.225	0
34.321	1	2	1	91.1181	0
34.322	1	1	2	109.579	0
34.361	1	2	1	111.469	0
34.362	1	1	2	112.858	0
34.401	1	2	1	132.404	0
34.402	1	1	2	25.2999	0
34.441	1	2	1	79.0904	0
34.442	1	1	2	99.4373	0
34.481	1	2	1	115.493	0
34.482	1	1	2	92.4795	0
34.521	1	2	1	89.6606	0
34.522	1	1	2	104.524	0
34.561	1	2	1	92.2231	0
34.562	1	1	2	69.2675	0
34.601	1	2	1	38.451	0
34.602	1	1	2	63.0338	0
34.641	1	2	1	33.0085	0
34.642	1	1	2	149.417	0
34.681	1	2	1	45.5573	0
34.682	1	1	2	72.7018	0
34.721	1	2	1	47.0926	0
34.722	1	1	2	88.1734	0
34.761	1	2	1	61.1255	0
34.762	1	1	2	31.6665	0
34.801	1	2	1	42.4582	0
34.802	1	1	2	190.81	0
34.841	1	2	1	64.9906	0
34.842	1	1	2	207.858	0
34.881	1	2	1	79.6839	0
34.882	1	1	2	56.8387	0
34.921	1	2	1	63.7189	0
34.922	1	1	2	94.9307	0
34.961	1	2	1	75.1419	0
34.962	1	1	2	66.7603	0
35.001	1	2	1	50.3632	0
35.002	1	1	2	110.158	0
35.041	1	2	1	98.1506	0
35.042	1	1	2	142.422	0
35.081	1	2	1	122.138	0
35.082	1	1	2	95.147	0
35.121	1	2	1	155.415	0
35.122	1	1	2	68.5636	0
35.161	1	2	1	93.7314	0
35.162	1	1	2	17.6168	0
35.201	1	2	1	72.0756	0
35.202	1	1	2	47.2274	0
35.241	1	2	1	91.3675	0
35.242	1	1	2	40.7978	0
35.281	1	2	1	45.699	0
35.282	1	1	2	67.5094	0
35.321	1	2	1	72.127	0
35.322	1	1	2	76.6022	0
35.361	1	2	1	61.2448	0
35.362	1	1	2	129.176	0
35.401	1	2	1	58.5923	0
35.402	1	1	2	130.677	0
35.441	1	2	1	86.6103	0
35.442	1	1	2	83.2025	0
35.481	1	2	1	50.8644	0
35.482	1	1	2	37.9039	0
35.521	1	2	1	43.249	0
35.522	1	1	2	71.6883	0
35.561	1	2	1	75.7329	0
35.562	1	1	2	22.1484	0
35.601	1	2	1	72.359	0
35.602	1	1	2	42.7262	0
35.641	1	2	1	79.9933	0
35.642	1	1	2	95.3004	0
35.681	1	2	1	58.5609	0
35.682	1	1	2	53.2599	0
35.721	1	2	1	104.592	0
35.722	1	1	2	75.0618	0
35.761	1	2	1	123.342	0
35.762	1	1	2	74.1615	0
35.801	1	2	1	18.2208	0
35.802	1	1	2	28.2194	0
35.841	1	2	1	71.1693	0
35.842	1	1	2	110.571	0
35.881	1	2	1	73.3257	0
35.882	1	1	2	57.0072	0
35.921	1	2	1	61.7142	0
35.922	1	1	2	67.3347	0
35.961	1	2	1	17.3184	0
35.962	1	1	2	83.6562	0
36.001	1	2	1	30.4273	0
36.002	1	1	2	15.4317	0
36.041	1	2	1	44.4063	0
36.042	1	1	2	43.6732	0
36.081	1	2	1	58.7798	0
36.082	1	1	2	34.2279	0
36.121	1	2	1	45.5461	0
36.122	1	1	2	90.1257	0
36.161	1	2	1	101.442	0
36.162	1	1	2	44.2463	0
36.201	1	2	1	230.16	0
36.202	1	1	2	168.233	0
36.241	1	2	1	21.6755	0
36.242	1	1	2	37.1725	0
36.281	1	2	1	83.907	0
36.282	1	1	2	69.5275	0
36.321	1	2	1	62.0199	0
36.322	1	1	2	47.3789	0
36.361	1	2	1	110.902	0
36.362	1	1	2	41.8115	0
36.401	1	2	1	100.565	0
36.402	1	1	2	47.2214	0
36.441	1	2	1	71.6253	0
36.442	1	1	2	59.2944	0
36.481	1	2	1	52.449	0
36.482	1	1	2	86.6296	0
36.521	1	2	1	105.26	0
36.522	1	1	2	43.4531	0
36.561	1	2	1	88.224	0
36.562	1	1	2	46.8003	0
36.601	1	2	1	54.6277	0
36.602	1	1	2	106.664	0
36.641	1	2	1	48.8679	0
36.642	1	1	2	34.2922	0
36.681	1	2	1	103.39	0
36.682	1	1	2	35.2838	0
36.721	1	2	1	84.5773	0
36.722	1	1	2	49.586	0
36.761	1	2	1	96.7616	0
36.762	1	1	2	60.8491	0
36.801	1	2	1	40.417	0
36.802	1	1	2	101.995	0
36.841	1	2	1	217.192	0
36.842	1	1	2	108.805	0
36.881	1	2	1	72.2768	0
36.882	1	1	2	62.655	0
36.921	1	2	1	38.1322	0
36.922	1	1	2	59.5506	0
36.961	1	2	1	153.168	0
36.962	1	1	2	51.2394	0
37.001	1	2	1	61.3234	0
37.002	1	1	2	182.874	0
37.041	1	2	1	40.3932	0
37.042	1	1	2	102.929	0
37.081	1	2	1	82.8617	0
37.082	1	1	2	74.305	0
37.121	1	2	1	140.093	0
37.122	1	1	2	39.9335	0
37.161	1	2	1	134.968	0
37.162	1	1	2	71.5883	0
37.201	1	2	1	87.3376	0
37.202	1	1	2	58.6603	0
37.241	1	2	1	35.7555	0
37.242	1	1	2	50.104	0
37.281	1	2	1	74.4305	0
37.282	1	1	2	39.2479	0
37.321	1	2	1	45.112	0
37.322	1	1	2	142.665	0
37.361	1	2	1	104.344	0
37.362	1	1	2	48.6904	0
37.401	1	2	1	52.6124	0
37.402	1	1	2	61.6535	0
37.441	1	2	1	50.6046	0
37.442	1	1	2	51.2024	0
37.481	1	2	1	136.349	0
37.482	1	1	2	71.7224	0
37.521	1	2	1	44.3947	0
37.522	1	1	2	98.3842	0
37.561	1	2	1	119.793	0
37.562	1	1	2	182.012	0
37.601	1	2	1	49.2735	0
37.602	1	1	2	37.652	0
37.641	1	2	1	55.553	0
37.642	1	1	2	70.4325	0
37.681	1	2	1	63.6637	0
37.682	1	1	2	75.4009	0
37.721	1	2	1	138.359	0
37.722	1	1	2	85.9404	0
37.761	1	2	1	46.9419	0
37.762	1	1	2	45.0995	0
37.801	1	2	1	60.0471	0
37.802	1	1	2	25.0193	0
37.841	1	2	1	72.375	0
37.842	1	1	2	45.2477	0
37.881	1	2	1	74.7145	0
37.882	1	1	2	38.6642	0
37.921	1	2	1	48.5268	0
37.922	1	1	2	94.2477	0
37.961	1	2	1	56.7922	0
37.962	1	1	2	32.7694	0
38.001	1	2	1	84.4405	0
38.002	1	1	2	116.958	0
38.041	1	2	1	57.8343	0
38.042	1	1	2	19.6634	0
38.081	1	2	1	70.0406	0
38.082	1	1	2	26.7948	0
38.121	1	2	1	62.3294	0
38.122	1	1	2	66.4958	0
38.161	1	2	1	73.5114	0
38.162	1	1	2	117.888	0
38.201	1	2	1	60.2255	0
38.202	1	1	2	64.773	0
38.241	1	2	1	59.1574	0
38.242	1	1	2	118.315	0
38.281	1	2	1	99.4839	0
38.282	1	1	2	34.6602	0
38.321	1	2	1	54.1994	0
38.322	1	1	2	102.316	0
38.361	1	2	1	32.5368	0
38.362	1	1	2	12.6374	0
38.401	1	2	1	43.025	0
38.402	1	1	2	61.2238	0
38.441	1	2	1	57.6796	0
38.442	1	1	2	88.8367	0
38.481	1	2	1	30.2976	0
38.482	1	1	2	141.979	0
38.521	1	2	1	32.2805	0
38.522	1	1	2	17.4777	0
38.561	1	2	1	43.726	0
38.562	1	1	2	149.065	0
38.601	1	2	1	80.8407	0
38.602	1	1	2	49.9742	0
38.641	1	2	1	42.6108	0
38.642	1	1	2	81.673	0
38.681	1	2	1	68.4834	0
38.682	1	1	2	29.839	0
38.721	1	2	1	112.617	0
38.722	1	1	2	77.4513	0
38.761	1	2	1	59.7828	0
38.762	1	1	2	80.9234	0
38.801	1	2	1	34.1779	0
38.802	1	1	2	55.1858	0
38.841	1	2	1	71.3255	0
38.842	1	1	2	53.2458	0
38.881	1	2	1	52.099	0
38.882	1	1	2	52.6895	0
38.921	1	2	1	52.0543	0
38.922	1	1	2	80.1979	0
38.961	1	2	1	77.1644	0
38.962	1	1	2	111.877	0
39.001	1	2	1	67.6615	0
39.002	1	1	2	116.508	0
39.041	1	2	1	25.2559	0
39.042	1	1	2	30.5033	0
39.081	1	2	1	42.553	0
39.082	1	1	2	97.5794	0
39.121	1	2	1	66.7263	0
39.122	1	1	2	67.3352	0
39.161	1	2	1	46.5061	0
39.162	1	1	2	209.302	0
39.201	1	2	1	105.504	0
39.202	1	1	2	115.026	0
39.241	1	2	1	221.738	0
39.242	1	1	2	58.4482	0
39.281	1	2	1	19.0958	0
39.282	1	1	2	101.201	0
39.321	1	2	1	91.7021	0
39.322	1	1	2	65.5047	0
39.361	1	2	1	59.559	0
39.362	1	1	2	110.406	0
39.401	1	2	1	113.292	0
39.402	1	1	2	112.74	0
39.441	1	2	1	100.19	0
39.442	1	1	2	59.9133	0
39.481	1	2	1	66.9162	0
39.482	1	1	2	31.5095	0
39.521	1	2	1	142.646	0
39.522	1	1	2	24.2144	0
39.561	1	2	1	120.734	0
39.562	1	1	2	95.1717	0
39.601	1	2	1	140.345	0
39.602	1	1	2	47.9884	0
39.641	1	2	1	48.1076	0
39.642	1	1	2	86.3211	0
39.681	1	2	1	53.791	0
39.682	1	1	2	81.6818	0
39.721	1	2	1	53.1197	0
39.722	1	1	2	133.553	0
39.761	1	2	1	92.1581	0
39.762	1	1	2	167.069	0
39.801	1	2	1	175.217	0
39.802	1	1	2	65.1741	0
39.841	1	2	1	101.831	0
39.842	1	1	2	106.942	0
39.881	1	2	1	58.9261	0
39.882	1	1	2	86.0062	0
39.921	1	2	1	48.1917	0
39.922	1	1	2	32.6704	0
39.961	1	2	1	45.0652	0
39.962	1	1	2	145.807	0
40.001	1	2	1	78.9656	0
40.002	1	1	2	96.0859	0
40.041	1	2	1	159.148	0
40.042	1	1	2	121.17	0
40.081	1	2	1	28.5003	0
40.082	1	1	2	72.0766	0
40.121	1	2	1	36.5407	0
40.122	1	1	2	68.3811	0
40.161	1	2	1	116.488	0
40.162	1	1	2	66.7817	0
40.201	1	2	1	83.4723	0
40.202	1	1	2	51.8645	0
40.241	1	2	1	180.972	0
40.242	1	1	2	88.7143	0
40.281	1	2	1	41.1651	0
40.282	1	1	2	17.2076	0
40.321	1	2	1	93.4226	0
40.322	1	1	2	148.461	0
40.361	1	2	1	51.0706	0
40.362	1	1	2	51.3217	0
40.401	1	2	1	139.94	0
40.402	1	1	2	85.1683	0
40.441	1	2	1	82.3469	0
40.442	1	1	2	30.9542	0
40.481	1	2	1	47.0893	0
40.482	1	1	2	70.7036	0
40.521	1	2	1	134.075	0
40.522	1	1	2	80.2116	0
40.561	1	2	1	33.0125	0
40.562	1	1	2	174.649	0
40.601	1	2	1	105.279	0
40.602	1	1	2	94.0145	0
40.641	1	2	1	77.4819	0
40.642	1	1	2	53.0564	0
40.681	1	2	1	47.7538	0
40.682	1	1	2	66.719	0
40.721	1	2	1	74.9504	0
40.722	1	1	2	171.41	0
40.761	1	2	1	55.9886	0
40.762	1	1	2	99.5126	0
40.801	1	2	1	159.317	0
40.802	1	1	2	28.3048	0
40.841	1	2	1	114.833	0
40.842	1	1	2	116.277	0
40.881	1	2	1	141.012	0
40.882	1	1	2	53.7288	0
40.921	1	2	1	42.0423	0
40.922	1	1	2	193.476	0
40.961	1	2	1	65.9305	0
40.962	1	1	2	129.23	0
