% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
20773	1	1	2	2	0	26	3662	0	1	1	0
20773	1	1	2	2	1	26	3662	0	1	1	0
20773	1	2	1	2	0	24	3182	0	1	1	0
20773	1	2	1	2	1	24	3182	0	1	1	0
20791	1	2	1	2	0	22	5861	0	1	1	0
20791	1	2	1	2	1	22	5861	0	1	1	0
20792	1	2	1	2	0	24	6882	0	1	1	0
20792	1	2	1	2	1	24	6882	0	1	1	0
20793	1	2	1	2	0	24	6882	0	1	1	0
20793	1	2	1	2	1	24	6882	0	1	1	0
20796	1	2	1	2	0	24	6882	0	1	1	0
20796	1	2	1	2	1	24	6882	0	1	1	0
20797	1	2	1	2	0	24	6882	0	1	1	0
20797	1	2	1	2	1	24	6882	0	1	1	0
20798	1	2	1	2	0	24	6882	0	1	1	0
20798	1	2	1	2	1	24	6882	0	1	1	0
20799	1	2	1	2	0	24	6882	0	1	1	0
20799	1	2	1	2	1	24	6882	0	1	1	0
20805	1	1	2	2	0	26	3662	0	1	1	0
20805	1	1	2	2	1	26	3662	0	1	1	0
20805	1	2	1	2	0	22	2769	0	1	1	0
20805	1	2	1	2	1	22	2769	0	1	1	0
20806	1	1	2	2	0	26	3662	0	1	1	0
20806	1	1	2	2	1	26	3662	0	1	1	0
20806	1	2	1	2	0	22	2769	0	1	1	0
20806	1	2	1	2	1	22	2769	0	1	1	0
20807	1	1	2	2	0	26	3662	0	1	1	0
20807	1	1	2	2	1	26	3662	0	1	1	0
20807	1	2	1	2	0	22	2769	0	1	1	0
20807	1	2	1	2	1	22	2769	0	1	1	0
20808	1	1	2	2	0	26	7708	0	1	1	0
20808	1	1	2	2	1	26	7708	0	1	1	0
20812	1	1	2	2	0	26	7708	0	1	1	0
20812	1	1	2	2	1	26	7708	0	1	1	0
20812	1	2	1	2	0	24	6882	0	1	1	0
20812	1	2	1	2	1	24	6882	0	1	1	0
20823	1	2	1	2	0	24	6882	0	1	1	0
20823	1	2	1	2	1	24	6882	0	1	1	0
20828	1	1	2	2	0	26	7708	0	1	1	0
20828	1	1	2	2	1	26	7708	0	1	1	0
20829	1	1	2	2	0	26	7708	0	1	1	0
20829	1	1	2	2	1	26	7708	0	1	1	0
20830	1	1	2	2	0	26	7708	0	1	1	0
20830	1	1	2	2	1	26	7708	0	1	1	0
20831	1	1	2	2	0	26	7708	0	1	1	0
20831	1	1	2	2	1	26	7708	0	1	1	0
20844	1	1	2	2	0	26	3662	0	1	0	0
20844	1	1	2	2	1	26	3662	0	1	0	0
20844	1	2	1	2	0	24	3182	0	1	1	0
20844	1	2	1	2	1	24	3182	0	1	1	0
20845	1	1	2	2	0	26	3662	0	1	1	0
20845	1	1	2	2	1	26	3662	0	1	1	0
20845	1	2	1	2	0	24	3182	0	1	1	0
20845	1	2	1	2	1	24	3182	0	1	1	0
20846	1	2	1	2	0	22	5861	0	1	1	0
20846	1	2	1	2	1	22	5861	0	1	1	0
20847	1	1	2	2	0	26	3662	0	1	1	0
20847	1	1	2	2	1	26	3662	0	1	1	0
20847	1	2	1	2	0	22	2769	0	1	1	0
20847	1	2	1	2	1	22	2769	0	1	1	0
20848	1	1	2	2	0	24	3182	0	1	1	0
20848	1	1	2	2	1	24	3182	0	1	1	0
20848	1	2	1	2	0	24	3182	0	1	1	0
20848	1	2	1	2	1	24	3182	0	1	1	0
20849	1	1	2	2	0	24	3182	0	1	1	0
20849	1	1	2	2	1	24	3182	0	1	1	0
20849	1	2	1	2	0	24	3182	0	1	1	0
20849	1	2	1	2	1	24	3182	0	1	1	0
20850	1	1	2	2	0	24	3182	0	1	1	0
20850	1	1	2	2	1	24	3182	0	1	1	0
20850	1	2	1	2	0	24	3182	0	1	1	0
20850	1	2	1	2	1	24	3182	0	1	1	0
20851	1	1	2	2	0	24	3182	0	1	1	0
20851	1	1	2	2	1	24	3182	0	1	1	0
20851	1	2	1	2	0	24	3182	0	1	1	0
20851	1	2	1	2	1	24	3182	0	1	1	0
20852	1	2	1	2	0	24	6882	0	1	1	0
20852	1	2	1	2	1	24	6882	0	1	1	0
20853	1	2	1	2	0	24	6882	0	1	1	0
20853	1	2	1	2	1	24	6882	0	1	1	0
20854	1	2	1	2	0	26	7708	0	1	1	0
20854	1	2	1	2	1	26	7708	0	1	1	0
20855	1	2	1	2	0	26	7708	0	1	1	0
20855	1	2	1	2	1	26	7708	0	1	1	0
20856	1	2	1	2	0	26	7708	0	1	1	0
20856	1	2	1	2	1	26	7708	0	1	1	0
20857	1	2	1	2	0	26	7708	0	1	1	0
20857	1	2	1	2	1	26	7708	0	1	1	0
20858	1	2	1	2	0	26	7708	0	1	1	0
20858	1	2	1	2	1	26	7708	0	1	1	0
20859	1	2	1	2	0	26	7708	0	1	1	0
20859	1	2	1	2	1	26	7708	0	1	1	0
20860	1	2	1	2	0	26	7708	0	1	1	0
20860	1	2	1	2	1	26	7708	0	1	1	0
20861	1	2	1	2	0	26	7708	0	1	1	0
20861	1	2	1	2	1	26	7708	0	1	1	0
20862	1	2	1	2	0	26	7708	0	1	1	0
20862	1	2	1	2	1	26	7708	0	1	1	0
20863	1	2	1	2	0	26	7708	0	1	1	0
20863	1	2	1	2	1	26	7708	0	1	1	0
20864	1	2	1	2	0	26	7708	0	1	1	0
20864	1	2	1	2	1	26	7708	0	1	1	0
20866	1	2	1	2	0	26	7708	0	1	1	0
20866	1	2	1	2	1	26	7708	0	1	1	0
20877	1	2	1	2	0	24	6882	0	1	1	0
20877	1	2	1	2	1	24	6882	0	1	1	0
20880	1	1	2	2	0	24	3182	0	1	1	0
20880	1	1	2	2	1	24	3182	0	1	1	0
20880	1	2	1	2	0	26	3662	0	1	1	0
20880	1	2	1	2	1	26	3662	0	1	1	0
20885	1	1	2	2	0	24	3182	0	1	0	0
20885	1	1	2	2	1	24	3182	0	1	0	0
20885	1	2	1	2	0	26	3662	0	1	1	0
20885	1	2	1	2	1	26	3662	0	1	1	0
20886	1	1	2	2	0	22	2769	0	1	1	0
20886	1	1	2	2	1	22	2769	0	1	1	0
20886	1	2	1	2	0	26	3662	0	1	1	0
20886	1	2	1	2	1	26	3662	0	1	1	0
20887	1	1	2	2	0	22	5861	0	1	1	0
20887	1	1	2	2	1	22	5861	0	1	1	0
20888	1	1	2	2	0	22	5861	0	1	1	0
20888	1	1	2	2	1	22	5861	0	1	1	0
20891	1	1	2	2	0	20	2385	0	1	1	0
20891	1	1	2	2	1	20	2385	0	1	1	0
20891	1	2	1	2	0	26	3662	0	1	1	0
20891	1	2	1	2	1	26	3662	0	1	1	0
20892	1	1	2	2	0	24	3182	1	0	1	0
20892	1	1	2	2	1	24	3182	1	0	1	0
20892	1	2	1	2	0	26	3963	0	1	1	0
20892	1	2	1	2	1	26	3963	0	1	1	0
20901	1	1	2	2	0	18	4107	0	1	1	0
20901	1	1	2	2	1	18	4107	0	1	1	0
20902	1	2	1	2	0	26	7708	0	1	1	0
20902	1	2	1	2	1	26	7708	0	1	1	0
20913	1	2	1	2	0	26	7708	0	1	1	0
20913	1	2	1	2	1	26	7708	0	1	1	0
20924	1	2	1	2	0	24	6882	0	1	1	0
20924	1	2	1	2	1	24	6882	0	1	1	0
20925	1	2	1	2	0	24	6882	0	1	1	0
20925	1	2	1	2	1	24	6882	0	1	1	0
20926	1	2	1	2	0	24	6882	0	1	1	0
20926	1	2	1	2	1	24	6882	0	1	1	0
20927	1	1	2	2	0	24	3182	0	1	1	0
20927	1	1	2	2	1	24	3182	0	1	1	0
20927	1	2	1	2	0	24	3182	0	1	1	0
20927	1	2	1	2	1	24	3182	0	1	1	0
20928	1	2	1	2	0	24	6882	0	1	1	0
20928	1	2	1	2	1	24	6882	0	1	1	0
20929	1	2	1	2	0	24	6882	0	1	1	0
20929	1	2	1	2	1	24	6882	0	1	1	0
20930	1	2	1	2	0	24	6882	0	1	1	0
20930	1	2	1	2	1	24	6882	0	1	1	0
20931	1	2	1	2	0	24	6882	0	1	1	0
20931	1	2	1	2	1	24	6882	0	1	1	0
20932	1	2	1	2	0	24	6882	0	1	1	0
20932	1	2	1	2	1	24	6882	0	1	1	0
20933	1	2	1	2	0	24	6882	0	1	1	0
20933	1	2	1	2	1	24	6882	0	1	1	0
20935	1	1	2	2	0	26	3662	0	1	1	0
20935	1	1	2	2	1	26	3662	0	1	1	0
20935	1	2	1	2	0	22	2769	0	1	1	0
20935	1	2	1	2	1	22	2769	0	1	1	0
20936	1	1	2	2	0	26	3662	0	1	1	0
20936	1	1	2	2	1	26	3662	0	1	1	0
20936	1	2	1	2	0	22	2769	0	1	1	0
20936	1	2	1	2	1	22	2769	0	1	1	0
20937	1	1	2	2	0	26	3662	0	1	1	0
20937	1	1	2	2	1	26	3662	0	1	1	0
20937	1	2	1	2	0	22	2769	0	1	1	0
20937	1	2	1	2	1	22	2769	0	1	1	0
20938	1	1	2	2	0	26	3662	0	1	1	0
20938	1	1	2	2	1	26	3662	0	1	1	0
20938	1	2	1	2	0	22	2769	0	1	1	0
20938	1	2	1	2	1	22	2769	0	1	1	0
20939	1	1	2	2	0	26	3662	0	1	1	0
20939	1	1	2	2	1	26	3662	0	1	1	0
20939	1	2	1	2	0	22	2769	0	1	1	0
20939	1	2	1	2	1	22	2769	0	1	1	0
20940	1	1	2	2	0	26	3662	0	1	1	0
20940	1	1	2	2	1	26	3662	0	1	1	0
20940	1	2	1	2	0	24	3182	0	1	1	0
20940	1	2	1	2	1	24	3182	0	1	1	0
20941	1	1	2	2	0	26	3662	0	1	1	0
20941	1	1	2	2	1	26	3662	0	1	1	0
20941	1	2	1	2	0	24	3182	0	1	1	0
20941	1	2	1	2	1	24	3182	0	1	1	0
20942	1	1	2	2	0	26	3662	0	1	1	0
20942	1	1	2	2	1	26	3662	0	1	1	0
20942	1	2	1	2	0	24	3182	0	1	1	0
20942	1	2	1	2	1	24	3182	0	1	1	0
20944	1	1	2	2	0	26	3662	0	1	1	0
20944	1	1	2	2	1	26	3662	0	1	1	0
20944	1	2	1	2	0	24	3182	0	1	1	0
20944	1	2	1	2	1	24	3182	0	1	1	0
20945	1	1	2	2	0	26	3662	0	1	1	0
20945	1	1	2	2	1	26	3662	0	1	1	0
20945	1	2	1	2	0	24	3182	0	1	1	0
20945	1	2	1	2	1	24	3182	0	1	1	0
20946	1	1	2	2	0	26	3662	0	1	1	0
20946	1	1	2	2	1	26	3662	0	1	1	0
20946	1	2	1	2	0	24	3182	0	1	1	0
20946	1	2	1	2	1	24	3182	0	1	1	0
20947	1	1	2	2	0	26	3662	0	1	1	0
20947	1	1	2	2	1	26	3662	0	1	1	0
20947	1	2	1	2	0	24	3182	0	1	1	0
20947	1	2	1	2	1	24	3182	0	1	1	0
20948	1	2	1	2	0	24	6882	0	1	1	0
20948	1	2	1	2	1	24	6882	0	1	1	0
20949	1	2	1	2	0	24	6882	0	1	1	0
20949	1	2	1	2	1	24	6882	0	1	1	0
20952	1	1	2	2	0	26	3662	0	1	1	0
20952	1	1	2	2	1	26	3662	0	1	1	0
20952	1	2	1	2	0	26	3662	0	1	1	0
20952	1	2	1	2	1	26	3662	0	1	1	0
20969	1	2	1	2	0	26	7708	0	1	1	0
20969	1	2	1	2	1	26	7708	0	1	1	0
20974	1	2	1	2	0	26	7708	0	1	1	0
20974	1	2	1	2	1	26	7708	0	1	1	0
20975	1	2	1	2	0	26	7708	0	1	1	0
20975	1	2	1	2	1	26	7708	0	1	1	0
20976	1	2	1	2	0	26	7708	0	1	1	0
20976	1	2	1	2	1	26	7708	0	1	1	0
20977	1	2	1	2	0	26	7708	0	1	1	0
20977	1	2	1	2	1	26	7708	0	1	1	0
20978	1	2	1	2	0	26	7708	0	1	1	0
20978	1	2	1	2	1	26	7708	0	1	1	0
20979	1	2	1	2	0	26	7708	0	1	1	0
20979	1	2	1	2	1	26	7708	0	1	1	0
20980	1	2	1	2	0	26	7708	0	1	1	0
20980	1	2	1	2	1	26	7708	0	1	1	0
20981	1	2	1	2	0	26	7708	0	1	1	0
20981	1	2	1	2	1	26	7708	0	1	1	0
20982	1	2	1	2	0	26	7708	0	1	1	0
20982	1	2	1	2	1	26	7708	0	1	1	0
20983	1	2	1	2	0	26	7708	0	1	1	0
20983	1	2	1	2	1	26	7708	0	1	1	0
20984	1	1	2	2	0	24	3182	0	1	1	0
20984	1	1	2	2	1	24	3182	0	1	1	0
20984	1	2	1	2	0	26	3662	0	1	1	0
20984	1	2	1	2	1	26	3662	0	1	1	0
20985	1	1	2	2	0	24	3182	0	1	1	0
20985	1	1	2	2	1	24	3182	0	1	1	0
20985	1	2	1	2	0	26	3662	0	1	1	0
20985	1	2	1	2	1	26	3662	0	1	1	0
20986	1	1	2	2	0	24	3182	0	1	1	0
20986	1	1	2	2	1	24	3182	0	1	1	0
20986	1	2	1	2	0	26	3662	0	1	1	0
20986	1	2	1	2	1	26	3662	0	1	1	0
20987	1	1	2	2	0	24	3182	0	1	1	0
20987	1	1	2	2	1	24	3182	0	1	1	0
20987	1	2	1	2	0	26	3662	0	1	1	0
20987	1	2	1	2	1	26	3662	0	1	1	0
20988	1	1	2	2	0	24	3182	0	1	1	0
20988	1	1	2	2	1	24	3182	0	1	1	0
20988	1	2	1	2	0	26	3662	0	1	1	0
20988	1	2	1	2	1	26	3662	0	1	1	0
21006	1	1	2	2	0	22	2769	0	1	1	0
21006	1	1	2	2	1	22	2769	0	1	1	0
21006	1	2	1	2	0	24	3182	0	1	1	0
21006	1	2	1	2	1	24	3182	0	1	1	0
21008	1	1	2	2	0	26	7708	0	1	1	0
21008	1	1	2	2	1	26	7708	0	1	1	0
21011	1	2	1	2	0	26	7708	0	1	1	0
21011	1	2	1	2	1	26	7708	0	1	1	0
21012	1	2	1	2	0	26	7708	0	1	1	0
21012	1	2	1	2	1	26	7708	0	1	1	0
21013	1	1	2	2	0	24	3182	0	1	1	0
21013	1	1	2	2	1	24	3182	0	1	1	0
21013	1	2	1	2	0	26	3662	0	1	1	0
21013	1	2	1	2	1	26	3662	0	1	1	0
21014	1	2	1	2	0	26	7708	0	1	1	0
21014	1	2	1	2	1	26	7708	0	1	1	0
21015	1	2	1	2	0	26	7708	0	1	1	0
21015	1	2	1	2	1	26	7708	0	1	1	0
21016	1	2	1	2	0	26	7708	0	1	1	0
21016	1	2	1	2	1	26	7708	0	1	1	0
21017	1	2	1	2	0	26	7708	0	1	1	0
21017	1	2	1	2	1	26	7708	0	1	1	0
21018	1	2	1	2	0	26	7708	0	1	1	0
21018	1	2	1	2	1	26	7708	0	1	1	0
21019	1	2	1	2	0	26	7708	0	1	1	0
21019	1	2	1	2	1	26	7708	0	1	1	0
21020	1	2	1	2	0	26	7708	0	1	1	0
21020	1	2	1	2	1	26	7708	0	1	1	0
21021	1	2	1	2	0	26	7708	0	1	1	0
21021	1	2	1	2	1	26	7708	0	1	1	0
21022	1	2	1	2	0	26	7708	0	1	1	0
21022	1	2	1	2	1	26	7708	0	1	1	0
21023	1	2	1	2	0	26	7708	0	1	1	0
21023	1	2	1	2	1	26	7708	0	1	1	0
21043	1	2	1	2	0	26	7708	0	1	1	0
21043	1	2	1	2	1	26	7708	0	1	1	0
21045	1	1	2	2	0	22	5861	0	1	1	0
21045	1	1	2	2	1	22	5861	0	1	1	0
21046	1	1	2	2	0	24	6882	0	1	1	0
21046	1	1	2	2	1	24	6882	0	1	1	0
21048	1	1	2	2	0	24	6882	0	1	1	0
21048	1	1	2	2	1	24	6882	0	1	1	0
21048	1	2	1	2	0	26	7708	0	1	1	0
21048	1	2	1	2	1	26	7708	0	1	1	0
21049	1	2	1	2	0	26	7708	0	1	1	0
21049	1	2	1	2	1	26	7708	0	1	1	0
21050	1	2	1	2	0	24	6882	0	1	1	0
21050	1	2	1	2	1	24	6882	0	1	1	0
21060	1	1	2	2	0	24	6882	0	1	1	0
21060	1	1	2	2	1	24	6882	0	1	1	0
21061	1	2	1	2	0	24	6882	0	1	1	0
21061	1	2	1	2	1	24	6882	0	1	1	0
21072	1	2	1	2	0	24	6882	0	1	1	0
21072	1	2	1	2	1	24	6882	0	1	1	0
21081	1	1	2	2	0	26	7708	0	1	1	0
21081	1	1	2	2	1	26	7708	0	1	1	0
21083	1	2	1	2	0	26	7708	0	1	1	0
21083	1	2	1	2	1	26	7708	0	1	1	0
21084	1	2	1	2	0	26	7708	0	1	1	0
21084	1	2	1	2	1	26	7708	0	1	1	0
21085	1	2	1	2	0	26	7708	0	1	1	0
21085	1	2	1	2	1	26	7708	0	1	1	0
21086	1	2	1	2	0	26	7708	0	1	1	0
21086	1	2	1	2	1	26	7708	0	1	1	0
21087	1	2	1	2	0	26	7708	0	1	1	0
21087	1	2	1	2	1	26	7708	0	1	1	0
21088	1	2	1	2	0	26	7708	0	1	1	0
21088	1	2	1	2	1	26	7708	0	1	1	0
21089	1	2	1	2	0	26	7708	0	1	1	0
21089	1	2	1	2	1	26	7708	0	1	1	0
21090	1	2	1	2	0	26	7708	0	1	1	0
21090	1	2	1	2	1	26	7708	0	1	1	0
21091	1	2	1	2	0	26	7708	0	1	1	0
21091	1	2	1	2	1	26	7708	0	1	1	0
21092	1	2	1	2	0	26	7708	0	1	1	0
21092	1	2	1	2	1	26	7708	0	1	1	0
21093	1	2	1	2	0	26	7708	0	1	1	0
21093	1	2	1	2	1	26	7708	0	1	1	0
21094	1	1	2	2	0	24	3182	0	1	1	0
21094	1	1	2	2	1	24	3182	0	1	1	0
21094	1	2	1	2	0	26	3662	0	1	1	0
21094	1	2	1	2	1	26	3662	0	1	1	0
21095	1	1	2	2	0	24	3182	0	1	1	0
21095	1	1	2	2	1	24	3182	0	1	1	0
21095	1	2	1	2	0	26	3662	0	1	1	0
21095	1	2	1	2	1	26	3662	0	1	1	0
21096	1	1	2	2	0	24	3182	0	1	1	0
21096	1	1	2	2	1	24	3182	0	1	1	0
21096	1	2	1	2	0	26	3662	0	1	1	0
21096	1	2	1	2	1	26	3662	0	1	1	0
21098	1	1	2	2	0	24	3182	0	1	1	0
21098	1	1	2	2	1	24	3182	0	1	1	0
21098	1	2	1	2	0	26	3662	0	1	1	0
21098	1	2	1	2	1	26	3662	0	1	1	0
21099	1	1	2	2	0	24	3182	0	1	1	0
21099	1	1	2	2	1	24	3182	0	1	1	0
21099	1	2	1	2	0	26	3662	0	1	1	0
21099	1	2	1	2	1	26	3662	0	1	1	0
21100	1	1	2	2	0	22	2769	0	1	1	0
21100	1	1	2	2	1	22	2769	0	1	1	0
21100	1	2	1	2	0	26	3662	0	1	1	0
21100	1	2	1	2	1	26	3662	0	1	1	0
21101	1	1	2	2	0	22	2769	0	1	1	0
21101	1	1	2	2	1	22	2769	0	1	1	0
21101	1	2	1	2	0	26	3662	0	1	1	0
21101	1	2	1	2	1	26	3662	0	1	1	0
21102	1	1	2	2	0	22	2769	0	1	1	0
21102	1	1	2	2	1	22	2769	0	1	1	0
21102	1	2	1	2	0	26	3662	0	1	1	0
21102	1	2	1	2	1	26	3662	0	1	1	0
21103	1	1	2	2	0	22	2769	0	1	1	0
21103	1	1	2	2	1	22	2769	0	1	1	0
21103	1	2	1	2	0	26	3662	0	1	1	0
21103	1	2	1	2	1	26	3662	0	1	1	0
21105	1	1	2	2	0	22	5861	0	1	1	0
21105	1	1	2	2	1	22	5861	0	1	1	0
21105	1	2	1	2	0	26	7708	0	1	1	0
21105	1	2	1	2	1	26	7708	0	1	1	0
21106	1	2	1	2	0	26	7708	0	1	1	0
21106	1	2	1	2	1	26	7708	0	1	1	0
21107	1	2	1	2	0	26	7708	0	1	1	0
21107	1	2	1	2	1	26	7708	0	1	1	0
21108	1	2	1	2	0	26	7708	0	1	1	0
21108	1	2	1	2	1	26	7708	0	1	1	0
21109	1	1	2	2	0	22	2769	0	1	1	0
21109	1	1	2	2	1	22	2769	0	1	1	0
21109	1	2	1	2	0	26	3662	0	1	1	0
21109	1	2	1	2	1	26	3662	0	1	1	0
21110	1	1	2	2	0	22	2769	0	1	1	0
21110	1	1	2	2	1	22	2769	0	1	1	0
21110	1	2	1	2	0	24	3182	0	1	1	0
21110	1	2	1	2	1	24	3182	0	1	1	0
21111	1	1	2	2	0	22	2769	0	1	1	0
21111	1	1	2	2	1	22	2769	0	1	1	0
21111	1	2	1	2	0	24	3182	0	1	1	0
21111	1	2	1	2	1	24	3182	0	1	1	0
21112	1	1	2	2	0	20	2385	0	1	1	0
21112	1	1	2	2	1	20	2385	0	1	1	0
21112	1	2	1	2	0	24	3182	0	1	1	0
21112	1	2	1	2	1	24	3182	0	1	1	0
21113	1	1	2	2	0	20	2385	0	1	1	0
21113	1	1	2	2	1	20	2385	0	1	1	0
21113	1	2	1	2	0	24	3182	0	1	1	0
21113	1	2	1	2	1	24	3182	0	1	1	0
21114	1	1	2	2	0	20	2385	0	1	1	0
21114	1	1	2	2	1	20	2385	0	1	1	0
21114	1	2	1	2	0	24	3182	0	1	1	0
21114	1	2	1	2	1	24	3182	0	1	1	0
21115	1	1	2	2	0	20	2385	0	1	1	0
21115	1	1	2	2	1	20	2385	0	1	1	0
21115	1	2	1	2	0	24	3182	0	1	1	0
21115	1	2	1	2	1	24	3182	0	1	1	0
21116	1	1	2	2	0	22	2769	0	1	1	0
21116	1	1	2	2	1	22	2769	0	1	1	0
21116	1	2	1	2	0	24	3182	0	1	1	0
21116	1	2	1	2	1	24	3182	0	1	1	0
21117	1	2	1	2	0	24	6882	0	1	1	0
21117	1	2	1	2	1	24	6882	0	1	1	0
21118	1	2	1	2	0	24	6882	0	1	1	0
21118	1	2	1	2	1	24	6882	0	1	1	0
21119	1	2	1	2	0	24	6882	0	1	1	0
21119	1	2	1	2	1	24	6882	0	1	1	0
21120	1	2	1	2	0	24	6882	0	1	1	0
21120	1	2	1	2	1	24	6882	0	1	1	0
21121	1	1	2	2	0	20	2385	0	1	1	0
21121	1	1	2	2	1	20	2385	0	1	1	0
21121	1	2	1	2	0	24	3182	0	1	1	0
21121	1	2	1	2	1	24	3182	0	1	1	0
21122	1	1	2	2	0	20	2385	0	1	1	0
21122	1	1	2	2	1	20	2385	0	1	1	0
21122	1	2	1	2	0	24	3182	0	1	1	0
21122	1	2	1	2	1	24	3182	0	1	1	0
21123	1	1	2	2	0	20	2385	0	1	1	0
21123	1	1	2	2	1	20	2385	0	1	1	0
21123	1	2	1	2	0	24	3182	0	1	1	0
21123	1	2	1	2	1	24	3182	0	1	1	0
21127	1	1	2	2	0	20	2385	0	1	1	0
21127	1	1	2	2	1	20	2385	0	1	1	0
21127	1	2	1	2	0	24	3182	0	1	1	0
21127	1	2	1	2	1	24	3182	0	1	1	0
21129	1	1	2	2	0	20	2385	0	1	1	0
21129	1	1	2	2	1	20	2385	0	1	1	0
21129	1	2	1	2	0	24	6882	0	1	1	0
21129	1	2	1	2	1	24	6882	0	1	1	0
21130	1	2	1	2	0	24	6882	0	1	1	0
21130	1	2	1	2	1	24	6882	0	1	1	0
21131	1	2	1	2	0	24	6882	0	1	1	0
21131	1	2	1	2	1	24	6882	0	1	1	0
21133	1	1	2	2	0	22	5861	0	1	1	0
21133	1	1	2	2	1	22	5861	0	1	1	0
21134	1	1	2	2	0	22	2769	0	1	1	0
21134	1	1	2	2	1	22	2769	0	1	1	0
21134	1	2	1	2	0	24	3182	0	1	1	0
21134	1	2	1	2	1	24	3182	0	1	1	0
21135	1	1	2	2	0	22	5861	0	1	1	0
21135	1	1	2	2	1	22	5861	0	1	1	0
21136	1	1	2	2	0	22	2769	0	1	1	0
21136	1	1	2	2	1	22	2769	0	1	1	0
21136	1	2	1	2	0	24	3182	0	1	1	0
21136	1	2	1	2	1	24	3182	0	1	1	0
21137	1	1	2	2	0	22	2769	0	1	1	0
21137	1	1	2	2	1	22	2769	0	1	1	0
21137	1	2	1	2	0	24	3182	0	1	1	0
21137	1	2	1	2	1	24	3182	0	1	1	0
21138	1	1	2	2	0	22	2769	0	1	1	0
21138	1	1	2	2	1	22	2769	0	1	1	0
21138	1	2	1	2	0	24	3182	0	1	1	0
21138	1	2	1	2	1	24	3182	0	1	1	0
21139	1	1	2	2	0	22	2769	0	1	1	0
21139	1	1	2	2	1	22	2769	0	1	1	0
21139	1	2	1	2	0	24	3182	0	1	1	0
21139	1	2	1	2	1	24	3182	0	1	1	0
21143	1	1	2	2	0	22	2769	0	1	1	0
21143	1	1	2	2	1	22	2769	0	1	1	0
21143	1	2	1	2	0	24	6882	0	1	1	0
21143	1	2	1	2	1	24	6882	0	1	1	0
21144	1	2	1	2	0	24	6882	0	1	1	0
21144	1	2	1	2	1	24	6882	0	1	1	0
21145	1	2	1	2	0	24	6882	0	1	1	0
21145	1	2	1	2	1	24	6882	0	1	1	0
21147	1	1	2	2	0	22	2769	0	1	1	0
21147	1	1	2	2	1	22	2769	0	1	1	0
21147	1	2	1	2	0	24	6882	0	1	1	0
21147	1	2	1	2	1	24	6882	0	1	1	0
21148	1	1	2	2	0	22	5861	0	1	1	0
21148	1	1	2	2	1	22	5861	0	1	1	0
21150	1	1	2	2	0	22	2769	0	1	1	0
21150	1	1	2	2	1	22	2769	0	1	1	0
21150	1	2	1	2	0	24	3182	0	1	1	0
21150	1	2	1	2	1	24	3182	0	1	1	0
21151	1	1	2	2	0	22	2769	0	1	1	0
21151	1	1	2	2	1	22	2769	0	1	1	0
21151	1	2	1	2	0	24	3182	0	1	1	0
21151	1	2	1	2	1	24	3182	0	1	1	0
21153	1	1	2	2	0	22	2769	0	1	1	0
21153	1	1	2	2	1	22	2769	0	1	1	0
21153	1	2	1	2	0	24	3182	0	1	1	0
21153	1	2	1	2	1	24	3182	0	1	1	0
21157	1	1	2	2	0	22	2769	0	1	1	0
21157	1	1	2	2	1	22	2769	0	1	1	0
21157	1	2	1	2	0	22	5861	0	1	1	0
21157	1	2	1	2	1	22	5861	0	1	1	0
21158	1	1	2	2	0	22	2769	0	1	1	0
21158	1	1	2	2	1	22	2769	0	1	1	0
21158	1	2	1	2	0	20	2385	0	1	1	0
21158	1	2	1	2	1	20	2385	0	1	1	0
21164	1	1	2	2	0	22	2769	0	1	1	0
21164	1	1	2	2	1	22	2769	0	1	1	0
21164	1	2	1	2	0	22	2769	0	1	1	0
21164	1	2	1	2	1	22	2769	0	1	1	0
21170	1	1	2	2	0	22	5861	0	1	1	0
21170	1	1	2	2	1	22	5861	0	1	1	0
21170	1	2	1	2	0	24	6882	0	1	1	0
21170	1	2	1	2	1	24	6882	0	1	1	0
21173	1	1	2	2	0	24	3182	0	1	1	0
21173	1	1	2	2	1	24	3182	0	1	1	0
21173	1	2	1	2	0	24	3182	0	1	1	0
21173	1	2	1	2	1	24	3182	0	1	1	0
21184	1	2	1	2	0	24	6882	0	1	1	0
21184	1	2	1	2	1	24	6882	0	1	1	0
21185	1	2	1	2	0	24	6882	0	1	1	0
21185	1	2	1	2	1	24	6882	0	1	1	0
21189	1	2	1	2	0	22	5861	0	1	1	0
21189	1	2	1	2	1	22	5861	0	1	1	0
21190	1	2	1	2	0	22	5861	0	1	1	0
21190	1	2	1	2	1	22	5861	0	1	1	0
21191	1	2	1	2	0	22	5861	0	1	1	0
21191	1	2	1	2	1	22	5861	0	1	1	0
21192	1	2	1	2	0	22	5861	0	1	1	0
21192	1	2	1	2	1	22	5861	0	1	1	0
21193	1	2	1	2	0	22	5861	0	1	1	0
21193	1	2	1	2	1	22	5861	0	1	1	0
21194	1	2	1	2	0	22	5861	0	1	1	0
21194	1	2	1	2	1	22	5861	0	1	1	0
21195	1	2	1	2	0	22	5861	0	1	1	0
21195	1	2	1	2	1	22	5861	0	1	1	0
21196	1	2	1	2	0	24	6882	0	1	1	0
21196	1	2	1	2	1	24	6882	0	1	1	0
21197	1	2	1	2	0	24	6882	0	1	1	0
21197	1	2	1	2	1	24	6882	0	1	1	0
