% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
12.51	1	2	1252	1	1	6	645	0
12.511	1	2	1252	2	1	6	645	0
12.512	1	2	1252	3	1	6	645	0
12.513	1	2	1252	4	1	6	645	0
12.514	1	2	1252	5	1	6	645	0
12.515	1	2	1252	6	1	6	645	0
12.516	1	2	1252	7	1	6	645	0
12.524	1	1	1253	5	2	6	645	0
12.534	1	1	1254	5	2	6	645	0
12.573	1	2	1258	4	1	2	277	0
12.574	1	2	1258	5	1	2	277	0
12.575	1	2	1258	6	1	2	277	0
12.576	1	2	1258	7	1	2	277	0
12.577	1	2	1258	8	1	2	277	0
12.578	1	2	1258	9	1	2	277	0
12.579	1	2	1258	10	1	2	277	0
12.58	1	2	1259	1	1	2	277	0
12.581	1	2	1259	2	1	2	277	0
12.582	1	2	1259	3	1	2	277	0
12.583	1	2	1259	4	1	2	277	0
12.584	1	2	1259	5	1	2	277	0
12.585	1	2	1259	6	1	2	277	0
12.586	1	2	1259	7	1	2	277	0
12.587	1	2	1259	8	1	2	277	0
12.588	1	2	1259	9	1	2	277	0
12.589	1	2	1259	10	1	2	277	0
12.59	1	2	1260	1	1	2	277	0
12.591	1	2	1260	2	1	2	277	0
12.592	1	2	1260	3	1	2	277	0
12.593	1	2	1260	4	1	2	277	0
12.594	1	2	1260	5	1	2	277	0
12.595	1	2	1260	6	1	2	277	0
12.596	1	2	1260	7	1	2	277	0
12.597	1	2	1260	8	1	2	277	0
12.598	1	2	1260	9	1	2	277	0
12.599	1	2	1260	10	1	2	277	0
12.6	1	2	1261	1	1	2	277	0
12.601	1	2	1261	2	1	2	277	0
12.602	1	2	1261	3	1	2	277	0
12.603	1	2	1261	4	1	2	277	0
12.604	1	2	1261	5	1	2	277	0
12.605	1	2	1261	6	1	2	277	0
12.606	1	2	1261	7	1	2	277	0
12.607	1	2	1261	8	1	2	277	0
12.608	1	2	1261	9	1	2	277	0
12.609	1	2	1261	10	1	2	277	0
12.61	1	2	1262	1	1	2	277	0
12.611	1	2	1262	2	1	2	277	0
12.612	1	2	1262	3	1	2	277	0
12.613	1	2	1262	4	1	2	277	0
12.614	1	2	1262	5	1	2	277	0
12.615	1	2	1262	6	1	2	277	0
12.616	1	2	1262	7	1	2	277	0
12.617	1	2	1262	8	1	2	277	0
12.623	1	2	1263	4	1	2	277	0
12.625	1	2	1263	6	1	2	277	0
12.626	1	2	1263	7	1	2	277	0
12.627	1	2	1263	8	1	2	277	0
12.628	1	2	1263	9	1	2	277	0
12.629	1	2	1263	10	1	2	277	0
12.63	1	2	1264	1	1	2	277	0
12.631	1	2	1264	2	1	2	277	0
12.632	1	2	1264	3	1	2	277	0
12.633	1	2	1264	4	1	2	277	0
12.634	1	2	1264	5	1	2	277	0
12.635	1	2	1264	6	1	2	277	0
12.636	1	2	1264	7	1	2	277	0
12.637	1	2	1264	8	1	2	277	0
12.638	1	2	1264	9	1	2	277	0
12.639	1	2	1264	10	1	2	277	0
12.64	1	2	1265	1	1	2	277	0
12.641	1	2	1265	2	1	2	277	0
12.642	1	1	1265	3	2	6	645	0
12.642	1	2	1265	3	1	2	277	0
12.643	1	2	1265	4	1	2	573	0
12.644	1	2	1265	5	1	2	573	0
12.645	1	2	1265	6	1	2	573	0
12.646	1	2	1265	7	1	2	573	0
12.647	1	2	1265	8	1	2	573	0
12.648	1	2	1265	9	1	2	573	0
12.649	1	2	1265	10	1	2	573	0
12.65	1	2	1266	1	1	2	573	0
12.651	1	2	1266	2	1	2	573	0
12.657	1	1	1266	8	2	6	645	0
12.657	1	2	1266	8	1	2	277	0
12.658	1	2	1266	9	1	2	573	0
12.659	1	2	1266	10	1	2	573	0
12.66	1	2	1267	1	1	2	573	0
12.661	1	2	1267	2	1	2	573	0
12.664	1	2	1267	5	1	2	573	0
12.665	1	2	1267	6	1	2	573	0
12.673	1	2	1268	4	1	2	573	0
12.674	1	2	1268	5	1	2	573	0
12.675	1	2	1268	6	1	2	573	0
12.676	1	2	1268	7	1	2	573	0
12.677	1	2	1268	8	1	2	573	0
12.678	1	2	1268	9	1	2	573	0
12.679	1	2	1268	10	1	2	573	0
12.68	1	2	1269	1	1	2	573	0
12.681	1	2	1269	2	1	6	1287	0
12.682	1	2	1269	3	1	6	1287	0
12.683	1	2	1269	4	1	6	1287	0
12.684	1	2	1269	5	1	6	1287	0
12.685	1	2	1269	6	1	6	1287	0
12.687	1	2	1269	8	1	6	1287	0
12.688	1	2	1269	9	1	6	1287	0
12.689	1	2	1269	10	1	6	1287	0
12.69	1	2	1270	1	1	6	1287	0
12.691	1	1	1270	2	2	2	277	0
12.691	1	2	1270	2	1	6	645	0
12.692	1	1	1270	3	2	2	277	0
12.692	1	2	1270	3	1	6	645	0
12.693	1	1	1270	4	2	2	277	0
12.693	1	2	1270	4	1	6	645	0
12.694	1	1	1270	5	2	2	277	0
12.694	1	2	1270	5	1	6	645	0
12.695	1	1	1270	6	2	2	277	0
12.695	1	2	1270	6	1	6	645	0
12.696	1	2	1270	7	1	6	1287	0
12.697	1	2	1270	8	1	6	1287	0
12.698	1	2	1270	9	1	6	1287	0
12.699	1	2	1270	10	1	6	1287	0
12.7	1	2	1271	1	1	6	1287	0
12.703	1	2	1271	4	1	6	1287	0
12.704	1	2	1271	5	1	6	1287	0
12.705	1	2	1271	6	1	6	1287	0
12.714	1	1	1272	5	2	2	277	0
12.714	1	2	1272	5	1	6	645	0
12.715	1	2	1272	6	1	6	1287	0
12.716	1	2	1272	7	1	6	1287	0
12.72	1	1	1273	1	2	2	573	0
12.841	1	2	1285	2	1	10	1095	0
12.842	1	2	1285	3	1	10	1095	0
12.843	1	2	1285	4	1	10	1095	0
12.844	1	2	1285	5	1	10	1095	0
12.845	1	2	1285	6	1	10	1095	0
12.863	1	2	1287	4	1	10	1095	0
12.882	1	2	1289	3	1	2	277	0
12.882	1	1	1289	3	2	4	453	0
12.883	1	1	1289	4	2	0	349	0
12.884	1	1	1289	5	2	0	349	0
12.931	1	2	1294	2	1	12	1239	0
12.932	1	2	1294	3	1	12	1239	0
12.933	1	2	1294	4	1	12	1239	0
12.934	1	2	1294	5	1	12	1239	0
12.935	1	2	1294	6	1	12	1239	0
12.936	1	2	1294	7	1	12	1239	0
12.946	1	2	1295	7	1	12	1239	0
12.951	1	2	1296	2	1	12	1239	0
12.957	1	2	1296	8	1	12	1239	0
13.001	1	2	1301	2	1	10	1095	0
13.002	1	2	1301	3	1	10	1095	0
13.002	1	1	1301	3	2	2	277	0
13.003	1	2	1301	4	1	10	1095	0
13.003	1	1	1301	4	2	2	277	0
13.004	1	2	1301	5	1	10	1095	0
13.004	1	1	1301	5	2	2	277	0
13.005	1	2	1301	6	1	10	1095	0
13.005	1	1	1301	6	2	2	277	0
13.007	1	1	1301	8	2	2	573	0
13.014	1	1	1302	5	2	2	573	0
13.051	1	2	1306	2	1	6	645	0
13.051	1	1	1306	2	2	0	173	0
13.052	1	2	1306	3	1	6	645	0
13.052	1	1	1306	3	2	0	173	0
13.053	1	2	1306	4	1	6	645	0
13.053	1	1	1306	4	2	0	173	0
13.054	1	2	1306	5	1	6	645	0
13.054	1	1	1306	5	2	0	173	0
13.055	1	2	1306	6	1	6	645	0
13.055	1	1	1306	6	2	0	173	0
13.056	1	2	1306	7	1	6	645	0
13.056	1	1	1306	7	2	0	173	0
13.057	1	2	1306	8	1	6	645	0
13.057	1	1	1306	8	2	0	173	0
13.058	1	2	1306	9	1	6	645	0
13.058	1	1	1306	9	2	0	173	0
13.121	1	2	1313	2	1	2	277	0
13.122	1	2	1313	3	1	2	277	0
13.123	1	2	1313	4	1	2	277	0
13.124	1	2	1313	5	1	2	277	0
13.125	1	2	1313	6	1	2	277	0
13.126	1	2	1313	7	1	2	277	0
13.127	1	2	1313	8	1	2	277	0
13.128	1	2	1313	9	1	2	277	0
13.129	1	2	1313	10	1	2	277	0
13.13	1	2	1314	1	1	2	277	0
13.131	1	2	1314	2	1	2	277	0
13.132	1	2	1314	3	1	2	277	0
13.133	1	2	1314	4	1	2	277	0
13.134	1	2	1314	5	1	2	277	0
13.135	1	2	1314	6	1	2	277	0
13.136	1	2	1314	7	1	2	277	0
13.137	1	2	1314	8	1	2	277	0
13.138	1	2	1314	9	1	2	277	0
13.139	1	2	1314	10	1	2	277	0
13.14	1	2	1315	1	1	2	277	0
13.141	1	2	1315	2	1	2	277	0
13.142	1	2	1315	3	1	2	277	0
13.143	1	2	1315	4	1	2	277	0
13.144	1	2	1315	5	1	2	277	0
13.145	1	2	1315	6	1	2	277	0
13.146	1	2	1315	7	1	2	277	0
13.147	1	2	1315	8	1	2	277	0
13.148	1	2	1315	9	1	2	277	0
13.149	1	2	1315	10	1	2	277	0
13.15	1	2	1316	1	1	2	277	0
13.151	1	2	1316	2	1	2	277	0
13.152	1	2	1316	3	1	2	277	0
13.153	1	2	1316	4	1	2	277	0
13.154	1	2	1316	5	1	2	277	0
13.155	1	2	1316	6	1	2	277	0
13.156	1	2	1316	7	1	2	277	0
13.157	1	2	1316	8	1	2	277	0
13.158	1	2	1316	9	1	2	277	0
13.159	1	2	1316	10	1	2	277	0
13.16	1	2	1317	1	1	2	277	0
13.161	1	2	1317	2	1	8	871	0
13.162	1	2	1317	3	1	8	871	0
13.162	1	1	1317	3	2	6	645	0
13.163	1	2	1317	4	1	8	871	0
13.163	1	1	1317	4	2	6	645	0
13.164	1	1	1317	5	2	2	573	0
13.165	1	2	1317	6	1	8	871	0
13.165	1	1	1317	6	2	6	645	0
13.171	1	2	1318	2	1	6	1287	0
13.172	1	2	1318	3	1	6	1287	0
13.174	1	2	1318	5	1	6	1287	0
13.177	1	2	1318	8	1	6	1287	0
13.178	1	2	1318	9	1	6	1287	0
13.18	1	2	1319	1	1	6	1287	0
13.181	1	2	1319	2	1	6	1287	0
13.183	1	2	1319	4	1	6	1287	0
13.184	1	1	1319	5	2	2	277	0
13.184	1	2	1319	5	1	6	645	0
13.185	1	2	1319	6	1	6	1287	0
13.186	1	2	1319	7	1	6	1287	0
13.187	1	2	1319	8	1	6	1287	0
13.188	1	2	1319	9	1	6	1287	0
13.189	1	2	1319	10	1	6	1287	0
13.19	1	2	1320	1	1	6	1287	0
13.192	1	2	1320	3	1	6	1287	0
13.193	1	2	1320	4	1	6	1287	0
13.194	1	2	1320	5	1	6	1287	0
13.195	1	2	1320	6	1	6	1287	0
13.196	1	2	1320	7	1	6	1287	0
13.197	1	2	1320	8	1	6	1287	0
13.211	1	1	1322	2	2	2	277	0
13.212	1	1	1322	3	2	2	277	0
13.213	1	1	1322	4	2	2	277	0
13.214	1	1	1322	5	2	2	277	0
13.215	1	1	1322	6	2	2	277	0
13.216	1	1	1322	7	2	2	277	0
13.217	1	1	1322	8	2	2	277	0
13.233	1	1	1324	4	2	2	277	0
13.234	1	1	1324	5	2	2	277	0
13.235	1	1	1324	6	2	2	277	0
13.236	1	1	1324	7	2	2	277	0
13.241	1	2	1325	2	1	4	903	0
13.242	1	1	1325	3	2	6	645	0
13.242	1	2	1325	3	1	4	453	0
13.243	1	2	1325	4	1	4	903	0
13.244	1	2	1325	5	1	4	903	0
13.245	1	2	1325	6	1	4	903	0
13.246	1	2	1325	7	1	4	903	0
13.247	1	2	1325	8	1	4	903	0
13.248	1	2	1325	9	1	4	903	0
13.249	1	2	1325	10	1	4	903	0
13.25	1	2	1326	1	1	4	903	0
13.251	1	2	1326	2	1	4	903	0
13.252	1	2	1326	3	1	4	903	0
13.255	1	2	1326	6	1	4	903	0
13.256	1	2	1326	7	1	4	903	0
13.257	1	2	1326	8	1	4	903	0
13.258	1	2	1326	9	1	4	903	0
13.259	1	2	1326	10	1	4	903	0
13.26	1	2	1327	1	1	4	903	0
13.261	1	2	1327	2	1	4	903	0
13.262	1	1	1327	3	2	6	645	0
13.262	1	2	1327	3	1	4	453	0
13.263	1	1	1327	4	2	6	645	0
13.263	1	2	1327	4	1	4	453	0
13.264	1	2	1327	5	1	4	903	0
13.27	1	2	1328	1	1	4	903	0
13.271	1	2	1328	2	1	4	903	0
13.272	1	2	1328	3	1	4	903	0
13.273	1	2	1328	4	1	4	903	0
13.274	1	2	1328	5	1	4	903	0
13.275	1	2	1328	6	1	4	903	0
13.276	1	2	1328	7	1	4	903	0
13.277	1	2	1328	8	1	4	903	0
13.29	1	2	1330	1	1	4	903	0
13.291	1	2	1330	2	1	4	903	0
13.292	1	2	1330	3	1	4	903	0
13.293	1	2	1330	4	1	4	903	0
13.294	1	2	1330	5	1	4	903	0
13.295	1	2	1330	6	1	4	903	0
13.296	1	2	1330	7	1	4	903	0
13.297	1	2	1330	8	1	4	903	0
13.298	1	2	1330	9	1	4	903	0
13.299	1	2	1330	10	1	4	903	0
13.3	1	2	1331	1	1	4	903	0
13.301	1	2	1331	2	1	4	903	0
13.302	1	2	1331	3	1	4	903	0
13.303	1	2	1331	4	1	4	903	0
13.31	1	2	1332	1	1	4	903	0
13.311	1	1	1332	2	2	12	1239	0
13.311	1	2	1332	2	1	4	453	0
13.312	1	1	1332	3	2	12	1239	0
13.312	1	2	1332	3	1	4	453	0
13.313	1	2	1332	4	1	4	903	0
13.314	1	2	1332	5	1	4	903	0
13.315	1	2	1332	6	1	4	903	0
13.316	1	2	1332	7	1	4	903	0
13.317	1	2	1332	8	1	4	903	0
13.318	1	2	1332	9	1	4	903	0
13.319	1	2	1332	10	1	4	903	0
13.36	1	1	1337	1	2	6	645	0
13.361	1	1	1337	2	2	6	645	0
13.402	1	1	1341	3	2	12	1239	0
13.409	1	1	1341	10	2	12	1239	0
13.41	1	1	1342	1	2	12	1239	0
13.43	1	1	1344	1	2	12	1239	0
13.435	1	1	1344	6	2	12	1239	0
13.451	1	1	1346	2	2	2	277	0
13.452	1	1	1346	3	2	2	277	0
13.458	1	1	1346	9	2	2	277	0
13.478	1	1	1348	9	2	2	277	0
13.5	1	1	1351	1	2	4	453	0
13.5	1	2	1351	1	1	2	277	0
13.501	1	1	1351	2	2	4	453	0
13.501	1	2	1351	2	1	2	277	0
13.521	1	2	1353	2	1	6	1287	0
13.522	1	2	1353	3	1	6	1287	0
13.523	1	2	1353	4	1	6	1287	0
13.524	1	2	1353	5	1	6	1287	0
13.525	1	2	1353	6	1	6	1287	0
13.526	1	2	1353	7	1	6	1287	0
13.527	1	2	1353	8	1	6	645	0
13.528	1	2	1353	9	1	6	645	0
13.529	1	2	1353	10	1	6	645	0
13.53	1	2	1354	1	1	6	645	0
13.531	1	2	1354	2	1	6	645	0
13.532	1	2	1354	3	1	6	645	0
13.533	1	2	1354	4	1	6	645	0
13.534	1	2	1354	5	1	6	645	0
13.535	1	2	1354	6	1	6	645	0
13.536	1	2	1354	7	1	6	645	0
13.537	1	2	1354	8	1	6	645	0
13.538	1	2	1354	9	1	6	645	0
13.539	1	2	1354	10	1	6	645	0
13.54	1	2	1355	1	1	6	645	0
13.541	1	2	1355	2	1	6	645	0
13.542	1	2	1355	3	1	6	645	0
13.543	1	2	1355	4	1	6	645	0
13.544	1	2	1355	5	1	6	645	0
13.545	1	2	1355	6	1	6	645	0
13.546	1	2	1355	7	1	6	645	0
13.547	1	2	1355	8	1	6	645	0
13.548	1	2	1355	9	1	6	645	0
13.549	1	2	1355	10	1	6	645	0
13.55	1	2	1356	1	1	6	645	0
13.56	1	2	1357	1	1	6	645	0
13.571	1	2	1358	2	1	4	453	0
13.572	1	2	1358	3	1	4	453	0
13.573	1	2	1358	4	1	4	453	0
13.574	1	2	1358	5	1	4	453	0
13.575	1	2	1358	6	1	4	453	0
13.576	1	2	1358	7	1	4	453	0
13.577	1	2	1358	8	1	4	453	0
13.578	1	2	1358	9	1	4	453	0
13.579	1	2	1358	10	1	4	453	0
13.58	1	2	1359	1	1	4	453	0
13.581	1	2	1359	2	1	4	453	0
13.582	1	2	1359	3	1	4	453	0
13.583	1	2	1359	4	1	4	453	0
13.584	1	2	1359	5	1	4	453	0
13.585	1	2	1359	6	1	4	453	0
13.586	1	2	1359	7	1	4	453	0
13.587	1	2	1359	8	1	4	453	0
13.588	1	2	1359	9	1	4	453	0
13.589	1	2	1359	10	1	4	453	0
13.59	1	2	1360	1	1	4	453	0
13.591	1	2	1360	2	1	4	453	0
13.592	1	2	1360	3	1	4	453	0
13.593	1	2	1360	4	1	4	453	0
13.594	1	2	1360	5	1	4	453	0
13.595	1	2	1360	6	1	4	453	0
13.596	1	2	1360	7	1	4	453	0
13.597	1	2	1360	8	1	4	453	0
13.598	1	2	1360	9	1	4	453	0
13.599	1	2	1360	10	1	4	453	0
13.6	1	2	1361	1	1	4	453	0
13.601	1	2	1361	2	1	0	173	0
13.602	1	1	1361	3	2	4	453	0
13.602	1	2	1361	3	1	0	173	0
13.603	1	2	1361	4	1	0	349	0
13.604	1	1	1361	5	2	4	453	0
13.604	1	2	1361	5	1	0	173	0
13.605	1	2	1361	6	1	0	349	0
13.606	1	2	1361	7	1	0	349	0
13.607	1	2	1361	8	1	0	349	0
13.608	1	2	1361	9	1	0	349	0
13.609	1	2	1361	10	1	0	349	0
13.61	1	1	1362	1	2	4	903	0
13.62	1	2	1363	1	1	0	349	0
13.621	1	2	1363	2	1	0	349	0
13.622	1	2	1363	3	1	0	349	0
13.623	1	2	1363	4	1	0	349	0
13.624	1	2	1363	5	1	0	349	0
13.625	1	2	1363	6	1	0	349	0
13.626	1	2	1363	7	1	0	349	0
13.627	1	2	1363	8	1	0	349	0
13.628	1	2	1363	9	1	0	349	0
13.629	1	2	1363	10	1	0	349	0
13.63	1	2	1364	1	1	0	349	0
13.631	1	2	1364	2	1	0	349	0
13.632	1	2	1364	3	1	0	349	0
13.633	1	2	1364	4	1	0	349	0
13.634	1	2	1364	5	1	0	349	0
13.635	1	2	1364	6	1	0	349	0
13.636	1	2	1364	7	1	0	349	0
13.637	1	2	1364	8	1	0	349	0
13.638	1	2	1364	9	1	0	349	0
13.639	1	2	1364	10	1	0	349	0
13.64	1	2	1365	1	1	0	349	0
13.641	1	2	1365	2	1	2	573	0
13.642	1	2	1365	3	1	2	573	0
13.643	1	2	1365	4	1	2	573	0
13.644	1	2	1365	5	1	2	573	0
13.645	1	2	1365	6	1	2	573	0
13.646	1	2	1365	7	1	2	573	0
13.647	1	2	1365	8	1	2	573	0
13.648	1	2	1365	9	1	2	573	0
13.649	1	2	1365	10	1	2	573	0
13.65	1	2	1366	1	1	2	573	0
13.651	1	2	1366	2	1	6	645	0
13.652	1	2	1366	3	1	6	645	0
13.653	1	2	1366	4	1	6	645	0
13.654	1	2	1366	5	1	6	645	0
13.655	1	2	1366	6	1	6	645	0
13.656	1	2	1366	7	1	6	645	0
13.657	1	2	1366	8	1	6	645	0
13.658	1	2	1366	9	1	6	645	0
13.659	1	2	1366	10	1	6	645	0
13.661	1	2	1367	2	1	6	645	0
13.662	1	2	1367	3	1	6	645	0
13.663	1	2	1367	4	1	6	645	0
13.669	1	2	1367	10	1	6	645	0
13.672	1	2	1368	3	1	6	645	0
13.673	1	2	1368	4	1	6	645	0
13.674	1	2	1368	5	1	6	645	0
13.675	1	2	1368	6	1	6	645	0
13.676	1	2	1368	7	1	6	645	0
13.677	1	2	1368	8	1	6	645	0
13.678	1	2	1368	9	1	6	645	0
13.679	1	2	1368	10	1	6	645	0
13.68	1	2	1369	1	1	6	645	0
13.682	1	1	1369	3	2	6	645	0
13.693	1	1	1370	4	2	6	645	0
13.731	1	1	1374	2	2	6	645	0
13.732	1	1	1374	3	2	6	645	0
13.733	1	1	1374	4	2	6	645	0
13.761	1	2	1377	2	1	8	1764	0
13.762	1	2	1377	3	1	8	1764	0
13.763	1	2	1377	4	1	8	1764	0
13.764	1	2	1377	5	1	8	1764	0
13.765	1	2	1377	6	1	8	1764	0
13.766	1	2	1377	7	1	8	1764	0
13.767	1	2	1377	8	1	8	1764	0
13.768	1	2	1377	9	1	8	1764	0
13.769	1	2	1377	10	1	8	1764	0
13.77	1	2	1378	1	1	8	1764	0
13.771	1	2	1378	2	1	8	1764	0
13.772	1	2	1378	3	1	8	1764	0
13.773	1	2	1378	4	1	8	1764	0
13.774	1	2	1378	5	1	8	1764	0
13.777	1	2	1378	8	1	8	1764	0
13.778	1	2	1378	9	1	8	1764	0
13.779	1	2	1378	10	1	8	1764	0
13.78	1	1	1379	1	2	6	645	0
13.78	1	2	1379	1	1	10	1095	0
13.781	1	1	1379	2	2	6	645	0
13.781	1	2	1379	2	1	10	1095	0
13.782	1	2	1379	3	1	8	1764	0
13.789	1	2	1379	10	1	8	1764	0
13.79	1	2	1380	1	1	8	1764	0
13.791	1	2	1380	2	1	8	1764	0
13.792	1	2	1380	3	1	8	1764	0
13.793	1	2	1380	4	1	8	1764	0
13.81	1	2	1382	1	1	2	573	0
13.811	1	2	1382	2	1	2	573	0
13.812	1	2	1382	3	1	2	573	0
13.813	1	2	1382	4	1	2	573	0
13.814	1	2	1382	5	1	2	573	0
13.815	1	2	1382	6	1	2	573	0
13.816	1	2	1382	7	1	2	573	0
13.817	1	2	1382	8	1	2	573	0
13.818	1	2	1382	9	1	2	573	0
13.819	1	2	1382	10	1	2	573	0
13.82	1	2	1383	1	1	2	573	0
13.821	1	2	1383	2	1	2	573	0
13.822	1	2	1383	3	1	2	573	0
13.823	1	2	1383	4	1	2	573	0
13.824	1	2	1383	5	1	2	573	0
13.825	1	2	1383	6	1	2	573	0
13.826	1	2	1383	7	1	2	573	0
13.827	1	2	1383	8	1	2	573	0
13.828	1	2	1383	9	1	2	573	0
13.829	1	1	1383	10	2	0	173	0
13.829	1	2	1383	10	1	2	277	0
13.83	1	1	1384	1	2	0	173	0
13.83	1	2	1384	1	1	2	277	0
13.831	1	1	1384	2	2	0	173	0
13.831	1	2	1384	2	1	2	277	0
13.832	1	1	1384	3	2	0	173	0
13.832	1	2	1384	3	1	2	277	0
13.833	1	2	1384	4	1	2	573	0
13.834	1	2	1384	5	1	2	573	0
13.835	1	2	1384	6	1	2	573	0
13.836	1	2	1384	7	1	2	573	0
13.837	1	2	1384	8	1	2	573	0
13.838	1	2	1384	9	1	2	573	0
13.839	1	2	1384	10	1	2	573	0
13.84	1	2	1385	1	1	2	573	0
13.841	1	2	1385	2	1	4	903	0
13.842	1	2	1385	3	1	4	903	0
13.843	1	2	1385	4	1	4	903	0
13.844	1	2	1385	5	1	4	903	0
13.845	1	2	1385	6	1	4	903	0
13.846	1	2	1385	7	1	4	903	0
13.847	1	2	1385	8	1	4	903	0
13.848	1	2	1385	9	1	4	903	0
13.85	1	1	1386	1	2	4	903	0
13.851	1	2	1386	2	1	4	903	0
13.852	1	2	1386	3	1	4	903	0
13.859	1	2	1386	10	1	4	903	0
13.862	1	2	1387	3	1	4	903	0
13.863	1	2	1387	4	1	4	903	0
13.864	1	2	1387	5	1	4	903	0
13.865	1	2	1387	6	1	4	903	0
13.866	1	2	1387	7	1	4	903	0
13.867	1	2	1387	8	1	4	903	0
13.868	1	2	1387	9	1	4	903	0
13.869	1	2	1387	10	1	4	903	0
13.87	1	2	1388	1	1	4	903	0
13.871	1	2	1388	2	1	4	903	0
13.872	1	2	1388	3	1	4	903	0
13.873	1	2	1388	4	1	4	903	0
13.874	1	2	1388	5	1	4	903	0
13.875	1	2	1388	6	1	4	903	0
13.876	1	2	1388	7	1	4	903	0
13.877	1	2	1388	8	1	4	903	0
13.878	1	1	1388	9	2	4	453	0
13.878	1	2	1388	9	1	4	453	0
13.879	1	1	1388	10	2	4	453	0
13.879	1	2	1388	10	1	4	453	0
13.88	1	1	1389	1	2	4	453	0
13.88	1	2	1389	1	1	4	453	0
13.887	1	1	1389	8	2	6	645	0
13.9	1	1	1391	1	2	6	645	0
13.962	1	1	1397	3	2	6	645	0
13.976	1	1	1398	7	2	6	645	0
14.001	1	2	1401	2	1	0	349	0
14.002	1	2	1401	3	1	0	349	0
14.003	1	2	1401	4	1	0	349	0
14.004	1	2	1401	5	1	0	349	0
14.005	1	2	1401	6	1	0	349	0
14.006	1	2	1401	7	1	0	349	0
14.007	1	2	1401	8	1	0	349	0
14.008	1	2	1401	9	1	0	349	0
14.009	1	2	1401	10	1	0	349	0
14.01	1	2	1402	1	1	0	349	0
14.011	1	2	1402	2	1	0	173	0
14.012	1	2	1402	3	1	0	173	0
14.013	1	2	1402	4	1	0	173	0
14.014	1	2	1402	5	1	0	173	0
14.015	1	2	1402	6	1	0	173	0
14.016	1	2	1402	7	1	0	173	0
14.017	1	2	1402	8	1	0	173	0
14.018	1	2	1402	9	1	0	173	0
14.019	1	2	1402	10	1	0	173	0
14.02	1	2	1403	1	1	0	173	0
14.021	1	2	1403	2	1	0	173	0
14.022	1	2	1403	3	1	0	173	0
14.023	1	2	1403	4	1	0	173	0
14.024	1	2	1403	5	1	0	173	0
14.025	1	2	1403	6	1	0	173	0
14.026	1	2	1403	7	1	0	173	0
14.027	1	2	1403	8	1	0	173	0
14.028	1	2	1403	9	1	0	173	0
14.029	1	2	1403	10	1	0	173	0
14.03	1	2	1404	1	1	0	173	0
14.031	1	2	1404	2	1	0	173	0
14.032	1	2	1404	3	1	0	173	0
14.033	1	2	1404	4	1	0	173	0
14.034	1	2	1404	5	1	0	173	0
14.035	1	2	1404	6	1	0	173	0
14.036	1	2	1404	7	1	0	173	0
14.037	1	2	1404	8	1	0	173	0
14.038	1	2	1404	9	1	0	173	0
14.039	1	2	1404	10	1	0	173	0
14.04	1	2	1405	1	1	0	173	0
14.041	1	2	1405	2	1	0	173	0
14.042	1	1	1405	3	2	2	277	0
14.042	1	2	1405	3	1	0	173	0
14.043	1	1	1405	4	2	2	277	0
14.043	1	2	1405	4	1	0	173	0
14.044	1	2	1405	5	1	0	349	0
14.045	1	2	1405	6	1	0	349	0
14.046	1	2	1405	7	1	0	349	0
14.047	1	2	1405	8	1	0	349	0
14.048	1	2	1405	9	1	0	349	0
14.049	1	2	1405	10	1	0	349	0
14.05	1	2	1406	1	1	0	349	0
14.051	1	2	1406	2	1	0	349	0
14.052	1	2	1406	3	1	0	349	0
14.053	1	1	1406	4	2	2	277	0
14.053	1	2	1406	4	1	0	173	0
14.054	1	1	1406	5	2	2	277	0
14.054	1	2	1406	5	1	0	173	0
14.055	1	2	1406	6	1	0	349	0
14.056	1	2	1406	7	1	0	349	0
14.057	1	2	1406	8	1	0	349	0
14.058	1	2	1406	9	1	0	349	0
14.059	1	2	1406	10	1	0	349	0
14.06	1	2	1407	1	1	0	349	0
14.061	1	2	1407	2	1	0	349	0
14.062	1	2	1407	3	1	0	349	0
14.063	1	2	1407	4	1	0	349	0
14.064	1	2	1407	5	1	0	349	0
14.065	1	2	1407	6	1	0	349	0
14.066	1	2	1407	7	1	0	349	0
14.067	1	2	1407	8	1	0	349	0
14.068	1	2	1407	9	1	0	349	0
14.069	1	2	1407	10	1	0	349	0
14.07	1	2	1408	1	1	0	349	0
14.071	1	2	1408	2	1	0	349	0
14.072	1	2	1408	3	1	0	349	0
14.073	1	2	1408	4	1	0	349	0
14.074	1	2	1408	5	1	0	349	0
14.075	1	2	1408	6	1	0	349	0
14.076	1	2	1408	7	1	0	349	0
14.077	1	2	1408	8	1	0	349	0
14.078	1	2	1408	9	1	0	349	0
14.079	1	2	1408	10	1	0	349	0
14.08	1	2	1409	1	1	0	349	0
14.091	1	1	1410	2	2	4	453	0
14.092	1	1	1410	3	2	4	453	0
14.093	1	1	1410	4	2	4	453	0
14.094	1	1	1410	5	2	4	453	0
14.14	1	2	1415	1	1	12	1239	0
14.141	1	2	1415	2	1	12	1239	0
14.142	1	2	1415	3	1	12	1239	0
14.143	1	2	1415	4	1	12	1239	0
14.144	1	2	1415	5	1	12	1239	0
14.145	1	2	1415	6	1	12	1239	0
14.146	1	2	1415	7	1	12	1239	0
14.147	1	2	1415	8	1	12	1239	0
14.148	1	2	1415	9	1	12	1239	0
