% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
16.482	1	1	2	13.7056	0
16.521	1	2	1	22.2053	0
16.522	1	1	2	8.29316	0
16.561	1	2	1	15.7192	0
16.562	1	1	2	11.8128	0
16.601	1	2	1	12.8964	0
16.602	1	1	2	14.209	0
16.641	1	2	1	10.8353	0
16.642	1	1	2	14.0474	0
16.681	1	2	1	15.0556	0
16.682	1	1	2	18.0771	0
16.721	1	2	1	13.1729	0
16.722	1	1	2	8.14741	0
16.761	1	2	1	19.2275	0
16.762	1	1	2	12.767	0
16.801	1	2	1	7.54082	0
16.802	1	1	2	11.0117	0
16.841	1	2	1	39.6558	0
16.842	1	1	2	17.5571	0
16.881	1	2	1	12.3341	0
16.882	1	1	2	12.3538	0
16.921	1	2	1	8.1538	0
16.922	1	1	2	9.96188	0
16.961	1	2	1	28.5264	0
16.962	1	1	2	30.1435	0
17.001	1	2	1	29.3172	0
17.002	1	1	2	24.0229	0
17.041	1	2	1	6.76232	0
17.042	1	1	2	9.72382	0
17.081	1	2	1	11.555	0
17.082	1	1	2	32.9347	0
17.121	1	2	1	11.1077	0
17.122	1	1	2	25.0543	0
17.161	1	2	1	7.68181	0
17.162	1	1	2	18.6897	0
17.201	1	2	1	8.64142	0
17.202	1	1	2	12.2485	0
17.241	1	2	1	12.8136	0
17.242	1	1	2	10.0791	0
17.281	1	2	1	15.3369	0
17.282	1	1	2	21.2113	0
17.321	1	2	1	11.1424	0
17.322	1	1	2	19.1411	0
17.361	1	2	1	14.6131	0
17.362	1	1	2	13.1126	0
17.401	1	2	1	12.7504	0
17.402	1	1	2	13.055	0
17.441	1	2	1	8.43914	0
17.442	1	1	2	26.8819	0
17.481	1	2	1	12.6683	0
17.482	1	1	2	12.9367	0
17.521	1	2	1	34.175	0
17.522	1	1	2	7.96218	0
17.561	1	2	1	5.10864	0
17.562	1	1	2	15.649	0
17.601	1	2	1	13.7609	0
17.602	1	1	2	4.54256	0
17.641	1	2	1	9.55947	0
17.642	1	1	2	21.3593	0
17.681	1	2	1	6.08642	0
17.682	1	1	2	11.2307	0
17.721	1	2	1	18.1468	0
17.722	1	1	2	10.5453	0
17.761	1	2	1	7.18379	0
17.762	1	1	2	17.6103	0
17.801	1	2	1	17.0433	0
17.802	1	1	2	7.19677	0
17.841	1	2	1	24.5478	0
17.842	1	1	2	9.0018	0
17.881	1	2	1	21.3793	0
17.882	1	1	2	15.4322	0
17.921	1	2	1	16.0068	0
17.922	1	1	2	10.8745	0
17.961	1	2	1	15.9053	0
17.962	1	1	2	7.8782	0
18.001	1	2	1	13.3961	0
18.002	1	1	2	10.522	0
18.041	1	2	1	4.10943	0
18.042	1	1	2	29.1802	0
18.081	1	2	1	8.50019	0
18.082	1	1	2	17.1994	0
18.121	1	2	1	17.3753	0
18.122	1	1	2	6.03635	0
18.161	1	2	1	9.9974	0
18.162	1	1	2	14.2252	0
18.201	1	2	1	13.2631	0
18.202	1	1	2	6.86927	0
18.241	1	2	1	13.0603	0
18.242	1	1	2	11.9105	0
18.281	1	2	1	5.94401	0
18.282	1	1	2	7.30896	0
18.321	1	2	1	20.2518	0
18.322	1	1	2	13.8738	0
18.361	1	2	1	10.6654	0
18.362	1	1	2	28.2577	0
18.401	1	2	1	11.5454	0
18.402	1	1	2	7.12977	0
18.441	1	2	1	14.8415	0
18.442	1	1	2	17.074	0
18.481	1	2	1	19.7155	0
18.482	1	1	2	14.9072	0
18.521	1	2	1	4.72008	0
18.522	1	1	2	10.5186	0
18.561	1	2	1	27.9921	0
18.562	1	1	2	41.2786	0
18.601	1	2	1	39.1402	0
18.602	1	1	2	3.03239	0
18.641	1	2	1	9.68872	0
18.642	1	1	2	29.3147	0
18.681	1	2	1	28.5848	0
18.682	1	1	2	31.2232	0
18.721	1	2	1	17.2327	0
18.722	1	1	2	13.6648	0
18.761	1	2	1	6.44324	0
18.762	1	1	2	11.0388	0
18.801	1	2	1	14.2174	0
18.802	1	1	2	5.99428	0
18.841	1	2	1	6.84804	0
18.842	1	1	2	8.81568	0
18.881	1	2	1	11.9429	0
18.882	1	1	2	26.0998	0
18.921	1	2	1	8.01624	0
18.922	1	1	2	13.647	0
18.961	1	2	1	12.6024	0
18.962	1	1	2	12.0561	0
19.001	1	2	1	12.3123	0
19.002	1	1	2	6.36889	0
19.041	1	2	1	19.4013	0
19.042	1	1	2	16.7762	0
19.081	1	2	1	6.41954	0
19.082	1	1	2	5.98576	0
19.121	1	2	1	16.35	0
19.122	1	1	2	16.1228	0
19.161	1	2	1	3.23226	0
19.162	1	1	2	25.3945	0
19.201	1	2	1	10.9749	0
19.202	1	1	2	23.3259	0
19.241	1	2	1	16.3656	0
19.242	1	1	2	17.0475	0
19.281	1	2	1	28.5239	0
19.282	1	1	2	12.5471	0
19.321	1	2	1	6.37402	0
19.322	1	1	2	10.2735	0
19.361	1	2	1	16.9829	0
19.362	1	1	2	5.38946	0
19.401	1	2	1	33.2	0
19.402	1	1	2	19.5172	0
19.441	1	2	1	13.5782	0
19.442	1	1	2	7.40754	0
19.481	1	2	1	16.0383	0
19.482	1	1	2	11.2376	0
19.521	1	2	1	12.3749	0
19.522	1	1	2	14.887	0
19.561	1	2	1	16.4691	0
19.562	1	1	2	4.43018	0
19.601	1	2	1	10.9019	0
19.602	1	1	2	20.036	0
19.641	1	2	1	14.4193	0
19.642	1	1	2	12.6874	0
19.681	1	2	1	10.7373	0
19.682	1	1	2	10.6653	0
19.721	1	2	1	11.639	0
19.722	1	1	2	18.509	0
19.761	1	2	1	10.7959	0
19.762	1	1	2	7.05263	0
19.801	1	2	1	18.5782	0
19.802	1	1	2	9.07769	0
19.841	1	2	1	18.1116	0
19.842	1	1	2	15.49	0
19.881	1	2	1	13.0733	0
19.882	1	1	2	10.0435	0
19.921	1	2	1	21.6715	0
19.922	1	1	2	7.93547	0
19.961	1	2	1	20.4558	0
19.962	1	1	2	22.7795	0
20.001	1	2	1	33.6443	0
20.002	1	1	2	18.4921	0
20.041	1	2	1	13.4503	0
20.042	1	1	2	10.6465	0
20.081	1	2	1	44.6634	0
20.082	1	1	2	15.4109	0
20.121	1	2	1	9.17907	0
20.122	1	1	2	19.0206	0
20.161	1	2	1	2.21543	0
20.162	1	1	2	5.71997	0
20.201	1	2	1	9.8324	0
20.202	1	1	2	17.45	0
20.241	1	2	1	5.27942	0
20.242	1	1	2	3.89981	0
20.281	1	2	1	20.365	0
20.282	1	1	2	8.63329	0
20.321	1	2	1	14.1692	0
20.322	1	1	2	13.626	0
20.361	1	2	1	15.8624	0
20.362	1	1	2	6.37062	0
20.401	1	2	1	5.45384	0
20.402	1	1	2	19.5586	0
20.441	1	2	1	8.76453	0
20.442	1	1	2	6.73185	0
20.481	1	2	1	15.059	0
20.482	1	1	2	16.3938	0
20.521	1	2	1	6.22073	0
20.522	1	1	2	9.28818	0
20.561	1	2	1	16.0353	0
20.562	1	1	2	11.1971	0
20.601	1	2	1	8.96297	0
20.602	1	1	2	23.9449	0
20.641	1	2	1	32.1532	0
20.642	1	1	2	33.4102	0
20.681	1	2	1	7.39728	0
20.682	1	1	2	14.9388	0
20.721	1	2	1	14.0444	0
20.722	1	1	2	11.3845	0
20.761	1	2	1	7.79999	0
20.762	1	1	2	30.6127	0
20.801	1	2	1	7.91578	0
20.802	1	1	2	13.1224	0
20.841	1	2	1	9.0803	0
20.842	1	1	2	15.4543	0
20.881	1	2	1	10.0566	0
20.882	1	1	2	20.4625	0
20.921	1	2	1	16.351	0
20.922	1	1	2	9.60284	0
20.961	1	2	1	15.5179	0
20.962	1	1	2	6.19748	0
21.001	1	2	1	5.22055	0
21.002	1	1	2	14.0048	0
21.041	1	2	1	11.8084	0
21.042	1	1	2	11.8294	0
21.081	1	2	1	20.2714	0
21.082	1	1	2	22.7689	0
21.121	1	2	1	6.16913	0
21.122	1	1	2	3.17153	0
21.161	1	2	1	5.91619	0
21.162	1	1	2	5.95716	0
21.201	1	2	1	9.6671	0
21.202	1	1	2	7.99061	0
21.241	1	2	1	13.0412	0
21.242	1	1	2	18.8051	0
21.281	1	2	1	16.2664	0
21.282	1	1	2	9.88176	0
21.321	1	2	1	18.3508	0
21.322	1	1	2	24.0898	0
21.361	1	2	1	17.9787	0
21.362	1	1	2	7.53388	0
21.401	1	2	1	13.3953	0
21.402	1	1	2	23.5295	0
21.441	1	2	1	9.91448	0
21.442	1	1	2	4.27632	0
21.481	1	2	1	5.72209	0
21.482	1	1	2	13.912	0
21.521	1	2	1	8.2797	0
21.522	1	1	2	15.4888	0
21.561	1	2	1	4.48303	0
21.562	1	1	2	26.1868	0
21.601	1	2	1	8.44897	0
21.602	1	1	2	25.2288	0
21.641	1	2	1	7.15245	0
21.642	1	1	2	16.3255	0
21.681	1	2	1	17.6614	0
21.682	1	1	2	6.68356	0
21.721	1	2	1	6.2935	0
21.722	1	1	2	13.9128	0
21.761	1	2	1	27.7271	0
21.762	1	1	2	8.43251	0
21.801	1	2	1	7.09802	0
21.802	1	1	2	19.5044	0
21.841	1	2	1	10.999	0
21.842	1	1	2	9.83451	0
21.881	1	2	1	12.5542	0
21.882	1	1	2	9.4592	0
21.921	1	2	1	7.61531	0
21.922	1	1	2	25.487	0
21.961	1	2	1	8.65	0
21.962	1	1	2	9.46381	0
22.001	1	2	1	19.1661	0
22.002	1	1	2	11.5259	0
22.041	1	2	1	43.2639	0
22.042	1	1	2	16.2455	0
22.081	1	2	1	17.5484	0
22.082	1	1	2	12.9254	0
22.121	1	2	1	23.9948	0
22.122	1	1	2	11.5648	0
22.161	1	2	1	17.4866	0
22.162	1	1	2	22.9272	0
22.201	1	2	1	6.48693	0
22.202	1	1	2	3.5064	0
22.241	1	2	1	23.7447	0
22.242	1	1	2	10.5229	0
22.281	1	2	1	16.7762	0
22.282	1	1	2	28.5687	0
22.321	1	2	1	18.5886	0
22.322	1	1	2	10.0767	0
22.361	1	2	1	33.0941	0
22.362	1	1	2	7.34237	0
22.401	1	2	1	6.63601	0
22.402	1	1	2	9.16719	0
22.441	1	2	1	13.1544	0
22.442	1	1	2	19.0048	0
22.481	1	2	1	13.8587	0
22.482	1	1	2	32.4371	0
22.521	1	2	1	14.8276	0
22.522	1	1	2	11.8547	0
22.561	1	2	1	7.73714	0
22.562	1	1	2	26.1377	0
22.601	1	2	1	18.2138	0
22.602	1	1	2	36.6887	0
22.641	1	2	1	16.8614	0
22.642	1	1	2	12.097	0
22.681	1	2	1	17.1145	0
22.682	1	1	2	17.276	0
22.721	1	2	1	6.92448	0
22.722	1	1	2	19.7391	0
22.761	1	2	1	6.31063	0
22.762	1	1	2	8.9759	0
22.801	1	2	1	8.40268	0
22.802	1	1	2	31.0573	0
22.841	1	2	1	8.52731	0
22.842	1	1	2	8.5873	0
22.881	1	2	1	11.5722	0
22.882	1	1	2	44.4532	0
22.921	1	2	1	7.88849	0
22.922	1	1	2	5.84612	0
22.961	1	2	1	12.2843	0
22.962	1	1	2	31.2759	0
23.001	1	2	1	6.07434	0
23.002	1	1	2	8.28333	0
23.041	1	2	1	6.25119	0
23.042	1	1	2	15.362	0
23.081	1	2	1	9.45458	0
23.082	1	1	2	5.88665	0
23.121	1	2	1	11.8707	0
23.122	1	1	2	12.6736	0
23.161	1	2	1	18.1038	0
23.162	1	1	2	32.7038	0
23.201	1	2	1	20.156	0
23.202	1	1	2	11.0148	0
23.241	1	2	1	14.2127	0
23.242	1	1	2	9.92546	0
23.281	1	2	1	11.5942	0
23.282	1	1	2	9.47616	0
23.321	1	2	1	9.15485	0
23.322	1	1	2	16.9478	0
23.361	1	2	1	8.80443	0
23.362	1	1	2	15.1972	0
23.401	1	2	1	13.1872	0
23.402	1	1	2	11.9449	0
23.441	1	2	1	4.23756	0
23.442	1	1	2	18.0485	0
23.481	1	2	1	7.43553	0
23.482	1	1	2	2.88568	0
23.521	1	2	1	13.913	0
23.522	1	1	2	7.63659	0
23.561	1	2	1	13.5152	0
23.562	1	1	2	25.475	0
23.601	1	2	1	6.7615	0
23.602	1	1	2	16.7104	0
23.641	1	2	1	8.86906	0
23.642	1	1	2	8.2249	0
23.681	1	2	1	9.59673	0
23.682	1	1	2	14.0776	0
23.721	1	2	1	8.35441	0
23.722	1	1	2	6.97279	0
23.761	1	2	1	18.0737	0
23.762	1	1	2	11.8543	0
23.801	1	2	1	44.2183	0
23.802	1	1	2	11.5411	0
23.841	1	2	1	4.86964	0
23.842	1	1	2	8.03753	0
23.881	1	2	1	14.2442	0
23.882	1	1	2	27.1834	0
23.921	1	2	1	12.0482	0
23.922	1	1	2	8.06083	0
23.961	1	2	1	20.204	0
23.962	1	1	2	18.2307	0
24.001	1	2	1	6.9301	0
24.002	1	1	2	17.3932	0
24.041	1	2	1	8.4088	0
24.042	1	1	2	24.4993	0
24.081	1	2	1	5.86584	0
24.082	1	1	2	21.4287	0
24.121	1	2	1	8.10422	0
24.122	1	1	2	7.18056	0
24.161	1	2	1	24.5481	0
24.162	1	1	2	10.6548	0
24.201	1	2	1	9.53658	0
24.202	1	1	2	21.9628	0
24.241	1	2	1	6.26141	0
24.242	1	1	2	30.3585	0
24.281	1	2	1	8.9879	0
24.282	1	1	2	34.642	0
24.321	1	2	1	13.6861	0
24.322	1	1	2	26.3328	0
24.361	1	2	1	9.77409	0
24.362	1	1	2	13.8469	0
24.401	1	2	1	5.83848	0
24.402	1	1	2	16.491	0
24.441	1	2	1	18.3678	0
24.442	1	1	2	17.2557	0
24.481	1	2	1	8.34042	0
24.482	1	1	2	29.3817	0
24.521	1	2	1	14.2027	0
24.522	1	1	2	7.18336	0
24.561	1	2	1	7.12472	0
24.562	1	1	2	7.88966	0
24.601	1	2	1	11.6594	0
24.602	1	1	2	20.5167	0
24.641	1	2	1	5.46542	0
24.642	1	1	2	30.7529	0
24.681	1	2	1	18.376	0
24.682	1	1	2	11.0252	0
24.721	1	2	1	26.9658	0
24.722	1	1	2	16.6729	0
24.761	1	2	1	6.52295	0
24.762	1	1	2	19.4109	0
24.801	1	2	1	15.592	0
24.802	1	1	2	10.4955	0
24.841	1	2	1	13.396	0
24.842	1	1	2	46.8678	0
24.881	1	2	1	6.8527	0
24.882	1	1	2	8.98708	0
24.921	1	2	1	17.2463	0
24.922	1	1	2	14.4769	0
24.961	1	2	1	31.3477	0
24.962	1	1	2	28.4573	0
25.001	1	2	1	15.609	0
25.002	1	1	2	20.794	0
25.041	1	2	1	8.55913	0
25.042	1	1	2	16.9418	0
25.081	1	2	1	15.1268	0
25.082	1	1	2	13.2568	0
25.121	1	2	1	17.5424	0
25.122	1	1	2	19.5614	0
25.161	1	2	1	6.04263	0
25.162	1	1	2	22.6478	0
25.201	1	2	1	18.9218	0
25.202	1	1	2	9.86376	0
25.241	1	2	1	10.1619	0
25.242	1	1	2	16.6935	0
25.281	1	2	1	17.6812	0
25.282	1	1	2	9.28339	0
25.321	1	2	1	23.5492	0
25.322	1	1	2	37.2775	0
25.361	1	2	1	15.3217	0
25.362	1	1	2	35.8878	0
25.401	1	2	1	14.5638	0
25.402	1	1	2	16.7053	0
25.441	1	2	1	12.5694	0
25.442	1	1	2	14.4771	0
25.481	1	2	1	13.0798	0
25.482	1	1	2	8.72504	0
25.521	1	2	1	8.59564	0
25.522	1	1	2	19.5508	0
25.561	1	2	1	38.0065	0
25.562	1	1	2	23.0556	0
25.601	1	2	1	6.56881	0
25.602	1	1	2	3.40591	0
25.641	1	2	1	6.45104	0
25.642	1	1	2	13.3032	0
25.681	1	2	1	33.5434	0
25.682	1	1	2	13.7063	0
25.721	1	2	1	13.5661	0
25.722	1	1	2	11.5359	0
25.761	1	2	1	43.4877	0
25.762	1	1	2	3.23722	0
25.801	1	2	1	9.13785	0
25.802	1	1	2	7.92643	0
25.841	1	2	1	2.3571	0
25.842	1	1	2	15.5562	0
25.881	1	2	1	9.86293	0
25.882	1	1	2	9.00762	0
25.921	1	2	1	5.41941	0
25.922	1	1	2	20.7451	0
25.961	1	2	1	19.7538	0
25.962	1	1	2	37.3569	0
26.001	1	2	1	12.4395	0
26.002	1	1	2	14.2949	0
26.041	1	2	1	12.9931	0
26.042	1	1	2	12.6153	0
26.081	1	2	1	23.8821	0
26.082	1	1	2	26.1542	0
26.121	1	2	1	4.49984	0
26.122	1	1	2	35.7865	0
26.161	1	2	1	9.09426	0
26.162	1	1	2	11.9362	0
26.201	1	2	1	25.3793	0
26.202	1	1	2	17.8928	0
26.241	1	2	1	13.923	0
26.242	1	1	2	19.131	0
26.281	1	2	1	6.98475	0
26.282	1	1	2	8.25914	0
26.321	1	2	1	6.93755	0
26.322	1	1	2	30.2519	0
26.361	1	2	1	21.9713	0
26.362	1	1	2	8.81641	0
26.401	1	2	1	28.8517	0
26.402	1	1	2	44.828	0
26.441	1	2	1	13.8184	0
26.442	1	1	2	6.65499	0
26.481	1	2	1	16.5736	0
26.482	1	1	2	31.2402	0
26.521	1	2	1	6.73698	0
26.522	1	1	2	8.31001	0
26.561	1	2	1	21.112	0
26.562	1	1	2	17.7507	0
26.601	1	2	1	12.9588	0
26.602	1	1	2	44.5346	0
26.641	1	2	1	10.3675	0
26.642	1	1	2	5.21106	0
26.681	1	2	1	11.7668	0
26.682	1	1	2	13.7722	0
26.721	1	2	1	12.8785	0
26.722	1	1	2	12.2011	0
26.761	1	2	1	13.4799	0
26.762	1	1	2	20.0134	0
26.801	1	2	1	16.2456	0
26.802	1	1	2	18.6718	0
26.841	1	2	1	4.6403	0
26.842	1	1	2	14.5199	0
26.881	1	2	1	9.32897	0
26.882	1	1	2	10.1806	0
26.921	1	2	1	12.3502	0
26.922	1	1	2	9.20882	0
26.961	1	2	1	41.7615	0
26.962	1	1	2	30.7556	0
27.001	1	2	1	10.2677	0
27.002	1	1	2	14.2099	0
27.041	1	2	1	9.30624	0
27.042	1	1	2	16.1879	0
27.081	1	2	1	11.1906	0
27.082	1	1	2	5.46143	0
27.121	1	2	1	11.2582	0
27.122	1	1	2	35.2522	0
27.161	1	2	1	15.8253	0
27.162	1	1	2	39.1433	0
27.201	1	2	1	11.8645	0
27.202	1	1	2	9.79373	0
27.241	1	2	1	8.43349	0
27.242	1	1	2	18.558	0
27.281	1	2	1	14.6911	0
27.282	1	1	2	13.1348	0
27.321	1	2	1	24.8725	0
27.322	1	1	2	11.3428	0
27.361	1	2	1	9.56094	0
27.362	1	1	2	13.1515	0
27.401	1	2	1	18.9405	0
27.402	1	1	2	7.90634	0
27.441	1	2	1	32.1166	0
27.442	1	1	2	10.5029	0
27.481	1	2	1	14.3439	0
27.482	1	1	2	19.7549	0
27.521	1	2	1	7.63251	0
27.522	1	1	2	12.2444	0
27.561	1	2	1	17.8105	0
27.562	1	1	2	20.6376	0
27.601	1	2	1	11.661	0
27.602	1	1	2	21.0738	0
27.641	1	2	1	9.96403	0
27.642	1	1	2	11.1992	0
27.681	1	2	1	8.63754	0
27.682	1	1	2	5.88988	0
27.721	1	2	1	11.4554	0
27.722	1	1	2	34.6328	0
27.761	1	2	1	10.5177	0
27.762	1	1	2	16.8733	0
27.801	1	2	1	12.6832	0
27.802	1	1	2	13.4731	0
27.841	1	2	1	20.0478	0
27.842	1	1	2	4.00049	0
27.881	1	2	1	18.4004	0
27.882	1	1	2	32.3102	0
27.921	1	2	1	4.18135	0
27.922	1	1	2	39.6909	0
27.961	1	2	1	13.7324	0
27.962	1	1	2	7.44368	0
28.001	1	2	1	12.1362	0
28.002	1	1	2	13.0517	0
28.041	1	2	1	18.2548	0
28.042	1	1	2	22.0976	0
28.081	1	2	1	25.836	0
28.082	1	1	2	12.2152	0
28.121	1	2	1	24.5023	0
28.122	1	1	2	21.4262	0
28.161	1	2	1	12.2249	0
28.162	1	1	2	6.41468	0
28.201	1	2	1	6.16316	0
28.202	1	1	2	18.3408	0
28.241	1	2	1	13.1866	0
28.242	1	1	2	2.48729	0
28.281	1	2	1	21.5535	0
28.282	1	1	2	11.2712	0
28.321	1	2	1	31.3609	0
28.322	1	1	2	16.4709	0
28.361	1	2	1	14.2206	0
28.362	1	1	2	27.1507	0
28.401	1	2	1	5.19697	0
28.402	1	1	2	6.4019	0
28.441	1	2	1	7.37406	0
28.442	1	1	2	14.6193	0
28.481	1	2	1	11.73	0
28.482	1	1	2	35.6053	0
28.521	1	2	1	15.7494	0
28.522	1	1	2	22.091	0
28.561	1	2	1	10.7055	0
28.562	1	1	2	11.8864	0
28.601	1	2	1	13.7862	0
28.602	1	1	2	7.50934	0
28.641	1	2	1	21.8475	0
28.642	1	1	2	7.10111	0
28.681	1	2	1	4.47222	0
28.682	1	1	2	13.4948	0
28.721	1	2	1	8.43006	0
28.722	1	1	2	7.79144	0
28.761	1	2	1	7.27792	0
28.762	1	1	2	9.17975	0
28.801	1	2	1	15.6257	0
28.802	1	1	2	20.1038	0
28.841	1	2	1	8.12397	0
28.842	1	1	2	6.25999	0
28.881	1	2	1	21.8343	0
28.882	1	1	2	6.47346	0
28.921	1	2	1	8.03075	0
28.922	1	1	2	9.33626	0
28.961	1	2	1	23.3495	0
28.962	1	1	2	11.523	0
29.001	1	2	1	11.2231	0
29.002	1	1	2	2.73107	0
29.041	1	2	1	10.387	0
29.042	1	1	2	14.2081	0
29.081	1	2	1	12.97	0
29.082	1	1	2	13.1053	0
29.121	1	2	1	13.2517	0
29.122	1	1	2	10.2438	0
29.161	1	2	1	4.12963	0
29.162	1	1	2	2.46381	0
29.201	1	2	1	8.83143	0
29.202	1	1	2	8.88105	0
29.241	1	2	1	16.8932	0
29.242	1	1	2	18.9611	0
29.281	1	2	1	10.0075	0
29.282	1	1	2	9.0948	0
29.321	1	2	1	12.6257	0
29.322	1	1	2	20.9259	0
29.361	1	2	1	12.522	0
29.362	1	1	2	31.5791	0
29.401	1	2	1	6.5787	0
29.402	1	1	2	5.88969	0
29.441	1	2	1	19.8	0
29.442	1	1	2	22.8295	0
29.481	1	2	1	10.7088	0
29.482	1	1	2	9.02164	0
29.521	1	2	1	10.5868	0
29.522	1	1	2	10.8599	0
29.561	1	2	1	6.53613	0
29.562	1	1	2	19.98	0
29.601	1	2	1	8.10507	0
29.602	1	1	2	19.5149	0
29.641	1	2	1	13.7969	0
29.642	1	1	2	8.4273	0
29.681	1	2	1	9.12998	0
29.682	1	1	2	11.6263	0
29.721	1	2	1	7.17864	0
29.722	1	1	2	11.2693	0
29.761	1	2	1	19.1733	0
29.762	1	1	2	14.3705	0
29.801	1	2	1	7.24434	0
29.802	1	1	2	12.8517	0
29.841	1	2	1	7.0559	0
29.842	1	1	2	4.21163	0
29.881	1	2	1	8.97957	0
29.882	1	1	2	9.18332	0
29.921	1	2	1	10.9553	0
29.922	1	1	2	16.0438	0
29.961	1	2	1	19.8426	0
29.962	1	1	2	10.014	0
30.001	1	2	1	14.5298	0
30.002	1	1	2	12.8164	0
30.041	1	2	1	14.4873	0
30.042	1	1	2	23.8655	0
30.081	1	2	1	4.91734	0
30.082	1	1	2	4.3796	0
30.121	1	2	1	20.8455	0
30.122	1	1	2	9.24445	0
30.161	1	2	1	10.6664	0
30.162	1	1	2	25.7275	0
30.201	1	2	1	13.3934	0
30.202	1	1	2	13.4932	0
30.241	1	2	1	16.4023	0
30.242	1	1	2	7.02652	0
30.281	1	2	1	18.1104	0
30.282	1	1	2	7.104	0
30.321	1	2	1	7.62348	0
30.322	1	1	2	21.6886	0
30.361	1	2	1	9.71506	0
30.362	1	1	2	29.238	0
30.401	1	2	1	26.0058	0
30.402	1	1	2	13.2363	0
30.441	1	2	1	18.2827	0
30.442	1	1	2	16.613	0
30.481	1	2	1	15.3185	0
30.482	1	1	2	20.1238	0
30.521	1	2	1	20.0682	0
30.522	1	1	2	16.9271	0
30.561	1	2	1	15.364	0
30.562	1	1	2	9.92758	0
30.601	1	2	1	11.9107	0
30.602	1	1	2	22.5383	0
30.641	1	2	1	4.35353	0
30.642	1	1	2	2.95152	0
30.681	1	2	1	10.1872	0
30.682	1	1	2	4.96822	0
30.721	1	2	1	5.67103	0
30.722	1	1	2	10.2288	0
30.761	1	2	1	5.66577	0
30.762	1	1	2	21.1453	0
30.801	1	2	1	15.8187	0
30.802	1	1	2	11.3944	0
30.841	1	2	1	8.63786	0
30.842	1	1	2	23.822	0
30.881	1	2	1	15.2166	0
30.882	1	1	2	6.88944	0
30.921	1	2	1	17.5073	0
30.922	1	1	2	21.5785	0
30.961	1	2	1	5.85354	0
30.962	1	1	2	2.64496	0
31.001	1	2	1	32.2931	0
31.002	1	1	2	33.0652	0
31.041	1	2	1	12.0502	0
31.042	1	1	2	11.8778	0
31.081	1	2	1	12.8473	0
31.082	1	1	2	8.5225	0
31.121	1	2	1	20.0781	0
31.122	1	1	2	12.0718	0
31.161	1	2	1	10.6969	0
31.162	1	1	2	8.22737	0
31.201	1	2	1	8.60392	0
31.202	1	1	2	8.55609	0
31.241	1	2	1	36.0677	0
31.242	1	1	2	5.96716	0
31.281	1	2	1	17.7601	0
31.282	1	1	2	9.37654	0
31.321	1	2	1	5.36659	0
31.322	1	1	2	23.9376	0
31.361	1	2	1	10.369	0
31.362	1	1	2	8.54763	0
31.401	1	2	1	19.3329	0
31.402	1	1	2	6.34674	0
31.441	1	2	1	38.2876	0
31.442	1	1	2	9.90026	0
31.481	1	2	1	21.695	0
31.482	1	1	2	13.2888	0
31.521	1	2	1	16.0736	0
31.522	1	1	2	24.5533	0
31.561	1	2	1	14.6435	0
31.562	1	1	2	9.7111	0
31.601	1	2	1	4.31138	0
31.602	1	1	2	6.28397	0
31.641	1	2	1	33.5063	0
31.642	1	1	2	8.83362	0
31.681	1	2	1	39.6648	0
31.682	1	1	2	13.7231	0
31.721	1	2	1	7.82687	0
31.722	1	1	2	9.68326	0
31.761	1	2	1	21.7262	0
31.762	1	1	2	6.05682	0
31.801	1	2	1	15.1679	0
31.802	1	1	2	18.5069	0
31.841	1	2	1	9.99802	0
31.842	1	1	2	8.13555	0
31.881	1	2	1	13.7052	0
31.882	1	1	2	7.37411	0
31.921	1	2	1	7.39158	0
31.922	1	1	2	8.71587	0
31.961	1	2	1	11.3414	0
31.962	1	1	2	10.7351	0
32.001	1	2	1	22.5132	0
32.002	1	1	2	21.4679	0
32.041	1	2	1	9.80056	0
32.042	1	1	2	5.6621	0
32.081	1	2	1	35.181	0
32.082	1	1	2	18.8521	0
32.121	1	2	1	24.5539	0
32.122	1	1	2	10.3159	0
32.161	1	2	1	16.2298	0
32.162	1	1	2	6.9514	0
32.201	1	2	1	13.6305	0
32.202	1	1	2	16.4494	0
32.241	1	2	1	10.5938	0
32.242	1	1	2	18.0809	0
32.281	1	2	1	21.2543	0
32.282	1	1	2	11.7241	0
32.321	1	2	1	19.8964	0
32.322	1	1	2	12.8895	0
32.361	1	2	1	12.74	0
32.362	1	1	2	8.34697	0
32.401	1	2	1	10.5962	0
32.402	1	1	2	11.5029	0
32.441	1	2	1	28.9969	0
32.442	1	1	2	8.4185	0
32.481	1	2	1	14.2099	0
32.482	1	1	2	10.8628	0
32.521	1	2	1	15.3771	0
32.522	1	1	2	9.96819	0
32.561	1	2	1	15.0333	0
32.562	1	1	2	23.2992	0
32.601	1	2	1	24.0069	0
32.602	1	1	2	8.13722	0
32.641	1	2	1	24.4663	0
32.642	1	1	2	6.52437	0
32.681	1	2	1	5.90589	0
32.682	1	1	2	10.3346	0
32.721	1	2	1	19.1039	0
32.722	1	1	2	12.9847	0
32.761	1	2	1	14.317	0
32.762	1	1	2	10.3873	0
32.801	1	2	1	9.4765	0
32.802	1	1	2	4.07578	0
32.841	1	2	1	14.7643	0
32.842	1	1	2	17.0843	0
32.881	1	2	1	10.9839	0
32.882	1	1	2	10.5539	0
32.921	1	2	1	28.5417	0
32.922	1	1	2	7.83994	0
32.961	1	2	1	21.9037	0
32.962	1	1	2	8.05437	0
