% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
33930	1	2	1	0	0	349	0	1	0
33931	1	2	1	0	0	349	0	1	0
33932	1	2	1	0	0	349	0	1	0
33933	1	2	1	0	0	349	0	1	0
33934	1	2	1	0	0	349	0	1	0
33935	1	2	1	0	0	349	0	1	0
33936	1	2	1	0	0	349	0	1	0
33937	1	2	1	0	0	349	0	1	0
33938	1	2	1	0	0	349	0	1	0
33939	1	2	1	0	0	349	0	1	0
33940	1	2	1	0	0	349	0	1	0
33941	1	2	1	0	0	349	0	1	0
33942	1	2	1	0	0	349	0	1	0
33943	1	2	1	0	0	349	0	1	0
33944	1	2	1	0	0	349	0	1	0
33945	1	2	1	0	0	349	0	1	0
33946	1	2	1	0	0	349	0	1	0
33947	1	2	1	0	0	349	0	1	0
33948	1	2	1	0	0	349	0	1	0
33949	1	2	1	0	0	349	0	1	0
33950	1	2	1	0	0	349	0	1	0
33951	1	2	1	0	0	349	0	1	0
33952	1	2	1	0	0	349	0	1	0
33953	1	2	1	0	0	349	0	1	0
33954	1	2	1	0	0	349	0	1	0
33955	1	2	1	0	0	349	0	1	0
33956	1	2	1	0	0	349	0	1	0
33957	1	2	1	0	0	349	0	1	0
33958	1	2	1	0	0	349	0	1	0
33959	1	2	1	0	0	349	0	1	0
33960	1	2	1	0	0	349	0	1	0
33961	1	2	1	0	0	349	0	1	0
33962	1	2	1	0	0	349	0	1	0
33963	1	2	1	0	0	349	0	1	0
33964	1	2	1	0	0	349	0	1	0
33965	1	2	1	0	0	349	0	1	0
33966	1	2	1	0	0	349	0	1	0
33968	1	1	2	0	10	1095	0	1	0
33969	1	1	2	0	10	1095	0	1	0
33970	1	1	2	0	10	1095	0	1	0
34007	1	2	1	0	0	349	0	1	0
34008	1	2	1	0	0	349	0	1	0
34009	1	2	1	0	0	349	0	1	0
34010	1	2	1	0	0	349	0	1	0
34011	1	2	1	0	0	349	0	1	0
34012	1	2	1	0	0	349	0	1	0
34013	1	2	1	0	0	349	0	1	0
34014	1	2	1	0	0	349	0	1	0
34015	1	2	1	0	0	349	0	1	0
34016	1	2	1	0	0	349	0	1	0
34017	1	2	1	0	0	349	0	1	0
34018	1	1	2	0	12	1239	0	1	0
34018	1	2	1	0	0	173	0	1	0
34019	1	1	2	0	12	1239	0	1	0
34019	1	2	1	0	0	173	0	1	0
34020	1	2	1	0	0	349	0	1	0
34021	1	2	1	0	0	349	0	1	0
34022	1	2	1	0	0	349	0	1	0
34023	1	2	1	0	0	349	0	1	0
34024	1	1	2	0	12	1239	0	1	0
34024	1	2	1	0	0	173	0	1	0
34025	1	2	1	0	0	349	0	1	0
34026	1	2	1	0	0	349	0	1	0
34027	1	2	1	0	0	349	0	1	0
34028	1	2	1	0	0	349	0	1	0
34029	1	2	1	0	0	349	0	1	0
34030	1	2	1	0	0	349	0	1	0
34031	1	2	1	0	0	349	0	1	0
34032	1	2	1	0	0	349	0	1	0
34033	1	2	1	0	0	349	0	1	0
34034	1	2	1	0	0	349	0	1	0
34035	1	2	1	0	0	349	0	1	0
34036	1	2	1	0	0	349	0	1	0
34037	1	2	1	0	0	349	0	1	0
34038	1	2	1	0	0	349	0	1	0
34039	1	2	1	0	0	349	0	1	0
34040	1	2	1	0	0	349	0	1	0
34041	1	2	1	0	0	349	0	1	0
34042	1	2	1	0	0	349	0	1	0
34043	1	2	1	0	0	349	0	1	0
34044	1	2	1	0	0	349	0	1	0
34045	1	2	1	0	0	349	0	1	0
34046	1	2	1	0	0	349	0	1	0
34067	1	1	2	0	6	645	0	1	0
34068	1	1	2	0	6	645	0	1	0
34069	1	1	2	0	6	645	0	1	0
34087	1	2	1	0	6	1287	0	1	0
34088	1	2	1	0	6	1287	0	1	0
34089	1	2	1	0	6	1287	0	1	0
34090	1	2	1	0	6	1287	0	1	0
34091	1	2	1	0	6	1287	0	1	0
34092	1	2	1	0	6	1287	0	1	0
34093	1	2	1	0	6	1287	0	1	0
34094	1	2	1	0	6	1287	0	1	0
34095	1	2	1	0	6	1287	0	1	0
34096	1	2	1	0	6	1287	0	1	0
34097	1	2	1	0	6	1287	0	1	0
34098	1	2	1	0	6	1287	0	1	0
34108	1	2	1	0	6	1287	0	1	0
34109	1	2	1	0	6	1287	0	1	0
34110	1	2	1	0	6	1287	0	1	0
34111	1	2	1	0	6	1287	0	1	0
34112	1	2	1	0	6	1287	0	1	0
34167	1	2	1	0	2	277	0	1	0
34168	1	2	1	0	2	277	0	1	0
34169	1	2	1	0	2	277	0	1	0
34170	1	2	1	0	2	277	0	1	0
34171	1	2	1	0	2	277	0	1	0
34172	1	2	1	0	2	277	0	1	0
34173	1	2	1	0	2	277	0	1	0
34174	1	2	1	0	2	277	0	1	0
34175	1	2	1	0	2	277	0	1	0
34176	1	2	1	0	2	277	0	1	0
34177	1	2	1	0	2	277	0	1	0
34178	1	2	1	0	2	277	0	1	0
34179	1	2	1	0	2	277	0	1	0
34180	1	2	1	0	2	277	0	1	0
34181	1	2	1	0	2	277	0	1	0
34182	1	2	1	0	2	277	0	1	0
34183	1	2	1	0	2	277	0	1	0
34184	1	2	1	0	2	277	0	1	0
34185	1	2	1	0	2	277	0	1	0
34186	1	2	1	0	2	277	0	1	0
34187	1	2	1	0	2	277	0	1	0
34188	1	2	1	0	2	277	0	1	0
34189	1	2	1	0	2	277	0	1	0
34190	1	2	1	0	2	277	0	1	0
34191	1	2	1	0	2	277	0	1	0
34192	1	2	1	0	2	277	0	1	0
34193	1	2	1	0	2	277	0	1	0
34194	1	2	1	0	2	277	0	1	0
34195	1	2	1	0	2	277	0	1	0
34196	1	2	1	0	2	277	0	1	0
34197	1	2	1	0	2	277	0	1	0
34198	1	2	1	0	2	277	0	1	0
34199	1	2	1	0	2	277	0	1	0
34200	1	2	1	0	2	277	0	1	0
34201	1	2	1	0	2	277	0	1	0
34202	1	2	1	0	2	277	0	1	0
34203	1	2	1	0	2	277	0	1	0
34204	1	2	1	0	2	277	0	1	0
34205	1	2	1	0	2	277	0	1	0
34206	1	2	1	0	2	277	0	1	0
34207	1	2	1	0	6	645	0	1	0
34208	1	1	2	0	4	453	0	1	0
34208	1	2	1	0	6	645	0	1	0
34209	1	2	1	0	4	903	0	1	0
34210	1	2	1	0	4	903	0	1	0
34211	1	2	1	0	4	903	0	1	0
34212	1	2	1	0	4	903	0	1	0
34213	1	2	1	0	4	903	0	1	0
