% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
16.922	1	1	2	757.934	0
16.961	1	2	1	2170.39	0
16.962	1	1	2	2293.42	0
17.001	1	2	1	2230.55	0
17.002	1	1	2	1827.74	0
17.041	1	2	1	514.501	0
17.042	1	1	2	739.822	0
17.081	1	2	1	879.145	0
17.082	1	1	2	2505.78	0
17.121	1	2	1	845.115	0
17.122	1	1	2	1906.22	0
17.161	1	2	1	584.459	0
17.162	1	1	2	1421.98	0
17.201	1	2	1	657.469	0
17.202	1	1	2	931.906	0
17.241	1	2	1	974.899	0
17.242	1	1	2	766.851	0
17.281	1	2	1	1166.89	0
17.282	1	1	2	1613.83	0
17.321	1	2	1	847.751	0
17.322	1	1	2	1456.32	0
17.361	1	2	1	1111.81	0
17.362	1	1	2	997.653	0
17.401	1	2	1	970.092	0
17.402	1	1	2	993.266	0
17.441	1	2	1	642.079	0
17.442	1	1	2	2045.27	0
17.481	1	2	1	963.847	0
17.482	1	1	2	984.267	0
17.521	1	2	1	2600.15	0
17.522	1	1	2	605.79	0
17.561	1	2	1	388.683	0
17.562	1	1	2	1190.63	0
17.601	1	2	1	1046.98	0
17.602	1	1	2	345.613	0
17.641	1	2	1	727.317	0
17.642	1	1	2	1625.09	0
17.681	1	2	1	463.076	0
17.682	1	1	2	854.47	0
17.721	1	2	1	1380.67	0
17.722	1	1	2	802.321	0
17.761	1	2	1	546.568	0
17.762	1	1	2	1339.85	0
17.801	1	2	1	1296.71	0
17.802	1	1	2	547.555	0
17.841	1	2	1	1867.68	0
17.842	1	1	2	684.888	0
17.881	1	2	1	1626.61	0
17.882	1	1	2	1174.13	0
17.921	1	2	1	1217.86	0
17.922	1	1	2	827.371	0
17.961	1	2	1	1210.13	0
17.962	1	1	2	599.401	0
18.001	1	2	1	1019.22	0
18.002	1	1	2	800.551	0
18.041	1	2	1	312.66	0
18.042	1	1	2	2220.13	0
18.081	1	2	1	646.723	0
18.082	1	1	2	1308.59	0
18.121	1	2	1	1321.97	0
18.122	1	1	2	459.266	0
18.161	1	2	1	760.637	0
18.162	1	1	2	1082.3	0
18.201	1	2	1	1009.11	0
18.202	1	1	2	522.638	0
18.241	1	2	1	993.676	0
18.242	1	1	2	906.196	0
18.281	1	2	1	452.24	0
18.282	1	1	2	556.091	0
18.321	1	2	1	1540.82	0
18.322	1	1	2	1055.57	0
18.361	1	2	1	811.459	0
18.362	1	1	2	2149.94	0
18.401	1	2	1	878.414	0
18.402	1	1	2	542.458	0
18.441	1	2	1	1129.19	0
18.442	1	1	2	1299.05	0
18.481	1	2	1	1500.02	0
18.482	1	1	2	1134.19	0
18.521	1	2	1	359.12	0
18.522	1	1	2	800.288	0
18.561	1	2	1	2129.74	0
18.562	1	1	2	3140.62	0
18.601	1	2	1	2977.92	0
18.602	1	1	2	230.715	0
18.641	1	2	1	737.151	0
18.642	1	1	2	2230.36	0
18.681	1	2	1	2174.83	0
18.682	1	1	2	2375.57	0
18.721	1	2	1	1311.13	0
18.722	1	1	2	1039.67	0
18.761	1	2	1	490.224	0
18.762	1	1	2	839.869	0
18.801	1	2	1	1081.71	0
18.802	1	1	2	456.066	0
18.841	1	2	1	521.022	0
18.842	1	1	2	670.727	0
18.881	1	2	1	908.658	0
18.882	1	1	2	1985.76	0
18.921	1	2	1	609.903	0
18.922	1	1	2	1038.31	0
18.961	1	2	1	958.833	0
18.962	1	1	2	917.267	0
19.001	1	2	1	936.766	0
19.002	1	1	2	484.567	0
19.041	1	2	1	1476.12	0
19.042	1	1	2	1276.39	0
19.081	1	2	1	488.421	0
19.082	1	1	2	455.417	0
19.121	1	2	1	1243.97	0
19.122	1	1	2	1226.68	0
19.161	1	2	1	245.921	0
19.162	1	1	2	1932.1	0
19.201	1	2	1	835.007	0
19.202	1	1	2	1774.71	0
19.241	1	2	1	1245.15	0
19.242	1	1	2	1297.03	0
19.281	1	2	1	2170.2	0
19.282	1	1	2	954.628	0
19.321	1	2	1	484.958	0
19.322	1	1	2	781.642	0
19.361	1	2	1	1292.12	0
19.362	1	1	2	410.049	0
19.401	1	2	1	2525.97	0
19.402	1	1	2	1484.94	0
19.441	1	2	1	1033.07	0
19.442	1	1	2	563.591	0
19.481	1	2	1	1220.25	0
19.482	1	1	2	854.992	0
19.521	1	2	1	941.526	0
19.522	1	1	2	1132.65	0
19.561	1	2	1	1253.02	0
19.562	1	1	2	337.064	0
19.601	1	2	1	829.453	0
19.602	1	1	2	1524.41	0
19.641	1	2	1	1097.07	0
19.642	1	1	2	965.299	0
19.681	1	2	1	816.931	0
19.682	1	1	2	811.451	0
19.721	1	2	1	885.532	0
19.722	1	1	2	1408.23	0
19.761	1	2	1	821.389	0
19.762	1	1	2	536.588	0
19.801	1	2	1	1413.5	0
19.802	1	1	2	690.662	0
19.841	1	2	1	1377.99	0
19.842	1	1	2	1178.53	0
19.881	1	2	1	994.662	0
19.882	1	1	2	764.141	0
19.921	1	2	1	1648.84	0
19.922	1	1	2	603.758	0
19.961	1	2	1	1556.35	0
19.962	1	1	2	1733.15	0
20.001	1	2	1	2559.77	0
20.002	1	1	2	1406.94	0
20.041	1	2	1	1023.35	0
20.042	1	1	2	810.019	0
20.081	1	2	1	3398.14	0
20.082	1	1	2	1172.51	0
20.121	1	2	1	698.375	0
20.122	1	1	2	1447.15	0
20.161	1	2	1	168.557	0
20.162	1	1	2	435.195	0
20.201	1	2	1	748.083	0
20.202	1	1	2	1327.66	0
20.241	1	2	1	401.677	0
20.242	1	1	2	296.711	0
20.281	1	2	1	1549.44	0
20.282	1	1	2	656.851	0
20.321	1	2	1	1078.04	0
20.322	1	1	2	1036.72	0
20.361	1	2	1	1206.87	0
20.362	1	1	2	484.699	0
20.401	1	2	1	414.947	0
20.402	1	1	2	1488.09	0
20.441	1	2	1	666.836	0
20.442	1	1	2	512.182	0
20.481	1	2	1	1145.74	0
20.482	1	1	2	1247.3	0
20.521	1	2	1	473.295	0
20.522	1	1	2	706.677	0
20.561	1	2	1	1220.02	0
20.562	1	1	2	851.912	0
20.601	1	2	1	681.933	0
20.602	1	1	2	1821.81	0
20.641	1	2	1	2446.32	0
20.642	1	1	2	2541.96	0
20.681	1	2	1	562.811	0
20.682	1	1	2	1136.59	0
20.721	1	2	1	1068.54	0
20.722	1	1	2	866.174	0
20.761	1	2	1	593.45	0
20.762	1	1	2	2329.12	0
20.801	1	2	1	602.26	0
20.802	1	1	2	998.396	0
20.841	1	2	1	690.861	0
20.842	1	1	2	1175.81	0
20.881	1	2	1	765.143	0
20.882	1	1	2	1556.86	0
20.921	1	2	1	1244.04	0
20.922	1	1	2	730.617	0
20.961	1	2	1	1180.65	0
20.962	1	1	2	471.526	0
21.001	1	2	1	397.198	0
21.002	1	1	2	1065.53	0
21.041	1	2	1	898.424	0
21.042	1	1	2	900.019	0
21.081	1	2	1	1542.32	0
21.082	1	1	2	1732.34	0
21.121	1	2	1	469.369	0
21.122	1	1	2	241.301	0
21.161	1	2	1	450.124	0
21.162	1	1	2	453.241	0
21.201	1	2	1	735.506	0
21.202	1	1	2	607.953	0
21.241	1	2	1	992.219	0
21.242	1	1	2	1430.75	0
21.281	1	2	1	1237.61	0
21.282	1	1	2	751.838	0
21.321	1	2	1	1396.2	0
21.322	1	1	2	1832.84	0
21.361	1	2	1	1367.88	0
21.362	1	1	2	573.204	0
21.401	1	2	1	1019.16	0
21.402	1	1	2	1790.21	0
21.441	1	2	1	754.328	0
21.442	1	1	2	325.357	0
21.481	1	2	1	435.357	0
21.482	1	1	2	1058.47	0
21.521	1	2	1	629.948	0
21.522	1	1	2	1178.44	0
21.561	1	2	1	341.084	0
21.562	1	1	2	1992.38	0
21.601	1	2	1	642.827	0
21.602	1	1	2	1919.49	0
21.641	1	2	1	544.183	0
21.642	1	1	2	1242.1	0
21.681	1	2	1	1343.74	0
21.682	1	1	2	508.509	0
21.721	1	2	1	478.831	0
21.722	1	1	2	1058.54	0
21.761	1	2	1	2109.57	0
21.762	1	1	2	641.575	0
21.801	1	2	1	540.042	0
21.802	1	1	2	1483.96	0
21.841	1	2	1	836.842	0
21.842	1	1	2	748.244	0
21.881	1	2	1	955.163	0
21.882	1	1	2	719.689	0
21.921	1	2	1	579.399	0
21.922	1	1	2	1939.14	0
21.961	1	2	1	658.122	0
21.962	1	1	2	720.039	0
22.001	1	2	1	1458.22	0
22.002	1	1	2	876.934	0
22.041	1	2	1	3291.66	0
22.042	1	1	2	1236.02	0
22.081	1	2	1	1335.14	0
22.082	1	1	2	983.41	0
22.121	1	2	1	1825.6	0
22.122	1	1	2	879.893	0
22.161	1	2	1	1330.44	0
22.162	1	1	2	1744.38	0
22.201	1	2	1	493.548	0
22.202	1	1	2	266.779	0
22.241	1	2	1	1806.58	0
22.242	1	1	2	800.617	0
22.281	1	2	1	1276.39	0
22.282	1	1	2	2173.6	0
22.321	1	2	1	1414.28	0
22.322	1	1	2	766.667	0
22.361	1	2	1	2517.92	0
22.362	1	1	2	558.633	0
22.401	1	2	1	504.891	0
22.402	1	1	2	697.471	0
22.441	1	2	1	1000.83	0
22.442	1	1	2	1445.95	0
22.481	1	2	1	1054.42	0
22.482	1	1	2	2467.93	0
22.521	1	2	1	1128.14	0
22.522	1	1	2	901.947	0
22.561	1	2	1	588.669	0
22.562	1	1	2	1988.64	0
22.601	1	2	1	1385.77	0
22.602	1	1	2	2791.4	0
22.641	1	2	1	1282.88	0
22.642	1	1	2	920.385	0
22.681	1	2	1	1302.13	0
22.682	1	1	2	1314.42	0
22.721	1	2	1	526.839	0
22.722	1	1	2	1501.82	0
22.761	1	2	1	480.135	0
22.762	1	1	2	682.917	0
22.801	1	2	1	639.305	0
22.802	1	1	2	2362.95	0
22.841	1	2	1	648.787	0
22.842	1	1	2	653.352	0
22.881	1	2	1	880.455	0
22.882	1	1	2	3382.15	0
22.921	1	2	1	600.183	0
22.922	1	1	2	444.793	0
22.961	1	2	1	934.629	0
22.962	1	1	2	2379.58	0
23.001	1	2	1	462.157	0
23.002	1	1	2	630.224	0
23.041	1	2	1	475.612	0
23.042	1	1	2	1168.79	0
23.081	1	2	1	719.337	0
23.082	1	1	2	447.876	0
23.121	1	2	1	903.165	0
23.122	1	1	2	964.25	0
23.161	1	2	1	1377.4	0
23.162	1	1	2	2488.22	0
23.201	1	2	1	1533.54	0
23.202	1	1	2	838.043	0
23.241	1	2	1	1081.35	0
23.242	1	1	2	755.164	0
23.281	1	2	1	882.124	0
23.282	1	1	2	720.979	0
23.321	1	2	1	696.533	0
23.322	1	1	2	1289.44	0
23.361	1	2	1	669.871	0
23.362	1	1	2	1156.26	0
23.401	1	2	1	1003.33	0
23.402	1	1	2	908.809	0
23.441	1	2	1	322.408	0
23.442	1	1	2	1373.19	0
23.481	1	2	1	565.721	0
23.482	1	1	2	219.552	0
23.521	1	2	1	1058.55	0
23.522	1	1	2	581.018	0
23.561	1	2	1	1028.28	0
23.562	1	1	2	1938.23	0
23.601	1	2	1	514.438	0
23.602	1	1	2	1271.38	0
23.641	1	2	1	674.789	0
23.642	1	1	2	625.779	0
23.681	1	2	1	730.153	0
23.682	1	1	2	1071.07	0
23.721	1	2	1	635.632	0
23.722	1	1	2	530.514	0
23.761	1	2	1	1375.11	0
23.762	1	1	2	901.914	0
23.801	1	2	1	3364.28	0
23.802	1	1	2	878.084	0
23.841	1	2	1	370.499	0
23.842	1	1	2	611.523	0
23.881	1	2	1	1083.75	0
23.882	1	1	2	2068.2	0
23.921	1	2	1	916.669	0
23.922	1	1	2	613.295	0
23.961	1	2	1	1537.19	0
23.962	1	1	2	1387.06	0
24.001	1	2	1	527.266	0
24.002	1	1	2	1323.34	0
24.041	1	2	1	639.77	0
24.042	1	1	2	1863.99	0
24.081	1	2	1	446.293	0
24.082	1	1	2	1630.37	0
24.121	1	2	1	616.597	0
24.122	1	1	2	546.321	0
24.161	1	2	1	1867.7	0
24.162	1	1	2	810.658	0
24.201	1	2	1	725.576	0
24.202	1	1	2	1671	0
24.241	1	2	1	476.389	0
24.242	1	1	2	2309.78	0
24.281	1	2	1	683.83	0
24.282	1	1	2	2635.68	0
24.321	1	2	1	1041.29	0
24.322	1	1	2	2003.49	0
24.361	1	2	1	743.647	0
24.362	1	1	2	1053.52	0
24.401	1	2	1	444.212	0
24.402	1	1	2	1254.69	0
24.441	1	2	1	1397.48	0
24.442	1	1	2	1312.87	0
24.481	1	2	1	634.568	0
24.482	1	1	2	2235.46	0
24.521	1	2	1	1080.59	0
24.522	1	1	2	546.535	0
24.561	1	2	1	542.073	0
24.562	1	1	2	600.272	0
24.601	1	2	1	887.085	0
24.602	1	1	2	1560.98	0
24.641	1	2	1	415.828	0
24.642	1	1	2	2339.79	0
24.681	1	2	1	1398.11	0
24.682	1	1	2	838.836	0
24.721	1	2	1	2051.65	0
24.722	1	1	2	1268.53	0
24.761	1	2	1	496.288	0
24.762	1	1	2	1476.85	0
24.801	1	2	1	1186.29	0
24.802	1	1	2	798.533	0
24.841	1	2	1	1019.21	0
24.842	1	1	2	3565.86	0
24.881	1	2	1	521.377	0
24.882	1	1	2	683.768	0
24.921	1	2	1	1312.16	0
24.922	1	1	2	1101.45	0
24.961	1	2	1	2385.04	0
24.962	1	1	2	2165.13	0
25.001	1	2	1	1187.59	0
25.002	1	1	2	1582.08	0
25.041	1	2	1	651.208	0
25.042	1	1	2	1288.99	0
25.081	1	2	1	1150.9	0
25.082	1	1	2	1008.62	0
25.121	1	2	1	1334.69	0
25.122	1	1	2	1488.3	0
25.161	1	2	1	459.744	0
25.162	1	1	2	1723.12	0
25.201	1	2	1	1439.64	0
25.202	1	1	2	750.469	0
25.241	1	2	1	773.152	0
25.242	1	1	2	1270.1	0
25.281	1	2	1	1345.24	0
25.282	1	1	2	706.312	0
25.321	1	2	1	1791.71	0
25.322	1	1	2	2836.2	0
25.361	1	2	1	1165.73	0
25.362	1	1	2	2730.47	0
25.401	1	2	1	1108.06	0
25.402	1	1	2	1270.99	0
25.441	1	2	1	956.326	0
25.442	1	1	2	1101.47	0
25.481	1	2	1	995.156	0
25.482	1	1	2	663.831	0
25.521	1	2	1	653.986	0
25.522	1	1	2	1487.5	0
25.561	1	2	1	2891.67	0
25.562	1	1	2	1754.15	0
25.601	1	2	1	499.778	0
25.602	1	1	2	259.133	0
25.641	1	2	1	490.818	0
25.642	1	1	2	1012.16	0
25.681	1	2	1	2552.1	0
25.682	1	1	2	1042.83	0
25.721	1	2	1	1032.15	0
25.722	1	1	2	877.688	0
25.761	1	2	1	3308.69	0
25.762	1	1	2	246.299	0
25.801	1	2	1	695.239	0
25.802	1	1	2	603.07	0
25.841	1	2	1	179.336	0
25.842	1	1	2	1183.57	0
25.881	1	2	1	750.406	0
25.882	1	1	2	685.331	0
25.921	1	2	1	412.328	0
25.922	1	1	2	1578.36	0
25.961	1	2	1	1502.94	0
25.962	1	1	2	2842.24	0
26.001	1	2	1	946.444	0
26.002	1	1	2	1087.6	0
26.041	1	2	1	988.561	0
26.042	1	1	2	959.819	0
26.081	1	2	1	1817.03	0
26.082	1	1	2	1989.9	0
26.121	1	2	1	342.363	0
26.122	1	1	2	2722.76	0
26.161	1	2	1	691.923	0
26.162	1	1	2	908.147	0
26.201	1	2	1	1930.95	0
26.202	1	1	2	1361.35	0
26.241	1	2	1	1059.31	0
26.242	1	1	2	1455.55	0
26.281	1	2	1	531.424	0
26.282	1	1	2	628.384	0
26.321	1	2	1	527.833	0
26.322	1	1	2	2301.67	0
26.361	1	2	1	1671.65	0
26.362	1	1	2	670.783	0
26.401	1	2	1	2195.13	0
26.402	1	1	2	3410.67	0
26.441	1	2	1	1051.35	0
26.442	1	1	2	506.334	0
26.481	1	2	1	1260.97	0
26.482	1	1	2	2376.86	0
26.521	1	2	1	512.573	0
26.522	1	1	2	632.254	0
26.561	1	2	1	1606.27	0
26.562	1	1	2	1350.53	0
26.601	1	2	1	985.951	0
26.602	1	1	2	3388.35	0
26.641	1	2	1	788.795	0
26.642	1	1	2	396.475	0
26.681	1	2	1	895.256	0
26.682	1	1	2	1047.84	0
26.721	1	2	1	979.837	0
26.722	1	1	2	928.301	0
26.761	1	2	1	1025.6	0
26.762	1	1	2	1522.69	0
26.801	1	2	1	1236.02	0
26.802	1	1	2	1420.61	0
26.841	1	2	1	353.05	0
26.842	1	1	2	1104.72	0
26.881	1	2	1	709.78	0
26.882	1	1	2	774.578	0
26.921	1	2	1	939.648	0
26.922	1	1	2	700.639	0
26.961	1	2	1	3177.36	0
26.962	1	1	2	2339.99	0
27.001	1	2	1	781.206	0
27.002	1	1	2	1081.14	0
27.041	1	2	1	708.051	0
27.042	1	1	2	1231.63	0
27.081	1	2	1	851.419	0
27.082	1	1	2	415.524	0
27.121	1	2	1	856.564	0
27.122	1	1	2	2682.11	0
27.161	1	2	1	1204.04	0
27.162	1	1	2	2978.16	0
27.201	1	2	1	902.694	0
27.202	1	1	2	745.14	0
27.241	1	2	1	641.649	0
27.242	1	1	2	1411.95	0
27.281	1	2	1	1117.75	0
27.282	1	1	2	999.337	0
27.321	1	2	1	1892.39	0
27.322	1	1	2	863.003	0
27.361	1	2	1	727.429	0
27.362	1	1	2	1000.61	0
27.401	1	2	1	1441.06	0
27.402	1	1	2	601.541	0
27.441	1	2	1	2443.54	0
27.442	1	1	2	799.099	0
27.481	1	2	1	1091.33	0
27.482	1	1	2	1503.02	0
27.521	1	2	1	580.707	0
27.522	1	1	2	931.596	0
27.561	1	2	1	1355.09	0
27.562	1	1	2	1570.18	0
27.601	1	2	1	887.212	0
27.602	1	1	2	1603.37	0
27.641	1	2	1	758.097	0
27.642	1	1	2	852.076	0
27.681	1	2	1	657.174	0
27.682	1	1	2	448.122	0
27.721	1	2	1	871.564	0
27.722	1	1	2	2634.99	0
27.761	1	2	1	800.223	0
27.762	1	1	2	1283.78	0
27.801	1	2	1	964.979	0
27.802	1	1	2	1025.08	0
27.841	1	2	1	1525.31	0
27.842	1	1	2	304.371	0
27.881	1	2	1	1399.97	0
27.882	1	1	2	2458.27	0
27.921	1	2	1	318.132	0
27.922	1	1	2	3019.82	0
27.961	1	2	1	1044.81	0
27.962	1	1	2	566.341	0
28.001	1	2	1	923.368	0
28.002	1	1	2	993.016	0
28.041	1	2	1	1388.89	0
28.042	1	1	2	1681.26	0
28.081	1	2	1	1965.69	0
28.082	1	1	2	929.375	0
28.121	1	2	1	1864.22	0
28.122	1	1	2	1630.18	0
28.161	1	2	1	930.111	0
28.162	1	1	2	488.051	0
28.201	1	2	1	468.914	0
28.202	1	1	2	1395.43	0
28.241	1	2	1	1003.29	0
28.242	1	1	2	189.242	0
28.281	1	2	1	1639.87	0
28.282	1	1	2	857.552	0
28.321	1	2	1	2386.04	0
28.322	1	1	2	1253.17	0
28.361	1	2	1	1081.95	0
28.362	1	1	2	2065.72	0
28.401	1	2	1	395.403	0
28.402	1	1	2	487.079	0
28.441	1	2	1	561.044	0
28.442	1	1	2	1112.29	0
28.481	1	2	1	892.462	0
28.482	1	1	2	2708.97	0
28.521	1	2	1	1198.27	0
28.522	1	1	2	1680.76	0
28.561	1	2	1	814.509	0
28.562	1	1	2	904.359	0
28.601	1	2	1	1048.9	0
28.602	1	1	2	571.337	0
28.641	1	2	1	1662.23	0
28.642	1	1	2	540.277	0
28.681	1	2	1	340.262	0
28.682	1	1	2	1026.73	0
28.721	1	2	1	641.388	0
28.722	1	1	2	592.799	0
28.761	1	2	1	553.729	0
28.762	1	1	2	698.427	0
28.801	1	2	1	1188.86	0
28.802	1	1	2	1529.57	0
28.841	1	2	1	618.1	0
28.842	1	1	2	476.282	0
28.881	1	2	1	1661.23	0
28.882	1	1	2	492.523	0
28.921	1	2	1	611.007	0
28.922	1	1	2	710.335	0
28.961	1	2	1	1776.51	0
28.962	1	1	2	876.71	0
29.001	1	2	1	853.893	0
29.002	1	1	2	207.789	0
29.041	1	2	1	790.282	0
29.042	1	1	2	1081	0
29.081	1	2	1	986.8	0
29.082	1	1	2	997.096	0
29.121	1	2	1	1008.24	0
29.122	1	1	2	779.386	0
29.161	1	2	1	314.197	0
29.162	1	1	2	187.455	0
29.201	1	2	1	671.925	0
29.202	1	1	2	675.701	0
29.241	1	2	1	1285.29	0
29.242	1	1	2	1442.62	0
29.281	1	2	1	761.406	0
29.282	1	1	2	691.964	0
29.321	1	2	1	960.607	0
29.322	1	1	2	1592.12	0
29.361	1	2	1	952.719	0
29.362	1	1	2	2402.65	0
29.401	1	2	1	500.531	0
29.402	1	1	2	448.108	0
29.441	1	2	1	1506.45	0
29.442	1	1	2	1736.95	0
29.481	1	2	1	814.762	0
29.482	1	1	2	686.397	0
29.521	1	2	1	805.477	0
29.522	1	1	2	826.257	0
29.561	1	2	1	497.292	0
29.562	1	1	2	1520.15	0
29.601	1	2	1	616.662	0
29.602	1	1	2	1484.76	0
29.641	1	2	1	1049.71	0
29.642	1	1	2	641.178	0
29.681	1	2	1	694.64	0
29.682	1	1	2	884.57	0
29.721	1	2	1	546.176	0
29.722	1	1	2	857.408	0
29.761	1	2	1	1458.77	0
29.762	1	1	2	1093.35	0
29.801	1	2	1	551.174	0
29.802	1	1	2	977.8	0
29.841	1	2	1	536.837	0
29.842	1	1	2	320.435	0
29.881	1	2	1	683.197	0
29.882	1	1	2	698.699	0
29.921	1	2	1	833.517	0
29.922	1	1	2	1220.67	0
29.961	1	2	1	1509.7	0
29.962	1	1	2	761.902	0
30.001	1	2	1	1105.47	0
30.002	1	1	2	975.112	0
30.041	1	2	1	1102.24	0
30.042	1	1	2	1815.77	0
30.081	1	2	1	374.128	0
30.082	1	1	2	333.215	0
30.121	1	2	1	1586	0
30.122	1	1	2	703.35	0
30.161	1	2	1	811.534	0
30.162	1	1	2	1957.43	0
30.201	1	2	1	1019.02	0
30.202	1	1	2	1026.61	0
30.241	1	2	1	1247.95	0
30.242	1	1	2	534.602	0
30.281	1	2	1	1377.9	0
30.282	1	1	2	540.497	0
30.321	1	2	1	580.02	0
30.322	1	1	2	1650.14	0
30.361	1	2	1	739.155	0
30.362	1	1	2	2224.53	0
30.401	1	2	1	1978.61	0
30.402	1	1	2	1007.07	0
30.441	1	2	1	1391.01	0
30.442	1	1	2	1263.97	0
30.481	1	2	1	1165.48	0
30.482	1	1	2	1531.09	0
30.521	1	2	1	1526.86	0
30.522	1	1	2	1287.88	0
30.561	1	2	1	1168.95	0
30.562	1	1	2	755.324	0
30.601	1	2	1	906.207	0
30.602	1	1	2	1714.79	0
30.641	1	2	1	331.231	0
30.642	1	1	2	224.562	0
30.681	1	2	1	775.076	0
30.682	1	1	2	377.999	0
30.721	1	2	1	431.472	0
30.722	1	1	2	778.239	0
30.761	1	2	1	431.072	0
30.762	1	1	2	1608.81	0
30.801	1	2	1	1203.54	0
30.802	1	1	2	866.925	0
30.841	1	2	1	657.198	0
30.842	1	1	2	1812.46	0
30.881	1	2	1	1157.73	0
30.882	1	1	2	524.173	0
30.921	1	2	1	1332.02	0
30.922	1	1	2	1641.77	0
30.961	1	2	1	445.358	0
30.962	1	1	2	201.237	0
31.001	1	2	1	2456.97	0
31.002	1	1	2	2515.71	0
31.041	1	2	1	916.819	0
31.042	1	1	2	903.703	0
31.081	1	2	1	977.47	0
31.082	1	1	2	648.421	0
31.121	1	2	1	1527.61	0
31.122	1	1	2	918.467	0
31.161	1	2	1	813.858	0
31.162	1	1	2	625.967	0
31.201	1	2	1	654.616	0
31.202	1	1	2	650.977	0
31.241	1	2	1	2744.15	0
31.242	1	1	2	454.002	0
31.281	1	2	1	1351.25	0
31.282	1	1	2	713.4	0
31.321	1	2	1	408.308	0
31.322	1	1	2	1821.26	0
31.361	1	2	1	788.91	0
31.362	1	1	2	650.333	0
31.401	1	2	1	1470.92	0
31.402	1	1	2	482.882	0
31.441	1	2	1	2913.05	0
31.442	1	1	2	753.246	0
31.481	1	2	1	1650.63	0
31.482	1	1	2	1011.06	0
31.521	1	2	1	1222.94	0
31.522	1	1	2	1868.1	0
31.561	1	2	1	1114.13	0
31.562	1	1	2	738.854	0
31.601	1	2	1	328.025	0
31.602	1	1	2	478.106	0
31.641	1	2	1	2549.27	0
31.642	1	1	2	672.092	0
31.681	1	2	1	3017.84	0
31.682	1	1	2	1044.1	0
31.721	1	2	1	595.495	0
31.722	1	1	2	736.736	0
31.761	1	2	1	1653	0
31.762	1	1	2	460.824	0
31.801	1	2	1	1154.03	0
31.802	1	1	2	1408.07	0
31.841	1	2	1	760.684	0
31.842	1	1	2	618.981	0
31.881	1	2	1	1042.74	0
31.882	1	1	2	561.048	0
31.921	1	2	1	562.377	0
31.922	1	1	2	663.134	0
31.961	1	2	1	862.895	0
31.962	1	1	2	816.766	0
32.001	1	2	1	1712.88	0
32.002	1	1	2	1633.35	0
32.041	1	2	1	745.66	0
32.042	1	1	2	430.792	0
32.081	1	2	1	2676.69	0
32.082	1	1	2	1434.33	0
32.121	1	2	1	1868.15	0
32.122	1	1	2	784.872	0
32.161	1	2	1	1234.82	0
32.162	1	1	2	528.887	0
32.201	1	2	1	1037.05	0
32.202	1	1	2	1251.53	0
32.241	1	2	1	806.015	0
32.242	1	1	2	1375.66	0
32.281	1	2	1	1617.1	0
32.282	1	1	2	892.008	0
32.321	1	2	1	1513.79	0
32.322	1	1	2	980.678	0
32.361	1	2	1	969.301	0
32.362	1	1	2	635.067	0
32.401	1	2	1	806.198	0
32.402	1	1	2	875.183	0
32.441	1	2	1	2206.18	0
32.442	1	1	2	640.509	0
32.481	1	2	1	1081.14	0
32.482	1	1	2	826.48	0
32.521	1	2	1	1169.94	0
32.522	1	1	2	758.415	0
32.561	1	2	1	1143.79	0
32.562	1	1	2	1772.68	0
32.601	1	2	1	1826.53	0
32.602	1	1	2	619.108	0
32.641	1	2	1	1861.48	0
32.642	1	1	2	496.396	0
32.681	1	2	1	449.34	0
32.682	1	1	2	786.292	0
32.721	1	2	1	1453.49	0
32.722	1	1	2	987.923	0
32.761	1	2	1	1089.29	0
32.762	1	1	2	790.302	0
32.801	1	2	1	721.005	0
32.802	1	1	2	310.099	0
32.841	1	2	1	1123.32	0
32.842	1	1	2	1299.83	0
32.881	1	2	1	835.692	0
32.882	1	1	2	802.975	0
32.921	1	2	1	2171.55	0
32.922	1	1	2	596.49	0
32.961	1	2	1	1666.51	0
32.962	1	1	2	612.804	0
33.001	1	2	1	1542.23	0
33.002	1	1	2	778.577	0
33.041	1	2	1	753.627	0
33.042	1	1	2	557.76	0
33.081	1	2	1	3619.01	0
33.082	1	1	2	2553.99	0
33.121	1	2	1	580.437	0
33.122	1	1	2	1048.36	0
33.161	1	2	1	897.497	0
33.162	1	1	2	3604.25	0
33.201	1	2	1	2267.95	0
33.202	1	1	2	703.224	0
33.241	1	2	1	1749.23	0
33.242	1	1	2	145.836	0
33.281	1	2	1	1995.63	0
33.282	1	1	2	735.338	0
33.321	1	2	1	545.521	0
33.322	1	1	2	390.034	0
33.361	1	2	1	363.068	0
33.362	1	1	2	1657.72	0
33.401	1	2	1	713.915	0
33.402	1	1	2	943.532	0
33.441	1	2	1	781.802	0
33.442	1	1	2	1214.24	0
33.481	1	2	1	835.903	0
33.482	1	1	2	403.696	0
33.521	1	2	1	614.073	0
33.522	1	1	2	1096.96	0
33.561	1	2	1	1548.66	0
33.562	1	1	2	1745.96	0
33.601	1	2	1	903.235	0
33.602	1	1	2	482.711	0
33.641	1	2	1	473.536	0
33.642	1	1	2	1142.55	0
33.681	1	2	1	898.044	0
33.682	1	1	2	1108.17	0
33.721	1	2	1	1209.83	0
33.722	1	1	2	1905.05	0
33.761	1	2	1	1328.93	0
33.762	1	1	2	1842.49	0
33.801	1	2	1	1721.83	0
33.802	1	1	2	444.134	0
33.841	1	2	1	539.957	0
33.842	1	1	2	1438.21	0
33.881	1	2	1	604.013	0
