% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
9323	1	2	1	0	16	3822	0	1	1	0
9330	1	2	1	0	4	903	0	1	1	0
9331	1	1	2	0	4	903	0	1	1	0
9337	1	2	1	0	4	903	0	1	1	0
9338	1	2	1	0	4	903	0	1	1	0
9339	1	2	1	0	4	903	0	1	1	0
9356	1	2	1	0	4	903	0	1	1	0
9376	1	2	1	0	24	6882	0	1	1	0
9379	1	2	1	0	24	6882	0	1	1	0
9380	1	2	1	0	24	3422	0	1	1	0
9380	1	1	2	0	28	4587	0	1	1	0
9387	1	2	1	0	24	6882	0	1	1	0
9388	1	2	1	0	24	6882	0	1	1	0
9400	1	2	1	0	24	6882	0	1	1	0
9425	1	2	1	0	28	9422	0	1	1	0
9429	1	1	2	0	2	573	0	1	1	0
9437	1	2	1	0	28	9422	0	1	1	0
9438	1	2	1	0	28	9422	0	1	0	0
9445	1	2	1	0	28	9422	1	0	1	0
9447	1	2	1	0	4	903	0	1	1	0
9448	1	2	1	0	4	903	0	1	1	0
9452	1	2	1	0	4	903	0	1	1	0
9459	1	2	1	0	4	903	0	1	1	0
9474	1	2	1	0	4	903	0	1	1	0
9478	1	1	2	0	2	573	0	1	1	0
9484	1	2	1	0	4	903	0	1	1	0
9494	1	2	1	0	24	6882	0	1	1	0
9495	1	2	1	0	24	6882	0	1	1	0
9511	1	2	1	0	24	6882	0	1	1	0
9526	1	2	1	0	24	6882	0	1	1	0
9527	1	1	2	0	14	3182	0	1	1	0
9544	1	2	1	0	12	2481	0	1	1	0
9545	1	2	1	0	12	2481	0	1	1	0
9546	1	2	1	0	12	2481	0	1	1	0
9549	1	2	1	0	12	2481	0	1	1	0
9556	1	2	1	0	12	2481	0	1	1	0
9557	1	2	1	0	12	2481	0	1	1	0
9563	1	2	1	0	12	2481	0	1	1	0
9570	1	2	1	0	6	1287	0	1	1	0
9576	1	1	2	0	18	4587	0	1	1	0
9585	1	2	1	0	6	1287	0	1	1	0
9586	1	2	1	0	6	1287	0	1	1	0
9593	1	2	1	0	6	1287	0	1	1	0
9594	1	2	1	0	6	1287	0	1	1	0
9595	1	2	1	0	6	1287	0	1	1	0
9596	1	2	1	0	6	1287	0	1	1	0
9597	1	2	1	0	6	1287	0	1	1	0
9599	1	2	1	0	6	1287	0	1	1	0
9601	1	2	1	0	6	1287	0	1	1	0
9606	1	2	1	0	6	1287	0	1	1	0
9615	1	2	1	0	0	349	0	1	1	0
9625	1	2	1	0	28	4587	0	1	0	0
9625	1	1	2	0	10	1095	0	1	1	0
9635	1	2	1	0	0	349	0	1	1	0
9636	1	2	1	0	0	349	0	1	1	0
9637	1	2	1	0	0	349	0	1	1	0
9638	1	2	1	0	0	349	0	1	1	0
9639	1	2	1	0	0	349	0	1	1	0
9640	1	2	1	0	0	349	0	1	1	0
9641	1	2	1	0	0	349	0	1	1	0
9642	1	2	1	0	0	349	0	1	1	0
9643	1	2	1	0	0	349	0	1	1	0
9644	1	2	1	0	0	349	0	1	1	0
9645	1	2	1	0	0	349	0	1	1	0
9646	1	2	1	0	0	349	0	1	1	0
9647	1	2	1	0	20	5477	0	1	1	0
9670	1	2	1	0	20	5477	0	1	1	0
9674	1	2	1	0	20	2673	0	1	0	0
9674	1	1	2	0	20	2673	0	1	1	0
9685	1	2	1	0	20	5477	0	1	1	0
9688	1	2	1	0	22	5861	0	1	1	0
9689	1	2	1	0	22	5861	0	1	1	0
9690	1	2	1	0	22	5861	0	1	1	0
9706	1	2	1	0	22	5861	0	1	1	0
9723	1	1	2	0	14	3182	0	1	1	0
9724	1	2	1	0	22	2865	0	1	1	0
9724	1	1	2	0	14	1620	0	1	0	0
9734	1	2	1	0	22	5861	0	1	1	0
9750	1	2	1	0	22	5861	0	1	1	0
9772	1	1	2	0	6	1287	0	1	1	0
9782	1	2	1	0	16	3822	0	1	1	0
9799	1	2	1	0	16	3822	0	1	1	0
9800	1	2	1	0	16	3822	0	1	1	0
9802	1	2	1	0	16	3822	0	1	1	0
9809	1	2	1	0	18	4587	0	1	1	0
9819	1	2	1	0	18	4587	0	1	1	0
9821	1	1	2	0	18	4587	0	1	1	0
9830	1	2	1	0	18	4587	0	1	1	0
9839	1	2	1	0	18	4587	0	1	1	0
9844	1	2	1	0	18	4587	0	1	1	0
9854	1	2	1	0	10	2196	0	1	1	0
9861	1	2	1	0	10	2196	0	1	1	0
9864	1	2	1	0	10	2196	0	1	1	0
9871	1	2	1	0	10	1095	0	1	1	0
9871	1	1	2	0	26	3822	0	1	1	0
9877	1	2	1	0	10	2196	0	1	1	0
9889	1	2	1	0	18	4587	0	1	1	0
9913	1	2	1	0	18	4587	0	1	1	0
9920	1	1	2	0	18	4587	0	1	1	0
9923	1	2	1	0	18	4587	0	1	1	0
9926	1	2	1	0	18	4587	0	1	1	0
9936	1	2	1	0	14	3182	0	1	1	0
9938	1	2	1	0	14	3182	0	1	1	0
9939	1	2	1	0	14	3182	0	1	1	0
9942	1	2	1	0	14	3182	0	1	1	0
9962	1	2	1	0	14	3182	0	1	1	0
9969	1	2	1	0	18	2292	0	1	1	0
9969	1	1	2	0	28	4587	0	1	1	0
9985	1	2	1	0	18	4587	0	1	1	0
9987	1	2	1	0	18	4587	0	1	1	0
9988	1	2	1	0	18	4587	0	1	1	0
10001	1	2	1	0	18	4587	0	1	1	0
10016	1	2	1	0	28	9422	0	1	1	0
10018	1	1	2	0	24	6882	0	1	1	0
10034	1	2	1	0	28	9422	0	1	0	0
10035	1	2	1	0	28	9422	0	1	0	0
10041	1	2	1	0	28	9422	1	0	1	0
10042	1	2	1	0	28	9422	1	0	1	0
10048	1	2	1	0	14	3182	0	1	1	0
10067	1	1	2	0	18	4587	0	1	1	0
10068	1	2	1	0	14	3182	0	1	1	0
10090	1	2	1	0	14	3182	0	1	1	0
10091	1	2	1	0	14	3182	0	1	1	0
10092	1	2	1	0	14	3182	0	1	1	0
10093	1	2	1	0	14	3182	0	1	1	0
10100	1	2	1	0	14	3182	0	1	1	0
10101	1	2	1	0	14	3182	0	1	1	0
10110	1	2	1	0	14	3182	0	1	1	0
10116	1	1	2	0	24	6882	0	1	1	0
10137	1	2	1	0	6	1287	0	1	1	0
10143	1	2	1	0	6	1287	0	1	1	0
10160	1	2	1	0	6	1287	0	1	1	0
10165	1	1	2	0	4	903	0	1	1	0
10180	1	2	1	0	24	6882	0	1	1	0
10186	1	2	1	0	24	6882	0	1	1	0
10209	1	2	1	0	16	3822	0	1	1	0
10214	1	1	2	0	28	9422	0	1	1	0
10229	1	2	1	0	16	3822	0	1	1	0
10230	1	2	1	0	16	3822	0	1	1	0
10235	1	2	1	0	16	3822	0	1	1	0
10250	1	2	1	0	16	3822	0	1	1	0
10259	1	2	1	0	16	3822	0	1	1	0
10263	1	1	2	0	12	2481	0	1	1	0
10268	1	2	1	0	16	3822	0	1	1	0
10278	1	2	1	0	16	3822	0	1	1	0
10279	1	2	1	0	16	3822	0	1	1	0
10280	1	2	1	0	16	3822	0	1	1	0
10294	1	2	1	0	6	1287	0	1	1	0
10308	1	2	1	0	6	1287	0	1	1	0
10312	1	1	2	0	20	5477	0	1	1	0
10318	1	2	1	0	6	1287	0	1	1	0
10328	1	2	1	0	18	4587	0	1	1	0
10329	1	2	1	0	18	4587	0	1	1	0
10339	1	2	1	0	18	4587	0	1	1	0
10340	1	2	1	0	18	4587	0	1	1	0
10353	1	2	1	0	18	4587	0	1	1	0
10354	1	2	1	0	18	4587	0	1	1	0
10361	1	1	2	0	10	2196	0	1	1	0
10363	1	2	1	0	18	4587	0	1	1	0
10363	1	1	2	0	10	2196	0	1	1	0
10378	1	2	1	0	16	3822	0	1	1	0
10379	1	2	1	0	16	3822	0	1	1	0
10389	1	2	1	0	16	3822	0	1	1	0
10390	1	2	1	0	16	3822	0	1	1	0
10391	1	2	1	0	16	3822	0	1	1	0
10400	1	2	1	0	16	3822	0	1	1	0
10401	1	2	1	0	16	3822	0	1	1	0
10410	1	1	2	0	26	7708	0	1	1	0
10413	1	2	1	0	4	903	0	1	1	0
10428	1	2	1	0	4	903	0	1	1	0
10429	1	2	1	0	4	903	0	1	1	0
10430	1	2	1	0	4	903	0	1	1	0
10431	1	2	1	0	4	903	0	1	1	0
10432	1	2	1	0	4	903	0	1	1	0
10433	1	2	1	0	4	903	0	1	1	0
10434	1	2	1	0	4	903	0	1	1	0
10435	1	2	1	0	4	903	0	1	1	0
10436	1	2	1	0	4	903	0	1	1	0
10438	1	2	1	0	4	903	0	1	1	0
10439	1	2	1	0	4	903	0	1	1	0
10440	1	2	1	0	4	903	0	1	1	0
10443	1	2	1	0	4	903	0	1	1	0
10450	1	2	1	0	18	4587	0	1	1	0
10459	1	1	2	0	22	5861	0	1	1	0
10475	1	2	1	0	18	4587	0	1	1	0
10480	1	2	1	0	18	4587	0	1	1	0
10481	1	2	1	0	18	4587	0	1	1	0
10485	1	2	1	0	18	4587	0	1	1	0
10486	1	2	1	0	18	4587	0	1	1	0
10508	1	1	2	0	14	3182	0	1	1	0
10524	1	2	1	0	22	5861	0	1	1	0
10525	1	2	1	0	22	5861	0	1	1	0
10533	1	2	1	0	20	5477	0	1	1	0
10540	1	2	1	0	20	5477	0	1	1	0
10555	1	2	1	0	20	5477	0	1	1	0
10557	1	2	1	0	20	5477	0	1	1	0
10557	1	1	2	0	20	5477	0	1	1	0
10573	1	2	1	0	18	4587	0	1	1	0
10574	1	2	1	0	18	4587	0	1	1	0
10575	1	2	1	0	18	4587	0	1	1	0
10590	1	2	1	0	18	4587	0	1	1	0
10602	1	2	1	0	18	4587	0	1	1	0
10606	1	1	2	0	10	2196	0	1	1	0
10615	1	2	1	0	28	9422	0	1	1	0
10622	1	2	1	0	28	9422	0	1	1	0
10623	1	2	1	0	28	9422	0	1	1	0
10635	1	2	1	0	28	9422	0	1	1	0
10649	1	2	1	0	12	2481	0	1	1	0
10655	1	1	2	0	18	4587	0	1	1	0
10665	1	2	1	0	12	2481	0	1	1	0
10666	1	2	1	0	12	2481	0	1	1	0
10667	1	2	1	0	12	2481	0	1	1	0
10671	1	2	1	0	12	2481	0	1	1	0
10672	1	2	1	0	12	2481	0	1	1	0
10673	1	2	1	0	12	2481	0	1	1	0
10676	1	2	1	0	12	2481	0	1	1	0
10677	1	2	1	0	12	2481	0	1	1	0
10686	1	2	1	0	12	2481	0	1	1	0
10687	1	2	1	0	4	903	0	1	1	0
10704	1	1	2	0	22	5861	0	1	1	0
10709	1	2	1	0	4	903	0	1	1	0
10714	1	2	1	0	4	903	0	1	1	0
10715	1	2	1	0	4	903	0	1	1	0
10716	1	2	1	0	4	903	0	1	1	0
10717	1	2	1	0	4	903	0	1	1	0
10718	1	2	1	0	4	903	0	1	1	0
10719	1	2	1	0	4	903	0	1	1	0
10720	1	2	1	0	4	903	0	1	1	0
10721	1	2	1	0	4	903	0	1	1	0
10722	1	2	1	0	4	903	0	1	1	0
10723	1	2	1	0	4	903	0	1	1	0
10724	1	2	1	0	4	903	0	1	1	0
10725	1	2	1	0	4	903	0	1	1	0
10726	1	2	1	0	4	903	0	1	1	0
10727	1	2	1	0	18	4587	0	1	1	0
10730	1	2	1	0	18	4587	0	1	1	0
10753	1	1	2	0	16	3822	0	1	1	0
10758	1	2	1	0	18	4587	0	1	1	0
10759	1	2	1	0	18	4587	0	1	1	0
10763	1	2	1	0	18	4587	0	1	1	0
10764	1	2	1	0	18	4587	0	1	1	0
10765	1	2	1	0	18	4587	0	1	1	0
10766	1	2	1	0	18	4587	0	1	1	0
10767	1	2	1	0	10	2196	0	1	1	0
10768	1	2	1	0	10	2196	0	1	1	0
10769	1	2	1	0	10	2196	0	1	1	0
10770	1	2	1	0	10	2196	0	1	1	0
10789	1	2	1	0	10	2196	0	1	1	0
10802	1	1	2	0	12	2481	0	1	1	0
10803	1	2	1	0	10	2196	0	1	1	0
10804	1	2	1	0	10	2196	0	1	1	0
10807	1	2	1	0	12	2481	0	1	1	0
10808	1	2	1	0	12	2481	0	1	1	0
10809	1	2	1	0	12	2481	0	1	1	0
10811	1	2	1	0	12	2481	0	1	1	0
10812	1	2	1	0	12	2481	0	1	1	0
10813	1	2	1	0	12	2481	0	1	1	0
10814	1	2	1	0	12	2481	0	1	1	0
10822	1	2	1	0	12	2481	0	1	1	0
10848	1	2	1	0	22	5861	0	1	1	0
10851	1	1	2	0	10	2196	0	1	1	0
10852	1	2	1	0	22	5861	0	1	1	0
10853	1	2	1	0	22	5861	0	1	1	0
10854	1	2	1	0	22	5861	0	1	1	0
10857	1	2	1	0	22	5861	0	1	1	0
10858	1	2	1	0	22	5861	0	1	1	0
10864	1	2	1	0	22	5861	0	1	1	0
10872	1	2	1	0	22	5861	0	1	1	0
10900	1	1	2	0	14	3182	0	1	1	0
10901	1	2	1	0	0	349	0	1	1	0
10902	1	2	1	0	0	349	0	1	1	0
10903	1	2	1	0	0	349	0	1	1	0
10916	1	2	1	0	0	349	0	1	1	0
10931	1	2	1	0	16	3822	0	1	1	0
10949	1	1	2	0	12	2481	0	1	1	0
10950	1	2	1	0	18	2292	0	1	1	0
10950	1	1	2	0	12	1239	0	1	0	0
10951	1	2	1	0	16	3822	0	1	1	0
10962	1	2	1	0	16	3822	0	1	1	0
10963	1	2	1	0	16	3822	0	1	1	0
10975	1	2	1	0	18	4587	0	1	1	0
10990	1	2	1	0	18	4587	0	1	1	0
10998	1	1	2	0	14	3182	0	1	1	0
10999	1	2	1	0	18	4587	0	1	1	0
11000	1	2	1	0	18	4587	0	1	1	0
11004	1	2	1	0	18	4587	0	1	1	0
11011	1	2	1	0	2	573	0	1	1	0
11012	1	2	1	0	2	573	0	1	1	0
11015	1	2	1	0	2	573	0	1	1	0
11019	1	2	1	0	2	573	0	1	1	0
11039	1	2	1	0	2	573	0	1	1	0
11047	1	1	2	0	14	3182	0	1	1	0
11048	1	2	1	0	26	3822	0	1	1	0
11048	1	1	2	0	16	1908	0	1	0	0
11049	1	2	1	0	0	349	0	1	1	0
11050	1	2	1	0	0	349	0	1	1	0
11051	1	2	1	0	0	349	0	1	1	0
11052	1	2	1	0	0	349	0	1	1	0
11053	1	2	1	0	0	349	0	1	1	0
11054	1	2	1	0	0	349	0	1	1	0
11055	1	2	1	0	0	349	0	1	1	0
11056	1	2	1	0	0	349	0	1	1	0
11057	1	2	1	0	0	349	0	1	1	0
11058	1	2	1	0	0	349	0	1	1	0
11059	1	2	1	0	0	349	0	1	1	0
11060	1	2	1	0	0	349	0	1	1	0
11061	1	2	1	0	0	349	0	1	1	0
11062	1	2	1	0	0	349	0	1	1	0
11063	1	2	1	0	0	349	0	1	1	0
11064	1	2	1	0	0	349	0	1	1	0
11067	1	2	1	0	0	349	0	1	1	0
11069	1	2	1	0	0	349	0	1	1	0
11077	1	2	1	0	0	349	0	1	1	0
11078	1	2	1	0	0	349	0	1	1	0
11093	1	2	1	0	18	4587	0	1	1	0
11096	1	1	2	0	26	7708	0	1	1	0
11097	1	2	1	0	22	2865	0	1	1	0
11097	1	1	2	0	28	4587	0	1	0	0
11098	1	2	1	0	18	4587	0	1	1	0
11099	1	2	1	0	18	4587	0	1	1	0
11100	1	2	1	0	18	4587	0	1	1	0
11104	1	2	1	0	18	4587	0	1	1	0
11105	1	2	1	0	18	4587	0	1	1	0
11111	1	2	1	0	18	4587	0	1	1	0
11126	1	2	1	0	18	4587	0	1	1	0
11136	1	2	1	0	24	6882	0	1	1	0
11142	1	2	1	0	24	6882	0	1	1	0
11143	1	2	1	0	24	6882	0	1	1	0
11145	1	2	1	0	24	6882	0	1	1	0
11145	1	1	2	0	28	9422	0	1	1	0
11146	1	2	1	0	24	3422	0	1	1	0
11146	1	1	2	0	28	4587	0	1	0	0
11147	1	2	1	0	24	6882	0	1	1	0
11164	1	2	1	0	24	6882	0	1	1	0
11175	1	2	1	0	8	1764	0	1	1	0
11176	1	2	1	0	8	1764	0	1	1	0
11185	1	2	1	0	8	1764	0	1	1	0
11191	1	2	1	0	8	1764	0	1	1	0
11192	1	2	1	0	8	1764	0	1	1	0
11193	1	2	1	0	8	1764	0	1	1	0
11194	1	2	1	0	8	871	0	1	1	0
11194	1	1	2	0	20	2673	0	1	1	0
11195	1	2	1	0	8	871	0	1	1	0
11195	1	1	2	0	20	2673	0	1	0	0
11196	1	2	1	0	8	1764	0	1	1	0
11197	1	2	1	0	8	1764	0	1	1	0
11198	1	2	1	0	8	1764	0	1	1	0
11199	1	2	1	0	8	1764	0	1	1	0
11202	1	2	1	0	8	1764	0	1	1	0
11205	1	2	1	0	8	1764	0	1	1	0
11223	1	2	1	0	8	1764	0	1	1	0
11235	1	2	1	0	8	1764	0	1	1	0
11240	1	2	1	0	8	1764	0	1	1	0
11241	1	2	1	0	8	1764	0	1	1	0
11242	1	2	1	0	8	1764	0	1	1	0
11243	1	2	1	0	28	4587	0	1	1	0
11243	1	1	2	0	4	453	0	1	1	0
11244	1	2	1	0	28	4587	0	1	1	0
11244	1	1	2	0	4	453	0	1	0	0
11245	1	2	1	0	8	1764	0	1	1	0
11252	1	2	1	0	20	5477	0	1	1	0
11258	1	2	1	0	20	5477	0	1	1	0
11268	1	2	1	0	20	5477	0	1	1	0
11282	1	2	1	0	20	5477	0	1	1	0
11284	1	2	1	0	20	5477	0	1	1	0
11285	1	2	1	0	20	5477	0	1	1	0
11289	1	2	1	0	20	5477	0	1	1	0
11292	1	2	1	0	20	2673	0	1	0	0
11292	1	1	2	0	22	2865	0	1	1	0
11294	1	2	1	0	20	5477	0	1	1	0
11301	1	2	1	0	20	5477	0	1	1	0
11304	1	2	1	0	20	5477	0	1	1	0
11306	1	2	1	0	20	5477	0	1	1	0
11341	1	2	1	0	14	1620	0	1	1	0
11341	1	1	2	0	8	871	0	1	1	0
11342	1	2	1	0	14	1620	0	1	1	0
11342	1	1	2	0	8	871	0	1	0	0
11367	1	2	1	0	18	4587	0	1	1	0
11368	1	2	1	0	18	4587	0	1	1	0
11369	1	2	1	0	18	4587	0	1	1	0
11385	1	2	1	0	18	4587	0	1	1	0
11390	1	2	1	0	18	2292	0	1	0	0
11390	1	1	2	0	26	3822	0	1	1	0
11394	1	2	1	0	18	4587	0	1	1	0
11401	1	2	1	0	18	4587	0	1	1	0
11411	1	2	1	0	26	7708	0	1	1	0
11416	1	2	1	0	26	7708	0	1	1	0
11428	1	2	1	0	26	7708	0	1	1	0
11429	1	2	1	0	26	7708	0	1	1	0
11436	1	2	1	0	26	7708	0	1	1	0
11439	1	1	2	0	20	5477	0	1	1	0
11444	1	2	1	0	26	7708	0	1	1	0
11453	1	2	1	0	8	1764	0	1	1	0
11465	1	2	1	0	8	1764	0	1	1	0
11466	1	2	1	0	8	1764	0	1	1	0
11467	1	2	1	0	8	1764	0	1	1	0
11468	1	2	1	0	8	1764	0	1	1	0
11469	1	2	1	0	8	1764	0	1	1	0
11470	1	2	1	0	8	1764	0	1	1	0
11471	1	2	1	0	8	1764	0	1	1	0
11477	1	2	1	0	8	1764	0	1	1	0
11478	1	2	1	0	8	1764	0	1	1	0
11479	1	2	1	0	8	1764	0	1	1	0
11480	1	2	1	0	8	1764	0	1	1	0
11481	1	2	1	0	8	1764	0	1	1	0
11488	1	1	2	0	28	9422	0	1	1	0
11498	1	2	1	0	26	7708	0	1	1	0
11505	1	2	1	0	26	7708	0	1	1	0
11510	1	2	1	0	26	7708	0	1	1	0
11514	1	2	1	0	26	7708	0	1	1	0
11520	1	2	1	0	26	7708	0	1	1	0
11521	1	2	1	0	26	7708	0	1	1	0
11527	1	2	1	0	18	4587	0	1	1	0
11533	1	2	1	0	18	4587	0	1	1	0
11537	1	1	2	0	16	3822	0	1	1	0
11550	1	2	1	0	18	4587	0	1	1	0
11554	1	2	1	0	18	4587	0	1	1	0
11555	1	2	1	0	18	4587	0	1	1	0
11559	1	2	1	0	18	4587	0	1	1	0
11560	1	2	1	0	18	4587	0	1	1	0
11564	1	2	1	0	18	4587	0	1	1	0
11571	1	2	1	0	12	2481	0	1	1	0
11572	1	2	1	0	12	2481	0	1	1	0
11586	1	1	2	0	22	5861	0	1	1	0
11587	1	2	1	0	12	1239	0	1	1	0
11587	1	1	2	0	22	2865	0	1	0	0
11599	1	2	1	0	12	2481	0	1	1	0
11604	1	2	1	0	12	2481	0	1	1	0
11609	1	2	1	0	22	5861	0	1	1	0
11610	1	2	1	0	22	5861	0	1	1	0
11635	1	1	2	0	26	7708	0	1	1	0
11638	1	2	1	0	22	5861	0	1	1	0
11653	1	2	1	0	4	903	0	1	1	0
11654	1	2	1	0	4	903	0	1	1	0
11655	1	2	1	0	4	903	0	1	1	0
11656	1	2	1	0	4	903	0	1	1	0
11657	1	2	1	0	4	903	0	1	1	0
11658	1	2	1	0	4	903	0	1	1	0
11659	1	2	1	0	4	903	0	1	1	0
11660	1	2	1	0	4	903	0	1	1	0
11663	1	2	1	0	4	903	0	1	1	0
11666	1	2	1	0	4	903	0	1	1	0
11677	1	2	1	0	4	903	0	1	1	0
11684	1	2	1	0	4	453	0	1	0	0
11684	1	1	2	0	0	173	0	1	1	0
11685	1	1	2	0	0	349	0	1	1	0
11697	1	2	1	0	4	903	0	1	1	0
11698	1	2	1	0	4	903	0	1	1	0
11702	1	2	1	0	4	903	0	1	1	0
11705	1	2	1	0	4	453	0	1	0	0
11705	1	1	2	0	12	1239	0	1	1	0
11708	1	2	1	0	4	903	0	1	1	0
11733	1	1	2	0	14	3182	0	1	1	0
11740	1	2	1	0	26	7708	0	1	1	0
11747	1	2	1	0	26	7708	0	1	1	0
11751	1	2	1	0	26	7708	0	1	1	0
11761	1	2	1	0	26	7708	0	1	1	0
11776	1	2	1	0	6	1287	0	1	1	0
11782	1	1	2	0	16	3822	0	1	1	0
11789	1	2	1	0	6	1287	0	1	1	0
11790	1	2	1	0	6	1287	0	1	1	0
11791	1	2	1	0	6	1287	0	1	1	0
11792	1	2	1	0	6	1287	0	1	1	0
11799	1	2	1	0	6	1287	0	1	1	0
11806	1	2	1	0	6	1287	0	1	1	0
11826	1	2	1	0	14	3182	0	1	1	0
11828	1	2	1	0	14	3182	0	1	1	0
11831	1	1	2	0	20	5477	0	1	1	0
11835	1	2	1	0	14	3182	0	1	1	0
11836	1	2	1	0	14	3182	0	1	1	0
11851	1	2	1	0	20	5477	0	1	1	0
11866	1	2	1	0	20	5477	0	1	1	0
11880	1	1	2	0	4	903	0	1	1	0
11884	1	2	1	0	20	5477	0	1	1	0
11896	1	2	1	0	24	6882	0	1	1	0
11910	1	2	1	0	24	6882	0	1	1	0
11925	1	2	1	0	24	6882	0	1	1	0
11929	1	1	2	0	2	573	0	1	1	0
11933	1	2	1	0	20	5477	0	1	1	0
11954	1	2	1	0	20	5477	0	1	1	0
11978	1	1	2	0	28	9422	0	1	1	0
11982	1	2	1	0	12	2481	0	1	1	0
11983	1	2	1	0	12	2481	0	1	1	0
12003	1	2	1	0	12	2481	0	1	1	0
12011	1	2	1	0	20	5477	0	1	1	0
12013	1	2	1	0	20	5477	0	1	1	0
12023	1	2	1	0	20	5477	0	1	1	0
12027	1	1	2	0	16	3822	0	1	1	0
12031	1	2	1	0	20	5477	0	1	1	0
12042	1	2	1	0	20	5477	0	1	1	0
12060	1	2	1	0	14	3182	0	1	1	0
12070	1	2	1	0	14	3182	0	1	1	0
12076	1	1	2	0	18	4587	0	1	1	0
12080	1	2	1	0	14	3182	0	1	1	0
12081	1	2	1	0	14	3182	0	1	1	0
12083	1	2	1	0	14	3182	0	1	1	0
12090	1	2	1	0	2	573	0	1	1	0
12094	1	2	1	0	2	573	0	1	1	0
12102	1	2	1	0	2	573	0	1	1	0
12125	1	1	2	0	2	573	0	1	1	0
12130	1	2	1	0	14	3182	0	1	1	0
12131	1	2	1	0	14	3182	0	1	1	0
12145	1	2	1	0	14	3182	0	1	1	0
12146	1	2	1	0	14	3182	0	1	1	0
12168	1	2	1	0	20	5477	0	1	1	0
12174	1	1	2	0	20	5477	0	1	1	0
12179	1	2	1	0	20	5477	0	1	1	0
12195	1	2	1	0	20	5477	0	1	1	0
12205	1	2	1	0	20	5477	0	1	1	0
12215	1	2	1	0	2	573	0	1	1	0
12216	1	2	1	0	2	573	0	1	1	0
12217	1	2	1	0	2	573	0	1	1	0
12218	1	2	1	0	2	573	0	1	1	0
12219	1	2	1	0	2	573	0	1	1	0
12220	1	2	1	0	2	573	0	1	1	0
12221	1	2	1	0	2	573	0	1	1	0
12222	1	2	1	0	2	573	0	1	1	0
12223	1	2	1	0	24	3422	0	1	0	0
12223	1	1	2	0	26	3822	0	1	1	0
12240	1	2	1	0	2	573	0	1	1	0
12265	1	2	1	0	16	3822	0	1	1	0
12266	1	2	1	0	16	3822	0	1	1	0
12267	1	2	1	0	16	3822	0	1	1	0
12272	1	2	1	0	16	1908	0	1	0	0
12272	1	1	2	0	28	4587	0	1	1	0
12284	1	2	1	0	16	3822	0	1	1	0
12299	1	2	1	0	22	5861	0	1	1	0
12309	1	2	1	0	22	5861	0	1	1	0
12314	1	2	1	0	22	5861	0	1	1	0
12321	1	1	2	0	12	2481	0	1	1	0
12329	1	2	1	0	2	573	0	1	1	0
12330	1	2	1	0	2	573	0	1	1	0
12331	1	2	1	0	2	573	0	1	1	0
12332	1	2	1	0	2	573	0	1	1	0
12333	1	2	1	0	2	573	0	1	1	0
12334	1	2	1	0	2	573	0	1	1	0
12335	1	2	1	0	2	573	0	1	1	0
12336	1	2	1	0	2	573	0	1	1	0
12337	1	2	1	0	2	573	0	1	1	0
12356	1	2	1	0	2	573	0	1	1	0
12357	1	2	1	0	2	573	0	1	1	0
12358	1	2	1	0	2	573	0	1	1	0
12359	1	2	1	0	2	573	0	1	1	0
12360	1	2	1	0	2	573	0	1	1	0
12361	1	2	1	0	2	573	0	1	1	0
12363	1	2	1	0	2	573	0	1	1	0
12364	1	2	1	0	2	573	0	1	1	0
12365	1	2	1	0	2	573	0	1	1	0
12366	1	2	1	0	2	573	0	1	1	0
12367	1	2	1	0	4	903	0	1	1	0
12368	1	2	1	0	4	903	0	1	1	0
12369	1	2	1	0	4	903	0	1	1	0
12370	1	2	1	0	4	453	0	1	0	0
12370	1	1	2	0	16	1908	0	1	1	0
12372	1	2	1	0	4	453	0	1	1	0
12372	1	1	2	0	16	1908	0	1	0	0
12373	1	2	1	0	4	903	0	1	1	0
12374	1	2	1	0	4	903	0	1	1	0
12375	1	2	1	0	4	903	0	1	1	0
12376	1	2	1	0	4	903	0	1	1	0
12378	1	2	1	0	4	903	0	1	1	0
12379	1	2	1	0	4	903	0	1	1	0
12405	1	2	1	0	4	903	0	1	1	0
12406	1	2	1	0	4	903	0	1	1	0
12407	1	2	1	0	8	1764	0	1	1	0
12412	1	2	1	0	8	1764	0	1	1	0
12414	1	2	1	0	8	1764	0	1	1	0
12415	1	2	1	0	8	1764	0	1	1	0
12416	1	2	1	0	8	1764	0	1	1	0
12417	1	2	1	0	8	1764	0	1	1	0
12419	1	2	1	0	8	871	0	1	0	0
12419	1	1	2	0	28	4587	0	1	1	0
12420	1	2	1	0	8	871	0	1	1	0
12420	1	1	2	0	28	4587	0	1	0	0
12421	1	2	1	0	8	871	0	1	1	0
12421	1	1	2	0	28	4587	0	1	0	0
12422	1	2	1	0	8	871	0	1	1	0
12422	1	1	2	0	28	4587	0	1	0	0
12425	1	2	1	0	8	1764	0	1	1	0
12455	1	2	1	0	10	2196	0	1	1	0
12456	1	2	1	0	10	2196	0	1	1	0
12461	1	2	1	0	10	2196	0	1	1	0
12462	1	2	1	0	10	2196	0	1	1	0
12463	1	2	1	0	10	2196	0	1	1	0
12464	1	2	1	0	10	2196	0	1	1	0
12468	1	2	1	0	28	4587	0	1	1	0
12481	1	2	1	0	28	4587	0	1	1	0
12484	1	2	1	0	28	4587	0	1	1	0
